normalization,sign_frac,metric,mean,std,n_groups,sem
original_radius,0.0,GR,0.5656086625629574,0.03914130197298873,100,0.003914130197298873
original_radius,0.0,IPC,0.2612787676901161,0.06111668689572636,100,0.006111668689572636
original_radius,0.0,KR,0.42128511699874766,0.03679220129475461,100,0.003679220129475461
original_radius,0.0,MC,0.2978172551549701,0.05227878928232047,100,0.005227878928232047
original_radius,0.1,GR,0.48576142437449277,0.033790554624770576,100,0.0033790554624770577
original_radius,0.1,IPC,0.25778027403916054,0.03729880604684915,100,0.0037298806046849155
original_radius,0.1,KR,0.32399093312021454,0.03945757418209519,100,0.0039457574182095185
original_radius,0.1,MC,0.31674999243283763,0.035455314070277036,100,0.0035455314070277034
original_radius,0.2,GR,0.48329190820196805,0.02312371852774282,100,0.002312371852774282
original_radius,0.2,IPC,0.2856831584683719,0.03871594326579456,100,0.003871594326579456
original_radius,0.2,KR,0.29292201634696957,0.028616528375583174,100,0.0028616528375583175
original_radius,0.2,MC,0.37929083170719513,0.042687176007663176,100,0.004268717600766318
original_radius,0.22058823529411764,GR,0.4876770704227134,0.021359591176725513,100,0.002135959117672551
original_radius,0.22058823529411764,IPC,0.2828194348890261,0.03835599038944606,100,0.0038355990389446057
original_radius,0.22058823529411764,KR,0.2950555188672857,0.025979752423497194,100,0.0025979752423497195
original_radius,0.22058823529411764,MC,0.381567989076691,0.038164352469080405,100,0.0038164352469080404
original_radius,0.3,GR,0.4999747548680153,0.016313153794390134,100,0.0016313153794390133
original_radius,0.3,IPC,0.2866279809984896,0.042249938027111966,100,0.004224993802711197
original_radius,0.3,KR,0.3039366238661741,0.018950343489838224,100,0.0018950343489838224
original_radius,0.3,MC,0.38891872418989787,0.042440785510481506,100,0.004244078551048151
original_radius,0.4,GR,0.5058998513474142,0.015381991488049281,100,0.001538199148804928
original_radius,0.4,IPC,0.28225116849513066,0.039957286239116006,100,0.003995728623911601
original_radius,0.4,KR,0.31006966983826095,0.01739527839583523,100,0.001739527839583523
original_radius,0.4,MC,0.3840443808787874,0.03543789240454839,100,0.0035437892404548395
original_radius,0.5,GR,0.5063050723620606,0.014207767022974726,100,0.0014207767022974727
original_radius,0.5,IPC,0.27264258046421835,0.03771287071882453,100,0.003771287071882453
original_radius,0.5,KR,0.30962939595555133,0.01575659550568978,100,0.001575659550568978
original_radius,0.5,MC,0.3843053114114564,0.03300493745099096,100,0.003300493745099096
original_radius,0.6,GR,0.5053736086242369,0.013480296575041682,100,0.0013480296575041682
original_radius,0.6,IPC,0.2798279783143903,0.03874862092705652,100,0.003874862092705652
original_radius,0.6,KR,0.3094088436767567,0.016527069071873603,100,0.0016527069071873603
original_radius,0.6,MC,0.3862442488909523,0.033907540357464246,100,0.0033907540357464246
original_radius,0.7,GR,0.5069379351981985,0.015606817756406438,100,0.0015606817756406437
original_radius,0.7,IPC,0.28445257463592133,0.03817490281558059,100,0.003817490281558059
original_radius,0.7,KR,0.3122924664385824,0.018212810319226107,100,0.0018212810319226107
original_radius,0.7,MC,0.38552014598523465,0.03359705733268715,100,0.003359705733268715
original_radius,0.8,GR,0.5086721403116496,0.01634365125679838,100,0.0016343651256798379
original_radius,0.8,IPC,0.2652454091705907,0.03868679200184514,100,0.003868679200184514
original_radius,0.8,KR,0.3229530880244468,0.025746360960377787,100,0.002574636096037779
original_radius,0.8,MC,0.37299837318570006,0.03831314862056097,100,0.003831314862056097
original_radius,0.9,GR,0.5331430099720162,0.02705570228518378,100,0.002705570228518378
original_radius,0.9,IPC,0.24854234405951392,0.03969827802044225,100,0.003969827802044225
original_radius,0.9,KR,0.3811555881872602,0.041720289943486956,100,0.004172028994348696
original_radius,0.9,MC,0.3457109785084251,0.04195296050203525,100,0.004195296050203525
original_radius,1.0,GR,0.5971309933355461,0.02669115132727141,100,0.002669115132727141
original_radius,1.0,IPC,0.24149974780935207,0.03455781493881708,100,0.003455781493881708
original_radius,1.0,KR,0.4652088263294471,0.02689314272749014,100,0.002689314272749014
original_radius,1.0,MC,0.33400079020246976,0.03440984976693612,100,0.0034409849766936116
spectral_radius,0.0,GR,0.40633684036685275,0.02372772615510106,100,0.002372772615510106
spectral_radius,0.0,IPC,0.22802408805623067,0.0369132072865712,100,0.00369132072865712
spectral_radius,0.0,KR,0.21457543625728587,0.030661078329309255,100,0.0030661078329309254
spectral_radius,0.0,MC,0.32027186794284307,0.03403742274814206,100,0.003403742274814206
spectral_radius,0.1,GR,0.4422059281963629,0.024985323074425348,100,0.002498532307442535
spectral_radius,0.1,IPC,0.25198838217501984,0.038314512511057934,100,0.0038314512511057933
spectral_radius,0.1,KR,0.25387295969024476,0.03190755971376833,100,0.003190755971376833
spectral_radius,0.1,MC,0.3344646547810355,0.038894958996564685,100,0.0038894958996564684
spectral_radius,0.2,GR,0.4714347097254403,0.023378179934587212,100,0.0023378179934587214
spectral_radius,0.2,IPC,0.2868948603352718,0.03925422774968342,100,0.0039254227749683426
spectral_radius,0.2,KR,0.2938119305909257,0.03130499534279453,100,0.0031304995342794533
spectral_radius,0.2,MC,0.3768159254614391,0.0377736962418627,100,0.00377736962418627
