EI_bal,frac_replace,seed_id,rho_target,leak,input_scale,MC,IPC,KR,GR
224,1,0,0.8,0.2,0.5,5.003746509552002,7.048901677131653,3.4466452598571777,4.898942470550537
224,1,0,0.8,0.2,1.0,4.254739761352539,7.358479201793671,3.7273612022399902,6.187127113342285
224,1,0,0.8,0.2,2.0,0.8982406854629517,1.6483782529830933,3.8134429454803467,7.817541122436523
224,1,0,0.8,0.5,0.5,6.978061199188232,9.688025057315826,3.5925652980804443,5.107451438903809
224,1,0,0.8,0.5,1.0,3.537662982940674,5.19566935300827,4.8976593017578125,9.411211967468262
224,1,0,0.8,0.5,2.0,1.3747462034225464,2.44667249917984,5.383749485015869,12.788155555725098
224,1,0,0.8,0.8,0.5,6.7353010177612305,9.418088674545288,5.176767826080322,8.1077299118042
224,1,0,0.8,0.8,1.0,3.893282890319824,6.415314674377441,6.473278522491455,13.315781593322754
224,1,0,0.8,0.8,2.0,3.108675479888916,5.021070957183838,8.55599308013916,22.10042381286621
224,1,0,1.0,0.2,0.5,5.596744060516357,7.6565662026405334,4.466789722442627,6.103476047515869
224,1,0,1.0,0.2,1.0,5.102855205535889,7.571623623371124,4.34740686416626,6.937435150146484
224,1,0,1.0,0.2,2.0,0.6788955330848694,0.7560625076293945,5.339128494262695,12.31511402130127
224,1,0,1.0,0.5,0.5,7.258753299713135,10.777562439441681,6.475436210632324,10.679975509643555
224,1,0,1.0,0.5,1.0,2.6501102447509766,4.207239031791687,7.049959659576416,13.857553482055664
224,1,0,1.0,0.5,2.0,1.443854570388794,2.0263620018959045,7.9428911209106445,19.61791229248047
224,1,0,1.0,0.8,0.5,9.224255561828613,12.991446435451508,9.818947792053223,17.192428588867188
224,1,0,1.0,0.8,1.0,5.999751567840576,9.04312515258789,10.555185317993164,23.845722198486328
224,1,0,1.0,0.8,2.0,4.043208122253418,5.569186687469482,12.21016788482666,34.039955139160156
224,1,0,1.2,0.2,0.5,4.677479267120361,9.321914613246918,7.301726818084717,10.9719877243042
