config,model_a,model_b,tost_bound,tost_pval,tost_significant,n_model_a,n_model_b
baseline,cel_sample,binary+shuffle,0.20829384326934816,0.8256648425972366,0.0,48,48
baseline,local_sign+flat,local_sign+sample,0.20829384326934816,0.3694454486090006,0.0,48,48
baseline,local_sign+flat,local_sign+binary,0.20829384326934816,0.4417936499923848,0.0,48,48
baseline,local_sign+flat,global_sign_pres,0.20829384326934816,0.5196539531082758,0.0,48,48
baseline,local_sign+flat,binary+shuffle,0.20829384326934816,0.6254510008655443,0.0,48,48
baseline,local_sign+sample,local_sign+binary,0.20829384326934816,0.563273282781913,0.0,48,48
baseline,local_sign+sample,global_sign_pres,0.20829384326934816,0.6252325330761273,0.0,48,48
baseline,local_sign+sample,binary+shuffle,0.20829384326934816,0.7107144452374128,0.0,48,48
baseline,local_sign+binary,global_sign_pres,0.20829384326934816,0.29756634273191995,0.0,48,48
baseline,local_sign+binary,binary+shuffle,0.20829384326934816,0.3950306533674346,0.0,48,48
baseline,global_sign_pres,binary+shuffle,0.20829384326934816,0.32640692442719443,0.0,48,48
washout_x0.25,real,shuffle_weights,0.2078444838523865,0.5645425403013196,0.0,48,48
washout_x0.25,real,cel_randN,0.2078444838523865,0.9999999574375426,0.0,48,48
washout_x0.25,real,er_randN,0.2078444838523865,0.999999999812988,0.0,48,48
washout_x0.25,real,ws_p01_randN,0.2078444838523865,0.9999999999798496,0.0,48,48
washout_x0.25,real,conn_shuf,0.2078444838523865,0.41659424301014114,0.0,48,48
washout_x0.25,real,local_sign,0.2078444838523865,0.3891733922360806,0.0,48,48
washout_x0.25,real,conn_shuf_only,0.2078444838523865,0.2713879349425807,0.0,48,48
washout_x0.25,real,cel_sample,0.2078444838523865,0.7285804661965739,0.0,48,48
washout_x0.25,real,local_sign+flat,0.2078444838523865,0.40103857678332056,0.0,48,48
washout_x0.25,real,local_sign+sample,0.2078444838523865,0.4402587701347104,0.0,48,48
washout_x0.25,real,local_sign+binary,0.2078444838523865,0.578810606514609,0.0,48,48
washout_x0.25,real,global_sign_pres,0.2078444838523865,0.596320458730966,0.0,48,48
washout_x0.25,real,binary+shuffle,0.2078444838523865,0.715582777330384,0.0,48,48
washout_x0.25,shuffle_weights,cel_randN,0.2078444838523865,0.9999997193517727,0.0,48,48
washout_x0.25,shuffle_weights,er_randN,0.2078444838523865,0.9999999989393831,0.0,48,48
washout_x0.25,shuffle_weights,ws_p01_randN,0.2078444838523865,0.9999999998817594,0.0,48,48
washout_x0.25,shuffle_weights,conn_shuf,0.2078444838523865,0.3973788219970255,0.0,48,48
washout_x0.25,shuffle_weights,local_sign,0.2078444838523865,0.6923055078998357,0.0,48,48
washout_x0.25,shuffle_weights,conn_shuf_only,0.2078444838523865,0.5573034402524113,0.0,48,48
washout_x0.25,shuffle_weights,cel_sample,0.2078444838523865,0.4539275626903198,0.0,48,48
washout_x0.25,shuffle_weights,local_sign+flat,0.2078444838523865,0.7200850258768703,0.0,48,48
washout_x0.25,shuffle_weights,local_sign+sample,0.2078444838523865,0.38480376240932546,0.0,48,48
washout_x0.25,shuffle_weights,local_sign+binary,0.2078444838523865,0.840894817608938,0.0,48,48
washout_x0.25,shuffle_weights,global_sign_pres,0.2078444838523865,0.8502403513640674,0.0,48,48
washout_x0.25,shuffle_weights,binary+shuffle,0.2078444838523865,0.9057059165257474,0.0,48,48
washout_x0.25,cel_randN,er_randN,0.2078444838523865,0.9259365853369843,0.0,48,48
washout_x0.25,cel_randN,ws_p01_randN,0.2078444838523865,0.9684052364743513,0.0,48,48
washout_x0.25,cel_randN,conn_shuf,0.2078444838523865,0.999999880383274,0.0,48,48
washout_x0.25,cel_randN,local_sign,0.2078444838523865,0.999999973479872,0.0,48,48
washout_x0.25,cel_randN,conn_shuf_only,0.2078444838523865,0.9999999241275126,0.0,48,48
washout_x0.25,cel_randN,cel_sample,0.2078444838523865,0.9999989734838949,0.0,48,48
washout_x0.25,cel_randN,local_sign+flat,0.2078444838523865,0.9999999827287275,0.0,48,48
washout_x0.25,cel_randN,local_sign+sample,0.2078444838523865,0.9999998303887854,0.0,48,48
washout_x0.25,cel_randN,local_sign+binary,0.2078444838523865,0.9999999925637102,0.0,48,48
washout_x0.25,cel_randN,global_sign_pres,0.2078444838523865,0.999999993077608,0.0,48,48
washout_x0.25,cel_randN,binary+shuffle,0.2078444838523865,0.9999999957137018,0.0,48,48
washout_x0.25,er_randN,ws_p01_randN,0.2078444838523865,0.5885486356074883,0.0,48,48
washout_x0.25,er_randN,conn_shuf,0.2078444838523865,0.999999999519021,0.0,48,48
washout_x0.25,er_randN,local_sign,0.2078444838523865,0.999999999877534,0.0,48,48
washout_x0.25,er_randN,conn_shuf_only,0.2078444838523865,0.9999999996791963,0.0,48,48
washout_x0.25,er_randN,cel_sample,0.2078444838523865,0.999999996360654,0.0,48,48
washout_x0.25,er_randN,local_sign+flat,0.2078444838523865,0.9999999999170616,0.0,48,48
washout_x0.25,er_randN,local_sign+sample,0.2078444838523865,0.9999999993311821,0.0,48,48
washout_x0.25,er_randN,local_sign+binary,0.2078444838523865,0.9999999999609345,0.0,48,48
washout_x0.25,er_randN,global_sign_pres,0.2078444838523865,0.999999999963347,0.0,48,48
washout_x0.25,er_randN,binary+shuffle,0.2078444838523865,0.9999999999760723,0.0,48,48
washout_x0.25,ws_p01_randN,conn_shuf,0.2078444838523865,0.9999999999472687,0.0,48,48
washout_x0.25,ws_p01_randN,local_sign,0.2078444838523865,0.9999999999866743,0.0,48,48
washout_x0.25,ws_p01_randN,conn_shuf_only,0.2078444838523865,0.999999999964234,0.0,48,48
washout_x0.25,ws_p01_randN,cel_sample,0.2078444838523865,0.9999999995784271,0.0,48,48
washout_x0.25,ws_p01_randN,local_sign+flat,0.2078444838523865,0.9999999999911421,0.0,48,48
washout_x0.25,ws_p01_randN,local_sign+sample,0.2078444838523865,0.9999999999253998,0.0,48,48
washout_x0.25,ws_p01_randN,local_sign+binary,0.2078444838523865,0.9999999999958459,0.0,48,48
washout_x0.25,ws_p01_randN,global_sign_pres,0.2078444838523865,0.9999999999961012,0.0,48,48
washout_x0.25,ws_p01_randN,binary+shuffle,0.2078444838523865,0.9999999999974405,0.0,48,48
washout_x0.25,conn_shuf,local_sign,0.2078444838523865,0.5631440751967018,0.0,48,48
washout_x0.25,conn_shuf,conn_shuf_only,0.2078444838523865,0.4247191831483963,0.0,48,48
washout_x0.25,conn_shuf,cel_sample,0.2078444838523865,0.5811696507876358,0.0,48,48
washout_x0.25,conn_shuf,local_sign+flat,0.2078444838523865,0.5871466561043961,0.0,48,48
washout_x0.25,conn_shuf,local_sign+sample,0.2078444838523865,0.28997739156454533,0.0,48,48
washout_x0.25,conn_shuf,local_sign+binary,0.2078444838523865,0.7425619160366226,0.0,48,48
washout_x0.25,conn_shuf,global_sign_pres,0.2078444838523865,0.7558572925944602,0.0,48,48
washout_x0.25,conn_shuf,binary+shuffle,0.2078444838523865,0.839162020905982,0.0,48,48
washout_x0.25,local_sign,conn_shuf_only,0.2078444838523865,0.40151405581094735,0.0,48,48
washout_x0.25,local_sign,cel_sample,0.2078444838523865,0.8173301492532759,0.0,48,48
washout_x0.25,local_sign,local_sign+flat,0.2078444838523865,0.26788773228332663,0.0,48,48
washout_x0.25,local_sign,local_sign+sample,0.2078444838523865,0.5782358680616458,0.0,48,48
washout_x0.25,local_sign,local_sign+binary,0.2078444838523865,0.42178806430947313,0.0,48,48
washout_x0.25,local_sign,global_sign_pres,0.2078444838523865,0.43883699321838976,0.0,48,48
washout_x0.25,local_sign,binary+shuffle,0.2078444838523865,0.5662763146985441,0.0,48,48
washout_x0.25,conn_shuf_only,cel_sample,0.2078444838523865,0.710135770018195,0.0,48,48
washout_x0.25,conn_shuf_only,local_sign+flat,0.2078444838523865,0.41362083145019424,0.0,48,48
washout_x0.25,conn_shuf_only,local_sign+sample,0.2078444838523865,0.4453314102212515,0.0,48,48
washout_x0.25,conn_shuf_only,local_sign+binary,0.2078444838523865,0.5700630775396951,0.0,48,48
washout_x0.25,conn_shuf_only,global_sign_pres,0.2078444838523865,0.58554810217408,0.0,48,48
washout_x0.25,conn_shuf_only,binary+shuffle,0.2078444838523865,0.6934456238871194,0.0,48,48
washout_x0.25,cel_sample,local_sign+flat,0.2078444838523865,0.8409202696083556,0.0,48,48
washout_x0.25,cel_sample,local_sign+sample,0.2078444838523865,0.5613107268877481,0.0,48,48
washout_x0.25,cel_sample,local_sign+binary,0.2078444838523865,0.9157598494819879,0.0,48,48
washout_x0.25,cel_sample,global_sign_pres,0.2078444838523865,0.9210710796401655,0.0,48,48
washout_x0.25,cel_sample,binary+shuffle,0.2078444838523865,0.9514261135145144,0.0,48,48
washout_x0.25,local_sign+flat,local_sign+sample,0.2078444838523865,0.601388929988213,0.0,48,48
washout_x0.25,local_sign+flat,local_sign+binary,0.2078444838523865,0.39443837687785727,0.0,48,48
washout_x0.25,local_sign+flat,global_sign_pres,0.2078444838523865,0.4126926240806764,0.0,48,48
washout_x0.25,local_sign+flat,binary+shuffle,0.2078444838523865,0.5506460022478006,0.0,48,48
washout_x0.25,local_sign+sample,local_sign+binary,0.2078444838523865,0.746289754818783,0.0,48,48
washout_x0.25,local_sign+sample,global_sign_pres,0.2078444838523865,0.7587374557471795,0.0,48,48
washout_x0.25,local_sign+sample,binary+shuffle,0.2078444838523865,0.8375647514776985,0.0,48,48
washout_x0.25,local_sign+binary,global_sign_pres,0.2078444838523865,0.24598864486256217,0.0,48,48
washout_x0.25,local_sign+binary,binary+shuffle,0.2078444838523865,0.3737005447479823,0.0,48,48
washout_x0.25,global_sign_pres,binary+shuffle,0.2078444838523865,0.3569482800565688,0.0,48,48
t_train_x0.25,real,shuffle_weights,0.20420112609863283,0.5273703372942448,0.0,48,48
t_train_x0.25,real,cel_randN,0.20420112609863283,0.9999331649317552,0.0,48,48
t_train_x0.25,real,er_randN,0.20420112609863283,0.9999817743756462,0.0,48,48
t_train_x0.25,real,ws_p01_randN,0.20420112609863283,0.9999953342072313,0.0,48,48
t_train_x0.25,real,conn_shuf,0.20420112609863283,0.590042292008031,0.0,48,48
t_train_x0.25,real,local_sign,0.20420112609863283,0.3833155088747333,0.0,48,48
t_train_x0.25,real,conn_shuf_only,0.20420112609863283,0.5226479591856892,0.0,48,48
t_train_x0.25,real,cel_sample,0.20420112609863283,0.7228356028366097,0.0,48,48
t_train_x0.25,real,local_sign+flat,0.20420112609863283,0.282886302469475,0.0,48,48
t_train_x0.25,real,local_sign+sample,0.20420112609863283,0.7094972111314521,0.0,48,48
t_train_x0.25,real,local_sign+binary,0.20420112609863283,0.25696624002556645,0.0,48,48
t_train_x0.25,real,global_sign_pres,0.20420112609863283,0.3458633907505644,0.0,48,48
t_train_x0.25,real,binary+shuffle,0.20420112609863283,0.3361138004836348,0.0,48,48
t_train_x0.25,shuffle_weights,cel_randN,0.20420112609863283,0.9996913515762594,0.0,48,48
t_train_x0.25,shuffle_weights,er_randN,0.20420112609863283,0.9999311020095659,0.0,48,48
t_train_x0.25,shuffle_weights,ws_p01_randN,0.20420112609863283,0.9999814377499189,0.0,48,48
t_train_x0.25,shuffle_weights,conn_shuf,0.20420112609863283,0.34451870397121453,0.0,48,48
t_train_x0.25,shuffle_weights,local_sign,0.20420112609863283,0.6593222080904704,0.0,48,48
t_train_x0.25,shuffle_weights,conn_shuf_only,0.20420112609863283,0.28705866014405534,0.0,48,48
t_train_x0.25,shuffle_weights,cel_sample,0.20420112609863283,0.4682584557589091,0.0,48,48
t_train_x0.25,shuffle_weights,local_sign+flat,0.20420112609863283,0.5783101247438809,0.0,48,48
t_train_x0.25,shuffle_weights,local_sign+sample,0.20420112609863283,0.44813974734456535,0.0,48,48
t_train_x0.25,shuffle_weights,local_sign+binary,0.20420112609863283,0.48468772443410013,0.0,48,48
t_train_x0.25,shuffle_weights,global_sign_pres,0.20420112609863283,0.652814599595859,0.0,48,48
t_train_x0.25,shuffle_weights,binary+shuffle,0.20420112609863283,0.6368704669603305,0.0,48,48
t_train_x0.25,cel_randN,er_randN,0.20420112609863283,0.7309281869430526,0.0,48,48
t_train_x0.25,cel_randN,ws_p01_randN,0.20420112609863283,0.8340543899960438,0.0,48,48
t_train_x0.25,cel_randN,conn_shuf,0.20420112609863283,0.9995555011173339,0.0,48,48
t_train_x0.25,cel_randN,local_sign,0.20420112609863283,0.9999556303786736,0.0,48,48
t_train_x0.25,cel_randN,conn_shuf_only,0.20420112609863283,0.9997130218135727,0.0,48,48
t_train_x0.25,cel_randN,cel_sample,0.20420112609863283,0.9992421248265103,0.0,48,48
t_train_x0.25,cel_randN,local_sign+flat,0.20420112609863283,0.9999409606106576,0.0,48,48
t_train_x0.25,cel_randN,local_sign+sample,0.20420112609863283,0.9993411929082281,0.0,48,48
t_train_x0.25,cel_randN,local_sign+binary,0.20420112609863283,0.9999246929026846,0.0,48,48
t_train_x0.25,cel_randN,global_sign_pres,0.20420112609863283,0.9999633613804472,0.0,48,48
t_train_x0.25,cel_randN,binary+shuffle,0.20420112609863283,0.999958052802817,0.0,48,48
t_train_x0.25,er_randN,ws_p01_randN,0.20420112609863283,0.5628466116643486,0.0,48,48
t_train_x0.25,er_randN,conn_shuf,0.20420112609863283,0.9999046505604863,0.0,48,48
t_train_x0.25,er_randN,local_sign,0.20420112609863283,0.9999874831111918,0.0,48,48
t_train_x0.25,er_randN,conn_shuf_only,0.20420112609863283,0.9999352871604562,0.0,48,48
t_train_x0.25,er_randN,cel_sample,0.20420112609863283,0.999844629545251,0.0,48,48
t_train_x0.25,er_randN,local_sign+flat,0.20420112609863283,0.9999837872940905,0.0,48,48
t_train_x0.25,er_randN,local_sign+sample,0.20420112609863283,0.9998630588630305,0.0,48,48
t_train_x0.25,er_randN,local_sign+binary,0.20420112609863283,0.9999796710210049,0.0,48,48
t_train_x0.25,er_randN,global_sign_pres,0.20420112609863283,0.9999891393640252,0.0,48,48
t_train_x0.25,er_randN,binary+shuffle,0.20420112609863283,0.9999878706715315,0.0,48,48
t_train_x0.25,ws_p01_randN,conn_shuf,0.20420112609863283,0.9999739002242667,0.0,48,48
t_train_x0.25,ws_p01_randN,local_sign,0.20420112609863283,0.999996789084701,0.0,48,48
t_train_x0.25,ws_p01_randN,conn_shuf_only,0.20420112609863283,0.9999826463423224,0.0,48,48
t_train_x0.25,ws_p01_randN,cel_sample,0.20420112609863283,0.9999568337239102,0.0,48,48
t_train_x0.25,ws_p01_randN,local_sign+flat,0.20420112609863283,0.999995840167938,0.0,48,48
t_train_x0.25,ws_p01_randN,local_sign+sample,0.20420112609863283,0.9999622566777702,0.0,48,48
t_train_x0.25,ws_p01_randN,local_sign+binary,0.20420112609863283,0.9999947980914313,0.0,48,48
t_train_x0.25,ws_p01_randN,global_sign_pres,0.20420112609863283,0.9999972527678395,0.0,48,48
t_train_x0.25,ws_p01_randN,binary+shuffle,0.20420112609863283,0.999996916304893,0.0,48,48
t_train_x0.25,conn_shuf,local_sign,0.20420112609863283,0.7077840382099228,0.0,48,48
t_train_x0.25,conn_shuf,conn_shuf_only,0.20420112609863283,0.34631261079802866,0.0,48,48
t_train_x0.25,conn_shuf,cel_sample,0.20420112609863283,0.41417225777878525,0.0,48,48
t_train_x0.25,conn_shuf,local_sign+flat,0.20420112609863283,0.6355225975121097,0.0,48,48
t_train_x0.25,conn_shuf,local_sign+sample,0.20420112609863283,0.3941886753848812,0.0,48,48
t_train_x0.25,conn_shuf,local_sign+binary,0.20420112609863283,0.55108686024807,0.0,48,48
t_train_x0.25,conn_shuf,global_sign_pres,0.20420112609863283,0.7051763883113986,0.0,48,48
t_train_x0.25,conn_shuf,binary+shuffle,0.20420112609863283,0.6899602747825586,0.0,48,48
t_train_x0.25,local_sign,conn_shuf_only,0.20420112609863283,0.6576984349991967,0.0,48,48
t_train_x0.25,local_sign,cel_sample,0.20420112609863283,0.8133695410743171,0.0,48,48
t_train_x0.25,local_sign,local_sign+flat,0.20420112609863283,0.3344815961147045,0.0,48,48
t_train_x0.25,local_sign,local_sign+sample,0.20420112609863283,0.8050486119364993,0.0,48,48
t_train_x0.25,local_sign,local_sign+binary,0.20420112609863283,0.4265046312688816,0.0,48,48
t_train_x0.25,local_sign,global_sign_pres,0.20420112609863283,0.2557988007786425,0.0,48,48
t_train_x0.25,local_sign,binary+shuffle,0.20420112609863283,0.27373440453598064,0.0,48,48
t_train_x0.25,conn_shuf_only,cel_sample,0.20420112609863283,0.4722623478156428,0.0,48,48
t_train_x0.25,conn_shuf_only,local_sign+flat,0.20420112609863283,0.5748652791862243,0.0,48,48
t_train_x0.25,conn_shuf_only,local_sign+sample,0.20420112609863283,0.4518593394079684,0.0,48,48
t_train_x0.25,conn_shuf_only,local_sign+binary,0.20420112609863283,0.4788760697507538,0.0,48,48
t_train_x0.25,conn_shuf_only,global_sign_pres,0.20420112609863283,0.6511667229836078,0.0,48,48
t_train_x0.25,conn_shuf_only,binary+shuffle,0.20420112609863283,0.6347961858459079,0.0,48,48
t_train_x0.25,cel_sample,local_sign+flat,0.20420112609863283,0.7579592075762966,0.0,48,48
t_train_x0.25,cel_sample,local_sign+sample,0.20420112609863283,0.3109512242454705,0.0,48,48
t_train_x0.25,cel_sample,local_sign+binary,0.20420112609863283,0.6908620472175148,0.0,48,48
t_train_x0.25,cel_sample,global_sign_pres,0.20420112609863283,0.8186563293442897,0.0,48,48
t_train_x0.25,cel_sample,binary+shuffle,0.20420112609863283,0.804692180867858,0.0,48,48
t_train_x0.25,local_sign+flat,local_sign+sample,0.20420112609863283,0.7466354235651327,0.0,48,48
t_train_x0.25,local_sign+flat,local_sign+binary,0.20420112609863283,0.32083911550454947,0.0,48,48
t_train_x0.25,local_sign+flat,global_sign_pres,0.20420112609863283,0.29607136948851226,0.0,48,48
t_train_x0.25,local_sign+flat,binary+shuffle,0.20420112609863283,0.2886066764396749,0.0,48,48
t_train_x0.25,local_sign+sample,local_sign+binary,0.20420112609863283,0.6757421901383298,0.0,48,48
t_train_x0.25,local_sign+sample,global_sign_pres,0.20420112609863283,0.8104509430072983,0.0,48,48
t_train_x0.25,local_sign+sample,binary+shuffle,0.20420112609863283,0.7957493627521368,0.0,48,48
t_train_x0.25,local_sign+binary,global_sign_pres,0.20420112609863283,0.39178948601663105,0.0,48,48
t_train_x0.25,local_sign+binary,binary+shuffle,0.20420112609863283,0.379840687837463,0.0,48,48
t_train_x0.25,global_sign_pres,binary+shuffle,0.20420112609863283,0.2306129905463467,0.0,48,48
t_test_x0.25,real,shuffle_weights,0.20706691741943362,0.41590704931483335,0.0,48,48
t_test_x0.25,real,cel_randN,0.20706691741943362,0.99999997174884,0.0,48,48
t_test_x0.25,real,er_randN,0.20706691741943362,0.9999999997726637,0.0,48,48
t_test_x0.25,real,ws_p01_randN,0.20706691741943362,0.9999999999701511,0.0,48,48
t_test_x0.25,real,conn_shuf,0.20706691741943362,0.4277362418698735,0.0,48,48
t_test_x0.25,real,local_sign,0.20706691741943362,0.5094276072831873,0.0,48,48
t_test_x0.25,real,conn_shuf_only,0.20706691741943362,0.3017111315160705,0.0,48,48
t_test_x0.25,real,cel_sample,0.20706691741943362,0.41121318171747634,0.0,48,48
t_test_x0.25,real,local_sign+flat,0.20706691741943362,0.461640792594476,0.0,48,48
t_test_x0.25,real,local_sign+sample,0.20706691741943362,0.6060104993553284,0.0,48,48
t_test_x0.25,real,local_sign+binary,0.20706691741943362,0.6051510381539156,0.0,48,48
t_test_x0.25,real,global_sign_pres,0.20706691741943362,0.521252082128697,0.0,48,48
t_test_x0.25,real,binary+shuffle,0.20706691741943362,0.7218980141271398,0.0,48,48
t_test_x0.25,shuffle_weights,cel_randN,0.20706691741943362,0.9999998912775406,0.0,48,48
t_test_x0.25,shuffle_weights,er_randN,0.20706691741943362,0.9999999992305209,0.0,48,48
t_test_x0.25,shuffle_weights,ws_p01_randN,0.20706691741943362,0.999999999896349,0.0,48,48
t_test_x0.25,shuffle_weights,conn_shuf,0.20706691741943362,0.3019371841084754,0.0,48,48
t_test_x0.25,shuffle_weights,local_sign,0.20706691741943362,0.659354030696738,0.0,48,48
t_test_x0.25,shuffle_weights,conn_shuf_only,0.20706691741943362,0.38210678249610264,0.0,48,48
t_test_x0.25,shuffle_weights,cel_sample,0.20706691741943362,0.29683665524208847,0.0,48,48
t_test_x0.25,shuffle_weights,local_sign+flat,0.20706691741943362,0.6134684909093451,0.0,48,48
t_test_x0.25,shuffle_weights,local_sign+sample,0.20706691741943362,0.4584485589773174,0.0,48,48
t_test_x0.25,shuffle_weights,local_sign+binary,0.20706691741943362,0.7406057602394505,0.0,48,48
t_test_x0.25,shuffle_weights,global_sign_pres,0.20706691741943362,0.6804364164298026,0.0,48,48
