config,model,seed,rho_target,leak,input_scale,washout,t_train,t_test,score,capture_pct_vs_baseline
baseline,conn_shuf,15,0.6,0.8,0.5,500,1500,500,4.181168079376221,100.0
baseline,local_sign,15,0.6,0.8,0.5,500,1500,500,3.817686080932617,100.0
baseline,conn_shuf_only,15,0.6,0.8,0.5,500,1500,500,3.8985700607299805,100.0
baseline,cel_sample,15,0.6,0.8,0.5,500,1500,500,3.8890762329101562,100.0
baseline,local_sign+flat,15,0.6,0.8,0.5,500,1500,500,4.347047328948975,100.0
baseline,local_sign+sample,15,0.6,0.8,0.5,500,1500,500,4.359278202056885,100.0
baseline,local_sign+binary,15,0.6,0.8,0.5,500,1500,500,3.7109110355377197,100.0
baseline,global_sign_pres,15,0.6,0.8,0.5,500,1500,500,3.810702085494995,100.0
baseline,binary+shuffle,15,0.6,0.8,0.5,500,1500,500,3.732151746749878,100.0
baseline,real,15,0.6,0.8,1.0,500,1500,500,1.9218723773956299,100.0
baseline,shuffle_weights,15,0.6,0.8,1.0,500,1500,500,3.8607192039489746,100.0
baseline,cel_randN,15,0.6,0.8,1.0,500,1500,500,3.378565788269043,100.0
baseline,er_randN,15,0.6,0.8,1.0,500,1500,500,3.3139922618865967,100.0
baseline,ws_p01_randN,15,0.6,0.8,1.0,500,1500,500,1.9949793815612793,100.0
baseline,conn_shuf,15,0.6,0.8,1.0,500,1500,500,3.1374711990356445,100.0
baseline,local_sign,15,0.6,0.8,1.0,500,1500,500,2.1367697715759277,100.0
baseline,conn_shuf_only,15,0.6,0.8,1.0,500,1500,500,3.2583065032958984,100.0
baseline,cel_sample,15,0.6,0.8,1.0,500,1500,500,2.0926828384399414,100.0
baseline,local_sign+flat,15,0.6,0.8,1.0,500,1500,500,2.1740458011627197,100.0
baseline,local_sign+sample,15,0.6,0.8,1.0,500,1500,500,2.0201919078826904,100.0
baseline,local_sign+binary,15,0.6,0.8,1.0,500,1500,500,2.9474167823791504,100.0
baseline,global_sign_pres,15,0.6,0.8,1.0,500,1500,500,3.3182618618011475,100.0
baseline,binary+shuffle,15,0.6,0.8,1.0,500,1500,500,2.1768362522125244,100.0
baseline,real,15,0.6,0.8,1.5,500,1500,500,2.003610372543335,100.0
baseline,shuffle_weights,15,0.6,0.8,1.5,500,1500,500,0.9986363649368286,100.0
baseline,cel_randN,15,0.6,0.8,1.5,500,1500,500,2.1022844314575195,100.0
baseline,er_randN,15,0.6,0.8,1.5,500,1500,500,4.228025436401367,100.0
baseline,ws_p01_randN,15,0.6,0.8,1.5,500,1500,500,3.840235710144043,100.0
baseline,conn_shuf,15,0.6,0.8,1.5,500,1500,500,1.8138723373413086,100.0
baseline,local_sign,15,0.6,0.8,1.5,500,1500,500,2.55210542678833,100.0
baseline,conn_shuf_only,15,0.6,0.8,1.5,500,1500,500,3.149066925048828,100.0
baseline,cel_sample,15,0.6,0.8,1.5,500,1500,500,1.8512096405029297,100.0
baseline,local_sign+flat,15,0.6,0.8,1.5,500,1500,500,2.575713634490967,100.0
baseline,local_sign+sample,15,0.6,0.8,1.5,500,1500,500,0.9049318432807922,100.0
baseline,local_sign+binary,15,0.6,0.8,1.5,500,1500,500,3.751206874847412,100.0
baseline,global_sign_pres,15,0.6,0.8,1.5,500,1500,500,2.6686222553253174,100.0
baseline,binary+shuffle,15,0.6,0.8,1.5,500,1500,500,2.7376489639282227,100.0
baseline,real,15,0.6,1.0,0.1,500,1500,500,5.217675685882568,100.0
baseline,shuffle_weights,15,0.6,1.0,0.1,500,1500,500,6.196161270141602,100.0
baseline,cel_randN,15,0.6,1.0,0.1,500,1500,500,12.553210258483887,100.0
baseline,er_randN,15,0.6,1.0,0.1,500,1500,500,14.691502571105957,100.0
baseline,ws_p01_randN,15,0.6,1.0,0.1,500,1500,500,14.626654624938965,100.0
baseline,conn_shuf,15,0.6,1.0,0.1,500,1500,500,6.0142621994018555,100.0
baseline,local_sign,15,0.6,1.0,0.1,500,1500,500,5.466551303863525,100.0
baseline,conn_shuf_only,15,0.6,1.0,0.1,500,1500,500,5.893741607666016,100.0
baseline,cel_sample,15,0.6,1.0,0.1,500,1500,500,6.443841934204102,100.0
baseline,local_sign+flat,15,0.6,1.0,0.1,500,1500,500,5.437220096588135,100.0
baseline,local_sign+sample,15,0.6,1.0,0.1,500,1500,500,6.061980247497559,100.0
baseline,local_sign+binary,15,0.6,1.0,0.1,500,1500,500,5.135859489440918,100.0
baseline,global_sign_pres,15,0.6,1.0,0.1,500,1500,500,4.952383518218994,100.0
baseline,binary+shuffle,15,0.6,1.0,0.1,500,1500,500,5.0851922035217285,100.0
baseline,real,15,0.6,1.0,0.5,500,1500,500,3.9502899646759033,100.0
baseline,shuffle_weights,15,0.6,1.0,0.5,500,1500,500,4.339228630065918,100.0
baseline,cel_randN,15,0.6,1.0,0.5,500,1500,500,7.136081695556641,100.0
baseline,er_randN,15,0.6,1.0,0.5,500,1500,500,11.406707763671875,100.0
baseline,ws_p01_randN,15,0.6,1.0,0.5,500,1500,500,8.86079216003418,100.0
baseline,conn_shuf,15,0.6,1.0,0.5,500,1500,500,3.9854884147644043,100.0
baseline,local_sign,15,0.6,1.0,0.5,500,1500,500,4.716734409332275,100.0
baseline,conn_shuf_only,15,0.6,1.0,0.5,500,1500,500,4.73091983795166,100.0
baseline,cel_sample,15,0.6,1.0,0.5,500,1500,500,5.411863327026367,100.0
baseline,local_sign+flat,15,0.6,1.0,0.5,500,1500,500,4.97975492477417,100.0
baseline,local_sign+sample,15,0.6,1.0,0.5,500,1500,500,4.810853958129883,100.0
baseline,local_sign+binary,15,0.6,1.0,0.5,500,1500,500,4.936619281768799,100.0
baseline,global_sign_pres,15,0.6,1.0,0.5,500,1500,500,4.884034633636475,100.0
baseline,binary+shuffle,15,0.6,1.0,0.5,500,1500,500,3.1733081340789795,100.0
baseline,real,15,0.6,1.0,1.0,500,1500,500,3.645906448364258,100.0
baseline,shuffle_weights,15,0.6,1.0,1.0,500,1500,500,2.550342559814453,100.0
baseline,cel_randN,15,0.6,1.0,1.0,500,1500,500,4.647473335266113,100.0
baseline,er_randN,15,0.6,1.0,1.0,500,1500,500,8.408400535583496,100.0
baseline,ws_p01_randN,15,0.6,1.0,1.0,500,1500,500,8.613618850708008,100.0
baseline,conn_shuf,15,0.6,1.0,1.0,500,1500,500,4.511418342590332,100.0
baseline,local_sign,15,0.6,1.0,1.0,500,1500,500,2.928795576095581,100.0
baseline,conn_shuf_only,15,0.6,1.0,1.0,500,1500,500,4.418117523193359,100.0
baseline,cel_sample,15,0.6,1.0,1.0,500,1500,500,2.7868833541870117,100.0
baseline,local_sign+flat,15,0.6,1.0,1.0,500,1500,500,3.6182608604431152,100.0
baseline,local_sign+sample,15,0.6,1.0,1.0,500,1500,500,2.1734981536865234,100.0
baseline,local_sign+binary,15,0.6,1.0,1.0,500,1500,500,3.281449794769287,100.0
baseline,global_sign_pres,15,0.6,1.0,1.0,500,1500,500,3.620023488998413,100.0
baseline,binary+shuffle,15,0.6,1.0,1.0,500,1500,500,3.3201160430908203,100.0
baseline,real,15,0.6,1.0,1.5,500,1500,500,3.298152446746826,100.0
baseline,shuffle_weights,15,0.6,1.0,1.5,500,1500,500,3.3877482414245605,100.0
baseline,cel_randN,15,0.6,1.0,1.5,500,1500,500,4.04925012588501,100.0
baseline,er_randN,15,0.6,1.0,1.5,500,1500,500,7.018371105194092,100.0
baseline,ws_p01_randN,15,0.6,1.0,1.5,500,1500,500,7.310024261474609,100.0
baseline,conn_shuf,15,0.6,1.0,1.5,500,1500,500,3.0166029930114746,100.0
baseline,local_sign,15,0.6,1.0,1.5,500,1500,500,2.2141475677490234,100.0
baseline,conn_shuf_only,15,0.6,1.0,1.5,500,1500,500,3.6157820224761963,100.0
baseline,cel_sample,15,0.6,1.0,1.5,500,1500,500,3.7148079872131348,100.0
baseline,local_sign+flat,15,0.6,1.0,1.5,500,1500,500,2.9538891315460205,100.0
baseline,local_sign+sample,15,0.6,1.0,1.5,500,1500,500,2.9295976161956787,100.0
baseline,local_sign+binary,15,0.6,1.0,1.5,500,1500,500,3.180403232574463,100.0
baseline,global_sign_pres,15,0.6,1.0,1.5,500,1500,500,2.4851765632629395,100.0
baseline,binary+shuffle,15,0.6,1.0,1.5,500,1500,500,1.9930851459503174,100.0
baseline,real,15,0.8,0.6,0.1,500,1500,500,5.620421409606934,100.0
baseline,shuffle_weights,15,0.8,0.6,0.1,500,1500,500,5.782144546508789,100.0
baseline,cel_randN,15,0.8,0.6,0.1,500,1500,500,10.56016731262207,100.0
baseline,er_randN,15,0.8,0.6,0.1,500,1500,500,12.222077369689941,100.0
baseline,ws_p01_randN,15,0.8,0.6,0.1,500,1500,500,13.018278121948242,100.0
baseline,conn_shuf,15,0.8,0.6,0.1,500,1500,500,5.851198673248291,100.0
baseline,local_sign,15,0.8,0.6,0.1,500,1500,500,5.294495582580566,100.0
baseline,conn_shuf_only,15,0.8,0.6,0.1,500,1500,500,6.033352851867676,100.0
baseline,cel_sample,15,0.8,0.6,0.1,500,1500,500,5.662333011627197,100.0
baseline,local_sign+flat,15,0.8,0.6,0.1,500,1500,500,5.4278883934021,100.0
baseline,local_sign+sample,15,0.8,0.6,0.1,500,1500,500,5.133657932281494,100.0
baseline,local_sign+binary,15,0.8,0.6,0.1,500,1500,500,4.316562175750732,100.0
baseline,global_sign_pres,15,0.8,0.6,0.1,500,1500,500,4.814465045928955,100.0
baseline,binary+shuffle,15,0.8,0.6,0.1,500,1500,500,4.931490898132324,100.0
baseline,real,15,0.8,0.6,0.5,500,1500,500,3.406724214553833,100.0
baseline,shuffle_weights,15,0.8,0.6,0.5,500,1500,500,4.650870323181152,100.0
baseline,cel_randN,15,0.8,0.6,0.5,500,1500,500,6.366941452026367,100.0
baseline,er_randN,15,0.8,0.6,0.5,500,1500,500,9.357038497924805,100.0
baseline,ws_p01_randN,15,0.8,0.6,0.5,500,1500,500,10.190433502197266,100.0
baseline,conn_shuf,15,0.8,0.6,0.5,500,1500,500,3.6077256202697754,100.0
baseline,local_sign,15,0.8,0.6,0.5,500,1500,500,3.750774621963501,100.0
baseline,conn_shuf_only,15,0.8,0.6,0.5,500,1500,500,4.476823806762695,100.0
baseline,cel_sample,15,0.8,0.6,0.5,500,1500,500,3.702515125274658,100.0
baseline,local_sign+flat,15,0.8,0.6,0.5,500,1500,500,3.866966962814331,100.0
baseline,local_sign+sample,15,0.8,0.6,0.5,500,1500,500,4.545206069946289,100.0
baseline,local_sign+binary,15,0.8,0.6,0.5,500,1500,500,4.276390075683594,100.0
baseline,global_sign_pres,15,0.8,0.6,0.5,500,1500,500,4.9612016677856445,100.0
baseline,binary+shuffle,15,0.8,0.6,0.5,500,1500,500,4.069476127624512,100.0
baseline,real,15,0.8,0.6,1.0,500,1500,500,2.680950164794922,100.0
baseline,shuffle_weights,15,0.8,0.6,1.0,500,1500,500,1.8574343919754028,100.0
baseline,cel_randN,15,0.8,0.6,1.0,500,1500,500,2.686220645904541,100.0
baseline,er_randN,15,0.8,0.6,1.0,500,1500,500,6.013823509216309,100.0
baseline,ws_p01_randN,15,0.8,0.6,1.0,500,1500,500,6.431085586547852,100.0
baseline,conn_shuf,15,0.8,0.6,1.0,500,1500,500,1.84428071975708,100.0
baseline,local_sign,15,0.8,0.6,1.0,500,1500,500,2.6928911209106445,100.0
baseline,conn_shuf_only,15,0.8,0.6,1.0,500,1500,500,2.2614946365356445,100.0
baseline,cel_sample,15,0.8,0.6,1.0,500,1500,500,2.2501301765441895,100.0
baseline,local_sign+flat,15,0.8,0.6,1.0,500,1500,500,2.417146682739258,100.0
baseline,local_sign+sample,15,0.8,0.6,1.0,500,1500,500,1.6833117008209229,100.0
baseline,local_sign+binary,15,0.8,0.6,1.0,500,1500,500,3.108525037765503,100.0
baseline,global_sign_pres,15,0.8,0.6,1.0,500,1500,500,2.2923874855041504,100.0
baseline,binary+shuffle,15,0.8,0.6,1.0,500,1500,500,2.5002315044403076,100.0
baseline,real,15,0.8,0.6,1.5,500,1500,500,2.6760852336883545,100.0
baseline,shuffle_weights,15,0.8,0.6,1.5,500,1500,500,2.036781072616577,100.0
baseline,cel_randN,15,0.8,0.6,1.5,500,1500,500,1.8407111167907715,100.0
baseline,er_randN,15,0.8,0.6,1.5,500,1500,500,5.186794757843018,100.0
baseline,ws_p01_randN,15,0.8,0.6,1.5,500,1500,500,5.289219856262207,100.0
baseline,conn_shuf,15,0.8,0.6,1.5,500,1500,500,1.8256666660308838,100.0
baseline,local_sign,15,0.8,0.6,1.5,500,1500,500,0.8377296924591064,100.0
baseline,conn_shuf_only,15,0.8,0.6,1.5,500,1500,500,2.4280240535736084,100.0
baseline,cel_sample,15,0.8,0.6,1.5,500,1500,500,0.6281800270080566,100.0
baseline,local_sign+flat,15,0.8,0.6,1.5,500,1500,500,1.8782687187194824,100.0
baseline,local_sign+sample,15,0.8,0.6,1.5,500,1500,500,1.0554120540618896,100.0
baseline,local_sign+binary,15,0.8,0.6,1.5,500,1500,500,2.8343615531921387,100.0
baseline,global_sign_pres,15,0.8,0.6,1.5,500,1500,500,2.134354591369629,100.0
baseline,binary+shuffle,15,0.8,0.6,1.5,500,1500,500,0.849432110786438,100.0
baseline,real,15,0.8,0.8,0.1,500,1500,500,5.829042434692383,100.0
baseline,shuffle_weights,15,0.8,0.8,0.1,500,1500,500,6.357269763946533,100.0
baseline,cel_randN,15,0.8,0.8,0.1,500,1500,500,14.329500198364258,100.0
baseline,er_randN,15,0.8,0.8,0.1,500,1500,500,16.592863082885742,100.0
baseline,ws_p01_randN,15,0.8,0.8,0.1,500,1500,500,17.07111358642578,100.0
baseline,conn_shuf,15,0.8,0.8,0.1,500,1500,500,6.65935754776001,100.0
baseline,local_sign,15,0.8,0.8,0.1,500,1500,500,5.869459629058838,100.0
baseline,conn_shuf_only,15,0.8,0.8,0.1,500,1500,500,5.919318199157715,100.0
baseline,cel_sample,15,0.8,0.8,0.1,500,1500,500,7.034415245056152,100.0
baseline,local_sign+flat,15,0.8,0.8,0.1,500,1500,500,5.8847880363464355,100.0
baseline,local_sign+sample,15,0.8,0.8,0.1,500,1500,500,6.302384376525879,100.0
baseline,local_sign+binary,15,0.8,0.8,0.1,500,1500,500,5.479639530181885,100.0
baseline,global_sign_pres,15,0.8,0.8,0.1,500,1500,500,5.0078887939453125,100.0
baseline,binary+shuffle,15,0.8,0.8,0.1,500,1500,500,5.594134330749512,100.0
baseline,real,15,0.8,0.8,0.5,500,1500,500,4.736758232116699,100.0
baseline,shuffle_weights,15,0.8,0.8,0.5,500,1500,500,3.6511073112487793,100.0
baseline,cel_randN,15,0.8,0.8,0.5,500,1500,500,9.015676498413086,100.0
baseline,er_randN,15,0.8,0.8,0.5,500,1500,500,11.572093963623047,100.0
baseline,ws_p01_randN,15,0.8,0.8,0.5,500,1500,500,11.298675537109375,100.0
baseline,conn_shuf,15,0.8,0.8,0.5,500,1500,500,4.41995906829834,100.0
baseline,local_sign,15,0.8,0.8,0.5,500,1500,500,3.504223108291626,100.0
baseline,conn_shuf_only,15,0.8,0.8,0.5,500,1500,500,3.4490468502044678,100.0
baseline,cel_sample,15,0.8,0.8,0.5,500,1500,500,5.2666850090026855,100.0
baseline,local_sign+flat,15,0.8,0.8,0.5,500,1500,500,4.199439525604248,100.0
baseline,local_sign+sample,15,0.8,0.8,0.5,500,1500,500,4.469050407409668,100.0
baseline,local_sign+binary,15,0.8,0.8,0.5,500,1500,500,3.7900331020355225,100.0
baseline,global_sign_pres,15,0.8,0.8,0.5,500,1500,500,4.376962661743164,100.0
baseline,binary+shuffle,15,0.8,0.8,0.5,500,1500,500,4.683107376098633,100.0
baseline,real,15,0.8,0.8,1.0,500,1500,500,4.012807369232178,100.0
baseline,shuffle_weights,15,0.8,0.8,1.0,500,1500,500,2.8152029514312744,100.0
baseline,cel_randN,15,0.8,0.8,1.0,500,1500,500,5.597528457641602,100.0
baseline,er_randN,15,0.8,0.8,1.0,500,1500,500,7.9594879150390625,100.0
baseline,ws_p01_randN,15,0.8,0.8,1.0,500,1500,500,8.287530899047852,100.0
baseline,conn_shuf,15,0.8,0.8,1.0,500,1500,500,2.0836546421051025,100.0
baseline,local_sign,15,0.8,0.8,1.0,500,1500,500,2.025038242340088,100.0
baseline,conn_shuf_only,15,0.8,0.8,1.0,500,1500,500,3.1453802585601807,100.0
baseline,cel_sample,15,0.8,0.8,1.0,500,1500,500,2.700394868850708,100.0
baseline,local_sign+flat,15,0.8,0.8,1.0,500,1500,500,3.1188549995422363,100.0
baseline,local_sign+sample,15,0.8,0.8,1.0,500,1500,500,4.1593217849731445,100.0
baseline,local_sign+binary,15,0.8,0.8,1.0,500,1500,500,2.228437900543213,100.0
baseline,global_sign_pres,15,0.8,0.8,1.0,500,1500,500,2.8755714893341064,100.0
baseline,binary+shuffle,15,0.8,0.8,1.0,500,1500,500,2.0163958072662354,100.0
baseline,real,15,0.8,0.8,1.5,500,1500,500,1.0813359022140503,100.0
baseline,shuffle_weights,15,0.8,0.8,1.5,500,1500,500,1.8538129329681396,100.0
baseline,cel_randN,15,0.8,0.8,1.5,500,1500,500,4.136892318725586,100.0
baseline,er_randN,15,0.8,0.8,1.5,500,1500,500,6.923785209655762,100.0
baseline,ws_p01_randN,15,0.8,0.8,1.5,500,1500,500,6.7944746017456055,100.0
baseline,conn_shuf,15,0.8,0.8,1.5,500,1500,500,0.9994874596595764,100.0
baseline,local_sign,15,0.8,0.8,1.5,500,1500,500,1.1194896697998047,100.0
baseline,conn_shuf_only,15,0.8,0.8,1.5,500,1500,500,1.9018503427505493,100.0
baseline,cel_sample,15,0.8,0.8,1.5,500,1500,500,1.9367547035217285,100.0
baseline,local_sign+flat,15,0.8,0.8,1.5,500,1500,500,1.94866943359375,100.0
baseline,local_sign+sample,15,0.8,0.8,1.5,500,1500,500,2.1832640171051025,100.0
baseline,local_sign+binary,15,0.8,0.8,1.5,500,1500,500,2.0549581050872803,100.0
baseline,global_sign_pres,15,0.8,0.8,1.5,500,1500,500,2.9926085472106934,100.0
baseline,binary+shuffle,15,0.8,0.8,1.5,500,1500,500,1.96015202999115,100.0
baseline,real,15,0.8,1.0,0.1,500,1500,500,7.068321704864502,100.0
baseline,shuffle_weights,15,0.8,1.0,0.1,500,1500,500,8.047133445739746,100.0
baseline,cel_randN,15,0.8,1.0,0.1,500,1500,500,18.77173614501953,100.0
baseline,er_randN,15,0.8,1.0,0.1,500,1500,500,23.911239624023438,100.0
baseline,ws_p01_randN,15,0.8,1.0,0.1,500,1500,500,25.239492416381836,100.0
baseline,conn_shuf,15,0.8,1.0,0.1,500,1500,500,7.598237991333008,100.0
baseline,local_sign,15,0.8,1.0,0.1,500,1500,500,6.980236053466797,100.0
baseline,conn_shuf_only,15,0.8,1.0,0.1,500,1500,500,7.17318058013916,100.0
baseline,cel_sample,15,0.8,1.0,0.1,500,1500,500,8.231767654418945,100.0
baseline,local_sign+flat,15,0.8,1.0,0.1,500,1500,500,6.534619331359863,100.0
baseline,local_sign+sample,15,0.8,1.0,0.1,500,1500,500,7.819055557250977,100.0
baseline,local_sign+binary,15,0.8,1.0,0.1,500,1500,500,6.403822898864746,100.0
baseline,global_sign_pres,15,0.8,1.0,0.1,500,1500,500,6.381814479827881,100.0
baseline,binary+shuffle,15,0.8,1.0,0.1,500,1500,500,6.323535442352295,100.0
baseline,real,15,0.8,1.0,0.5,500,1500,500,3.970475196838379,100.0
baseline,shuffle_weights,15,0.8,1.0,0.5,500,1500,500,5.8135986328125,100.0
baseline,cel_randN,15,0.8,1.0,0.5,500,1500,500,10.997016906738281,100.0
baseline,er_randN,15,0.8,1.0,0.5,500,1500,500,13.57783317565918,100.0
baseline,ws_p01_randN,15,0.8,1.0,0.5,500,1500,500,13.816032409667969,100.0
baseline,conn_shuf,15,0.8,1.0,0.5,500,1500,500,4.768633842468262,100.0
baseline,local_sign,15,0.8,1.0,0.5,500,1500,500,4.201860427856445,100.0
baseline,conn_shuf_only,15,0.8,1.0,0.5,500,1500,500,3.539933443069458,100.0
baseline,cel_sample,15,0.8,1.0,0.5,500,1500,500,6.491313934326172,100.0
baseline,local_sign+flat,15,0.8,1.0,0.5,500,1500,500,5.315858364105225,100.0
baseline,local_sign+sample,15,0.8,1.0,0.5,500,1500,500,4.661399841308594,100.0
baseline,local_sign+binary,15,0.8,1.0,0.5,500,1500,500,4.149138450622559,100.0
baseline,global_sign_pres,15,0.8,1.0,0.5,500,1500,500,5.20762825012207,100.0
baseline,binary+shuffle,15,0.8,1.0,0.5,500,1500,500,3.720890998840332,100.0
baseline,real,15,0.8,1.0,1.0,500,1500,500,2.3265349864959717,100.0
baseline,shuffle_weights,15,0.8,1.0,1.0,500,1500,500,3.8427200317382812,100.0
baseline,cel_randN,15,0.8,1.0,1.0,500,1500,500,7.867293357849121,100.0
baseline,er_randN,15,0.8,1.0,1.0,500,1500,500,9.045541763305664,100.0
baseline,ws_p01_randN,15,0.8,1.0,1.0,500,1500,500,9.606293678283691,100.0
baseline,conn_shuf,15,0.8,1.0,1.0,500,1500,500,4.848242282867432,100.0
