model,seed,rho_target,leak,input_scale,d_max,ipc_kset,capture_pct_vs_ref
local_sign+sample,0,0.95,0.8,1.0,50,3.7987165451049805,100.0
local_sign+sample,0,0.95,0.8,1.0,80,3.7987165451049805,100.0
local_sign+binary,0,0.95,0.8,1.0,30,4.500682175159454,100.0
local_sign+binary,0,0.95,0.8,1.0,50,4.500682175159454,100.0
local_sign+binary,0,0.95,0.8,1.0,80,4.500682175159454,100.0
global_sign_pres,0,0.95,0.8,1.0,30,4.598695755004883,100.0
global_sign_pres,0,0.95,0.8,1.0,50,4.598695755004883,100.0
global_sign_pres,0,0.95,0.8,1.0,80,4.598695755004883,100.0
binary+shuffle,0,0.95,0.8,1.0,30,4.516481399536133,100.0
binary+shuffle,0,0.95,0.8,1.0,50,4.516481399536133,100.0
binary+shuffle,0,0.95,0.8,1.0,80,4.516481399536133,100.0
real,1,0.95,0.8,1.0,30,5.072039365768433,100.0
real,1,0.95,0.8,1.0,50,5.072039365768433,100.0
real,1,0.95,0.8,1.0,80,5.072039365768433,100.0
shuffle_weights,1,0.95,0.8,1.0,30,4.0372984409332275,100.0
shuffle_weights,1,0.95,0.8,1.0,50,4.0372984409332275,100.0
shuffle_weights,1,0.95,0.8,1.0,80,4.0372984409332275,100.0
cel_randN,1,0.95,0.8,1.0,30,11.939724504947662,100.0
cel_randN,1,0.95,0.8,1.0,50,11.939724504947662,100.0
cel_randN,1,0.95,0.8,1.0,80,11.939724504947662,100.0
er_randN,1,0.95,0.8,1.0,30,13.64277857542038,100.0
er_randN,1,0.95,0.8,1.0,50,13.64277857542038,100.0
er_randN,1,0.95,0.8,1.0,80,13.64277857542038,100.0
ws_p01_randN,1,0.95,0.8,1.0,30,13.804515480995178,100.0
ws_p01_randN,1,0.95,0.8,1.0,50,13.804515480995178,100.0
ws_p01_randN,1,0.95,0.8,1.0,80,13.804515480995178,100.0
conn_shuf,1,0.95,0.8,1.0,30,4.415536403656006,100.0
conn_shuf,1,0.95,0.8,1.0,50,4.415536403656006,100.0
conn_shuf,1,0.95,0.8,1.0,80,4.415536403656006,100.0
local_sign,1,0.95,0.8,1.0,30,3.090035378932953,100.0
local_sign,1,0.95,0.8,1.0,50,3.090035378932953,100.0
local_sign,1,0.95,0.8,1.0,80,3.090035378932953,100.0
conn_shuf_only,1,0.95,0.8,1.0,30,5.479296147823334,100.0
conn_shuf_only,1,0.95,0.8,1.0,50,5.479296147823334,100.0
conn_shuf_only,1,0.95,0.8,1.0,80,5.479296147823334,100.0
cel_sample,1,0.95,0.8,1.0,30,2.7696120738983154,100.0
cel_sample,1,0.95,0.8,1.0,50,2.7696120738983154,100.0
cel_sample,1,0.95,0.8,1.0,80,2.7696120738983154,100.0
local_sign+flat,1,0.95,0.8,1.0,30,4.5892855525016785,100.0
local_sign+flat,1,0.95,0.8,1.0,50,4.5892855525016785,100.0
local_sign+flat,1,0.95,0.8,1.0,80,4.5892855525016785,100.0
local_sign+sample,1,0.95,0.8,1.0,30,3.382384240627289,100.0
local_sign+sample,1,0.95,0.8,1.0,50,3.382384240627289,100.0
local_sign+sample,1,0.95,0.8,1.0,80,3.382384240627289,100.0
local_sign+binary,1,0.95,0.8,1.0,30,2.385626792907715,100.0
local_sign+binary,1,0.95,0.8,1.0,50,2.385626792907715,100.0
local_sign+binary,1,0.95,0.8,1.0,80,2.385626792907715,100.0
global_sign_pres,1,0.95,0.8,1.0,30,3.2572733759880066,100.0
global_sign_pres,1,0.95,0.8,1.0,50,3.2572733759880066,100.0
global_sign_pres,1,0.95,0.8,1.0,80,3.2572733759880066,100.0
binary+shuffle,1,0.95,0.8,1.0,30,3.9845616221427917,100.0
binary+shuffle,1,0.95,0.8,1.0,50,3.9845616221427917,100.0
binary+shuffle,1,0.95,0.8,1.0,80,3.9845616221427917,100.0
real,2,0.95,0.8,1.0,30,4.012294411659241,100.0
real,2,0.95,0.8,1.0,50,4.012294411659241,100.0
real,2,0.95,0.8,1.0,80,4.012294411659241,100.0
shuffle_weights,2,0.95,0.8,1.0,30,4.557326912879944,100.0
shuffle_weights,2,0.95,0.8,1.0,50,4.557326912879944,100.0
shuffle_weights,2,0.95,0.8,1.0,80,4.557326912879944,100.0
cel_randN,2,0.95,0.8,1.0,30,10.22415429353714,100.0
cel_randN,2,0.95,0.8,1.0,50,10.22415429353714,100.0
cel_randN,2,0.95,0.8,1.0,80,10.22415429353714,100.0
er_randN,2,0.95,0.8,1.0,30,13.001560270786285,100.0
er_randN,2,0.95,0.8,1.0,50,13.001560270786285,100.0
er_randN,2,0.95,0.8,1.0,80,13.001560270786285,100.0
ws_p01_randN,2,0.95,0.8,1.0,30,13.485094368457794,100.0
ws_p01_randN,2,0.95,0.8,1.0,50,13.485094368457794,100.0
ws_p01_randN,2,0.95,0.8,1.0,80,13.485094368457794,100.0
conn_shuf,2,0.95,0.8,1.0,30,4.31800651550293,100.0
conn_shuf,2,0.95,0.8,1.0,50,4.31800651550293,100.0
conn_shuf,2,0.95,0.8,1.0,80,4.31800651550293,100.0
local_sign,2,0.95,0.8,1.0,30,2.4783933758735657,100.0
local_sign,2,0.95,0.8,1.0,50,2.4783933758735657,100.0
local_sign,2,0.95,0.8,1.0,80,2.4783933758735657,100.0
conn_shuf_only,2,0.95,0.8,1.0,30,4.188289046287537,100.0
conn_shuf_only,2,0.95,0.8,1.0,50,4.188289046287537,100.0
conn_shuf_only,2,0.95,0.8,1.0,80,4.188289046287537,100.0
cel_sample,2,0.95,0.8,1.0,30,3.1584274768829346,100.0
cel_sample,2,0.95,0.8,1.0,50,3.1584274768829346,100.0
cel_sample,2,0.95,0.8,1.0,80,3.1584274768829346,100.0
local_sign+flat,2,0.95,0.8,1.0,30,5.219255149364471,100.0
local_sign+flat,2,0.95,0.8,1.0,50,5.219255149364471,100.0
local_sign+flat,2,0.95,0.8,1.0,80,5.219255149364471,100.0
local_sign+sample,2,0.95,0.8,1.0,30,5.742883384227753,100.0
local_sign+sample,2,0.95,0.8,1.0,50,5.742883384227753,100.0
local_sign+sample,2,0.95,0.8,1.0,80,5.742883384227753,100.0
local_sign+binary,2,0.95,0.8,1.0,30,2.536054253578186,100.0
local_sign+binary,2,0.95,0.8,1.0,50,2.536054253578186,100.0
local_sign+binary,2,0.95,0.8,1.0,80,2.536054253578186,100.0
global_sign_pres,2,0.95,0.8,1.0,30,2.476884365081787,100.0
global_sign_pres,2,0.95,0.8,1.0,50,2.476884365081787,100.0
global_sign_pres,2,0.95,0.8,1.0,80,2.476884365081787,100.0
binary+shuffle,2,0.95,0.8,1.0,30,4.278600335121155,100.0
binary+shuffle,2,0.95,0.8,1.0,50,4.278600335121155,100.0
binary+shuffle,2,0.95,0.8,1.0,80,4.278600335121155,100.0
real,3,0.95,0.8,1.0,30,2.920258581638336,100.0
real,3,0.95,0.8,1.0,50,2.920258581638336,100.0
real,3,0.95,0.8,1.0,80,2.920258581638336,100.0
shuffle_weights,3,0.95,0.8,1.0,30,2.955918788909912,100.0
shuffle_weights,3,0.95,0.8,1.0,50,2.955918788909912,100.0
shuffle_weights,3,0.95,0.8,1.0,80,2.955918788909912,100.0
cel_randN,3,0.95,0.8,1.0,30,11.907576143741608,100.0
cel_randN,3,0.95,0.8,1.0,50,11.907576143741608,100.0
cel_randN,3,0.95,0.8,1.0,80,11.907576143741608,100.0
er_randN,3,0.95,0.8,1.0,30,13.961767375469208,100.0
er_randN,3,0.95,0.8,1.0,50,13.961767375469208,100.0
er_randN,3,0.95,0.8,1.0,80,13.961767375469208,100.0
ws_p01_randN,3,0.95,0.8,1.0,30,13.765908777713776,100.0
ws_p01_randN,3,0.95,0.8,1.0,50,13.765908777713776,100.0
ws_p01_randN,3,0.95,0.8,1.0,80,13.765908777713776,100.0
conn_shuf,3,0.95,0.8,1.0,30,3.018652856349945,100.0
conn_shuf,3,0.95,0.8,1.0,50,3.018652856349945,100.0
conn_shuf,3,0.95,0.8,1.0,80,3.018652856349945,100.0
local_sign,3,0.95,0.8,1.0,30,4.182138025760651,100.0
local_sign,3,0.95,0.8,1.0,50,4.182138025760651,100.0
local_sign,3,0.95,0.8,1.0,80,4.182138025760651,100.0
conn_shuf_only,3,0.95,0.8,1.0,30,3.2256269454956055,100.0
conn_shuf_only,3,0.95,0.8,1.0,50,3.2256269454956055,100.0
conn_shuf_only,3,0.95,0.8,1.0,80,3.2256269454956055,100.0
cel_sample,3,0.95,0.8,1.0,30,3.142364740371704,100.0
cel_sample,3,0.95,0.8,1.0,50,3.142364740371704,100.0
cel_sample,3,0.95,0.8,1.0,80,3.142364740371704,100.0
local_sign+flat,3,0.95,0.8,1.0,30,3.823625385761261,100.0
local_sign+flat,3,0.95,0.8,1.0,50,3.823625385761261,100.0
local_sign+flat,3,0.95,0.8,1.0,80,3.823625385761261,100.0
local_sign+sample,3,0.95,0.8,1.0,30,5.499874114990234,100.0
local_sign+sample,3,0.95,0.8,1.0,50,5.499874114990234,100.0
local_sign+sample,3,0.95,0.8,1.0,80,5.499874114990234,100.0
local_sign+binary,3,0.95,0.8,1.0,30,3.3258513808250427,100.0
local_sign+binary,3,0.95,0.8,1.0,50,3.3258513808250427,100.0
local_sign+binary,3,0.95,0.8,1.0,80,3.3258513808250427,100.0
global_sign_pres,3,0.95,0.8,1.0,30,3.1281508207321167,100.0
global_sign_pres,3,0.95,0.8,1.0,50,3.1281508207321167,100.0
global_sign_pres,3,0.95,0.8,1.0,80,3.1281508207321167,100.0
binary+shuffle,3,0.95,0.8,1.0,30,5.294539034366608,100.0
binary+shuffle,3,0.95,0.8,1.0,50,5.294539034366608,100.0
binary+shuffle,3,0.95,0.8,1.0,80,5.294539034366608,100.0
real,4,0.95,0.8,1.0,30,5.01789253950119,100.0
real,4,0.95,0.8,1.0,50,5.01789253950119,100.0
real,4,0.95,0.8,1.0,80,5.01789253950119,100.0
shuffle_weights,4,0.95,0.8,1.0,30,4.569139719009399,100.0
shuffle_weights,4,0.95,0.8,1.0,50,4.569139719009399,100.0
shuffle_weights,4,0.95,0.8,1.0,80,4.569139719009399,100.0
cel_randN,4,0.95,0.8,1.0,30,11.079007625579834,100.0
cel_randN,4,0.95,0.8,1.0,50,11.079007625579834,100.0
cel_randN,4,0.95,0.8,1.0,80,11.079007625579834,100.0
er_randN,4,0.95,0.8,1.0,30,12.959359228610992,100.0
er_randN,4,0.95,0.8,1.0,50,12.959359228610992,100.0
er_randN,4,0.95,0.8,1.0,80,12.959359228610992,100.0
ws_p01_randN,4,0.95,0.8,1.0,30,12.500873506069183,100.0
ws_p01_randN,4,0.95,0.8,1.0,50,12.500873506069183,100.0
ws_p01_randN,4,0.95,0.8,1.0,80,12.500873506069183,100.0
conn_shuf,4,0.95,0.8,1.0,30,4.356708824634552,100.0
conn_shuf,4,0.95,0.8,1.0,50,4.356708824634552,100.0
conn_shuf,4,0.95,0.8,1.0,80,4.356708824634552,100.0
local_sign,4,0.95,0.8,1.0,30,3.220768451690674,100.0
local_sign,4,0.95,0.8,1.0,50,3.220768451690674,100.0
local_sign,4,0.95,0.8,1.0,80,3.220768451690674,100.0
conn_shuf_only,4,0.95,0.8,1.0,30,6.69293075799942,100.0
conn_shuf_only,4,0.95,0.8,1.0,50,6.69293075799942,100.0
conn_shuf_only,4,0.95,0.8,1.0,80,6.69293075799942,100.0
cel_sample,4,0.95,0.8,1.0,30,6.3883073925971985,100.0
cel_sample,4,0.95,0.8,1.0,50,6.3883073925971985,100.0
cel_sample,4,0.95,0.8,1.0,80,6.3883073925971985,100.0
local_sign+flat,4,0.95,0.8,1.0,30,2.805970788002014,100.0
local_sign+flat,4,0.95,0.8,1.0,50,2.805970788002014,100.0
local_sign+flat,4,0.95,0.8,1.0,80,2.805970788002014,100.0
local_sign+sample,4,0.95,0.8,1.0,30,4.842228651046753,100.0
local_sign+sample,4,0.95,0.8,1.0,50,4.842228651046753,100.0
local_sign+sample,4,0.95,0.8,1.0,80,4.842228651046753,100.0
local_sign+binary,4,0.95,0.8,1.0,30,4.014891266822815,100.0
local_sign+binary,4,0.95,0.8,1.0,50,4.014891266822815,100.0
local_sign+binary,4,0.95,0.8,1.0,80,4.014891266822815,100.0
global_sign_pres,4,0.95,0.8,1.0,30,2.865142822265625,100.0
global_sign_pres,4,0.95,0.8,1.0,50,2.865142822265625,100.0
global_sign_pres,4,0.95,0.8,1.0,80,2.865142822265625,100.0
binary+shuffle,4,0.95,0.8,1.0,30,3.6107882857322693,100.0
binary+shuffle,4,0.95,0.8,1.0,50,3.6107882857322693,100.0
binary+shuffle,4,0.95,0.8,1.0,80,3.6107882857322693,100.0
real,5,0.95,0.8,1.0,30,4.859544634819031,100.0
real,5,0.95,0.8,1.0,50,4.859544634819031,100.0
real,5,0.95,0.8,1.0,80,4.859544634819031,100.0
shuffle_weights,5,0.95,0.8,1.0,30,3.3821908831596375,100.0
shuffle_weights,5,0.95,0.8,1.0,50,3.3821908831596375,100.0
shuffle_weights,5,0.95,0.8,1.0,80,3.3821908831596375,100.0
cel_randN,5,0.95,0.8,1.0,30,11.857156217098236,100.0
cel_randN,5,0.95,0.8,1.0,50,11.857156217098236,100.0
cel_randN,5,0.95,0.8,1.0,80,11.857156217098236,100.0
er_randN,5,0.95,0.8,1.0,30,12.684205710887909,100.0
er_randN,5,0.95,0.8,1.0,50,12.684205710887909,100.0
er_randN,5,0.95,0.8,1.0,80,12.684205710887909,100.0
ws_p01_randN,5,0.95,0.8,1.0,30,12.16319876909256,100.0
ws_p01_randN,5,0.95,0.8,1.0,50,12.16319876909256,100.0
ws_p01_randN,5,0.95,0.8,1.0,80,12.16319876909256,100.0
conn_shuf,5,0.95,0.8,1.0,30,5.794938325881958,100.0
conn_shuf,5,0.95,0.8,1.0,50,5.794938325881958,100.0
conn_shuf,5,0.95,0.8,1.0,80,5.794938325881958,100.0
local_sign,5,0.95,0.8,1.0,30,5.622818350791931,100.0
local_sign,5,0.95,0.8,1.0,50,5.622818350791931,100.0
local_sign,5,0.95,0.8,1.0,80,5.622818350791931,100.0
conn_shuf_only,5,0.95,0.8,1.0,30,5.7732996344566345,100.0
conn_shuf_only,5,0.95,0.8,1.0,50,5.7732996344566345,100.0
conn_shuf_only,5,0.95,0.8,1.0,80,5.7732996344566345,100.0
cel_sample,5,0.95,0.8,1.0,30,5.380111634731293,100.0
cel_sample,5,0.95,0.8,1.0,50,5.380111634731293,100.0
cel_sample,5,0.95,0.8,1.0,80,5.380111634731293,100.0
local_sign+flat,5,0.95,0.8,1.0,30,2.944344401359558,100.0
local_sign+flat,5,0.95,0.8,1.0,50,2.944344401359558,100.0
local_sign+flat,5,0.95,0.8,1.0,80,2.944344401359558,100.0
local_sign+sample,5,0.95,0.8,1.0,30,4.88139146566391,100.0
local_sign+sample,5,0.95,0.8,1.0,50,4.88139146566391,100.0
local_sign+sample,5,0.95,0.8,1.0,80,4.88139146566391,100.0
local_sign+binary,5,0.95,0.8,1.0,30,2.663943290710449,99.7651363983938
local_sign+binary,5,0.95,0.8,1.0,50,2.663943290710449,99.7651363983938
local_sign+binary,5,0.95,0.8,1.0,80,2.6702146530151367,100.0
global_sign_pres,5,0.95,0.8,1.0,30,3.219036877155304,100.0
global_sign_pres,5,0.95,0.8,1.0,50,3.219036877155304,100.0
global_sign_pres,5,0.95,0.8,1.0,80,3.219036877155304,100.0
binary+shuffle,5,0.95,0.8,1.0,30,4.382388651371002,100.0
binary+shuffle,5,0.95,0.8,1.0,50,4.382388651371002,100.0
binary+shuffle,5,0.95,0.8,1.0,80,4.382388651371002,100.0
real,6,0.95,0.8,1.0,30,4.968805730342865,100.0
real,6,0.95,0.8,1.0,50,4.968805730342865,100.0
real,6,0.95,0.8,1.0,80,4.968805730342865,100.0
shuffle_weights,6,0.95,0.8,1.0,30,5.715325891971588,100.0
shuffle_weights,6,0.95,0.8,1.0,50,5.715325891971588,100.0
shuffle_weights,6,0.95,0.8,1.0,80,5.715325891971588,100.0
cel_randN,6,0.95,0.8,1.0,30,8.244686722755432,100.0
cel_randN,6,0.95,0.8,1.0,50,8.244686722755432,100.0
cel_randN,6,0.95,0.8,1.0,80,8.244686722755432,100.0
er_randN,6,0.95,0.8,1.0,30,13.221559762954712,100.0
er_randN,6,0.95,0.8,1.0,50,13.221559762954712,100.0
er_randN,6,0.95,0.8,1.0,80,13.221559762954712,100.0
ws_p01_randN,6,0.95,0.8,1.0,30,13.062861204147339,100.0
ws_p01_randN,6,0.95,0.8,1.0,50,13.062861204147339,100.0
ws_p01_randN,6,0.95,0.8,1.0,80,13.062861204147339,100.0
conn_shuf,6,0.95,0.8,1.0,30,4.1952038407325745,100.0
conn_shuf,6,0.95,0.8,1.0,50,4.1952038407325745,100.0
conn_shuf,6,0.95,0.8,1.0,80,4.1952038407325745,100.0
local_sign,6,0.95,0.8,1.0,30,5.136169135570526,100.0
local_sign,6,0.95,0.8,1.0,50,5.136169135570526,100.0
local_sign,6,0.95,0.8,1.0,80,5.136169135570526,100.0
conn_shuf_only,6,0.95,0.8,1.0,30,3.6579766869544983,100.0
conn_shuf_only,6,0.95,0.8,1.0,50,3.6579766869544983,100.0
conn_shuf_only,6,0.95,0.8,1.0,80,3.6579766869544983,100.0
cel_sample,6,0.95,0.8,1.0,30,5.163066744804382,100.0
cel_sample,6,0.95,0.8,1.0,50,5.163066744804382,100.0
cel_sample,6,0.95,0.8,1.0,80,5.163066744804382,100.0
local_sign+flat,6,0.95,0.8,1.0,30,4.283584654331207,100.0
local_sign+flat,6,0.95,0.8,1.0,50,4.283584654331207,100.0
local_sign+flat,6,0.95,0.8,1.0,80,4.283584654331207,100.0
local_sign+sample,6,0.95,0.8,1.0,30,3.9773834943771362,100.0
local_sign+sample,6,0.95,0.8,1.0,50,3.9773834943771362,100.0
local_sign+sample,6,0.95,0.8,1.0,80,3.9773834943771362,100.0
local_sign+binary,6,0.95,0.8,1.0,30,2.3293668031692505,100.0
local_sign+binary,6,0.95,0.8,1.0,50,2.3293668031692505,100.0
local_sign+binary,6,0.95,0.8,1.0,80,2.3293668031692505,100.0
global_sign_pres,6,0.95,0.8,1.0,30,3.690042734146118,100.0
global_sign_pres,6,0.95,0.8,1.0,50,3.690042734146118,100.0
global_sign_pres,6,0.95,0.8,1.0,80,3.690042734146118,100.0
binary+shuffle,6,0.95,0.8,1.0,30,4.975970506668091,100.0
binary+shuffle,6,0.95,0.8,1.0,50,4.975970506668091,100.0
binary+shuffle,6,0.95,0.8,1.0,80,4.975970506668091,100.0
real,7,0.95,0.8,1.0,30,3.8078380823135376,100.0
real,7,0.95,0.8,1.0,50,3.8078380823135376,100.0
real,7,0.95,0.8,1.0,80,3.8078380823135376,100.0
shuffle_weights,7,0.95,0.8,1.0,30,4.159431159496307,100.0
shuffle_weights,7,0.95,0.8,1.0,50,4.159431159496307,100.0
shuffle_weights,7,0.95,0.8,1.0,80,4.159431159496307,100.0
cel_randN,7,0.95,0.8,1.0,30,9.889589607715607,100.0
cel_randN,7,0.95,0.8,1.0,50,9.889589607715607,100.0
cel_randN,7,0.95,0.8,1.0,80,9.889589607715607,100.0
er_randN,7,0.95,0.8,1.0,30,12.148779451847076,100.0
er_randN,7,0.95,0.8,1.0,50,12.148779451847076,100.0
er_randN,7,0.95,0.8,1.0,80,12.148779451847076,100.0
ws_p01_randN,7,0.95,0.8,1.0,30,12.922201573848724,100.0
ws_p01_randN,7,0.95,0.8,1.0,50,12.922201573848724,100.0
ws_p01_randN,7,0.95,0.8,1.0,80,12.922201573848724,100.0
conn_shuf,7,0.95,0.8,1.0,30,4.419142544269562,100.0
conn_shuf,7,0.95,0.8,1.0,50,4.419142544269562,100.0
conn_shuf,7,0.95,0.8,1.0,80,4.419142544269562,100.0
local_sign,7,0.95,0.8,1.0,30,4.0333351492881775,100.0
local_sign,7,0.95,0.8,1.0,50,4.0333351492881775,100.0
local_sign,7,0.95,0.8,1.0,80,4.0333351492881775,100.0
conn_shuf_only,7,0.95,0.8,1.0,30,4.950689315795898,100.0
conn_shuf_only,7,0.95,0.8,1.0,50,4.950689315795898,100.0
conn_shuf_only,7,0.95,0.8,1.0,80,4.950689315795898,100.0
cel_sample,7,0.95,0.8,1.0,30,5.5088366866111755,100.0
cel_sample,7,0.95,0.8,1.0,50,5.5088366866111755,100.0
cel_sample,7,0.95,0.8,1.0,80,5.5088366866111755,100.0
local_sign+flat,7,0.95,0.8,1.0,30,4.4492440819740295,100.0
local_sign+flat,7,0.95,0.8,1.0,50,4.4492440819740295,100.0
local_sign+flat,7,0.95,0.8,1.0,80,4.4492440819740295,100.0
local_sign+sample,7,0.95,0.8,1.0,30,4.745558083057404,100.0
local_sign+sample,7,0.95,0.8,1.0,50,4.745558083057404,100.0
local_sign+sample,7,0.95,0.8,1.0,80,4.745558083057404,100.0
local_sign+binary,7,0.95,0.8,1.0,30,2.6818829774856567,100.0
local_sign+binary,7,0.95,0.8,1.0,50,2.6818829774856567,100.0
local_sign+binary,7,0.95,0.8,1.0,80,2.6818829774856567,100.0
global_sign_pres,7,0.95,0.8,1.0,30,3.579295575618744,100.0
global_sign_pres,7,0.95,0.8,1.0,50,3.579295575618744,100.0
global_sign_pres,7,0.95,0.8,1.0,80,3.579295575618744,100.0
binary+shuffle,7,0.95,0.8,1.0,30,4.2357118129730225,100.0
binary+shuffle,7,0.95,0.8,1.0,50,4.2357118129730225,100.0
binary+shuffle,7,0.95,0.8,1.0,80,4.2357118129730225,100.0
real,8,0.95,0.8,1.0,30,3.3954368233680725,100.0
real,8,0.95,0.8,1.0,50,3.3954368233680725,100.0
real,8,0.95,0.8,1.0,80,3.3954368233680725,100.0
shuffle_weights,8,0.95,0.8,1.0,30,3.7314831018447876,100.0
shuffle_weights,8,0.95,0.8,1.0,50,3.7314831018447876,100.0
shuffle_weights,8,0.95,0.8,1.0,80,3.7314831018447876,100.0
cel_randN,8,0.95,0.8,1.0,30,10.334638595581055,100.0
cel_randN,8,0.95,0.8,1.0,50,10.334638595581055,100.0
cel_randN,8,0.95,0.8,1.0,80,10.334638595581055,100.0
er_randN,8,0.95,0.8,1.0,30,12.884702324867249,100.0
er_randN,8,0.95,0.8,1.0,50,12.884702324867249,100.0
er_randN,8,0.95,0.8,1.0,80,12.884702324867249,100.0
ws_p01_randN,8,0.95,0.8,1.0,30,13.325877666473389,100.0
ws_p01_randN,8,0.95,0.8,1.0,50,13.325877666473389,100.0
ws_p01_randN,8,0.95,0.8,1.0,80,13.325877666473389,100.0
conn_shuf,8,0.95,0.8,1.0,30,3.8814826607704163,100.0
conn_shuf,8,0.95,0.8,1.0,50,3.8814826607704163,100.0
conn_shuf,8,0.95,0.8,1.0,80,3.8814826607704163,100.0
local_sign,8,0.95,0.8,1.0,30,2.608298420906067,100.0
local_sign,8,0.95,0.8,1.0,50,2.608298420906067,100.0
local_sign,8,0.95,0.8,1.0,80,2.608298420906067,100.0
conn_shuf_only,8,0.95,0.8,1.0,30,3.550270974636078,100.0
conn_shuf_only,8,0.95,0.8,1.0,50,3.550270974636078,100.0
conn_shuf_only,8,0.95,0.8,1.0,80,3.550270974636078,100.0
cel_sample,8,0.95,0.8,1.0,30,5.987372517585754,100.0
cel_sample,8,0.95,0.8,1.0,50,5.987372517585754,100.0
cel_sample,8,0.95,0.8,1.0,80,5.987372517585754,100.0
local_sign+flat,8,0.95,0.8,1.0,30,2.697062849998474,100.0
local_sign+flat,8,0.95,0.8,1.0,50,2.697062849998474,100.0
local_sign+flat,8,0.95,0.8,1.0,80,2.697062849998474,100.0
local_sign+sample,8,0.95,0.8,1.0,30,4.383611083030701,100.0
local_sign+sample,8,0.95,0.8,1.0,50,4.383611083030701,100.0
local_sign+sample,8,0.95,0.8,1.0,80,4.383611083030701,100.0
local_sign+binary,8,0.95,0.8,1.0,30,3.3474400639533997,100.0
local_sign+binary,8,0.95,0.8,1.0,50,3.3474400639533997,100.0
local_sign+binary,8,0.95,0.8,1.0,80,3.3474400639533997,100.0
global_sign_pres,8,0.95,0.8,1.0,30,4.112770736217499,100.0
global_sign_pres,8,0.95,0.8,1.0,50,4.112770736217499,100.0
global_sign_pres,8,0.95,0.8,1.0,80,4.112770736217499,100.0
binary+shuffle,8,0.95,0.8,1.0,30,3.524502992630005,100.0
binary+shuffle,8,0.95,0.8,1.0,50,3.524502992630005,100.0
binary+shuffle,8,0.95,0.8,1.0,80,3.524502992630005,100.0
real,9,0.95,0.8,1.0,30,3.3149075508117676,100.0
real,9,0.95,0.8,1.0,50,3.3149075508117676,100.0
real,9,0.95,0.8,1.0,80,3.3149075508117676,100.0
shuffle_weights,9,0.95,0.8,1.0,30,3.328175961971283,100.0
shuffle_weights,9,0.95,0.8,1.0,50,3.328175961971283,100.0
shuffle_weights,9,0.95,0.8,1.0,80,3.328175961971283,100.0
cel_randN,9,0.95,0.8,1.0,30,12.605594277381897,100.0
cel_randN,9,0.95,0.8,1.0,50,12.605594277381897,100.0
cel_randN,9,0.95,0.8,1.0,80,12.605594277381897,100.0
er_randN,9,0.95,0.8,1.0,30,12.770380139350891,100.0
er_randN,9,0.95,0.8,1.0,50,12.770380139350891,100.0
er_randN,9,0.95,0.8,1.0,80,12.770380139350891,100.0
ws_p01_randN,9,0.95,0.8,1.0,30,12.638681054115295,100.0
ws_p01_randN,9,0.95,0.8,1.0,50,12.638681054115295,100.0
ws_p01_randN,9,0.95,0.8,1.0,80,12.638681054115295,100.0
conn_shuf,9,0.95,0.8,1.0,30,3.7508355379104614,100.0
conn_shuf,9,0.95,0.8,1.0,50,3.7508355379104614,100.0
