mode,normalization,shuffle_id,rho_target,leak,input_scale,neuron_bias,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src,raw_rho,ref_rho,post_rho,scale_factor
real,spectral_radius,190,0.6,0.6,0.1,0.0,5.549057960510254,6.993440580225979,1.9642037153244019,2.0400116443634033,0.0011348490370437503,0.37866663932800293,1.1599982634012904,19012346,chunk_19,70.23503112792969,70.23503112792969,0.6000002026557922,0.008542745555378614
real,spectral_radius,190,0.6,0.6,0.1,0.1,5.386947154998779,8.047955930630451,2.037480115890503,2.1824803352355957,0.0011348490370437503,0.37866663932800293,1.1599982634012904,19012346,chunk_19,70.23503112792969,70.23503112792969,0.6000002026557922,0.008542745555378614
real,spectral_radius,190,0.6,0.6,0.5,0.0,4.447488784790039,8.249657824266365,2.4515862464904785,3.378549337387085,0.0011348490370437503,0.37866663932800293,1.1599982634012904,19012346,chunk_19,70.23503112792969,70.23503112792969,0.6000002026557922,0.008542745555378614
real,spectral_radius,190,0.6,0.6,0.5,0.1,4.197483539581299,7.770565433294261,2.7419769763946533,4.011889457702637,0.0011348490370437503,0.37866663932800293,1.1599982634012904,19012346,chunk_19,70.23503112792969,70.23503112792969,0.6000002026557922,0.008542745555378614
real,spectral_radius,190,0.6,0.6,1.0,0.0,3.6633048057556152,6.614668253927931,2.9373931884765625,4.944201946258545,0.0011348490370437503,0.37866663932800293,1.1599982634012904,19012346,chunk_19,70.23503112792969,70.23503112792969,0.6000002026557922,0.008542745555378614
real,spectral_radius,190,0.6,0.6,1.0,0.1,3.316551446914673,7.037612660860954,3.362990617752075,6.0105366706848145,0.0011348490370437503,0.37866663932800293,1.1599982634012904,19012346,chunk_19,70.23503112792969,70.23503112792969,0.6000002026557922,0.008542745555378614
real,spectral_radius,190,0.6,0.6,1.5,0.0,2.865961790084839,5.530050277244634,3.19020414352417,5.992897987365723,0.0011348490370437503,0.37866663932800293,1.1599982634012904,19012346,chunk_19,70.23503112792969,70.23503112792969,0.6000002026557922,0.008542745555378614
real,spectral_radius,190,0.6,0.6,1.5,0.1,3.0929203033447266,6.319123002289906,3.6723031997680664,7.326880931854248,0.0011348490370437503,0.37866663932800293,1.1599982634012904,19012346,chunk_19,70.23503112792969,70.23503112792969,0.6000002026557922,0.008542745555378614
real,spectral_radius,190,0.6,0.8,0.1,0.0,6.2573113441467285,7.829657102621127,2.180229663848877,2.2747888565063477,0.0011348490370437503,0.37866663932800293,1.1599982634012904,19012346,chunk_19,70.23503112792969,70.23503112792969,0.6000002026557922,0.008542745555378614
real,spectral_radius,190,0.6,0.8,0.1,0.1,6.130611896514893,9.38166855786933,2.2646117210388184,2.4398460388183594,0.0011348490370437503,0.37866663932800293,1.1599982634012904,19012346,chunk_19,70.23503112792969,70.23503112792969,0.6000002026557922,0.008542745555378614
real,spectral_radius,190,0.6,0.8,0.5,0.0,5.89378023147583,9.713237148019005,2.778026819229126,3.9183337688446045,0.0011348490370437503,0.37866663932800293,1.1599982634012904,19012346,chunk_19,70.23503112792969,70.23503112792969,0.6000002026557922,0.008542745555378614
real,spectral_radius,190,0.6,0.8,0.5,0.1,4.322681903839111,9.857483464848485,3.1143758296966553,4.652669906616211,0.0011348490370437503,0.37866663932800293,1.1599982634012904,19012346,chunk_19,70.23503112792969,70.23503112792969,0.6000002026557922,0.008542745555378614
real,spectral_radius,190,0.6,0.8,1.0,0.0,2.7302589416503906,4.815568745109925,3.365161657333374,5.86174201965332,0.0011348490370437503,0.37866663932800293,1.1599982634012904,19012346,chunk_19,70.23503112792969,70.23503112792969,0.6000002026557922,0.008542745555378614
real,spectral_radius,190,0.6,0.8,1.0,0.1,3.979299783706665,9.104176722487962,3.857999086380005,7.094623565673828,0.0011348490370437503,0.37866663932800293,1.1599982634012904,19012346,chunk_19,70.23503112792969,70.23503112792969,0.6000002026557922,0.008542745555378614
real,spectral_radius,190,0.6,0.8,1.5,0.0,2.8952648639678955,5.335984707673591,3.662224531173706,7.163289546966553,0.0011348490370437503,0.37866663932800293,1.1599982634012904,19012346,chunk_19,70.23503112792969,70.23503112792969,0.6000002026557922,0.008542745555378614
real,spectral_radius,190,0.6,0.8,1.5,0.1,3.156262159347534,6.190879696434692,4.218603134155273,8.700664520263672,0.0011348490370437503,0.37866663932800293,1.1599982634012904,19012346,chunk_19,70.23503112792969,70.23503112792969,0.6000002026557922,0.008542745555378614
real,spectral_radius,190,0.6,1.0,0.1,0.0,7.176647663116455,9.2342238518427,2.5473718643188477,2.6723077297210693,0.0011348490370437503,0.37866663932800293,1.1599982634012904,19012346,chunk_19,70.23503112792969,70.23503112792969,0.6000002026557922,0.008542745555378614
real,spectral_radius,190,0.6,1.0,0.1,0.1,7.0769829750061035,11.320506635765696,2.652500629425049,2.8743841648101807,0.0011348490370437503,0.37866663932800293,1.1599982634012904,19012346,chunk_19,70.23503112792969,70.23503112792969,0.6000002026557922,0.008542745555378614
real,spectral_radius,190,0.6,1.0,0.5,0.0,5.406591892242432,9.615443107739395,3.320685863494873,4.817166328430176,0.0011348490370437503,0.37866663932800293,1.1599982634012904,19012346,chunk_19,70.23503112792969,70.23503112792969,0.6000002026557922,0.008542745555378614
real,spectral_radius,190,0.6,1.0,0.5,0.1,5.456383228302002,11.11981259999254,3.7345924377441406,5.7100114822387695,0.0011348490370437503,0.37866663932800293,1.1599982634012904,19012346,chunk_19,70.23503112792969,70.23503112792969,0.6000002026557922,0.008542745555378614
real,spectral_radius,190,0.6,1.0,1.0,0.0,3.843409299850464,6.101728543730587,4.0504279136657715,7.318727016448975,0.0011348490370437503,0.37866663932800293,1.1599982634012904,19012346,chunk_19,70.23503112792969,70.23503112792969,0.6000002026557922,0.008542745555378614
real,spectral_radius,190,0.6,1.0,1.0,0.1,5.295877933502197,10.411940713580236,4.645905017852783,8.78990364074707,0.0011348490370437503,0.37866663932800293,1.1599982634012904,19012346,chunk_19,70.23503112792969,70.23503112792969,0.6000002026557922,0.008542745555378614
real,spectral_radius,190,0.6,1.0,1.5,0.0,2.916614294052124,5.728773476773881,4.400287628173828,8.9606351852417,0.0011348490370437503,0.37866663932800293,1.1599982634012904,19012346,chunk_19,70.23503112792969,70.23503112792969,0.6000002026557922,0.008542745555378614
real,spectral_radius,190,0.6,1.0,1.5,0.1,2.7427303791046143,5.839970751231448,5.06375789642334,10.771141052246094,0.0011348490370437503,0.37866663932800293,1.1599982634012904,19012346,chunk_19,70.23503112792969,70.23503112792969,0.6000002026557922,0.008542745555378614
real,spectral_radius,190,0.8,0.6,0.1,0.0,6.532939910888672,8.185973977738172,2.458054542541504,2.562498092651367,0.0015131320105865598,0.3786669671535492,1.1599980243732375,19012346,chunk_19,70.23503112792969,70.23503112792969,0.800001323223114,0.011390327407171488
real,spectral_radius,190,0.8,0.6,0.1,0.1,6.384528160095215,9.60401152232194,2.560304641723633,2.762491226196289,0.0015131320105865598,0.3786669671535492,1.1599980243732375,19012346,chunk_19,70.23503112792969,70.23503112792969,0.800001323223114,0.011390327407171488
real,spectral_radius,190,0.8,0.6,0.5,0.0,4.845423221588135,8.390941842761038,3.1659023761749268,4.5162858963012695,0.0015131320105865598,0.3786669671535492,1.1599980243732375,19012346,chunk_19,70.23503112792969,70.23503112792969,0.800001323223114,0.011390327407171488
real,spectral_radius,190,0.8,0.6,0.5,0.1,4.671511173248291,10.915546227708916,3.578190565109253,5.39741849899292,0.0015131320105865598,0.3786669671535492,1.1599980243732375,19012346,chunk_19,70.23503112792969,70.23503112792969,0.800001323223114,0.011390327407171488
real,spectral_radius,190,0.8,0.6,1.0,0.0,3.488142728805542,5.67303376145415,3.8419606685638428,6.819985866546631,0.0015131320105865598,0.3786669671535492,1.1599980243732375,19012346,chunk_19,70.23503112792969,70.23503112792969,0.800001323223114,0.011390327407171488
real,spectral_radius,190,0.8,0.6,1.0,0.1,3.6456172466278076,8.224036582016197,4.4218244552612305,8.2400541305542,0.0015131320105865598,0.3786669671535492,1.1599980243732375,19012346,chunk_19,70.23503112792969,70.23503112792969,0.800001323223114,0.011390327407171488
real,spectral_radius,190,0.8,0.6,1.5,0.0,3.578498601913452,5.545304526831728,4.16343355178833,8.32555103302002,0.0015131320105865598,0.3786669671535492,1.1599980243732375,19012346,chunk_19,70.23503112792969,70.23503112792969,0.800001323223114,0.011390327407171488
real,spectral_radius,190,0.8,0.6,1.5,0.1,2.835529088973999,5.680342664013914,4.8019938468933105,10.05655288696289,0.0015131320105865598,0.3786669671535492,1.1599980243732375,19012346,chunk_19,70.23503112792969,70.23503112792969,0.800001323223114,0.011390327407171488
