mode,shuffle_id,rho_target,leak,input_scale,neuron_bias,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src
real,190,0.6,0.6,0.1,0.0,4.21083927154541,5.307772476699029,1.6890970468521118,1.750290036201477,0.0009280519443564117,0.5628097057342529,0.8963917938895556,19012346,chunk_19
real,190,0.6,0.6,0.1,0.1,4.212351322174072,5.2977926844637295,1.7462269067764282,1.860012173652649,0.0009280519443564117,0.5628097057342529,0.8963917938895556,19012346,chunk_19
real,190,0.6,0.6,0.5,0.0,3.793581247329712,6.051872820751612,2.016342878341675,2.693692684173584,0.0009280519443564117,0.5628097057342529,0.8963917938895556,19012346,chunk_19
real,190,0.6,0.6,0.5,0.1,3.6638810634613037,5.825244031053899,2.2255308628082275,3.153933525085449,0.0009280519443564117,0.5628097057342529,0.8963917938895556,19012346,chunk_19
real,190,0.6,0.6,1.0,0.0,3.070124864578247,5.740539297198495,2.3178915977478027,3.714073419570923,0.0009280519443564117,0.5628097057342529,0.8963917938895556,19012346,chunk_19
real,190,0.6,0.6,1.0,0.1,2.4233012199401855,4.182420810526764,2.6219258308410645,4.484755039215088,0.0009280519443564117,0.5628097057342529,0.8963917938895556,19012346,chunk_19
real,190,0.6,0.6,1.5,0.0,3.238741874694824,5.796543147932706,2.4676599502563477,4.380192279815674,0.0009280519443564117,0.5628097057342529,0.8963917938895556,19012346,chunk_19
real,190,0.6,0.6,1.5,0.1,2.242169141769409,3.9829588419161954,2.813821792602539,5.344017028808594,0.0009280519443564117,0.5628097057342529,0.8963917938895556,19012346,chunk_19
real,190,0.6,0.8,0.1,0.0,4.95127534866333,6.1329839818076834,1.7944691181182861,1.8631360530853271,0.0009280519443564117,0.5628097057342529,0.8963917938895556,19012346,chunk_19
real,190,0.6,0.8,0.1,0.1,4.93820333480835,6.099582924411038,1.8573371171951294,1.9829641580581665,0.0009280519443564117,0.5628097057342529,0.8963917938895556,19012346,chunk_19
real,190,0.6,0.8,0.5,0.0,4.48785924911499,7.565130996725202,2.1702775955200195,2.9424288272857666,0.0009280519443564117,0.5628097057342529,0.8963917938895556,19012346,chunk_19
real,190,0.6,0.8,0.5,0.1,4.089194297790527,6.84099081811712,2.4016382694244385,3.448577642440796,0.0009280519443564117,0.5628097057342529,0.8963917938895556,19012346,chunk_19
real,190,0.6,0.8,1.0,0.0,3.231476306915283,4.38311434936335,2.5139737129211426,4.120519161224365,0.0009280519443564117,0.5628097057342529,0.8963917938895556,19012346,chunk_19
real,190,0.6,0.8,1.0,0.1,3.2192294597625732,5.019950602898341,2.8504490852355957,4.971088409423828,0.0009280519443564117,0.5628097057342529,0.8963917938895556,19012346,chunk_19
