mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,src
sign_test0.0,117,0.6,0.6,0.1,4.531968116760254,4.55755078792572,1.59922456741333,1.6466447114944458,chunk_9
sign_test0.0,117,0.6,0.6,0.5,3.964883804321289,5.598519325256348,1.9532010555267334,2.5242700576782227,chunk_9
sign_test0.0,117,0.6,0.6,1.0,3.411283016204834,4.8971306681633,2.273118019104004,3.5767126083374023,chunk_9
sign_test0.0,117,0.6,0.6,1.5,2.596372127532959,2.75613933801651,2.2636971473693848,3.9151611328125,chunk_9
sign_test0.0,117,0.6,0.8,0.1,4.78006649017334,5.597958087921143,2.0385076999664307,2.1208126544952393,chunk_9
sign_test0.0,117,0.6,0.8,0.5,4.347261428833008,5.102411329746246,2.161503553390503,2.8010916709899902,chunk_9
sign_test0.0,117,0.6,0.8,1.0,2.4657278060913086,3.6535034775733948,2.284029483795166,3.6810660362243652,chunk_9
sign_test0.0,117,0.6,0.8,1.5,2.073270559310913,3.6131560802459717,2.3541665077209473,4.150972366333008,chunk_9
sign_test0.0,117,0.6,1.0,0.1,5.4236626625061035,6.2726892828941345,1.7350399494171143,1.8004854917526245,chunk_9
sign_test0.0,117,0.6,1.0,0.5,4.6723175048828125,6.532380402088165,2.507293701171875,3.4495725631713867,chunk_9
sign_test0.0,117,0.6,1.0,1.0,4.639759063720703,6.0830283761024475,3.0373892784118652,5.141021251678467,chunk_9
sign_test0.0,117,0.6,1.0,1.5,2.9562864303588867,4.991250455379486,2.992807626724243,5.666604042053223,chunk_9
sign_test0.0,117,0.8,0.6,0.1,5.017666339874268,5.277164459228516,1.626298427581787,1.6811479330062866,chunk_9
sign_test0.0,117,0.8,0.6,0.5,4.45589017868042,6.651776313781738,2.2313902378082275,2.840271472930908,chunk_9
sign_test0.0,117,0.8,0.6,1.0,3.2628095149993896,4.013411045074463,2.565119743347168,4.03476619720459,chunk_9
sign_test0.0,117,0.8,0.6,1.5,2.1332387924194336,3.8262622952461243,2.5880255699157715,4.444016933441162,chunk_9
sign_test0.0,117,0.8,0.8,0.1,6.01727294921875,6.415526747703552,2.457867383956909,2.506549835205078,chunk_9
sign_test0.0,117,0.8,0.8,0.5,4.829906463623047,5.327865481376648,2.3306334018707275,3.1625587940216064,chunk_9
sign_test0.0,117,0.8,0.8,1.0,3.303804874420166,5.660506367683411,2.611260414123535,4.543666839599609,chunk_9
sign_test0.0,117,0.8,0.8,1.5,2.6782946586608887,4.261592507362366,3.0354220867156982,5.719521522521973,chunk_9
sign_test0.0,117,0.8,1.0,0.1,6.691244602203369,7.395805835723877,2.337750196456909,2.4276673793792725,chunk_9
sign_test0.0,117,0.8,1.0,0.5,5.925728797912598,8.475961863994598,2.711944341659546,3.6705477237701416,chunk_9
sign_test0.0,117,0.8,1.0,1.0,4.617424964904785,6.539851367473602,3.9684784412384033,6.934462070465088,chunk_9
sign_test0.0,117,0.8,1.0,1.5,2.9743947982788086,5.039524018764496,3.711517810821533,7.073312282562256,chunk_9
sign_test0.0,117,0.95,0.6,0.1,6.189332485198975,6.412878036499023,2.163393974304199,2.2727198600769043,chunk_9
sign_test0.0,117,0.95,0.6,0.5,3.8680033683776855,5.432715475559235,3.3348429203033447,4.667215824127197,chunk_9
sign_test0.0,117,0.95,0.6,1.0,3.82413387298584,5.334557294845581,2.6475861072540283,4.286387920379639,chunk_9
sign_test0.0,117,0.95,0.6,1.5,3.268800735473633,4.293190777301788,3.795647382736206,7.045890808105469,chunk_9
sign_test0.0,117,0.95,0.8,0.1,6.662374496459961,7.227871596813202,2.8612489700317383,2.9857349395751953,chunk_9
sign_test0.0,117,0.95,0.8,0.5,5.470423698425293,8.390526711940765,2.8950419425964355,3.8938992023468018,chunk_9
sign_test0.0,117,0.95,0.8,1.0,2.4304912090301514,3.3294180631637573,4.3817458152771,8.23968505859375,chunk_9
sign_test0.0,117,0.95,0.8,1.5,3.032738208770752,4.030081570148468,4.260344505310059,8.803825378417969,chunk_9
sign_test0.0,117,0.95,1.0,0.1,8.14004135131836,8.931501746177673,2.9635870456695557,3.189852476119995,chunk_9
sign_test0.0,117,0.95,1.0,0.5,5.926523208618164,9.097061455249786,2.6795339584350586,3.9671318531036377,chunk_9
sign_test0.0,117,0.95,1.0,1.0,4.299559116363525,5.3037625551223755,3.9896864891052246,7.049258708953857,chunk_9
sign_test0.0,117,0.95,1.0,1.5,3.218231439590454,3.983978748321533,4.526835918426514,9.205775260925293,chunk_9
sign_test0.0,117,1.05,0.6,0.1,5.337130069732666,7.308129370212555,2.836878538131714,3.0148136615753174,chunk_9
sign_test0.0,117,1.05,0.6,0.5,3.4465737342834473,4.4614357352256775,3.535724639892578,4.944580078125,chunk_9
sign_test0.0,117,1.05,0.6,1.0,2.238544225692749,3.1387417316436768,3.321000337600708,5.4492878913879395,chunk_9
sign_test0.0,117,1.05,0.6,1.5,1.073743224143982,1.3184345960617065,3.1055514812469482,6.058565139770508,chunk_9
sign_test0.0,117,1.05,0.8,0.1,6.523405075073242,6.950321733951569,2.991898775100708,3.8707494735717773,chunk_9
sign_test0.0,117,1.05,0.8,0.5,5.062845230102539,7.587216258049011,4.779242515563965,7.2060136795043945,chunk_9
sign_test0.0,117,1.05,0.8,1.0,2.8631999492645264,4.407945871353149,4.042319297790527,7.179722785949707,chunk_9
sign_test0.0,117,1.05,0.8,1.5,2.3441057205200195,4.570411264896393,4.337726593017578,8.402507781982422,chunk_9
sign_test0.0,117,1.05,1.0,0.1,6.916849136352539,9.63758134841919,3.0057590007781982,3.3479130268096924,chunk_9
sign_test0.0,117,1.05,1.0,0.5,4.678079605102539,6.627897620201111,5.085071086883545,8.029184341430664,chunk_9
sign_test0.0,117,1.05,1.0,1.0,3.8172831535339355,6.368523359298706,4.656522750854492,8.582158088684082,chunk_9
sign_test0.0,117,1.05,1.0,1.5,3.231783151626587,4.068782329559326,4.116678714752197,8.592266082763672,chunk_9
sign_test0.1,117,0.6,0.6,0.1,4.991365432739258,5.185260474681854,1.7946970462799072,1.8554404973983765,chunk_9
sign_test0.1,117,0.6,0.6,0.5,4.05169153213501,5.706782519817352,2.1524295806884766,2.8521480560302734,chunk_9
sign_test0.1,117,0.6,0.6,1.0,2.604581356048584,3.210944175720215,2.391124725341797,3.8273165225982666,chunk_9
