EI_bal,frac_replace,seed_id,rho_target,leak,input_scale,MC,IPC,KR,GR
60,1,0,0.8,0.2,0.5,6.775130748748779,8.62942749261856,2.946840763092041,4.137624263763428
60,1,0,0.8,0.2,1.0,4.692429065704346,7.235796093940735,3.395761728286743,5.725747108459473
60,1,0,0.8,0.2,2.0,0.33378463983535767,0.8043495416641235,4.244225978851318,8.725119590759277
60,1,0,0.8,0.5,0.5,6.444931983947754,10.47826761007309,4.163712024688721,6.062211513519287
60,1,0,0.8,0.5,1.0,1.9449231624603271,2.31345534324646,4.576573371887207,8.92249584197998
60,1,0,0.8,0.5,2.0,0.39336830377578735,0.4279952645301819,5.577242374420166,13.165082931518555
60,1,0,0.8,0.8,0.5,6.839482307434082,9.272847771644592,4.913525104522705,7.841485023498535
60,1,0,0.8,0.8,1.0,3.1793744564056396,5.472175359725952,7.456629753112793,16.01228141784668
60,1,0,0.8,0.8,2.0,2.739685535430908,4.3454203605651855,7.466435432434082,19.337234497070312
60,1,0,1.0,0.2,0.5,5.615199089050293,7.1510743498802185,4.957965850830078,7.096274375915527
60,1,0,1.0,0.2,1.0,3.9829213619232178,6.633861601352692,4.799744129180908,9.30518913269043
60,1,0,1.0,0.2,2.0,0.6814764142036438,0.9377840161323547,6.055665969848633,13.128296852111816
60,1,0,1.0,0.5,0.5,7.389237403869629,11.18562912940979,7.002401828765869,11.262503623962402
60,1,0,1.0,0.5,1.0,2.8163070678710938,4.5280492305755615,8.264756202697754,17.268688201904297
60,1,0,1.0,0.5,2.0,1.8083443641662598,2.5946343541145325,8.330924034118652,22.621807098388672
60,1,0,1.0,0.8,0.5,8.672528266906738,13.276856124401093,9.535473823547363,16.957977294921875
60,1,0,1.0,0.8,1.0,3.32248854637146,5.230074405670166,10.848057746887207,25.619054794311523
60,1,0,1.0,0.8,2.0,3.246817111968994,5.159804463386536,10.76254940032959,29.4040470123291
60,1,0,1.2,0.2,0.5,0.48685890436172485,0.6009581089019775,10.191681861877441,15.977045059204102
60,1,0,1.2,0.2,1.0,2.572483539581299,3.596895396709442,8.34713363647461,15.877996444702148
60,1,0,1.2,0.2,2.0,0.560997486114502,0.8819704055786133,7.0689239501953125,16.84893035888672
60,1,0,1.2,0.5,0.5,1.508019208908081,1.7163641452789307,12.908646583557129,21.05072784423828
60,1,0,1.2,0.5,1.0,4.493915557861328,7.199773669242859,12.123908042907715,25.210002899169922
60,1,0,1.2,0.5,2.0,1.5994348526000977,2.1253879070281982,10.75783634185791,28.182064056396484
60,1,0,1.2,0.8,0.5,8.608152389526367,14.038335680961609,17.48094940185547,11.351226806640625
60,1,0,1.2,0.8,1.0,8.383474349975586,12.462023794651031,16.398801803588867,38.39189147949219
60,1,0,1.2,0.8,2.0,5.673378944396973,8.23207837343216,19.02781105041504,51.11453628540039
60,1,1,0.8,0.2,0.5,5.908792018890381,8.717050194740295,3.2734174728393555,4.571767330169678
60,1,1,0.8,0.2,1.0,5.6697587966918945,7.959010124206543,3.5160067081451416,5.7840986251831055
60,1,1,0.8,0.2,2.0,0.7231426239013672,1.0187752842903137,4.630217552185059,9.896777153015137
60,1,1,0.8,0.5,0.5,6.1191205978393555,9.21412307024002,4.036154270172119,6.072000980377197
60,1,1,0.8,0.5,1.0,3.1024532318115234,5.362674832344055,5.220496654510498,10.0927095413208
60,1,1,0.8,0.5,2.0,0.2189321517944336,0.8792845606803894,5.243224620819092,12.255494117736816
60,1,1,0.8,0.8,0.5,6.5764007568359375,8.70643675327301,5.282619953155518,8.6692533493042
60,1,1,0.8,0.8,1.0,3.3690357208251953,5.076232552528381,7.200812339782715,15.493496894836426
60,1,1,0.8,0.8,2.0,3.239305257797241,4.237338960170746,8.605427742004395,22.627790451049805
60,1,1,1.0,0.2,0.5,7.19728946685791,8.70664769411087,5.143709182739258,7.4019598960876465
60,1,1,1.0,0.2,1.0,3.8546648025512695,6.84346204996109,5.172234058380127,9.4590482711792
60,1,1,1.0,0.2,2.0,0.4591538906097412,0.46809202432632446,4.9615159034729,11.5584716796875
60,1,1,1.0,0.5,0.5,7.046370506286621,11.041825652122498,6.01324987411499,9.249205589294434
60,1,1,1.0,0.5,1.0,1.836479663848877,2.48966121673584,5.893631935119629,11.56654167175293
60,1,1,1.0,0.5,2.0,1.9134986400604248,1.8106579780578613,7.110940456390381,18.435810089111328
60,1,1,1.0,0.8,0.5,7.741971015930176,10.779838025569916,6.0810747146606445,9.8644437789917
60,1,1,1.0,0.8,1.0,4.8058366775512695,8.311993420124054,10.848307609558105,24.571041107177734
60,1,1,1.0,0.8,2.0,3.084907054901123,4.802035450935364,11.05695629119873,29.4000244140625
60,1,1,1.2,0.2,0.5,0.8923342823982239,1.5531349182128906,9.9252290725708,15.16994571685791
60,1,1,1.2,0.2,1.0,2.598780632019043,4.479663252830505,9.552610397338867,17.76164436340332
60,1,1,1.2,0.2,2.0,0.0,0.02439141273498535,6.421767711639404,14.317964553833008
60,1,1,1.2,0.5,0.5,0.7252013683319092,1.578262448310852,13.333559036254883,22.01380157470703
60,1,1,1.2,0.5,1.0,5.299473762512207,8.078979134559631,12.040750503540039,24.665891647338867
60,1,1,1.2,0.5,2.0,1.4518773555755615,2.5679509043693542,11.854268074035645,31.18815040588379
60,1,1,1.2,0.8,0.5,6.270601272583008,8.083991765975952,16.10276985168457,21.873687744140625
60,1,1,1.2,0.8,1.0,6.627711296081543,9.912028670310974,19.583271026611328,45.040565490722656
60,1,1,1.2,0.8,2.0,4.229068756103516,6.260992407798767,17.137935638427734,49.9670295715332
60,1,2,0.8,0.2,0.5,6.682910919189453,8.097109138965607,3.206535816192627,4.240084648132324
60,1,2,0.8,0.2,1.0,2.919055700302124,6.286901891231537,3.7836387157440186,6.156790256500244
60,1,2,0.8,0.2,2.0,1.4110028743743896,2.7972790598869324,4.042506217956543,8.445880889892578
60,1,2,0.8,0.5,0.5,5.664860248565674,8.372044026851654,3.723942279815674,5.541938304901123
60,1,2,0.8,0.5,1.0,2.6130616664886475,4.604452013969421,4.325462818145752,7.874673843383789
60,1,2,0.8,0.5,2.0,1.3507375717163086,2.027223229408264,5.239793300628662,12.338576316833496
60,1,2,0.8,0.8,0.5,5.962993144989014,8.927953124046326,5.122920989990234,8.375814437866211
60,1,2,0.8,0.8,1.0,3.624436616897583,6.209535717964172,6.436092376708984,13.796635627746582
60,1,2,0.8,0.8,2.0,2.6394143104553223,4.075490772724152,7.065847396850586,17.425317764282227
60,1,2,1.0,0.2,0.5,5.656011581420898,7.653662025928497,4.503567218780518,6.361265182495117
60,1,2,1.0,0.2,1.0,5.13484525680542,7.65352189540863,5.148998260498047,8.724383354187012
60,1,2,1.0,0.2,2.0,1.4392236471176147,2.0846351981163025,5.076589584350586,10.534283638000488
60,1,2,1.0,0.5,0.5,7.032351970672607,11.19791328907013,5.700107097625732,8.881014823913574
60,1,2,1.0,0.5,1.0,2.9342856407165527,4.824669599533081,7.226865291595459,15.568509101867676
60,1,2,1.0,0.5,2.0,0.0,0.0,7.801494598388672,19.755666732788086
60,1,2,1.0,0.8,0.5,8.358353614807129,12.933210015296936,10.224140167236328,17.833065032958984
60,1,2,1.0,0.8,1.0,4.423447608947754,6.586595714092255,10.905104637145996,24.819398880004883
60,1,2,1.0,0.8,2.0,1.9731107950210571,2.824238121509552,11.090437889099121,29.70743179321289
60,1,2,1.2,0.2,0.5,0.0970606803894043,0.6062671542167664,7.522355556488037,11.566662788391113
60,1,2,1.2,0.2,1.0,2.499513626098633,2.9872260689735413,8.04856014251709,15.320331573486328
60,1,2,1.2,0.2,2.0,0.0011547207832336426,0.0030218958854675293,6.732766628265381,15.045398712158203
60,1,2,1.2,0.5,0.5,1.541534662246704,1.5968046188354492,11.017709732055664,18.625661849975586
60,1,2,1.2,0.5,1.0,5.373838901519775,7.863466322422028,13.382535934448242,28.22098731994629
60,1,2,1.2,0.5,2.0,1.0816620588302612,1.0797417759895325,10.155817985534668,26.573421478271484
60,1,2,1.2,0.8,0.5,5.805851936340332,9.86975610256195,20.423397064208984,36.2709846496582
60,1,2,1.2,0.8,1.0,7.011833190917969,10.249332904815674,21.538883209228516,48.45835876464844
60,1,2,1.2,0.8,2.0,5.453647613525391,7.952081382274628,20.782672882080078,56.26880645751953
61,1,0,0.8,0.2,0.5,5.53159761428833,8.029455363750458,2.955573797225952,4.3552045822143555
61,1,0,0.8,0.2,1.0,5.107424259185791,7.720311641693115,3.461803913116455,5.752077102661133
61,1,0,0.8,0.2,2.0,2.066086530685425,3.222801983356476,3.5129361152648926,6.672541618347168
61,1,0,0.8,0.5,0.5,6.1276679039001465,9.393576681613922,3.134702205657959,4.572932720184326
61,1,0,0.8,0.5,1.0,3.2040882110595703,4.389050543308258,3.8751108646392822,7.063241481781006
61,1,0,0.8,0.5,2.0,1.1851179599761963,2.1158297657966614,4.517407417297363,9.867135047912598
61,1,0,0.8,0.8,0.5,4.126514911651611,6.649462640285492,4.235629558563232,6.4390997886657715
61,1,0,0.8,0.8,1.0,4.626413822174072,6.648592591285706,5.068015098571777,9.951018333435059
61,1,0,0.8,0.8,2.0,3.1697144508361816,4.937527000904083,6.523568153381348,16.741424560546875
61,1,0,1.0,0.2,0.5,4.534226894378662,8.499297082424164,4.1266188621521,5.948090553283691
61,1,0,1.0,0.2,1.0,5.581631660461426,7.8131155371665955,4.03110408782959,6.7126569747924805
61,1,0,1.0,0.2,2.0,0.9143721461296082,1.6673805117607117,4.2967376708984375,9.484533309936523
61,1,0,1.0,0.5,0.5,8.118608474731445,12.078132271766663,4.51149320602417,6.485530376434326
61,1,0,1.0,0.5,1.0,3.5195131301879883,5.220040202140808,6.965795993804932,13.717041969299316
61,1,0,1.0,0.5,2.0,0.9501774311065674,1.4091964364051819,8.077409744262695,21.73015785217285
61,1,0,1.0,0.8,0.5,5.747158527374268,6.74159449338913,6.81696891784668,11.384454727172852
61,1,0,1.0,0.8,1.0,3.653064250946045,4.626418769359589,7.457083225250244,15.324244499206543
61,1,0,1.0,0.8,2.0,2.1763315200805664,3.452472507953644,8.714707374572754,22.320497512817383
61,1,0,1.2,0.2,0.5,4.189046859741211,6.801144123077393,5.410425186157227,7.933549404144287
61,1,0,1.2,0.2,1.0,3.050825834274292,4.872153222560883,5.775874137878418,9.791170120239258
61,1,0,1.2,0.2,2.0,0.6886539459228516,1.0359166860580444,5.867630481719971,12.576335906982422
61,1,0,1.2,0.5,0.5,8.716035842895508,14.629658281803131,6.991069316864014,11.555270195007324
61,1,0,1.2,0.5,1.0,2.1030707359313965,2.8629172444343567,6.574453830718994,13.93632698059082
61,1,0,1.2,0.5,2.0,0.97493577003479,1.6583701968193054,8.00714111328125,19.73150062561035
61,1,0,1.2,0.8,0.5,10.115615844726562,16.31717437505722,12.224498748779297,21.65472984313965
61,1,0,1.2,0.8,1.0,5.878077030181885,9.115793406963348,12.111872673034668,26.947763442993164
61,1,0,1.2,0.8,2.0,3.356048345565796,4.593001484870911,12.014429092407227,34.278324127197266
61,1,1,0.8,0.2,0.5,5.603166580200195,7.500116348266602,2.7276785373687744,3.52138090133667
61,1,1,0.8,0.2,1.0,4.817713260650635,6.75749397277832,3.264383316040039,5.3204426765441895
61,1,1,0.8,0.2,2.0,1.2417007684707642,1.9304916262626648,3.275675058364868,6.254550457000732
61,1,1,0.8,0.5,0.5,6.640223503112793,9.070853531360626,3.2119948863983154,4.5843281745910645
61,1,1,0.8,0.5,1.0,2.1043338775634766,3.5564863085746765,4.353260517120361,7.867351531982422
61,1,1,0.8,0.5,2.0,1.6397101879119873,1.863580584526062,4.2193169593811035,8.704289436340332
61,1,1,0.8,0.8,0.5,4.468276500701904,5.982619881629944,3.711054801940918,5.655003070831299
61,1,1,0.8,0.8,1.0,3.7730469703674316,6.25147157907486,6.207694053649902,12.699792861938477
61,1,1,0.8,0.8,2.0,1.9546369314193726,2.8803316950798035,6.346269130706787,15.698164939880371
61,1,1,1.0,0.2,0.5,5.046666145324707,7.900727927684784,2.893178939819336,3.848905086517334
61,1,1,1.0,0.2,1.0,3.753257989883423,6.690451145172119,3.903048038482666,6.714482307434082
61,1,1,1.0,0.2,2.0,1.3300491571426392,2.435717761516571,3.886789321899414,7.4438796043396
61,1,1,1.0,0.5,0.5,5.141288757324219,7.428185999393463,5.575130462646484,8.65820026397705
61,1,1,1.0,0.5,1.0,2.3232879638671875,4.382843971252441,5.903909206390381,11.785518646240234
61,1,1,1.0,0.5,2.0,0.8685056567192078,1.2090299129486084,6.082563400268555,15.791727066040039
61,1,1,1.0,0.8,0.5,6.071142673492432,8.170523941516876,6.6703972816467285,11.349739074707031
61,1,1,1.0,0.8,1.0,2.422053575515747,3.9404211044311523,7.9887285232543945,17.185749053955078
61,1,1,1.0,0.8,2.0,1.9977575540542603,2.5028618574142456,8.060914993286133,20.1355037689209
61,1,1,1.2,0.2,0.5,5.804731845855713,10.510967552661896,5.9058685302734375,9.1016206741333
61,1,1,1.2,0.2,1.0,4.2656660079956055,6.564708411693573,5.713849067687988,10.259532928466797
61,1,1,1.2,0.2,2.0,0.7132588624954224,1.0345640182495117,6.610096454620361,14.971753120422363
61,1,1,1.2,0.5,0.5,8.7393798828125,12.10512501001358,6.726711273193359,10.460793495178223
61,1,1,1.2,0.5,1.0,3.2893893718719482,4.596380829811096,8.214457511901855,16.377199172973633
61,1,1,1.2,0.5,2.0,2.1419265270233154,2.1676267981529236,9.731598854064941,24.445693969726562
61,1,1,1.2,0.8,0.5,7.342724800109863,10.38055145740509,10.594955444335938,8.36965560913086
61,1,1,1.2,0.8,1.0,7.980483055114746,11.842284560203552,14.230372428894043,30.578521728515625
61,1,1,1.2,0.8,2.0,4.850324630737305,7.699593007564545,13.866235733032227,38.44105529785156
61,1,2,0.8,0.2,0.5,4.8445868492126465,6.653512954711914,3.077211380004883,4.11897611618042
61,1,2,0.8,0.2,1.0,3.7149996757507324,6.2354490756988525,3.117363452911377,5.283836841583252
61,1,2,0.8,0.2,2.0,0.977392852306366,1.3799700736999512,3.6845951080322266,7.26986837387085
61,1,2,0.8,0.5,0.5,5.894678592681885,9.020156502723694,2.8507041931152344,3.9151623249053955
61,1,2,0.8,0.5,1.0,4.473653316497803,6.240954577922821,3.783950090408325,6.5010504722595215
61,1,2,0.8,0.5,2.0,1.1519365310668945,2.4920987486839294,4.46771240234375,10.347094535827637
61,1,2,0.8,0.8,0.5,6.877186298370361,10.353149712085724,4.057647705078125,5.974203109741211
61,1,2,0.8,0.8,1.0,3.520904302597046,5.11663419008255,5.6705851554870605,11.330398559570312
61,1,2,0.8,0.8,2.0,3.12557053565979,4.625670433044434,5.7165398597717285,14.300159454345703
61,1,2,1.0,0.2,0.5,7.01638650894165,8.612484574317932,3.713204860687256,4.964503288269043
61,1,2,1.0,0.2,1.0,4.525110244750977,6.656854093074799,4.473713397979736,7.2242631912231445
61,1,2,1.0,0.2,2.0,1.0099284648895264,1.2100539803504944,4.193761825561523,8.24670124053955
61,1,2,1.0,0.5,0.5,6.083996772766113,9.355470776557922,4.113198757171631,6.4445624351501465
61,1,2,1.0,0.5,1.0,2.6046106815338135,4.623733758926392,5.7351579666137695,11.139920234680176
61,1,2,1.0,0.5,2.0,2.0114409923553467,3.127249300479889,6.719053745269775,16.25472640991211
61,1,2,1.0,0.8,0.5,6.894975662231445,10.13781452178955,7.8108038902282715,13.047009468078613
61,1,2,1.0,0.8,1.0,4.950122356414795,6.839290142059326,8.237581253051758,17.44416046142578
61,1,2,1.0,0.8,2.0,2.4409120082855225,4.14865916967392,10.325984001159668,28.089096069335938
61,1,2,1.2,0.2,0.5,4.90307092666626,9.427821040153503,5.234302520751953,7.450705051422119
61,1,2,1.2,0.2,1.0,4.255582332611084,6.755049347877502,6.031837463378906,10.13562297821045
61,1,2,1.2,0.2,2.0,0.6803508996963501,1.093549370765686,7.127737998962402,15.53999137878418
61,1,2,1.2,0.5,0.5,7.457629203796387,12.56701511144638,8.634936332702637,13.532125473022461
61,1,2,1.2,0.5,1.0,4.052740097045898,5.101093649864197,8.384358406066895,17.1033878326416
61,1,2,1.2,0.5,2.0,1.8606812953948975,2.8181979656219482,9.208868026733398,23.67900848388672
61,1,2,1.2,0.8,0.5,9.938943862915039,14.817297041416168,14.22477912902832,25.291370391845703
61,1,2,1.2,0.8,1.0,5.694456100463867,6.979708969593048,12.701240539550781,27.751724243164062
61,1,2,1.2,0.8,2.0,2.5477585792541504,3.4499680399894714,12.256470680236816,32.9301872253418
62,1,0,0.8,0.2,0.5,5.914772987365723,9.406481921672821,3.3478124141693115,4.553569793701172
62,1,0,0.8,0.2,1.0,3.3009696006774902,5.9126957654953,3.7139532566070557,5.989060401916504
62,1,0,0.8,0.2,2.0,0.9843271970748901,1.7197239398956299,4.387561798095703,9.371467590332031
62,1,0,0.8,0.5,0.5,6.640341758728027,10.154780209064484,4.02662467956543,5.988006591796875
62,1,0,0.8,0.5,1.0,3.4008231163024902,4.920219123363495,5.421562671661377,10.82923698425293
62,1,0,0.8,0.5,2.0,1.4911952018737793,1.5189622044563293,5.07940673828125,11.927072525024414
62,1,0,0.8,0.8,0.5,5.153721332550049,7.396137535572052,5.877531051635742,9.74625015258789
62,1,0,0.8,0.8,1.0,3.8671393394470215,5.575481951236725,8.849287033081055,19.061565399169922
62,1,0,0.8,0.8,2.0,2.479677200317383,3.7389902472496033,7.937404632568359,21.288631439208984
62,1,0,1.0,0.2,0.5,5.434727191925049,8.717925906181335,5.680817604064941,8.46638298034668
