mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR
shuffle,0,0.6,0.6,0.1,5.292265892028809,6.327691078186035,2.2798569202423096,2.3651092052459717
shuffle,0,0.6,0.6,0.5,3.2793490886688232,4.935457706451416,2.6226296424865723,3.5593812465667725
shuffle,0,0.6,0.6,1.0,1.509587287902832,2.393815279006958,3.5972111225128174,6.419723987579346
shuffle,0,0.6,0.6,1.5,0.9750663638114929,0.9686064720153809,3.3527140617370605,6.557357311248779
shuffle,0,0.6,0.8,0.1,5.584988117218018,7.48294734954834,2.4422640800476074,2.558213710784912
shuffle,0,0.6,0.8,0.5,3.522219181060791,3.8397767543792725,3.2204692363739014,4.82556676864624
shuffle,0,0.6,0.8,1.0,3.081298589706421,4.29601526260376,4.0068039894104,7.248197078704834
shuffle,0,0.6,0.8,1.5,2.2003283500671387,3.6622114181518555,4.192582607269287,8.631264686584473
shuffle,0,0.6,1.0,0.1,5.915837287902832,7.384613513946533,2.6814615726470947,2.853482246398926
shuffle,0,0.6,1.0,0.5,5.729313850402832,8.570985794067383,3.8547351360321045,6.010603427886963
shuffle,0,0.6,1.0,1.0,3.653303623199463,5.468390941619873,4.570150852203369,9.27330207824707
shuffle,0,0.6,1.0,1.5,3.369551420211792,5.071421146392822,5.129383563995361,11.475424766540527
shuffle,0,0.8,0.6,0.1,4.266953945159912,4.470191955566406,3.208202838897705,3.3762576580047607
shuffle,0,0.8,0.6,0.5,1.9980833530426025,3.005805492401123,3.8173201084136963,5.755575180053711
shuffle,0,0.8,0.6,1.0,1.5176465511322021,1.5295312404632568,4.567162036895752,8.463337898254395
shuffle,0,0.8,0.6,1.5,1.254570722579956,1.8982667922973633,5.1330647468566895,11.302953720092773
shuffle,0,0.8,0.8,0.1,5.199609756469727,5.6119818687438965,3.406618356704712,3.6331050395965576
shuffle,0,0.8,0.8,0.5,2.907675266265869,3.8890316486358643,4.3564677238464355,6.6348161697387695
shuffle,0,0.8,0.8,1.0,3.6695775985717773,5.147828578948975,5.643670558929443,11.0623140335083
shuffle,0,0.8,0.8,1.5,2.8245649337768555,3.545863389968872,5.688261985778809,13.159107208251953
shuffle,0,0.8,1.0,0.1,7.0626220703125,7.884995460510254,4.11373233795166,4.413879871368408
shuffle,0,0.8,1.0,0.5,4.95647668838501,7.050313949584961,6.283977031707764,10.696110725402832
shuffle,0,0.8,1.0,1.0,2.969020366668701,4.9591803550720215,7.062075138092041,15.882256507873535
shuffle,0,0.8,1.0,1.5,4.36796236038208,5.792917251586914,7.8886871337890625,19.674041748046875
shuffle,0,0.95,0.6,0.1,4.071139812469482,4.756354331970215,4.112067222595215,4.362634658813477
shuffle,0,0.95,0.6,0.5,2.943206310272217,3.5472841262817383,4.200344562530518,6.2705583572387695
shuffle,0,0.95,0.6,1.0,2.0171656608581543,2.8343863487243652,5.610625267028809,11.326560974121094
shuffle,0,0.95,0.6,1.5,1.868666648864746,2.5405797958374023,6.619842052459717,15.11575984954834
shuffle,0,0.95,0.8,0.1,5.228540420532227,6.1040802001953125,4.942082405090332,5.291667938232422
shuffle,0,0.95,0.8,0.5,3.977489709854126,6.268057346343994,6.598112106323242,10.849011421203613
shuffle,0,0.95,0.8,1.0,1.9931697845458984,2.0297622680664062,8.410699844360352,18.495309829711914
shuffle,0,0.95,0.8,1.5,2.9398274421691895,4.377673149108887,6.959041118621826,16.187780380249023
shuffle,0,0.95,1.0,0.1,7.627359867095947,7.6637115478515625,5.898731708526611,6.416275501251221
shuffle,0,0.95,1.0,0.5,5.678735733032227,6.3962626457214355,9.009444236755371,15.500243186950684
shuffle,0,0.95,1.0,1.0,4.197906494140625,6.454463481903076,10.251651763916016,23.097265243530273
shuffle,0,0.95,1.0,1.5,3.7249135971069336,4.912632942199707,11.703822135925293,29.476533889770508
shuffle,0,1.05,0.6,0.1,2.603651762008667,3.3226914405822754,4.614124774932861,5.678589344024658
shuffle,0,1.05,0.6,0.5,1.904362440109253,1.9431724548339844,7.0532002449035645,11.141077995300293
shuffle,0,1.05,0.6,1.0,1.5745387077331543,2.4277875423431396,7.210380554199219,14.872603416442871
shuffle,0,1.05,0.6,1.5,0.8186230063438416,1.4256296157836914,7.969930171966553,19.441516876220703
shuffle,0,1.05,0.8,0.1,5.4535932540893555,7.375158786773682,5.7877702713012695,6.8635663986206055
shuffle,0,1.05,0.8,0.5,4.100002765655518,5.642501354217529,8.097015380859375,14.203880310058594
shuffle,0,1.05,0.8,1.0,4.550487995147705,6.171165466308594,10.246051788330078,22.74320411682129
shuffle,0,1.05,0.8,1.5,2.9016408920288086,3.3809611797332764,10.041839599609375,25.54860496520996
shuffle,0,1.05,1.0,0.1,4.8908257484436035,6.3434600830078125,7.359048366546631,9.000258445739746
shuffle,0,1.05,1.0,0.5,5.17962121963501,7.11359167098999,10.998773574829102,19.494428634643555
shuffle,0,1.05,1.0,1.0,4.716536521911621,7.019772052764893,13.081782341003418,31.07158088684082
shuffle,0,1.05,1.0,1.5,5.884085655212402,8.564563751220703,14.612473487854004,38.2323112487793
shuffle,1,0.6,0.6,0.1,2.2788047790527344,2.5654852390289307,2.332001209259033,2.405158519744873
shuffle,1,0.6,0.6,0.5,2.469184160232544,3.6862635612487793,2.855844020843506,3.953599691390991
shuffle,1,0.6,0.6,1.0,0.8703349828720093,1.2013838291168213,3.4669721126556396,6.114789009094238
shuffle,1,0.6,0.6,1.5,0.9780824184417725,1.2181628942489624,3.7598764896392822,7.717830657958984
shuffle,1,0.6,0.8,0.1,4.42548131942749,6.135796070098877,2.5901191234588623,2.765364408493042
shuffle,1,0.6,0.8,0.5,4.006075382232666,5.680036544799805,3.37640380859375,5.0110764503479
shuffle,1,0.6,0.8,1.0,3.207000255584717,4.5588603019714355,4.243659019470215,7.828433036804199
shuffle,1,0.6,0.8,1.5,1.8629355430603027,2.6507701873779297,4.372945785522461,9.384992599487305
shuffle,1,0.6,1.0,0.1,6.7708024978637695,6.786831855773926,2.911825180053711,3.079315423965454
shuffle,1,0.6,1.0,0.5,5.555082321166992,7.251745700836182,3.833393096923828,5.758418560028076
shuffle,1,0.6,1.0,1.0,4.216181755065918,6.163392543792725,4.998255252838135,10.155852317810059
shuffle,1,0.6,1.0,1.5,2.7552146911621094,4.480636119842529,5.698841571807861,12.959144592285156
shuffle,1,0.8,0.6,0.1,5.271485805511475,5.548087120056152,2.9178333282470703,3.072889566421509
shuffle,1,0.8,0.6,0.5,1.587829828262329,2.0131349563598633,4.607922554016113,7.35938835144043
shuffle,1,0.8,0.6,1.0,1.9039795398712158,2.1905457973480225,5.509212493896484,10.751480102539062
shuffle,1,0.8,0.6,1.5,0.8136078715324402,1.7863731384277344,5.975712299346924,12.749295234680176
shuffle,1,0.8,0.8,0.1,6.0459675788879395,7.58511209487915,3.7967982292175293,4.016846656799316
shuffle,1,0.8,0.8,0.5,3.921492576599121,5.811599254608154,4.937840461730957,8.060920715332031
shuffle,1,0.8,0.8,1.0,3.676710844039917,5.1183366775512695,6.3842315673828125,13.298521995544434
shuffle,1,0.8,0.8,1.5,2.9498775005340576,4.71657657623291,6.452409267425537,15.065281867980957
shuffle,1,0.8,1.0,0.1,8.00933837890625,9.5203275680542,4.065914630889893,4.403233051300049
shuffle,1,0.8,1.0,0.5,3.9723801612854004,6.7421064376831055,6.101481914520264,10.376213073730469
shuffle,1,0.8,1.0,1.0,3.977994918823242,6.594876766204834,8.623441696166992,19.395631790161133
shuffle,1,0.8,1.0,1.5,2.5210466384887695,3.882845401763916,9.675240516662598,24.368106842041016
shuffle,1,0.95,0.6,0.1,4.596257209777832,5.008879661560059,4.587357044219971,4.995650768280029
shuffle,1,0.95,0.6,0.5,2.119903564453125,2.5069594383239746,5.785802364349365,8.98440170288086
shuffle,1,0.95,0.6,1.0,1.4143232107162476,1.4790592193603516,7.053230285644531,14.376269340515137
shuffle,1,0.95,0.6,1.5,1.5655782222747803,2.247816324234009,7.398910999298096,17.384929656982422
shuffle,1,0.95,0.8,0.1,5.204465389251709,6.234756946563721,4.744121551513672,5.175375461578369
shuffle,1,0.95,0.8,0.5,3.7853219509124756,3.778097629547119,7.3111748695373535,12.480816841125488
shuffle,1,0.95,0.8,1.0,2.0797600746154785,3.0578017234802246,9.388020515441895,20.610506057739258
shuffle,1,0.95,0.8,1.5,2.7842674255371094,3.111517906188965,10.464543342590332,26.242111206054688
shuffle,1,0.95,1.0,0.1,9.468624114990234,9.917348861694336,6.162689685821533,6.87108039855957
shuffle,1,0.95,1.0,0.5,6.72166633605957,9.03398609161377,9.768213272094727,17.935409545898438
shuffle,1,0.95,1.0,1.0,6.2793378829956055,9.05897045135498,12.865765571594238,29.145580291748047
shuffle,1,0.95,1.0,1.5,5.258884429931641,7.34526252746582,13.498565673828125,35.8114128112793
shuffle,1,1.05,0.6,0.1,2.3527941703796387,3.804384708404541,5.3823652267456055,6.395880699157715
shuffle,1,1.05,0.6,0.5,1.1320197582244873,1.200423002243042,6.938403129577637,11.03109359741211
shuffle,1,1.05,0.6,1.0,2.3190622329711914,3.5369248390197754,7.581044673919678,15.276253700256348
shuffle,1,1.05,0.6,1.5,1.1135215759277344,1.2898080348968506,9.721729278564453,23.683626174926758
shuffle,1,1.05,0.8,0.1,5.556557655334473,7.689608097076416,5.3136773109436035,6.466956615447998
shuffle,1,1.05,0.8,0.5,4.095726490020752,4.31644868850708,10.245919227600098,17.27427101135254
shuffle,1,1.05,0.8,1.0,3.854698896408081,4.244634628295898,12.617232322692871,27.916654586791992
shuffle,1,1.05,0.8,1.5,3.2838916778564453,5.34468412399292,12.552879333496094,32.11675262451172
shuffle,1,1.05,1.0,0.1,8.171432495117188,11.065207481384277,7.395664215087891,9.270076751708984
shuffle,1,1.05,1.0,0.5,7.54250955581665,9.330511093139648,15.052359580993652,27.829689025878906
