mode,normalization,shuffle_id,rho_target,leak,input_scale,neuron_bias,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src,raw_rho,ref_rho,post_rho,scale_factor
sign_test_er0.0,spectral_radius,90,0.6,0.6,0.1,0.0,,,1.6840527057647705,1.9095009565353394,0.0020287325605750084,0.043007783591747284,0.0,9012346,chunk_9,12.083654403686523,6.299968242645264,0.60000079870224,0.04965385304440268
sign_test_er0.0,spectral_radius,90,0.6,0.6,0.1,0.1,,,1.747808575630188,1.9620451927185059,0.0020287325605750084,0.043007783591747284,0.0,9012346,chunk_9,12.083654403686523,6.299968242645264,0.60000079870224,0.04965385304440268
sign_test_er0.0,spectral_radius,90,0.6,0.6,0.5,0.0,,,2.039367198944092,2.275205135345459,0.0020287325605750084,0.043007783591747284,0.0,9012346,chunk_9,12.083654403686523,6.299968242645264,0.60000079870224,0.04965385304440268
sign_test_er0.0,spectral_radius,90,0.6,0.6,0.5,0.1,,,2.2805192470550537,2.4672799110412598,0.0020287325605750084,0.043007783591747284,0.0,9012346,chunk_9,12.083654403686523,6.299968242645264,0.60000079870224,0.04965385304440268
sign_test_er0.0,spectral_radius,90,0.6,0.6,1.0,0.0,,,2.3608152866363525,2.617055892944336,0.0020287325605750084,0.043007783591747284,0.0,9012346,chunk_9,12.083654403686523,6.299968242645264,0.60000079870224,0.04965385304440268
sign_test_er0.0,spectral_radius,90,0.6,0.6,1.0,0.1,,,2.7102432250976562,2.9061625003814697,0.0020287325605750084,0.043007783591747284,0.0,9012346,chunk_9,12.083654403686523,6.299968242645264,0.60000079870224,0.04965385304440268
sign_test_er0.0,spectral_radius,90,0.6,0.6,1.5,0.0,,,2.5414645671844482,2.8147404193878174,0.0020287325605750084,0.043007783591747284,0.0,9012346,chunk_9,12.083654403686523,6.299968242645264,0.60000079870224,0.04965385304440268
sign_test_er0.0,spectral_radius,90,0.6,0.6,1.5,0.1,,,2.9377248287200928,3.1537606716156006,0.0020287325605750084,0.043007783591747284,0.0,9012346,chunk_9,12.083654403686523,6.299968242645264,0.60000079870224,0.04965385304440268
sign_test_er0.0,spectral_radius,90,0.6,0.8,0.1,0.0,,,1.7636796236038208,1.8821824789047241,0.0020287325605750084,0.043007783591747284,0.0,9012346,chunk_9,12.083654403686523,6.299968242645264,0.60000079870224,0.04965385304440268
sign_test_er0.0,spectral_radius,90,0.6,0.8,0.1,0.1,,,1.832018256187439,1.9184406995773315,0.0020287325605750084,0.043007783591747284,0.0,9012346,chunk_9,12.083654403686523,6.299968242645264,0.60000079870224,0.04965385304440268
