mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src
real,250,0.6,0.6,0.1,4.416987419128418,4.943884097173395,1.7222672700881958,1.7776038646697998,0.0009280519443564117,0.5628097057342529,0.8963917938895556,25012346,chunk_10
real,250,0.6,0.6,0.5,4.221903324127197,6.07396478505143,1.9922512769699097,2.5268843173980713,0.0009280519443564117,0.5628097057342529,0.8963917938895556,25012346,chunk_10
real,250,0.6,0.6,1.0,2.448564052581787,4.055239986947299,2.270665168762207,3.401674747467041,0.0009280519443564117,0.5628097057342529,0.8963917938895556,25012346,chunk_10
real,250,0.6,0.6,1.5,2.2770261764526367,3.604583718628078,2.413665533065796,3.971296548843384,0.0009280519443564117,0.5628097057342529,0.8963917938895556,25012346,chunk_10
real,250,0.6,0.8,0.1,5.024287700653076,5.86715372540985,1.8220586776733398,1.8810280561447144,0.0009280519443564117,0.5628097057342529,0.8963917938895556,25012346,chunk_10
real,250,0.6,0.8,0.5,3.779517412185669,5.9233889450543415,2.131929397583008,2.746814489364624,0.0009280519443564117,0.5628097057342529,0.8963917938895556,25012346,chunk_10
real,250,0.6,0.8,1.0,2.37174654006958,3.225452245036518,2.454209327697754,3.7882416248321533,0.0009280519443564117,0.5628097057342529,0.8963917938895556,25012346,chunk_10
real,250,0.6,0.8,1.5,3.034271717071533,4.478707190367345,2.6178061962127686,4.467004299163818,0.0009280519443564117,0.5628097057342529,0.8963917938895556,25012346,chunk_10
real,250,0.6,1.0,0.1,5.885472297668457,6.996038386359032,1.97878098487854,2.0433197021484375,0.0009280519443564117,0.5628097057342529,0.8963917938895556,25012346,chunk_10
real,250,0.6,1.0,0.5,5.050603866577148,7.684139929622006,2.341778516769409,3.067805528640747,0.0009280519443564117,0.5628097057342529,0.8963917938895556,25012346,chunk_10
real,250,0.6,1.0,1.0,3.556100368499756,6.167940671332872,2.716966390609741,4.32614803314209,0.0009280519443564117,0.5628097057342529,0.8963917938895556,25012346,chunk_10
real,250,0.6,1.0,1.5,3.0231425762176514,5.5202887649911645,2.902672529220581,5.143676280975342,0.0009280519443564117,0.5628097057342529,0.8963917938895556,25012346,chunk_10
