mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,src
real,48,0.6,0.6,0.1,7.100928783416748,7.8461794257164,2.3284027576446533,2.418031930923462,chunk_19
real,48,0.6,0.6,0.5,5.724334716796875,8.662000060081482,2.8508710861206055,3.968324661254883,chunk_19
real,48,0.6,0.6,1.0,3.0999834537506104,4.640970289707184,3.0725338459014893,5.116649150848389,chunk_19
real,48,0.6,0.6,1.5,1.279548168182373,1.258246898651123,3.6217710971832275,7.189298152923584,chunk_19
real,48,0.6,0.8,0.1,7.16088342666626,7.634771287441254,2.4439704418182373,2.519941806793213,chunk_19
real,48,0.6,0.8,0.5,5.195907115936279,7.214050590991974,3.495656967163086,5.252895832061768,chunk_19
real,48,0.6,0.8,1.0,3.042663812637329,4.528809309005737,3.46769642829895,6.000842094421387,chunk_19
real,48,0.6,0.8,1.5,2.53055739402771,3.3213372826576233,4.280344009399414,8.927996635437012,chunk_19
real,48,0.6,1.0,0.1,7.605578422546387,9.383121013641357,2.6134302616119385,2.766777276992798,chunk_19
real,48,0.6,1.0,0.5,5.025656700134277,8.382920145988464,3.6465671062469482,5.37454080581665,chunk_19
real,48,0.6,1.0,1.0,3.8904812335968018,5.147735774517059,4.438132286071777,8.595015525817871,chunk_19
real,48,0.6,1.0,1.5,2.656381845474243,4.6469035148620605,5.0462565422058105,11.266462326049805,chunk_19
real,48,0.8,0.6,0.1,7.619497776031494,8.604132175445557,2.9841206073760986,3.1300086975097656,chunk_19
real,48,0.8,0.6,0.5,6.11954927444458,8.309093236923218,3.788667917251587,5.400047779083252,chunk_19
real,48,0.8,0.6,1.0,2.8313169479370117,4.20340758562088,4.2942304611206055,8.044342041015625,chunk_19
real,48,0.8,0.6,1.5,1.1844213008880615,1.359960913658142,5.0044941902160645,11.21010971069336,chunk_19
real,48,0.8,0.8,0.1,10.146312713623047,10.957729697227478,3.1157639026641846,3.248145341873169,chunk_19
real,48,0.8,0.8,0.5,5.642508506774902,7.862964928150177,4.647318363189697,7.095763206481934,chunk_19
real,48,0.8,0.8,1.0,2.3181300163269043,4.337815821170807,5.542417049407959,11.481392860412598,chunk_19
real,48,0.8,0.8,1.5,1.9889442920684814,2.7588621377944946,6.3101701736450195,14.527778625488281,chunk_19
real,48,0.8,1.0,0.1,9.9050931930542,11.821620345115662,4.070101261138916,4.361673831939697,chunk_19
real,48,0.8,1.0,0.5,6.859431266784668,9.541482746601105,5.70583438873291,8.901445388793945,chunk_19
real,48,0.8,1.0,1.0,4.602829933166504,5.553039252758026,6.829254627227783,14.75999927520752,chunk_19
real,48,0.8,1.0,1.5,3.6109867095947266,5.152051687240601,7.194819927215576,17.187026977539062,chunk_19
real,48,0.95,0.6,0.1,7.859796524047852,8.550565958023071,4.485012531280518,4.900812149047852,chunk_19
real,48,0.95,0.6,0.5,6.49192476272583,9.49474972486496,5.840602874755859,9.171492576599121,chunk_19
real,48,0.95,0.6,1.0,2.3842520713806152,3.4910324215888977,5.42865514755249,10.113444328308105,chunk_19
real,48,0.95,0.6,1.5,1.3534765243530273,1.9905415773391724,6.537821292877197,15.329243659973145,chunk_19
real,48,0.95,0.8,0.1,10.667128562927246,12.567183494567871,4.869095325469971,5.250484466552734,chunk_19
