config,model,washout,t_train,t_test,mean_score,std_score,cv_score,mean_capture_pct,std_capture_pct,n_runs
baseline,real,500,1500,500,4.017862267792225,1.492692660339622,0.37151414380360076,100.0,0.0,48
baseline,shuffle_weights,500,1500,500,4.104101615647475,1.9663381624683705,0.47911536960279555,100.0,0.0,48
baseline,cel_randN,500,1500,500,6.785545232395331,4.3808375537524595,0.6456131974240782,100.0,0.0,48
baseline,er_randN,500,1500,500,10.722541953126589,5.957040803875666,0.5555623685052266,100.0,0.0,48
baseline,ws_p01_randN,500,1500,500,10.730805203318596,5.717948937028082,0.5328536702222267,100.0,0.0,48
baseline,conn_shuf,500,1500,500,4.397352526585261,1.8117969784676984,0.41201995234951944,100.0,0.0,48
baseline,local_sign,500,1500,500,3.9877967511614165,1.7235222249115945,0.4321991145636074,100.0,0.0,48
baseline,conn_shuf_only,500,1500,500,4.200831927359104,1.858703358718486,0.44246077702208353,100.0,0.0,48
baseline,cel_sample,500,1500,500,4.20177889491121,2.057739188382311,0.48973047841104783,100.0,0.0,48
baseline,local_sign+flat,500,1500,500,3.6570169975360236,1.5351174059618786,0.4197731120736353,100.0,0.0,48
baseline,local_sign+sample,500,1500,500,4.0508531878391905,1.6722353227627755,0.41281064635541154,100.0,0.0,48
baseline,local_sign+binary,500,1500,500,3.3665663624803224,1.3994127057496393,0.4156795247958873,100.0,0.0,48
baseline,global_sign_pres,500,1500,500,3.7407689529160657,1.365860682468302,0.3651283197813016,100.0,0.0,48
baseline,binary+shuffle,500,1500,500,3.39438334479928,1.390227158029718,0.4095669277189216,100.0,0.0,48
washout_x0.25,real,125,1500,500,3.8404177774985633,1.4997258703167007,0.39051112592587245,98.01696077672723,23.72298619029484,48
washout_x0.25,shuffle_weights,125,1500,500,4.1157221247752505,1.9106427665480854,0.46423026351722446,103.18380016976437,22.759946563184695,48
washout_x0.25,cel_randN,125,1500,500,6.899112937351068,4.36770880464842,0.6330826650194559,104.49708211695285,35.033169716731116,48
washout_x0.25,er_randN,125,1500,500,10.703323458631834,5.931632705309255,0.5541860645653582,100.28670303883337,10.227379139378511,48
washout_x0.25,ws_p01_randN,125,1500,500,10.69250794996818,5.737961342658915,0.5366338158931171,99.42398587217508,9.84748275052574,48
washout_x0.25,conn_shuf,125,1500,500,4.2884559606512385,1.8752723262348705,0.43728380177887954,99.13197512482496,23.61792380499528,48
washout_x0.25,local_sign,125,1500,500,3.9660501033067703,1.6888569931106368,0.4258284563027885,103.68748025983444,30.252858367839,48
washout_x0.25,conn_shuf_only,125,1500,500,4.331547004481156,1.860702779096426,0.4295700305621653,110.84970294088994,40.36821652421326,48
washout_x0.25,cel_sample,125,1500,500,4.241906377176444,2.0407949271879904,0.48110324597649706,109.6205027910551,40.305814961841094,48
washout_x0.25,local_sign+flat,125,1500,500,3.826853153606256,1.553806100615288,0.4060271032744097,108.79720782210093,31.19479309206221,48
washout_x0.25,local_sign+sample,125,1500,500,4.089593850076199,1.6101385674186546,0.39371600859304257,104.33166420923914,24.884298822193937,48
washout_x0.25,local_sign+binary,125,1500,500,3.5794109664857388,1.2989700947677165,0.3629005182500862,168.94320480126774,349.70128040937686,48
washout_x0.25,global_sign_pres,125,1500,500,3.553351620833079,1.4747907971270082,0.41504217834238577,97.85059234505646,30.511956327665672,48
washout_x0.25,binary+shuffle,125,1500,500,3.3586403454343476,1.4185421000902756,0.42235605905782875,288.66332717686396,1277.4565969093944,48
t_train_x0.25,real,500,375,500,3.8321940203507743,1.4777048691136792,0.3856028325461506,97.13131216090187,27.13042311662377,48
t_train_x0.25,shuffle_weights,500,375,500,4.310447822014491,1.7762207588193288,0.4120733696735043,115.93578786605924,53.069847664938564,48
t_train_x0.25,cel_randN,500,375,500,6.45514181504647,4.052111995012398,0.6277340004470882,101.25990982537068,40.433592383343345,48
t_train_x0.25,er_randN,500,375,500,7.962681892017524,5.783217491670605,0.726290158277979,72.56798394017905,25.056412209730745,48
t_train_x0.25,ws_p01_randN,500,375,500,7.88603529582421,5.613032471955071,0.7117686215438659,70.0886614318547,21.59553088239392,48
t_train_x0.25,conn_shuf,500,375,500,4.355709637204806,1.8572217053104032,0.42638785869625595,100.63429839198226,27.390412511799212,48
t_train_x0.25,local_sign,500,375,500,4.025799048443635,1.5591105678525548,0.3872797795149024,107.55307164195439,35.819588515457845,48
t_train_x0.25,conn_shuf_only,500,375,500,4.484937538703282,1.7484904824179759,0.38985837981670357,115.41961161555491,35.24651791844633,48
t_train_x0.25,cel_sample,500,375,500,4.397828720510006,1.8679725999314516,0.4247488291710522,115.91706674618426,45.80806362142884,48
t_train_x0.25,local_sign+flat,500,375,500,3.706021323800087,1.5404766120918014,0.4156685775656101,105.65686284446592,32.160409636702624,48
t_train_x0.25,local_sign+sample,500,375,500,3.870523196955522,1.5716770912221458,0.4060632145179743,97.07289172946791,24.137435002832806,48
t_train_x0.25,local_sign+binary,500,375,500,3.491116538643837,1.1615134358936132,0.33270543192603247,165.2387695447219,339.1759307511266,48
t_train_x0.25,global_sign_pres,500,375,500,3.4775869821508727,1.4244331839464275,0.40960389812174347,93.63336434206768,22.142609570812706,48
t_train_x0.25,binary+shuffle,500,375,500,3.5369026189049086,1.2203297004819913,0.34502779181967647,287.9561171718789,1207.594086184329,48
t_test_x0.25,real,500,1500,125,3.9382854203383126,1.5174123352370015,0.3852977052909107,101.7747374580631,31.358306464526123,48
t_test_x0.25,shuffle_weights,500,1500,125,4.036610847959916,1.8729846286330682,0.4639993051546363,105.84442695576847,34.29389814227665,48
t_test_x0.25,cel_randN,500,1500,125,6.901485092937946,4.297437895483877,0.6226830656899192,107.19929391385404,31.306763404406073,48
t_test_x0.25,er_randN,500,1500,125,10.617363358537355,5.991381114058188,0.5643002798091634,98.95154216387316,10.039166622834436,48
