config,model_a,model_b,tost_bound,tost_pval,tost_significant,n_model_a,n_model_b
baseline,real,shuffle_weights,0.21382342576980592,0.36195349320487447,0.0,48,48
baseline,real,cel_randN,0.21382342576980592,0.9998637999376211,0.0,48,48
baseline,real,er_randN,0.21382342576980592,0.9999999999410726,0.0,48,48
baseline,real,ws_p01_randN,0.21382342576980592,0.999999999985414,0.0,48,48
baseline,real,conn_shuf,0.21382342576980592,0.6851788986107061,0.0,48,48
baseline,real,local_sign,0.21382342576980592,0.2909512561015781,0.0,48,48
baseline,real,conn_shuf_only,0.21382342576980592,0.46474252742727196,0.0,48,48
baseline,real,cel_sample,0.21382342576980592,0.4679446430958093,0.0,48,48
baseline,real,local_sign+flat,0.21382342576980592,0.680538993755077,0.0,48,48
baseline,real,local_sign+sample,0.21382342576980592,0.290764748705679,0.0,48,48
baseline,real,local_sign+binary,0.21382342576980592,0.9269800478718431,0.0,48,48
baseline,real,global_sign_pres,0.21382342576980592,0.5846430920265686,0.0,48,48
baseline,real,binary+shuffle,0.21382342576980592,0.9140803129962656,0.0,48,48
baseline,shuffle_weights,cel_randN,0.21382342576980592,0.9996696518325635,0.0,48,48
baseline,shuffle_weights,er_randN,0.21382342576980592,0.9999999998115803,0.0,48,48
baseline,shuffle_weights,ws_p01_randN,0.21382342576980592,0.9999999999476415,0.0,48,48
baseline,shuffle_weights,conn_shuf,0.21382342576980592,0.5804681724671203,0.0,48,48
baseline,shuffle_weights,local_sign,0.21382342576980592,0.39937688987140646,0.0,48,48
baseline,shuffle_weights,conn_shuf_only,0.21382342576980592,0.3836829499880574,0.0,48,48
baseline,shuffle_weights,cel_sample,0.21382342576980592,0.3901369790554116,0.0,48,48
baseline,shuffle_weights,local_sign+flat,0.21382342576980592,0.7384735929244368,0.0,48,48
baseline,shuffle_weights,local_sign+sample,0.21382342576980592,0.33536734386870637,0.0,48,48
baseline,shuffle_weights,local_sign+binary,0.21382342576980592,0.929904223494612,0.0,48,48
baseline,shuffle_weights,global_sign_pres,0.21382342576980592,0.6652270380846417,0.0,48,48
baseline,shuffle_weights,binary+shuffle,0.21382342576980592,0.9193354600844467,0.0,48,48
baseline,cel_randN,er_randN,0.21382342576980592,0.9995820224484853,0.0,48,48
baseline,cel_randN,ws_p01_randN,0.21382342576980592,0.9996994968719204,0.0,48,48
baseline,cel_randN,conn_shuf,0.21382342576980592,0.9988860786429814,0.0,48,48
baseline,cel_randN,local_sign,0.21382342576980592,0.999853925813627,0.0,48,48
baseline,cel_randN,conn_shuf_only,0.21382342576980592,0.9995292144523444,0.0,48,48
