config,model,seed,rho_target,leak,input_scale,washout,t_train,t_test,score,capture_pct_vs_baseline
baseline,real,0,0.6,0.6,0.1,500,1500,500,4.078534126281738,100.0
baseline,shuffle_weights,0,0.6,0.6,0.1,500,1500,500,4.310961723327637,100.0
baseline,cel_randN,0,0.6,0.6,0.1,500,1500,500,6.233794212341309,100.0
baseline,er_randN,0,0.6,0.6,0.1,500,1500,500,9.853214263916016,100.0
baseline,ws_p01_randN,0,0.6,0.6,0.1,500,1500,500,8.794154167175293,100.0
baseline,conn_shuf,0,0.6,0.6,0.1,500,1500,500,4.974296569824219,100.0
baseline,local_sign,0,0.6,0.6,0.1,500,1500,500,3.9096484184265137,100.0
baseline,conn_shuf_only,0,0.6,0.6,0.1,500,1500,500,5.424857139587402,100.0
baseline,cel_sample,0,0.6,0.6,0.1,500,1500,500,4.150968074798584,100.0
baseline,local_sign+flat,0,0.6,0.6,0.1,500,1500,500,4.412322044372559,100.0
baseline,local_sign+sample,0,0.6,0.6,0.1,500,1500,500,4.211029052734375,100.0
baseline,local_sign+binary,0,0.6,0.6,0.1,500,1500,500,3.718435764312744,100.0
baseline,global_sign_pres,0,0.6,0.6,0.1,500,1500,500,3.6658754348754883,100.0
baseline,binary+shuffle,0,0.6,0.6,0.1,500,1500,500,3.6391971111297607,100.0
baseline,real,0,0.6,0.6,0.5,500,1500,500,3.548444986343384,100.0
baseline,shuffle_weights,0,0.6,0.6,0.5,500,1500,500,3.9796266555786133,100.0
baseline,cel_randN,0,0.6,0.6,0.5,500,1500,500,4.567727088928223,100.0
baseline,er_randN,0,0.6,0.6,0.5,500,1500,500,6.340192794799805,100.0
baseline,ws_p01_randN,0,0.6,0.6,0.5,500,1500,500,6.247820854187012,100.0
baseline,conn_shuf,0,0.6,0.6,0.5,500,1500,500,4.6654181480407715,100.0
baseline,local_sign,0,0.6,0.6,0.5,500,1500,500,4.5446929931640625,100.0
baseline,conn_shuf_only,0,0.6,0.6,0.5,500,1500,500,3.4752197265625,100.0
baseline,cel_sample,0,0.6,0.6,0.5,500,1500,500,3.2393178939819336,100.0
baseline,local_sign+flat,0,0.6,0.6,0.5,500,1500,500,4.025035858154297,100.0
baseline,local_sign+sample,0,0.6,0.6,0.5,500,1500,500,3.821047306060791,100.0
baseline,local_sign+binary,0,0.6,0.6,0.5,500,1500,500,2.2324676513671875,100.0
baseline,global_sign_pres,0,0.6,0.6,0.5,500,1500,500,4.321974754333496,100.0
baseline,binary+shuffle,0,0.6,0.6,0.5,500,1500,500,2.852816104888916,100.0
baseline,real,0,0.6,0.6,1.0,500,1500,500,1.4480429887771606,100.0
baseline,shuffle_weights,0,0.6,0.6,1.0,500,1500,500,0.7304658889770508,100.0
baseline,cel_randN,0,0.6,0.6,1.0,500,1500,500,1.7156264781951904,100.0
baseline,er_randN,0,0.6,0.6,1.0,500,1500,500,1.59962797164917,100.0
baseline,ws_p01_randN,0,0.6,0.6,1.0,500,1500,500,2.4790635108947754,100.0
baseline,conn_shuf,0,0.6,0.6,1.0,500,1500,500,2.010775089263916,100.0
baseline,local_sign,0,0.6,0.6,1.0,500,1500,500,1.7570197582244873,100.0
baseline,conn_shuf_only,0,0.6,0.6,1.0,500,1500,500,1.7455848455429077,100.0
baseline,cel_sample,0,0.6,0.6,1.0,500,1500,500,2.4798054695129395,100.0
baseline,local_sign+flat,0,0.6,0.6,1.0,500,1500,500,1.413307785987854,100.0
baseline,local_sign+sample,0,0.6,0.6,1.0,500,1500,500,1.9208183288574219,100.0
baseline,local_sign+binary,0,0.6,0.6,1.0,500,1500,500,1.557694435119629,100.0
baseline,global_sign_pres,0,0.6,0.6,1.0,500,1500,500,2.354740858078003,100.0
baseline,binary+shuffle,0,0.6,0.6,1.0,500,1500,500,2.1524770259857178,100.0
baseline,real,0,0.6,0.6,1.5,500,1500,500,1.8791353702545166,100.0
baseline,shuffle_weights,0,0.6,0.6,1.5,500,1500,500,1.2777204513549805,100.0
