mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR
shuffle,0,0.6,0.6,0.1,3.726269006729126,4.199526309967041,2.2649948596954346,2.3475077152252197
shuffle,0,0.6,0.6,0.5,3.2676234245300293,4.436326503753662,2.671823263168335,3.581890344619751
shuffle,0,0.6,0.6,1.0,1.2248115539550781,1.541404366493225,3.2153396606445312,5.528149604797363
shuffle,0,0.6,0.6,1.5,1.3394073247909546,2.296877384185791,3.476626396179199,6.846968173980713
shuffle,0,0.6,0.8,0.1,4.766474723815918,6.306377410888672,2.197354555130005,2.2785940170288086
shuffle,0,0.6,0.8,0.5,3.4758505821228027,5.867532253265381,2.958367109298706,4.313060760498047
shuffle,0,0.6,0.8,1.0,1.8917686939239502,2.5013890266418457,3.5093109607696533,6.093060493469238
shuffle,0,0.6,0.8,1.5,2.706958770751953,4.199140548706055,3.9578683376312256,8.246227264404297
shuffle,0,0.6,1.0,0.1,6.743305683135986,7.686458110809326,2.781480550765991,2.9428586959838867
shuffle,0,0.6,1.0,0.5,4.51920223236084,5.977911949157715,3.5093419551849365,5.256656646728516
shuffle,0,0.6,1.0,1.0,3.0243730545043945,3.6452221870422363,4.965863227844238,9.990615844726562
shuffle,0,0.6,1.0,1.5,3.5673487186431885,5.3244853019714355,5.070313453674316,11.165555953979492
shuffle,0,0.8,0.6,0.1,4.054785251617432,4.1347551345825195,2.7739627361297607,2.9308478832244873
shuffle,0,0.8,0.6,0.5,2.4235470294952393,2.720698595046997,3.6188971996307373,5.228711128234863
shuffle,0,0.8,0.6,1.0,2.686145544052124,3.345644950866699,4.3306379318237305,8.407991409301758
shuffle,0,0.8,0.6,1.5,1.7964000701904297,1.7894530296325684,4.935567378997803,10.825708389282227
shuffle,0,0.8,0.8,0.1,6.0989203453063965,6.765132904052734,3.0438284873962402,3.252671241760254
shuffle,0,0.8,0.8,0.5,4.542840003967285,5.760987281799316,3.979120969772339,6.1425557136535645
shuffle,0,0.8,0.8,1.0,3.7983319759368896,4.859685897827148,5.278524398803711,10.453782081604004
shuffle,0,0.8,0.8,1.5,2.909092664718628,3.7356371879577637,6.410016059875488,15.037997245788574
shuffle,0,0.8,1.0,0.1,6.885231971740723,7.23735237121582,3.8863790035247803,4.172256946563721
shuffle,0,0.8,1.0,0.5,4.9978251457214355,7.445215702056885,5.705991744995117,9.473694801330566
shuffle,0,0.8,1.0,1.0,4.928069591522217,5.894349098205566,7.1603264808654785,14.923222541809082
shuffle,0,0.8,1.0,1.5,2.0371222496032715,2.8445589542388916,8.29410171508789,21.384017944335938
shuffle,0,0.95,0.6,0.1,4.334481716156006,4.207254886627197,3.849125385284424,4.088202953338623
