normalization,sign_frac,metric,mean,std,n_groups,sem
original_radius,0.0,GR,0.4364419689757174,0.02641942335997044,100,0.002641942335997044
original_radius,0.0,IPC,0.21156078677015674,0.03905629940380412,100,0.003905629940380412
original_radius,0.0,KR,0.2714106206494845,0.028749087324230913,100,0.002874908732423091
original_radius,0.0,MC,0.27293688563777363,0.03797690210370896,100,0.003797690210370896
original_radius,0.1,GR,0.4263019254418065,0.02091845995220954,100,0.002091845995220954
original_radius,0.1,IPC,0.22229669056456508,0.039796914486328605,100,0.0039796914486328605
original_radius,0.1,KR,0.2392234371934951,0.025747613303197074,100,0.0025747613303197074
original_radius,0.1,MC,0.31045758376778176,0.04554688767257308,100,0.004554688767257308
original_radius,0.2,GR,0.43465803111377815,0.016416679343155615,100,0.0016416679343155614
original_radius,0.2,IPC,0.22066614510237048,0.03253120256629099,100,0.003253120256629099
original_radius,0.2,KR,0.24164413501994894,0.019334560960677274,100,0.0019334560960677274
original_radius,0.2,MC,0.32429324504271234,0.03741175988622947,100,0.0037411759886229468
original_radius,0.2425287356321839,GR,0.4366831604331277,0.014134880572109673,100,0.0014134880572109674
original_radius,0.2425287356321839,IPC,0.2203332431803301,0.036568698899122315,100,0.0036568698899122317
original_radius,0.2425287356321839,KR,0.2431112725679716,0.016453067042918004,100,0.0016453067042918005
original_radius,0.2425287356321839,MC,0.3247328334739745,0.03713122843270897,100,0.003713122843270897
original_radius,0.3,GR,0.4389109277562239,0.01374385904745201,100,0.001374385904745201
original_radius,0.3,IPC,0.2186983276401139,0.042650741561839185,100,0.004265074156183919
original_radius,0.3,KR,0.24535593991616886,0.015343251815882154,100,0.0015343251815882154
original_radius,0.3,MC,0.32637176565379566,0.03894396269112098,100,0.0038943962691120977
original_radius,0.4,GR,0.44145742715129105,0.0130158838722444,100,0.00130158838722444
original_radius,0.4,IPC,0.21758876257852366,0.041576037416715506,100,0.004157603741671551
original_radius,0.4,KR,0.24827142886639864,0.014946606510349993,100,0.0014946606510349992
original_radius,0.4,MC,0.3213170465956814,0.03582123420142024,100,0.003582123420142024
original_radius,0.5,GR,0.44284066821730506,0.012210546222295213,100,0.0012210546222295212
original_radius,0.5,IPC,0.22238078952347887,0.03640450466868247,100,0.0036404504668682467
original_radius,0.5,KR,0.24999272994394858,0.014402214677898068,100,0.0014402214677898067
original_radius,0.5,MC,0.32510562537732063,0.04106648309924062,100,0.004106648309924061
original_radius,0.6,GR,0.4421236824357541,0.012605270446686433,100,0.0012605270446686434
