mode,series_kind,metric,raw_rho,raw_rho_sd,performance,performance_sd,cv,cv_sd,n_groups,n_hparams,series,series_key,color,marker,normalization,sign_frac,dataset
sign_test_og_cel0.2425287356321839__norm_spectral_radius,sign_sweep,IPC,42.76777557373047,8.13826340056257,9.572653567399971,0.8664040746996854,0.2743468457066608,0.028452499800554934,100,96.0,Removed C. elegans sweep,Removed C. elegans sweep,#e69f00,o,spectral_radius,0.2425287356321839,Removed C. elegans sweep
sign_test_og_cel0.2425287356321839__norm_spectral_radius,sign_sweep,KR,42.76777557373047,8.13826340056257,6.193062397489944,1.4795548060957664,0.3712618848561791,0.03184090866581103,100,96.0,Removed C. elegans sweep,Removed C. elegans sweep,#e69f00,o,spectral_radius,0.2425287356321839,Removed C. elegans sweep
sign_test_og_cel0.2425287356321839__norm_spectral_radius,sign_sweep,MC,42.76777557373047,8.13826340056257,5.560084525595109,0.5948429111929177,0.37018777694473465,0.03976229999356208,100,96.0,Removed C. elegans sweep,Removed C. elegans sweep,#e69f00,o,spectral_radius,0.2425287356321839,Removed C. elegans sweep
sign_test_og_cel0.2__norm_spectral_radius,sign_sweep,GR,46.104316005706785,9.447807779808914,10.177998376712203,2.966003522828747,0.5288277101180813,0.02653788706097338,100,96.0,Removed C. elegans sweep,Removed C. elegans sweep,#e69f00,o,spectral_radius,0.2,Removed C. elegans sweep
sign_test_og_cel0.2__norm_spectral_radius,sign_sweep,IPC,46.104316005706785,9.447807779808914,9.282521798625126,0.8815769370361874,0.26639318118473554,0.03233563232948478,100,96.0,Removed C. elegans sweep,Removed C. elegans sweep,#e69f00,o,spectral_radius,0.2,Removed C. elegans sweep
sign_test_og_cel0.2__norm_spectral_radius,sign_sweep,KR,46.104316005706785,9.447807779808914,5.74164386930565,1.518359661964479,0.3617128200372063,0.033263259524071796,100,96.0,Removed C. elegans sweep,Removed C. elegans sweep,#e69f00,o,spectral_radius,0.2,Removed C. elegans sweep
sign_test_og_cel0.2__norm_spectral_radius,sign_sweep,MC,46.104316005706785,9.447807779808914,5.358834567082425,0.6040675753230826,0.3610585569567589,0.04831199825881494,100,96.0,Removed C. elegans sweep,Removed C. elegans sweep,#e69f00,o,spectral_radius,0.2,Removed C. elegans sweep
sign_test_og_cel0.4__norm_spectral_radius,sign_sweep,GR,39.38475566864014,6.527419935331881,12.094373970727126,3.012740435499198,0.5423586319551253,0.022970886334638327,100,96.0,Removed C. elegans sweep,Removed C. elegans sweep,#e69f00,o,spectral_radius,0.4,Removed C. elegans sweep
sign_test_og_cel0.4__norm_spectral_radius,sign_sweep,IPC,39.38475566864014,6.527419935331881,9.943804815065205,0.8100171183427318,0.2846058294043336,0.032882025004141766,100,96.0,Removed C. elegans sweep,Removed C. elegans sweep,#e69f00,o,spectral_radius,0.4,Removed C. elegans sweep
sign_test_og_cel0.4__norm_spectral_radius,sign_sweep,KR,39.38475566864014,6.527419935331881,6.717684336702028,1.5451698363592412,0.3838701593408789,0.02991635225599602,100,96.0,Removed C. elegans sweep,Removed C. elegans sweep,#e69f00,o,spectral_radius,0.4,Removed C. elegans sweep
sign_test_og_cel0.4__norm_spectral_radius,sign_sweep,MC,39.38475566864014,6.527419935331881,5.806588191961249,0.5438884256480209,0.39104394110751123,0.040107792120374124,100,96.0,Removed C. elegans sweep,Removed C. elegans sweep,#e69f00,o,spectral_radius,0.4,Removed C. elegans sweep
sign_test_er0.0__norm_spectral_radius,sign_sweep,GR,12.126330947875976,0.0576058948447293,5.423565337186059,0.3998441816309023,0.5003935176658145,0.01268004974853815,100,96.0,Matched ER sweep,Matched ER sweep,#56b4e9,o,spectral_radius,0.0,Matched ER sweep
sign_test_er0.0__norm_spectral_radius,sign_sweep,IPC,12.126330947875976,0.0576058948447293,7.3440738910962065,0.3028322842295476,0.2588862708522159,0.015197044286345373,100,96.0,Matched ER sweep,Matched ER sweep,#56b4e9,o,spectral_radius,0.0,Matched ER sweep
sign_test_er0.0__norm_spectral_radius,sign_sweep,KR,12.126330947875976,0.0576058948447293,3.2114427970722317,0.22373842399913324,0.3019122527911124,0.013536414785918187,100,96.0,Matched ER sweep,Matched ER sweep,#56b4e9,o,spectral_radius,0.0,Matched ER sweep
sign_test_er0.0__norm_spectral_radius,sign_sweep,MC,12.126330947875976,0.0576058948447293,3.985093595944345,0.1522237576694254,0.2823889013159145,0.018814283253806012,100,96.0,Matched ER sweep,Matched ER sweep,#56b4e9,o,spectral_radius,0.0,Matched ER sweep
sign_test_er0.2__norm_spectral_radius,sign_sweep,GR,7.270956645011902,0.08396559993760278,10.194351157434285,0.6132996773471954,0.6724355850322195,0.01000626188556281,100,96.0,Matched ER sweep,Matched ER sweep,#56b4e9,o,spectral_radius,0.2,Matched ER sweep
sign_test_er0.2__norm_spectral_radius,sign_sweep,IPC,7.270956645011902,0.08396559993760278,9.935975126910586,0.6539386425302002,0.3845181628352829,0.023476539907724955,100,96.0,Matched ER sweep,Matched ER sweep,#56b4e9,o,spectral_radius,0.2,Matched ER sweep
sign_test_er0.2__norm_spectral_radius,sign_sweep,KR,7.270956645011902,0.08396559993760278,5.278599064474305,0.2929563973771973,0.4546346257926645,0.012145794893709556,100,96.0,Matched ER sweep,Matched ER sweep,#56b4e9,o,spectral_radius,0.2,Matched ER sweep
sign_test_er0.2__norm_spectral_radius,sign_sweep,MC,7.270956645011902,0.08396559993760278,5.405124699094643,0.27980976272466374,0.37986382986180567,0.01828454261782992,100,96.0,Matched ER sweep,Matched ER sweep,#56b4e9,o,spectral_radius,0.2,Matched ER sweep
sign_test_er0.4__norm_spectral_radius,sign_sweep,GR,3.6066673374176026,0.06344086899182035,52.31537184682985,3.421640058556725,0.7777149960798557,0.016622441177505703,100,96.0,Matched ER sweep,Matched ER sweep,#56b4e9,o,spectral_radius,0.4,Matched ER sweep
sign_test_er0.4__norm_spectral_radius,sign_sweep,IPC,3.6066673374176026,0.06344086899182035,17.392497270873257,0.5508363517029986,0.3366869845937089,0.019681750459295006,100,96.0,Matched ER sweep,Matched ER sweep,#56b4e9,o,spectral_radius,0.4,Matched ER sweep
sign_test_er0.4__norm_spectral_radius,sign_sweep,KR,3.6066673374176026,0.06344086899182035,26.71812886479,1.9665724328385639,0.7874459594183436,0.012138017143355157,100,96.0,Matched ER sweep,Matched ER sweep,#56b4e9,o,spectral_radius,0.4,Matched ER sweep
sign_test_er0.4__norm_spectral_radius,sign_sweep,MC,3.6066673374176026,0.06344086899182035,10.86502609660228,0.31255615886110866,0.5014708532132468,0.019487053015761136,100,96.0,Matched ER sweep,Matched ER sweep,#56b4e9,o,spectral_radius,0.4,Matched ER sweep
