mode,normalization,shuffle_id,rho_target,leak,input_scale,neuron_bias,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src,raw_rho,ref_rho,post_rho,raw_fro,ref_fro,post_fro,scale_factor
sign_test_og_cel0.22058823529411764__norm_spectral_radius,spectral_radius,10,1.0,0.6,0.1,0.1,6.548583507537842,9.349230039603903,3.5019540786743164,3.857789993286133,0.0018117004074156284,0.34738603234291077,1.1599982519402043,1012346,new_cel_4to1_chunk_2,67.26809692382812,64.88475036621094,1.0,515.4706420898438,515.4706420898438,7.662929534912109,0.014865888076666754
sign_test_og_cel0.22058823529411764__norm_spectral_radius,spectral_radius,10,1.0,0.6,0.5,0.1,5.346930503845215,9.79131224065167,4.787789344787598,7.475093364715576,0.0018117004074156284,0.34738603234291077,1.1599982519402043,1012346,new_cel_4to1_chunk_2,67.26809692382812,64.88475036621094,1.0,515.4706420898438,515.4706420898438,7.662929534912109,0.014865888076666754
sign_test_og_cel0.22058823529411764__norm_spectral_radius,spectral_radius,10,1.0,0.6,1.0,0.1,3.9448423385620117,9.958666542241012,5.573770046234131,11.024812698364258,0.0018117004074156284,0.34738603234291077,1.1599982519402043,1012346,new_cel_4to1_chunk_2,67.26809692382812,64.88475036621094,1.0,515.4706420898438,515.4706420898438,7.662929534912109,0.014865888076666754
sign_test_og_cel0.22058823529411764__norm_spectral_radius,spectral_radius,10,1.0,0.6,1.5,0.1,2.932319402694702,6.084149810820946,5.961587429046631,13.23127269744873,0.0018117004074156284,0.34738603234291077,1.1599982519402043,1012346,new_cel_4to1_chunk_2,67.26809692382812,64.88475036621094,1.0,515.4706420898438,515.4706420898438,7.662929534912109,0.014865888076666754
sign_test_og_cel0.22058823529411764__norm_spectral_radius,spectral_radius,10,1.0,0.8,0.1,0.1,8.065727233886719,11.748610327091704,4.052219867706299,4.51270866394043,0.0018117004074156284,0.34738603234291077,1.1599982519402043,1012346,new_cel_4to1_chunk_2,67.26809692382812,64.88475036621094,1.0,515.4706420898438,515.4706420898438,7.662929534912109,0.014865888076666754
sign_test_og_cel0.22058823529411764__norm_spectral_radius,spectral_radius,10,1.0,0.8,0.5,0.1,5.913595199584961,12.572112019133053,5.717163562774658,9.267073631286621,0.0018117004074156284,0.34738603234291077,1.1599982519402043,1012346,new_cel_4to1_chunk_2,67.26809692382812,64.88475036621094,1.0,515.4706420898438,515.4706420898438,7.662929534912109,0.014865888076666754
sign_test_og_cel0.22058823529411764__norm_spectral_radius,spectral_radius,10,1.0,0.8,1.0,0.1,4.423519611358643,8.739971437256116,6.833690166473389,14.069811820983887,0.0018117004074156284,0.34738603234291077,1.1599982519402043,1012346,new_cel_4to1_chunk_2,67.26809692382812,64.88475036621094,1.0,515.4706420898438,515.4706420898438,7.662929534912109,0.014865888076666754
sign_test_og_cel0.22058823529411764__norm_spectral_radius,spectral_radius,10,1.0,0.8,1.5,0.1,3.435948610305786,8.422584671338837,7.342497825622559,16.982831954956055,0.0018117004074156284,0.34738603234291077,1.1599982519402043,1012346,new_cel_4to1_chunk_2,67.26809692382812,64.88475036621094,1.0,515.4706420898438,515.4706420898438,7.662929534912109,0.014865888076666754
sign_test_og_cel0.22058823529411764__norm_spectral_radius,spectral_radius,10,1.0,1.0,0.1,0.1,9.778396606445312,14.551106576883967,5.137956619262695,5.809274673461914,0.0018117004074156284,0.34738603234291077,1.1599982519402043,1012346,new_cel_4to1_chunk_2,67.26809692382812,64.88475036621094,1.0,515.4706420898438,515.4706420898438,7.662929534912109,0.014865888076666754
sign_test_og_cel0.22058823529411764__norm_spectral_radius,spectral_radius,10,1.0,1.0,0.5,0.1,6.036582946777344,13.58072795357527,7.460200786590576,12.635183334350586,0.0018117004074156284,0.34738603234291077,1.1599982519402043,1012346,new_cel_4to1_chunk_2,67.26809692382812,64.88475036621094,1.0,515.4706420898438,515.4706420898438,7.662929534912109,0.014865888076666754
sign_test_og_cel0.22058823529411764__norm_spectral_radius,spectral_radius,10,1.0,1.0,1.0,0.1,4.788537502288818,10.413386202628015,8.974286079406738,19.200246810913086,0.0018117004074156284,0.34738603234291077,1.1599982519402043,1012346,new_cel_4to1_chunk_2,67.26809692382812,64.88475036621094,1.0,515.4706420898438,515.4706420898438,7.662929534912109,0.014865888076666754
sign_test_og_cel0.22058823529411764__norm_spectral_radius,spectral_radius,10,1.0,1.0,1.5,0.1,3.8804972171783447,5.160676475099756,9.572500228881836,22.89653778076172,0.0018117004074156284,0.34738603234291077,1.1599982519402043,1012346,new_cel_4to1_chunk_2,67.26809692382812,64.88475036621094,1.0,515.4706420898438,515.4706420898438,7.662929534912109,0.014865888076666754
sign_test_og_cel0.0__norm_spectral_radius,spectral_radius,10,1.0,0.6,0.1,0.1,4.825994968414307,6.4670105403754405,3.15423321723938,3.510793685913086,0.002205354394391179,0.6321458220481873,1.15999820542446,1012346,new_cel_4to1_chunk_2,100.5592269897461,64.88475036621094,1.0000011920928955,515.4706420898438,515.4706420898438,5.126040458679199,0.009944388296679815
sign_test_og_cel0.0__norm_spectral_radius,spectral_radius,10,1.0,0.6,0.5,0.1,4.130990982055664,8.196854212267056,4.418891906738281,6.632018566131592,0.002205354394391179,0.6321458220481873,1.15999820542446,1012346,new_cel_4to1_chunk_2,100.5592269897461,64.88475036621094,1.0000011920928955,515.4706420898438,515.4706420898438,5.126040458679199,0.009944388296679815
sign_test_og_cel0.0__norm_spectral_radius,spectral_radius,10,1.0,0.6,1.0,0.1,2.3315370082855225,6.487022991193783,4.797004222869873,8.86567497253418,0.002205354394391179,0.6321458220481873,1.15999820542446,1012346,new_cel_4to1_chunk_2,100.5592269897461,64.88475036621094,1.0000011920928955,515.4706420898438,515.4706420898438,5.126040458679199,0.009944388296679815
sign_test_og_cel0.0__norm_spectral_radius,spectral_radius,10,1.0,0.6,1.5,0.1,3.248612403869629,5.364077438824452,4.86357307434082,10.090306282043457,0.002205354394391179,0.6321458220481873,1.15999820542446,1012346,new_cel_4to1_chunk_2,100.5592269897461,64.88475036621094,1.0000011920928955,515.4706420898438,515.4706420898438,5.126040458679199,0.009944388296679815
sign_test_og_cel0.0__norm_spectral_radius,spectral_radius,10,1.0,0.8,0.1,0.1,6.136225700378418,8.867375485953435,3.402968406677246,3.8205654621124268,0.002205354394391179,0.6321458220481873,1.15999820542446,1012346,new_cel_4to1_chunk_2,100.5592269897461,64.88475036621094,1.0000011920928955,515.4706420898438,515.4706420898438,5.126040458679199,0.009944388296679815
sign_test_og_cel0.0__norm_spectral_radius,spectral_radius,10,1.0,0.8,0.5,0.1,4.29110860824585,9.228425257496607,4.888501167297363,7.5427045822143555,0.002205354394391179,0.6321458220481873,1.15999820542446,1012346,new_cel_4to1_chunk_2,100.5592269897461,64.88475036621094,1.0000011920928955,515.4706420898438,515.4706420898438,5.126040458679199,0.009944388296679815
sign_test_og_cel0.0__norm_spectral_radius,spectral_radius,10,1.0,0.8,1.0,0.1,4.280645370483398,9.845459676888268,5.427423000335693,10.378317832946777,0.002205354394391179,0.6321458220481873,1.15999820542446,1012346,new_cel_4to1_chunk_2,100.5592269897461,64.88475036621094,1.0000011920928955,515.4706420898438,515.4706420898438,5.126040458679199,0.009944388296679815
sign_test_og_cel0.0__norm_spectral_radius,spectral_radius,10,1.0,0.8,1.5,0.1,3.037482500076294,6.448883980995589,5.564254283905029,11.984623908996582,0.002205354394391179,0.6321458220481873,1.15999820542446,1012346,new_cel_4to1_chunk_2,100.5592269897461,64.88475036621094,1.0000011920928955,515.4706420898438,515.4706420898438,5.126040458679199,0.009944388296679815
sign_test_og_cel0.0__norm_spectral_radius,spectral_radius,10,1.0,1.0,0.1,0.1,7.260743141174316,10.949848865299998,3.7901923656463623,4.291292190551758,0.002205354394391179,0.6321458220481873,1.15999820542446,1012346,new_cel_4to1_chunk_2,100.5592269897461,64.88475036621094,1.0000011920928955,515.4706420898438,515.4706420898438,5.126040458679199,0.009944388296679815
sign_test_og_cel0.0__norm_spectral_radius,spectral_radius,10,1.0,1.0,0.5,0.1,6.008530139923096,10.111000674652672,5.592341423034668,8.888691902160645,0.002205354394391179,0.6321458220481873,1.15999820542446,1012346,new_cel_4to1_chunk_2,100.5592269897461,64.88475036621094,1.0000011920928955,515.4706420898438,515.4706420898438,5.126040458679199,0.009944388296679815
sign_test_og_cel0.0__norm_spectral_radius,spectral_radius,10,1.0,1.0,1.0,0.1,4.989326000213623,9.311826813363746,6.335853099822998,12.518235206604004,0.002205354394391179,0.6321458220481873,1.15999820542446,1012346,new_cel_4to1_chunk_2,100.5592269897461,64.88475036621094,1.0000011920928955,515.4706420898438,515.4706420898438,5.126040458679199,0.009944388296679815
