mode,shuffle_id,rho_target,leak,input_scale,neuron_bias,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src
real,60,0.6,0.6,0.1,0.0,5.184598445892334,6.3363616155978235,1.966905951499939,2.04134464263916,0.0006156653980724514,0.3294062614440918,0.657565065114348,6012346,chunk_6
real,60,0.6,0.6,0.1,0.1,5.1174092292785645,6.149036854167775,2.0470051765441895,2.1882212162017822,0.0006156653980724514,0.3294062614440918,0.657565065114348,6012346,chunk_6
real,60,0.6,0.6,0.5,0.0,4.433404922485352,8.21232453575547,2.3640670776367188,3.1563045978546143,0.0006156653980724514,0.3294062614440918,0.657565065114348,6012346,chunk_6
real,60,0.6,0.6,0.5,0.1,3.9734535217285156,6.4018942307691304,2.6509621143341064,3.740851879119873,0.0006156653980724514,0.3294062614440918,0.657565065114348,6012346,chunk_6
real,60,0.6,0.6,1.0,0.0,4.079087257385254,7.208173152734048,2.732849359512329,4.331299781799316,0.0006156653980724514,0.3294062614440918,0.657565065114348,6012346,chunk_6
real,60,0.6,0.6,1.0,0.1,3.8665618896484375,6.555993735026988,3.1425673961639404,5.2747297286987305,0.0006156653980724514,0.3294062614440918,0.657565065114348,6012346,chunk_6
real,60,0.6,0.6,1.5,0.0,3.179827928543091,6.332274470566631,2.914531707763672,5.09648323059082,0.0006156653980724514,0.3294062614440918,0.657565065114348,6012346,chunk_6
real,60,0.6,0.6,1.5,0.1,2.901059150695801,4.377898513783293,3.372079610824585,6.250005722045898,0.0006156653980724514,0.3294062614440918,0.657565065114348,6012346,chunk_6
real,60,0.6,0.8,0.1,0.0,5.857781410217285,7.16157214506466,2.213709592819214,2.30312180519104,0.0006156653980724514,0.3294062614440918,0.657565065114348,6012346,chunk_6
real,60,0.6,0.8,0.1,0.1,5.776220321655273,7.001268097302898,2.3052496910095215,2.4698309898376465,0.0006156653980724514,0.3294062614440918,0.657565065114348,6012346,chunk_6
real,60,0.6,0.8,0.5,0.0,5.292359352111816,8.467990084171902,2.683884859085083,3.648944616317749,0.0006156653980724514,0.3294062614440918,0.657565065114348,6012346,chunk_6
real,60,0.6,0.8,0.5,0.1,4.785281658172607,6.9277459250851265,3.008226156234741,4.311495780944824,0.0006156653980724514,0.3294062614440918,0.657565065114348,6012346,chunk_6
real,60,0.6,0.8,1.0,0.0,4.318359375,7.758703226817943,3.1007463932037354,5.056169033050537,0.0006156653980724514,0.3294062614440918,0.657565065114348,6012346,chunk_6
real,60,0.6,0.8,1.0,0.1,3.847473382949829,6.676814043470014,3.558022975921631,6.121258735656738,0.0006156653980724514,0.3294062614440918,0.657565065114348,6012346,chunk_6
real,60,0.6,0.8,1.5,0.0,3.4932944774627686,5.799576754732755,3.2911744117736816,5.961035251617432,0.0006156653980724514,0.3294062614440918,0.657565065114348,6012346,chunk_6
real,60,0.6,0.8,1.5,0.1,3.520519256591797,6.493232067515558,3.797553777694702,7.259069442749023,0.0006156653980724514,0.3294062614440918,0.657565065114348,6012346,chunk_6
real,60,0.6,1.0,0.1,0.0,6.616613864898682,8.3736925813987,2.6227829456329346,2.735448122024536,0.0006156653980724514,0.3294062614440918,0.657565065114348,6012346,chunk_6
real,60,0.6,1.0,0.1,0.1,6.547016143798828,8.076939799624256,2.7361655235290527,2.936401605606079,0.0006156653980724514,0.3294062614440918,0.657565065114348,6012346,chunk_6
real,60,0.6,1.0,0.5,0.0,5.867687702178955,9.823008314043363,3.201626777648926,4.452728271484375,0.0006156653980724514,0.3294062614440918,0.657565065114348,6012346,chunk_6
real,60,0.6,1.0,0.5,0.1,5.461182594299316,6.874179220757846,3.583616018295288,5.227273941040039,0.0006156653980724514,0.3294062614440918,0.657565065114348,6012346,chunk_6
real,60,0.6,1.0,1.0,0.0,4.340779781341553,7.4489120054964815,3.6681246757507324,6.178885459899902,0.0006156653980724514,0.3294062614440918,0.657565065114348,6012346,chunk_6
real,60,0.6,1.0,1.0,0.1,4.104157447814941,6.132767764072241,4.193037033081055,7.403214454650879,0.0006156653980724514,0.3294062614440918,0.657565065114348,6012346,chunk_6
real,60,0.6,1.0,1.5,0.0,2.728455066680908,4.672912049786957,3.8594772815704346,7.264915943145752,0.0006156653980724514,0.3294062614440918,0.657565065114348,6012346,chunk_6
real,60,0.6,1.0,1.5,0.1,3.25471568107605,5.382760762683802,4.432470798492432,8.741955757141113,0.0006156653980724514,0.3294062614440918,0.657565065114348,6012346,chunk_6
