EI_bal,MC_mean,MC_disp,IPC_mean,IPC_disp,KR_mean,KR_disp,GR_mean,GR_disp
38,1.641413519559083,0.6302189004600113,2.4626163403193155,0.637471570619079,33.832733147232624,0.5393490493722197,30.981807369656032,0.6322203979663777
39,1.9674399583427995,0.5289090371815107,2.7814502583609686,0.5263617135976915,36.648301195215296,0.5380426364179892,34.025022188822426,0.6600165346317092
40,1.9408981813324822,0.5148390969394067,2.854169693258074,0.5110380827593441,26.613907640951652,0.6085504987771356,23.755024252997504,0.7651165916006184
41,1.778553181665915,0.4793123820774893,2.8201455173669037,0.44500273660504003,18.275025392461707,0.7367377785385789,16.767882800985266,0.7825642529784498
42,1.981190314999333,0.4751596537998532,3.001703315752524,0.46768697388672154,25.448767877508093,0.612430973475185,23.277526235580446,0.7579232834256484
43,1.7548281334064626,0.5134935494260908,2.4952545603116354,0.5333424849375832,28.650543831012868,0.4422585700496541,23.82571018183673,0.5578471820765163
44,1.950790602631039,0.48546036217256183,3.086626449779228,0.47302733078584236,24.824211841159396,0.5848584651351129,21.1856986646299,0.72731660785344
45,1.833379065990448,0.5862394448176235,2.7153137184955454,0.5821927112579315,32.028102482689754,0.5379138060525447,29.047528630715828,0.6446520396479457
46,1.8629203067885505,0.5488647517864487,2.6830714097729436,0.5689914931665816,37.38156646799158,0.5285637095429249,34.19180831026148,0.681377972707444
47,1.8308557280787716,0.5471036119678575,2.76999824223695,0.5438955580862326,27.70358248110171,0.5464028754915753,24.607218551635743,0.6502453462140425
48,1.867032731020892,0.5026789923079138,2.8751304988507873,0.47831688782779747,28.51867253338849,0.5761729228606318,22.76560341693737,0.7917929546832857
49,1.6684230619006686,0.635073081489951,2.5990810292738455,0.6422722184386538,33.09916939912019,0.4971568939563114,29.215899878961068,0.5948126776497247
50,1.5069457482408595,0.6964002644901149,2.337687940509231,0.6841030767057312,30.29143303765191,0.615777089832255,27.441211154725817,0.773552052760099
51,1.8953934453151844,0.5647852361823978,2.726194202016901,0.5863633544584598,35.73889232918068,0.5441772594640044,31.95025298330519,0.7222355034566991
52,2.047158298669038,0.4884841796807205,3.0333605859014723,0.48799961213339477,26.3129282951355,0.5466361397591634,22.317804223519783,0.6285988657465548
53,1.746178800529904,0.6237305293773074,2.72617602524934,0.6368620533741773,31.83001066137243,0.6117387007905235,29.016482520986486,0.8031929237164324
54,2.024506421000869,0.45006717622938763,3.1346507681740654,0.4607385341004934,22.99361410494204,0.5399360628732237,19.22121318357962,0.7260194789874712
55,1.6544512073198954,0.7127157031937255,2.381656272764559,0.712415116624681,49.3955842477304,0.4950031885191436,46.977167274333816,0.5882093424209222
56,1.704231733304483,0.6439149570048751,2.459569970766703,0.6479403286329386,35.89900039390282,0.5547710987192473,32.67938048398053,0.6696879392328463
