chunk,dataset,job,unknown_sign_policy,normalization,rho_target,repeat_id,seed,sign_frac,sign_frac_source,n_nodes,n_edges,negative_edges,negative_edge_fraction,raw_rho,ref_rho,post_rho,scale_factor,activation_steps,activation_washout,activation_threshold_abs_state,activation_leak,active_state_count,active_state_fraction,active_neurons_per_step_mean,active_neurons_per_step_std,neurons_active_at_least_once,activation_onset_count,activation_onset_rate,triad_scope,triad_count,triad_edge_count_mean,triad_edge_count_std,triad_avg_abs_w_mean,triad_avg_abs_w_std,triad_avg_abs_w_min,triad_avg_abs_w_max,triad_cv_abs_w_mean,triad_cv_abs_w_std,triad_cv_abs_w_min,triad_cv_abs_w_max
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,1,112345,0.0,requested,297,3604,0,0.0,106.5088882446289,76.00120544433594,0.7999996542930603,0.0075111102292473,1000,100,0.5,1.0,77379,0.2605353535353535,77.379,60.19876452428447,195,36003,0.1212222222222222,closed,6527,3.8929063888463302,0.818883549422692,0.0489029231087245,0.0388156771066461,0.0075111100450158,0.3630369901657104,0.717581997325698,0.3127051428218198,0.0,1.7674418557709644
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,1,112345,0.5,requested,297,3604,1802,0.5,57.669960021972656,76.00120544433594,0.8000007271766663,0.01387204013485,1000,100,0.5,1.0,86374,0.2908215488215488,86.374,55.8614592239285,218,39566,0.1332188552188552,closed,6527,3.8929063888463302,0.818883549422692,0.0903173188672594,0.0716874914059095,0.0138720404356718,0.670481950044632,0.7175819983362596,0.3127051454695094,0.0,1.767441871358031
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,1,112345,0.0,requested,297,3604,0,0.0,106.5088882446289,76.00120544433594,0.9500000476837158,0.0089194433972312,1000,100,0.5,1.0,78696,0.2649696969696969,78.696,59.72085200467391,201,36659,0.1234309764309764,closed,6527,3.8929063888463302,0.818883549422692,0.0580722195699026,0.0460936154560458,0.0089194430038332,0.4311064183712005,0.7175819976717622,0.3127051455794785,0.0,1.7674418621592465
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,1,112345,0.5,requested,297,3604,1802,0.5,57.669960021972656,76.00120544433594,0.9500001072883606,0.0164730476601343,1000,100,0.5,1.0,90296,0.304026936026936,90.296,54.34316482837159,224,41056,0.1382356902356902,closed,6527,3.8929063888463302,0.818883549422692,0.1072518133855266,0.0851288941927548,0.0164730474352836,0.7961973150571188,0.7175819991391774,0.3127051445816298,0.0,1.767441858018988
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,1.05,1,112345,0.0,requested,297,3604,0,0.0,106.5088882446289,76.00120544433594,1.049998760223389,0.0098583321758872,1000,100,0.5,1.0,79894,0.269003367003367,79.894,59.27194891285361,203,37091,0.1248855218855218,closed,6527,3.8929063888463302,0.818883549422692,0.0641850907626843,0.0509455794961768,0.0098583325743675,0.4764860769112904,0.7175819991091736,0.3127051450570485,0.0,1.7674418563776917
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,1.05,1,112345,0.5,requested,297,3604,1802,0.5,57.669960021972656,76.00120544433594,1.050000548362732,0.0182070526769906,1000,100,0.5,1.0,92904,0.3128080808080808,92.904,53.39739755892665,227,41948,0.1412390572390572,closed,6527,3.8929063888463302,0.818883549422692,0.1185414797707434,0.0940898315579509,0.0182070527225732,0.8800075550874075,0.7175819979553671,0.3127051434614067,0.0,1.7674418676578985
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,2,212345,0.0,requested,297,3604,0,0.0,106.5088882446289,71.97714233398438,0.5999988317489624,0.0056333326719355,1000,100,0.5,1.0,71318,0.2401279461279461,71.318,55.9160932602188,173,33308,0.1121481481481481,closed,6527,3.8929063888463302,0.818883549422692,0.0366771940850455,0.0291117592253385,0.0056333327665925,0.2722777525583903,0.7175819986832869,0.312705143100599,0.0,1.7674418613592404
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,2,212345,0.5,requested,297,3604,1802,0.5,49.42673110961914,71.97714233398438,0.6000028848648071,0.0121391802882799,1000,100,0.5,1.0,77535,0.261060606060606,77.535,54.25342578316331,196,36522,0.1229696969696969,closed,6527,3.8929063888463302,0.818883549422692,0.0790351117104934,0.062732474379667,0.0121391806751489,0.5867270727952322,0.7175819981911007,0.3127051430354895,0.0,1.7674418579755418
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,2,212345,0.0,requested,297,3604,0,0.0,106.5088882446289,71.97714233398438,0.7999996542930603,0.0075111102292473,1000,100,0.5,1.0,72400,0.2437710437710437,72.4,55.35791269997902,180,33923,0.1142188552188552,closed,6527,3.8929063888463302,0.818883549422692,0.0489029231087245,0.0388156771066461,0.0075111100450158,0.3630369901657104,0.717581997325698,0.3127051428218198,0.0,1.7674418557709644
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,2,212345,0.5,requested,297,3604,1802,0.5,49.42673110961914,71.97714233398438,0.8000018000602722,0.0161855737177065,1000,100,0.5,1.0,82760,0.2786531986531986,82.76,52.14788396283978,210,38484,0.1295757575757575,closed,6527,3.8929063888463302,0.818883549422692,0.1053801485797865,0.0836432990352693,0.0161855742335319,0.7823027769724528,0.7175819991026249,0.3127051445242848,0.0,1.767441857975542
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,2,212345,0.0,requested,297,3604,0,0.0,106.5088882446289,71.97714233398438,0.9500000476837158,0.0089194433972312,1000,100,0.5,1.0,73688,0.2481077441077441,73.688,54.7460298449466,184,34560,0.1163636363636363,closed,6527,3.8929063888463302,0.818883549422692,0.0580722195699026,0.0460936154560458,0.0089194430038332,0.4311064183712005,0.7175819976717622,0.3127051455794785,0.0,1.7674418621592465
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,2,212345,0.5,requested,297,3604,1802,0.5,49.42673110961914,71.97714233398438,0.949998140335083,0.0192203687897765,1000,100,0.5,1.0,87019,0.2929932659932659,87.019,50.59286784989834,224,39886,0.1342962962962963,closed,6527,3.8929063888463302,0.818883549422692,0.1251389234875604,0.0993264149985481,0.0192203689366579,0.928984502951304,0.717581998131334,0.3127051436156239,0.0,1.7674418609892373
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,1.05,2,212345,0.0,requested,297,3604,0,0.0,106.5088882446289,71.97714233398438,1.049998760223389,0.0098583321758872,1000,100,0.5,1.0,74592,0.2511515151515151,74.592,54.26444661254887,185,34951,0.1176801346801346,closed,6527,3.8929063888463302,0.818883549422692,0.0641850907626843,0.0509455794961768,0.0098583325743675,0.4764860769112904,0.7175819991091736,0.3127051450570485,0.0,1.7674418563776917
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,1.05,2,212345,0.5,requested,297,3604,1802,0.5,49.42673110961914,71.97714233398438,1.0500011444091797,0.0212435655044898,1000,100,0.5,1.0,89922,0.3027676767676767,89.922,49.65948026288616,226,40810,0.1374074074074074,closed,6527,3.8929063888463302,0.818883549422692,0.138311435429465,0.1097818227346545,0.0212435647845268,1.0267723202705383,0.7175819980496296,0.3127051446272308,0.0,1.7674418585682976
chunk_1,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,3,312345,0.0,requested,297,3604,0,0.0,106.5088882446289,76.61318969726562,0.5999988317489624,0.0056333326719355,1000,100,0.5,1.0,76611,0.2579494949494949,76.611,60.92271543731661,185,35673,0.1201111111111111,closed,6527,3.8929063888463302,0.818883549422692,0.0366771940850455,0.0291117592253385,0.0056333327665925,0.2722777525583903,0.7175819986832869,0.312705143100599,0.0,1.7674418613592404
chunk_1,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,3,312345,0.5,requested,297,3604,1802,0.5,53.03303909301758,76.61318969726562,0.600000262260437,0.0113137019914628,1000,100,0.5,1.0,79951,0.2691952861952862,79.951,58.60478751876949,199,37323,0.1256666666666666,closed,6527,3.8929063888463302,0.818883549422692,0.0736606296443102,0.0584665912444265,0.0113137019798159,0.546828935543696,0.7175819985350637,0.3127051452133728,0.0,1.7674418618007268
chunk_1,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,3,312345,0.0,requested,297,3604,0,0.0,106.5088882446289,76.61318969726562,0.7999996542930603,0.0075111102292473,1000,100,0.5,1.0,78042,0.2627676767676767,78.042,60.54851243720491,195,36439,0.1226902356902357,closed,6527,3.8929063888463302,0.818883549422692,0.0489029231087245,0.0388156771066461,0.0075111100450158,0.3630369901657104,0.717581997325698,0.3127051428218198,0.0,1.7674418557709644
chunk_1,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,3,312345,0.5,requested,297,3604,1802,0.5,53.03303909301758,76.61318969726562,0.8000001907348633,0.0150849359886171,1000,100,0.5,1.0,84150,0.2833333333333333,84.15,56.840921793989146,211,38987,0.1312693602693602,closed,6527,3.8929063888463302,0.818883549422692,0.0982141740462181,0.0779554561758094,0.0150849362835288,0.7291052540143331,0.7175819960776457,0.3127051459074344,0.0,1.7674418574599933
chunk_1,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,3,312345,0.0,requested,297,3604,0,0.0,106.5088882446289,76.61318969726562,0.9500000476837158,0.0089194433972312,1000,100,0.5,1.0,79640,0.2681481481481481,79.64,60.17454092367781,203,37231,0.1253569023569023,closed,6527,3.8929063888463302,0.818883549422692,0.0580722195699026,0.0460936154560458,0.0089194430038332,0.4311064183712005,0.7175819976717622,0.3127051455794785,0.0,1.7674418621592465
chunk_1,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,3,312345,0.5,requested,297,3604,1802,0.5,53.03303909301758,76.61318969726562,0.9500001668930054,0.0179133614864828,1000,100,0.5,1.0,88001,0.2962996632996633,88.001,55.35309353562784,221,40409,0.136057239057239,closed,6527,3.8929063888463302,0.818883549422692,0.1166293338310921,0.0925721056800856,0.0179133620113134,0.8658124903837839,0.7175819987289258,0.3127051454634491,0.0,1.7674418531544076
chunk_1,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,1.05,3,312345,0.0,requested,297,3604,0,0.0,106.5088882446289,76.61318969726562,1.049998760223389,0.0098583321758872,1000,100,0.5,1.0,80937,0.2725151515151515,80.937,59.94840149530129,207,37891,0.1275791245791245,closed,6527,3.8929063888463302,0.818883549422692,0.0641850907626843,0.0509455794961768,0.0098583325743675,0.4764860769112904,0.7175819991091736,0.3127051450570485,0.0,1.7674418563776917
chunk_1,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,1.05,3,312345,0.5,requested,297,3604,1802,0.5,53.03303909301758,76.61318969726562,1.0499999523162842,0.0197989784850599,1000,100,0.5,1.0,90631,0.3051548821548822,90.631,54.3974072628183,225,41318,0.1391178451178451,closed,6527,3.8929063888463302,0.818883549422692,0.1289061070614426,0.1023165386836569,0.0197989791631698,0.9569506645202636,0.7175819990772291,0.312705144993689,0.0,1.7674418563946852
chunk_1,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,4,412345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.3795166015625,0.5999988317489624,0.0056333326719355,1000,100,0.5,1.0,84294,0.2838181818181818,84.294,64.41369954201272,198,37188,0.1252121212121212,closed,6527,3.8929063888463302,0.818883549422692,0.0366771940850455,0.0291117592253385,0.0056333327665925,0.2722777525583903,0.7175819986832869,0.312705143100599,0.0,1.7674418613592404
chunk_1,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,4,412345,0.5,requested,297,3604,1802,0.5,67.60691833496094,77.3795166015625,0.6000002026557922,0.0088748313749086,1000,100,0.5,1.0,85855,0.2890740740740741,85.855,62.39411029896973,201,37973,0.1278552188552188,closed,6527,3.8929063888463302,0.818883549422692,0.0577817674709696,0.0458630749312231,0.0088748317211866,0.4289502054452896,0.7175819993573559,0.3127051442049054,0.0,1.767441868410797
chunk_1,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,4,412345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.3795166015625,0.7999996542930603,0.0075111102292473,1000,100,0.5,1.0,85448,0.2877037037037037,85.448,64.01058233331932,204,37951,0.1277811447811447,closed,6527,3.8929063888463302,0.818883549422692,0.0489029231087245,0.0388156771066461,0.0075111100450158,0.3630369901657104,0.717581997325698,0.3127051428218198,0.0,1.7674418557709644
chunk_1,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,4,412345,0.5,requested,297,3604,1802,0.5,67.60691833496094,77.3795166015625,0.7999998331069946,0.0118331084998782,1000,100,0.5,1.0,88351,0.2974781144781144,88.351,61.419199906194784,209,39443,0.1328047138047138,closed,6527,3.8929063888463302,0.818883549422692,0.0770423563435353,0.0611507663407654,0.0118331089615821,0.5719335973262787,0.7175819985522927,0.3127051441782428,0.0,1.767441863870408
chunk_1,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,4,412345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.3795166015625,0.9500000476837158,0.0089194433972312,1000,100,0.5,1.0,86942,0.2927340067340067,86.942,63.35307607565909,210,38786,0.1305925925925926,closed,6527,3.8929063888463302,0.818883549422692,0.0580722195699026,0.0460936154560458,0.0089194430038332,0.4311064183712005,0.7175819976717622,0.3127051455794785,0.0,1.7674418621592465
