dataset,job,normalization,rho_target,sign_frac,triad_scope,n_edges_mean,n_edges_std,n_edges_min,n_edges_max,n_edges_count,negative_edge_fraction_mean,negative_edge_fraction_std,negative_edge_fraction_min,negative_edge_fraction_max,negative_edge_fraction_count,raw_rho_mean,raw_rho_std,raw_rho_min,raw_rho_max,raw_rho_count,ref_rho_mean,ref_rho_std,ref_rho_min,ref_rho_max,ref_rho_count,post_rho_mean,post_rho_std,post_rho_min,post_rho_max,post_rho_count,scale_factor_mean,scale_factor_std,scale_factor_min,scale_factor_max,scale_factor_count,triad_count_mean,triad_count_std,triad_count_min,triad_count_max,triad_count_count,triad_edge_count_mean_mean,triad_edge_count_mean_std,triad_edge_count_mean_min,triad_edge_count_mean_max,triad_edge_count_mean_count,triad_avg_abs_w_mean_mean,triad_avg_abs_w_mean_std,triad_avg_abs_w_mean_min,triad_avg_abs_w_mean_max,triad_avg_abs_w_mean_count,triad_avg_abs_w_std_mean,triad_avg_abs_w_std_std,triad_avg_abs_w_std_min,triad_avg_abs_w_std_max,triad_avg_abs_w_std_count,triad_avg_abs_w_min_mean,triad_avg_abs_w_min_std,triad_avg_abs_w_min_min,triad_avg_abs_w_min_max,triad_avg_abs_w_min_count,triad_avg_abs_w_max_mean,triad_avg_abs_w_max_std,triad_avg_abs_w_max_min,triad_avg_abs_w_max_max,triad_avg_abs_w_max_count,triad_cv_abs_w_mean_mean,triad_cv_abs_w_mean_std,triad_cv_abs_w_mean_min,triad_cv_abs_w_mean_max,triad_cv_abs_w_mean_count,triad_cv_abs_w_std_mean,triad_cv_abs_w_std_std,triad_cv_abs_w_std_min,triad_cv_abs_w_std_max,triad_cv_abs_w_std_count
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.0,any_edge,3604.0,0.0,3604,3604,2,0.0,0.0,0.0,0.0,2,100.5592269897461,0.0,100.5592269897461,100.5592269897461,2,65.60692596435547,0.5964163443549925,65.18519592285156,66.02865600585938,2,0.6000003218650818,0.0,0.6000003218650818,0.6000003218650818,2,0.0059666329780078,0.0,0.0059666329780078,0.0059666329780078,2,793451.0,0.0,793451,793451,2,1.3399441175321476,0.0,1.3399441175321476,1.3399441175321476,2,0.0317511573001546,0.0,0.0317511573001546,0.0317511573001546,2,0.0360651701217551,0.0,0.0360651701217551,0.0360651701217551,2,0.005966633092612,0.0,0.005966633092612,0.005966633092612,2,0.1789989918470382,0.0,0.1789989918470382,0.1789989918470382,2,0.1359943833418681,0.0,0.1359943833418681,0.1359943833418681,2,0.263442983680144,0.0,0.263442983680144,0.263442983680144,2
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.0,closed,3604.0,0.0,3604,3604,2,0.0,0.0,0.0,0.0,2,100.5592269897461,0.0,100.5592269897461,100.5592269897461,2,65.60692596435547,0.5964163443549925,65.18519592285156,66.02865600585938,2,0.6000003218650818,0.0,0.6000003218650818,0.6000003218650818,2,0.0059666329780078,0.0,0.0059666329780078,0.0059666329780078,2,6527.0,0.0,6527,6527,2,3.8929063888463302,0.0,3.8929063888463302,3.8929063888463302,2,0.0362982670306508,0.0,0.0362982670306508,0.0362982670306508,2,0.0248367174201264,0.0,0.0248367174201264,0.0248367174201264,2,0.005966633092612,0.0,0.005966633092612,0.005966633092612,2,0.1730323582887649,0.0,0.1730323582887649,0.1730323582887649,2,0.7041641664620958,0.0,0.7041641664620958,0.7041641664620958,2,0.2998122446338896,0.0,0.2998122446338896,0.2998122446338896,2
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.0,weak_connected,3604.0,0.0,3604,3604,2,0.0,0.0,0.0,0.0,2,100.5592269897461,0.0,100.5592269897461,100.5592269897461,2,65.60692596435547,0.5964163443549925,65.18519592285156,66.02865600585938,2,0.6000003218650818,0.0,0.6000003218650818,0.6000003218650818,2,0.0059666329780078,0.0,0.0059666329780078,0.0059666329780078,2,64962.0,0.0,64962,64962,2,2.549321141590468,0.0,2.549321141590468,2.549321141590468,2,0.0330589330585193,0.0,0.0330589330585193,0.0330589330585193,2,0.0271365383449208,0.0,0.0271365383449208,0.0271365383449208,2,0.005966633092612,0.0,0.005966633092612,0.005966633092612,2,0.1789989918470382,0.0,0.1789989918470382,0.1789989918470382,2,0.5259102664016643,0.0,0.5259102664016643,0.5259102664016643,2,0.3109101758629826,0.0,0.3109101758629826,0.3109101758629826,2
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2,any_edge,3604.0,0.0,3604,3604,2,0.1997780244173141,0.0,0.1997780244173141,0.1997780244173141,2,66.60754776000977,15.629518812517261,55.555809020996094,77.65928649902344,2,65.60692596435547,0.5964163443549925,65.18519592285156,66.02865600585938,2,0.5999999344348907,2.950279395762582e-07,0.599999725818634,0.6000001430511475,2,0.00926300338637565,0.002173571773118063,0.0077260560462082,0.0107999507265431,2,793451.0,0.0,793451,793451,2,1.3399441175321476,0.0,1.3399441175321476,1.3399441175321476,2,0.0492926376421473,0.011566561051412384,0.0411138438876854,0.0574714313966092,2,0.0559900024983607,0.013138104315959352,0.0466999598446096,0.0652800451521118,2,0.00926300347782665,0.0021735719174402527,0.007726056035608,0.0107999509200453,2,0.277890108525753,0.06520717003555375,0.2317816764116287,0.3239985406398773,2,0.13599438363041155,1.655795955541029e-10,0.1359943835133291,0.135994383747494,2,0.26344298434607727,2.445854508795699e-10,0.2634429841731293,0.2634429845190253,2
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2,closed,3604.0,0.0,3604,3604,2,0.1997780244173141,0.0,0.1997780244173141,0.1997780244173141,2,66.60754776000977,15.629518812517261,55.555809020996094,77.65928649902344,2,65.60692596435547,0.5964163443549925,65.18519592285156,66.02865600585938,2,0.5999999344348907,2.950279395762582e-07,0.599999725818634,0.6000001430511475,2,0.00926300338637565,0.002173571773118063,0.0077260560462082,0.0107999507265431,2,6527.0,0.0,6527,6527,2,3.8929063888463302,0.0,3.8929063888463302,3.8929063888463302,2,0.05635187747513545,0.013223018023357245,0.0470017917630676,0.0657019631872033,2,0.03855819529471565,0.009047715274670548,0.032160494469751,0.0449558961196803,2,0.00926300347782665,0.0021735719174402527,0.007726056035608,0.0107999509200453,2,0.2686271052807569,0.06303359647175219,0.2240556217730045,0.3131985887885093,2,0.7041641688420258,1.9300914220915762e-09,0.7041641674772451,0.7041641702068066,2,0.2998122460042564,1.711742746102816e-09,0.2998122447938715,0.2998122472146413,2
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2,weak_connected,3604.0,0.0,3604,3604,2,0.1997780244173141,0.0,0.1997780244173141,0.1997780244173141,2,66.60754776000977,15.629518812517261,55.555809020996094,77.65928649902344,2,65.60692596435547,0.5964163443549925,65.18519592285156,66.02865600585938,2,0.5999999344348907,2.950279395762582e-07,0.599999725818634,0.6000001430511475,2,0.00926300338637565,0.002173571773118063,0.0077260560462082,0.0107999507265431,2,64962.0,0.0,64962,64962,2,2.549321141590468,0.0,2.549321141590468,2.549321141590468,2,0.0513229169424751,0.012042967936894406,0.0428072526486849,0.0598385812362653,2,0.042128592378145646,0.0098855120936759,0.0351384797412058,0.0491187050150855,2,0.00926300347782665,0.0021735719174402527,0.007726056035608,0.0107999509200453,2,0.277890108525753,0.06520717003555375,0.2317816764116287,0.3239985406398773,2,0.5259102678056036,7.956923982672387e-10,0.5259102672429641,0.5259102683682431,2,0.31091017680932387,7.81515935327004e-10,0.3109101762567087,0.3109101773619391,2
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2205882352941176,any_edge,3604.0,0.0,3604,3604,2,0.2205882352941176,0.0,0.2205882352941176,0.2205882352941176,2,61.56222152709961,22.703726396009404,45.508262634277344,77.61618041992188,2,65.60692596435547,0.5964163443549925,65.18519592285156,66.02865600585938,2,0.6000002920627594,4.2146848510894035e-08,0.600000262260437,0.6000003218650818,2,0.01045738292411605,0.003856611324900318,0.0077303469038782,0.0131844189443539,2,793451.0,0.0,793451,793451,2,1.3399441175321476,0.0,1.3399441175321476,1.3399441175321476,2,0.055648472119457996,0.020522774810376235,0.0411366788822765,0.0701602653566395,2,0.06320940072971765,0.02331119433882222,0.046725897135179,0.0796929043242563,2,0.0104573830030858,0.00385661115304148,0.0077303471043705,0.0131844189018011,2,0.3137214928865432,0.11569834644504379,0.2319104075431823,0.3955325782299042,2,0.13599438365892724,1.6660094069847668e-10,0.1359943835411226,0.1359943837767319,2,0.2634429842838232,1.535729218871452e-10,0.2634429841752307,0.2634429843924156,2
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2205882352941176,closed,3604.0,0.0,3604,3604,2,0.2205882352941176,0.0,0.2205882352941176,0.2205882352941176,2,61.56222152709961,22.703726396009404,45.508262634277344,77.61618041992188,2,65.60692596435547,0.5964163443549925,65.18519592285156,66.02865600585938,2,0.6000002920627594,4.2146848510894035e-08,0.600000262260437,0.6000003218650818,2,0.01045738292411605,0.003856611324900318,0.0077303469038782,0.0131844189443539,2,6527.0,0.0,6527,6527,2,3.8929063888463302,0.0,3.8929063888463302,3.8929063888463302,2,0.06361793629088319,0.023461858645711597,0.0470278969432603,0.0802079756385061,2,0.0435299215420585,0.016053537288932114,0.0321783564630235,0.0548814866210935,2,0.0104573830030858,0.00385661115304148,0.0077303471043705,0.0131844189018011,2,0.30326410941779613,0.1118417333163688,0.2241800613701343,0.3823481574654579,2,0.7041641680773914,1.636768515314289e-09,0.7041641669200212,0.7041641692347614,2,0.2998122448549478,3.4108431077283103e-09,0.2998122424431175,0.2998122472667781,2
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2205882352941176,weak_connected,3604.0,0.0,3604,3604,2,0.2205882352941176,0.0,0.2205882352941176,0.2205882352941176,2,61.56222152709961,22.703726396009404,45.508262634277344,77.61618041992188,2,65.60692596435547,0.5964163443549925,65.18519592285156,66.02865600585938,2,0.6000002920627594,4.2146848510894035e-08,0.600000262260437,0.6000003218650818,2,0.01045738292411605,0.003856611324900318,0.0077303469038782,0.0131844189443539,2,64962.0,0.0,64962,64962,2,2.549321141590468,0.0,2.549321141590468,2.549321141590468,2,0.0579405373538848,0.021368072790245156,0.0428310281830147,0.0730500465247549,2,0.0475606886733086,0.017540056546202807,0.0351579957470931,0.0599633815995241,2,0.0104573830030858,0.00385661115304148,0.0077303471043705,0.0131844189018011,2,0.3137214928865432,0.11569834644504379,0.2319104075431823,0.3955325782299042,2,0.5259102678435306,5.24976153737817e-10,0.5259102674723164,0.5259102682147448,2,0.3109101762716858,1.372718235701301e-09,0.3109101753010275,0.3109101772423442,2
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.4,any_edge,3604.0,0.0,3604,3604,2,0.3998335183129856,0.0,0.3998335183129856,0.3998335183129856,2,50.83859634399414,1.4819236546176047,49.79071807861328,51.886474609375,2,65.60692596435547,0.5964163443549925,65.18519592285156,66.02865600585938,2,0.6000002026557922,9.272306672396687e-07,0.5999995470046997,0.6000008583068848,2,0.0118070729895914,0.0003441712008859886,0.0115637071995558,0.012050438779627,2,793451.0,0.0,793451,793451,2,1.3399441175321476,0.0,1.3399441175321476,1.3399441175321476,2,0.0628307837152387,0.0018314906763167414,0.0615357242383352,0.0641258431921422,2,0.0713675692946451,0.0020803343431851653,0.0698965507734436,0.0728385878158466,2,0.011807072907686199,0.00034417116493993307,0.0115637071430683,0.0120504386723041,2,0.3542121946811676,0.01032513494819882,0.34691122174263,0.3615131676197052,2,0.13599438375023185,4.332944905918147e-12,0.135994383747168,0.1359943837532957,2,0.26344298446961023,9.421516433713153e-12,0.2634429844629482,0.2634429844762723,2
