dataset,job,unknown_sign_policy,normalization,rho_target,repeat_id,seed,sign_frac,sign_frac_source,n_nodes,n_edges,negative_edges,negative_edge_fraction,raw_rho,ref_rho,post_rho,scale_factor,census_003,census_012,census_102,census_021D,census_021U,census_021C,census_111D,census_111U,census_030T,census_030C,census_201,census_120D,census_120U,census_120C,census_210,census_300,triad_scope,triad_count,triad_edge_count_mean,triad_edge_count_std,triad_avg_abs_w_mean,triad_avg_abs_w_std,triad_avg_abs_w_min,triad_avg_abs_w_max,triad_cv_abs_w_mean,triad_cv_abs_w_std,triad_cv_abs_w_min,triad_cv_abs_w_max
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,32,3212345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.18519592285156,0.9500007629394531,0.009447168881845823,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.05747225309692304,0.039324800277068486,0.009447168558835983,0.2739678844809532,0.7041641659387173,0.29981224363663334,0.0,1.7058823461188792
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,32,3212345,0.2,requested,297,3604,720,0.1997780244173141,77.65928649902344,65.18519592285156,0.9500007033348083,0.012232922073163087,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.0650969190765591,0.07394160216872667,0.01223292201757431,0.3669876456260681,0.13599438339717781,0.26344298370738706,0.0,1.7058823424038103
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,32,3212345,0.2,requested,297,3604,720,0.1997780244173141,77.65928649902344,65.18519592285156,0.9500007033348083,0.012232922073163087,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.06777814961029384,0.05563592558834126,0.01223292201757431,0.3669876456260681,0.5259102665877696,0.31091017532531245,0.0,1.7058823424038103
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,32,3212345,0.2,requested,297,3604,720,0.1997780244173141,77.65928649902344,65.18519592285156,0.9500007033348083,0.012232922073163087,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.07441950304861102,0.050920782153639974,0.01223292201757431,0.3547547310590744,0.7041641654799117,0.2998122430843182,0.0,1.7058823424038103
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,32,3212345,0.4,requested,297,3604,1441,0.3998335183129856,51.886474609375,65.18519592285156,0.9500005841255188,0.018309203065963384,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.0974315677541814,0.11066954346718531,0.018309203907847404,0.5492761135101318,0.1359943835046458,0.26344298416540635,0.0,1.705882351181095
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,32,3212345,0.4,requested,297,3604,1441,0.3998335183129856,51.886474609375,65.18519592285156,0.9500005841255188,0.018309203065963384,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.10144460703733237,0.08327115321462342,0.018309203907847404,0.5492761135101318,0.5259102673327833,0.31091017678048916,0.0,1.705882351181095
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,32,3212345,0.4,requested,297,3604,1441,0.3998335183129856,51.886474609375,65.18519592285156,0.9500005841255188,0.018309203065963384,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.1113848238750131,0.07621392513369427,0.018309203907847404,0.5309669077396393,0.7041641683595926,0.299812246007045,0.0,1.705882351181095
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,32,3212345,0.6,requested,297,3604,2162,0.5998890122086571,40.15236282348633,65.18519592285156,0.9499995112419128,0.023659877855166128,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.12590492531963704,0.14301155997000367,0.023659877479076385,0.7097963094711304,0.13599438346301737,0.2634429838318385,0.0,1.705882347493017
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,32,3212345,0.6,requested,297,3604,2162,0.5998890122086571,40.15236282348633,65.18519592285156,0.9499995112419128,0.023659877855166128,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.1310907334419724,0.1076062768389436,0.023659877479076385,0.7097963094711304,0.525910266921705,0.3109101757048046,0.0,1.705882347493017
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,32,3212345,0.6,requested,297,3604,2162,0.5998890122086571,40.15236282348633,65.18519592285156,0.9499995112419128,0.023659877855166128,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.14393587458497684,0.09848664745012041,0.023659877479076385,0.6861364394426346,0.7041641663540593,0.29981224395032896,0.0,1.705882347493017
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,32,3212345,0.8,requested,297,3604,2883,0.7999445061043285,69.67233276367188,65.18519592285156,0.9499999284744263,0.01363525466015892,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.07255936555103741,0.08241796919990331,0.013635254465043545,0.4090576469898224,0.13599438329717475,0.26344298393908844,0.0,1.7058823612131107
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,32,3212345,0.8,requested,297,3604,2883,0.7999445061043285,69.67233276367188,65.18519592285156,0.9499999284744263,0.01363525466015892,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.07554796158632882,0.06201380389717024,0.013635254465043545,0.4090576469898224,0.5259102670138939,0.31091017712113966,0.0,1.7058823612131107
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,32,3212345,0.8,requested,297,3604,2883,0.7999445061043285,69.67233276367188,65.18519592285156,0.9499999284744263,0.01363525466015892,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.08295065305381194,0.056758135716407025,0.013635254465043545,0.39542239159345627,0.7041641687609447,0.2998122476468719,0.0,1.7058823612131107
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,32,3212345,1.0,requested,297,3604,3604,1.0,100.55933380126953,65.18519592285156,0.9500007033348083,0.009447158847307385,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.050272613781996434,0.05710312749696476,0.009447159245610237,0.2834147810935974,0.1359943833721381,0.2634429839780068,0.0,1.7058823563523282
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,32,3212345,1.0,requested,297,3604,3604,1.0,100.55933380126953,65.18519592285156,0.9500007033348083,0.009447158847307385,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.052343256636584214,0.042966141723792955,0.009447159245610237,0.2834147810935974,0.5259102670649259,0.3109101763379636,0.0,1.7058823563523282
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,32,3212345,1.0,requested,297,3604,3604,1.0,100.55933380126953,65.18519592285156,0.9500007033348083,0.009447158847307385,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.05747219686390285,0.0393247623813045,0.009447159245610237,0.273967619985342,0.7041641678162133,0.2998122459573542,0.0,1.7058823563523282
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,32,3212345,0.22058823529411764,empirical,297,3604,795,0.22058823529411764,77.61618041992188,65.18519592285156,1.0499987602233887,0.013528107081786967,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.07198918382565803,0.08177031623443995,0.013528106734156609,0.40584319829940796,0.1359943834457249,0.26344298411353056,0.0,1.7058823505590472
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,32,3212345,0.22058823529411764,empirical,297,3604,795,0.22058823529411764,77.61618041992188,65.18519592285156,1.0499987602233887,0.013528107081786967,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.07495429491261076,0.0615264897251976,0.013528106734156609,0.40584319829940796,0.525910267161962,0.31091017691753925,0.0,1.7058823505590472
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,32,3212345,0.22058823529411764,empirical,297,3604,795,0.22058823529411764,77.61618041992188,65.18519592285156,1.0499987602233887,0.013528107081786967,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.08229881490479762,0.05631212131921315,0.013528106734156609,0.3923150897026062,0.704164168377616,0.29981224624622227,0.0,1.7058823505590472
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,32,3212345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.18519592285156,1.0500026941299438,0.010441607711513807,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.05556452530423996,0.06311404874029125,0.010441607795655727,0.31324824690818787,0.13599438375250136,0.26344298453181353,0.0,1.7058823637431455
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,32,3212345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.18519592285156,1.0500026941299438,0.010441607711513807,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.05785313294954765,0.04748894299040656,0.010441607795655727,0.31324824690818787,0.5259102683961536,0.3109101774060378,0.0,1.7058823637431455
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,32,3212345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.18519592285156,1.0500026941299438,0.010441607711513807,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.06352196748156647,0.0434642563843863,0.010441607795655727,0.30280663818120956,0.7041641702932413,0.29981224729918465,0.0,1.7058823637431455
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,32,3212345,0.2,requested,297,3604,720,0.1997780244173141,77.65928649902344,65.18519592285156,1.0500001907348633,0.013520598080864466,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.07194922890566734,0.08172493247913519,0.013520598411560059,0.40561795234680176,0.1359943836015873,0.2634429841463938,0.0,1.7058823529411764
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,32,3212345,0.2,requested,297,3604,720,0.1997780244173141,77.65928649902344,65.18519592285156,1.0500001907348633,0.013520598080864466,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.07491269435503371,0.061492341675671545,0.013520598411560059,0.40561795234680176,0.5259102675549643,0.31091017607696647,0.0,1.7058823529411764
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,32,3212345,0.2,requested,297,3604,720,0.1997780244173141,77.65928649902344,65.18519592285156,1.0500001907348633,0.013520598080864466,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.0822531380364688,0.05628086731115012,0.013520598411560059,0.3920973539352417,0.704164167688218,0.2998122447511671,0.0,1.7058823529411764
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,32,3212345,0.4,requested,297,3604,1441,0.3998335183129856,51.886474609375,65.18519592285156,1.0500035285949707,0.020236487599222686,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.10768752176192221,0.12231896724666547,0.020236488431692123,0.6070946455001831,0.1359943836718,0.2634429840469814,0.0,1.7058823497562667
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,32,3212345,0.4,requested,297,3604,1441,0.3998335183129856,51.886474609375,65.18519592285156,1.0500035285949707,0.020236487599222686,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.11212298614592535,0.0920365362940205,0.020236488431692123,0.6070946455001831,0.5259102674084049,0.3109101753876436,0.0,1.7058823497562667
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,32,3212345,0.4,requested,297,3604,1441,0.3998335183129856,51.886474609375,65.18519592285156,1.0500035285949707,0.020236487599222686,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.12310954146747338,0.08423644221586168,0.020236488431692123,0.5868581533432007,0.7041641666614811,0.2998122430304092,0.0,1.7058823497562667
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,32,3212345,0.6,requested,297,3604,2162,0.5998890122086571,40.15236282348633,65.18519592285156,1.0500009059906006,0.026150391313604672,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.13915807301382038,0.15806540503453811,0.02615039050579071,0.7845116853713989,0.13599438341034548,0.2634429837356668,0.0,1.7058823430826022
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,32,3212345,0.6,requested,297,3604,2162,0.5998890122086571,40.15236282348633,65.18519592285156,1.0500009059906006,0.026150391313604672,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.14488975555445568,0.11893325076774675,0.02615039050579071,0.7845116853713989,0.5259102666500739,0.3109101753737322,0.0,1.7058823430826022
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,32,3212345,0.6,requested,297,3604,2162,0.5998890122086571,40.15236282348633,65.18519592285156,1.0500009059906006,0.026150391313604672,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.15908701651517088,0.1088536604814118,0.02615039050579071,0.7583613097667694,0.7041641656221655,0.29981224319169275,0.0,1.7058823430826022
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,32,3212345,0.8,requested,297,3604,2883,0.7999445061043285,69.67233276367188,65.18519592285156,1.0500011444091797,0.015070544624386176,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.08019719499334947,0.09109354535442064,0.015070544555783272,0.45211634039878845,0.1359943838588525,0.2634429843550482,0.0,1.7058823550794997
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,32,3212345,0.8,requested,297,3604,2883,0.7999445061043285,69.67233276367188,65.18519592285156,1.0500011444091797,0.015070544624386176,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.08350038005915729,0.0685415728966728,0.015070544555783272,0.45211634039878845,0.525910268472886,0.31091017569769064,0.0,1.7058823550794997
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,32,3212345,0.8,requested,297,3604,2883,0.7999445061043285,69.67233276367188,65.18519592285156,1.0500011444091797,0.015070544624386176,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.09168230225289987,0.06273267634144761,0.015070544555783272,0.43704579770565033,0.7041641680581815,0.29981224398240247,0.0,1.7058823550794997
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,32,3212345,1.0,requested,297,3604,3604,1.0,100.55933380126953,65.18519592285156,1.0500013828277588,0.010441596620708163,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.055564465230623715,0.0631139792574546,0.010441596619784832,0.3132478892803192,0.13599438340477452,0.26344298389722254,0.0,1.7058823452254754
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,32,3212345,1.0,requested,297,3604,3604,1.0,100.55933380126953,65.18519592285156,1.0500013828277588,0.010441596620708163,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.05785307032600148,0.04748889055243926,0.010441596619784832,0.3132478892803192,0.5259102667286875,0.3109101760301242,0.0,1.7058823452254754
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,32,3212345,1.0,requested,297,3604,3604,1.0,100.55933380126953,65.18519592285156,1.0500013828277588,0.010441596620708163,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.06352189861967707,0.043464208225493295,0.010441596619784832,0.3028062954545021,0.7041641667054808,0.2998122444744453,0.0,1.7058823452254754
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,33,3312345,0.22058823529411764,empirical,297,3604,795,0.22058823529411764,45.508262634277344,66.02865600585938,0.600000262260437,0.013184418944353923,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.07016026535663954,0.07969290432425637,0.01318441890180111,0.3955325782299042,0.13599438354112264,0.2634429841752307,0.0,1.705882360273853
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,33,3312345,0.22058823529411764,empirical,297,3604,795,0.22058823529411764,45.508262634277344,66.02865600585938,0.600000262260437,0.013184418944353923,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.0730500465247549,0.059963381599524156,0.01318441890180111,0.3955325782299042,0.5259102674723164,0.31091017724234427,0.0,1.705882360273853
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,33,3312345,0.22058823529411764,empirical,297,3604,795,0.22058823529411764,45.508262634277344,66.02865600585938,0.600000262260437,0.013184418944353923,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.0802079756385061,0.05488148662109352,0.01318441890180111,0.3823481574654579,0.7041641692347614,0.29981224726677813,0.0,1.705882360273853
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,33,3312345,0.0,requested,297,3604,0,0.0,100.5592269897461,66.02865600585938,0.6000003218650818,0.005966632978007889,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.03175115730015465,0.036065170121755176,0.005966633092612028,0.17899899184703827,0.13599438334186814,0.263442983680144,0.0,1.7058823515909303
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,33,3312345,0.0,requested,297,3604,0,0.0,100.5592269897461,66.02865600585938,0.6000003218650818,0.005966632978007889,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.03305893305851932,0.027136538344920896,0.005966633092612028,0.17899899184703827,0.5259102664016643,0.3109101758629826,0.0,1.7058823515909303
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,33,3312345,0.0,requested,297,3604,0,0.0,100.5592269897461,66.02865600585938,0.6000003218650818,0.005966632978007889,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.036298267030650894,0.02483671742012647,0.005966633092612028,0.17303235828876495,0.7041641664620958,0.29981224463388967,0.0,1.7058823515909303
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,33,3312345,0.2,requested,297,3604,720,0.1997780244173141,55.555809020996094,66.02865600585938,0.6000001430511475,0.010799950726543163,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.057471431396609284,0.06528004515211185,0.010799950920045376,0.3239985406398773,0.135994383747494,0.2634429845190253,0.0,1.7058823633847358
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,33,3312345,0.2,requested,297,3604,720,0.1997780244173141,55.555809020996094,66.02865600585938,0.6000001430511475,0.010799950726543163,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.05983858123626533,0.04911870501508558,0.010799950920045376,0.3239985406398773,0.5259102683682431,0.31091017736193916,0.0,1.7058823633847358
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,33,3312345,0.2,requested,297,3604,720,0.1997780244173141,55.555809020996094,66.02865600585938,0.6000001430511475,0.010799950726543163,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.06570196318720331,0.04495589611968036,0.010799950920045376,0.31319858878850937,0.7041641702068066,0.2998122472146413,0.0,1.7058823633847358
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,33,3312345,0.4,requested,297,3604,1441,0.3998335183129856,49.79071807861328,66.02865600585938,0.5999995470046997,0.012050438779627068,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.06412584319214225,0.07283858781584669,0.012050438672304153,0.3615131676197052,0.13599438374716807,0.2634429844629482,0.0,1.7058823582896447
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,33,3312345,0.4,requested,297,3604,1441,0.3998335183129856,49.79071807861328,66.02865600585938,0.5999995470046997,0.012050438779627068,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.06676707679828675,0.054805983857019805,0.012050438672304153,0.3615131676197052,0.5259102681336049,0.31091017646659463,0.0,1.7058823582896447
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,33,3312345,0.4,requested,297,3604,1441,0.3998335183129856,49.79071807861328,66.02865600585938,0.5999995470046997,0.012050438779627068,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.07330935883621763,0.05016117825496561,0.012050438672304153,0.34946272522211075,0.7041641690072433,0.2998122456278584,0.0,1.7058823582896447
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,33,3312345,0.6,requested,297,3604,2162,0.5998890122086571,44.65988540649414,66.02865600585938,0.6000001430511475,0.013434875493718844,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.07149305959295667,0.08120678419866077,0.013434875756502151,0.40304628014564514,0.13599438327990673,0.2634429838392925,0.0,1.7058823577384958
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,33,3312345,0.6,requested,297,3604,2162,0.5998890122086571,44.65988540649414,66.02865600585938,0.6000001430511475,0.013434875493718844,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.07443773625883714,0.061102471115956035,0.013434875756502151,0.40304628014564514,0.5259102666887006,0.3109101762758906,0.0,1.7058823577384958
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,33,3312345,0.6,requested,297,3604,2162,0.5998890122086571,44.65988540649414,66.02865600585938,0.6000001430511475,0.013434875493718844,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.08173164050493595,0.055924038393390565,0.013434875756502151,0.3896114006638527,0.7041641675496259,0.2998122461837563,0.0,1.7058823577384958
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,33,3312345,0.8,requested,297,3604,2883,0.7999445061043285,50.43574523925781,66.02865600585938,0.6000012159347534,0.011896324663266327,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.06330573083049124,0.07190704645151763,0.011896324343979359,0.3568897247314453,0.13599438366192373,0.26344298411497996,0.0,1.705882348877859
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,33,3312345,0.8,requested,297,3604,2883,0.7999445061043285,50.43574523925781,66.02865600585938,0.6000012159347534,0.011896324663266327,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.06591318539922722,0.054105063596336905,0.011896324343979359,0.3568897247314453,0.5259102676541733,0.3109101755084843,0.0,1.705882348877859
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,33,3312345,0.8,requested,297,3604,2883,0.7999445061043285,50.43574523925781,66.02865600585938,0.6000012159347534,0.011896324663266327,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.072371797296293,0.0495196607676739,0.011896324343979359,0.3449934050440788,0.7041641667476213,0.29981224328326794,0.0,1.705882348877859
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,33,3312345,1.0,requested,297,3604,3604,1.0,100.55933380126953,66.02865600585938,0.600000262260437,0.005966626640404664,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.031751122966745975,0.036065131127045714,0.005966626573354006,0.17899879813194275,0.1359943837711517,0.263442984360483,0.0,1.705882354291424
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,33,3312345,1.0,requested,297,3604,3604,1.0,100.55933380126953,66.02865600585938,0.600000262260437,0.005966626640404664,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.0330588973131959,0.027136508999575273,0.005966626573354006,0.17899879813194275,0.525910268177009,0.31091017575268115,0.0,1.705882354291424
