mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src
binary+shuffle,28,0.6,0.6,0.1,6.370581150054932,8.012260571168149,2.4425501823425293,2.550051689147949,0.0016709195915609598,0.022988509386777878,0.0,2812346,chunk_4
binary+shuffle,28,0.6,0.6,0.5,4.401116371154785,8.43745873566968,3.1436710357666016,4.629753112792969,0.0016709195915609598,0.022988509386777878,0.0,2812346,chunk_4
binary+shuffle,28,0.6,0.6,1.0,3.6608598232269287,7.307734044044878,3.9040489196777344,7.341619968414307,0.0016709195915609598,0.022988509386777878,0.0,2812346,chunk_4
binary+shuffle,28,0.6,0.6,1.5,2.420863628387451,5.540064333182727,4.326801776885986,9.238816261291504,0.0016709195915609598,0.022988509386777878,0.0,2812346,chunk_4
binary+shuffle,28,0.6,0.8,0.1,7.539095878601074,9.598709858270638,2.757983922958374,2.9048590660095215,0.0016709195915609598,0.022988509386777878,0.0,2812346,chunk_4
binary+shuffle,28,0.6,0.8,0.5,6.549759864807129,11.228963556245162,3.717909336090088,5.7549028396606445,0.0016709195915609598,0.022988509386777878,0.0,2812346,chunk_4
binary+shuffle,28,0.6,0.8,1.0,4.2613420486450195,7.471455478454402,4.698996543884277,9.4154634475708,0.0016709195915609598,0.022988509386777878,0.0,2812346,chunk_4
binary+shuffle,28,0.6,0.8,1.5,3.7600231170654297,7.030380351373424,5.21939754486084,11.92594051361084,0.0016709195915609598,0.022988509386777878,0.0,2812346,chunk_4
binary+shuffle,28,0.6,1.0,0.1,9.339486122131348,12.220614124734722,3.3078911304473877,3.5304033756256104,0.0016709195915609598,0.022988509386777878,0.0,2812346,chunk_4
binary+shuffle,28,0.6,1.0,0.5,7.145163059234619,12.25701882373238,4.747385501861572,7.796539306640625,0.0016709195915609598,0.022988509386777878,0.0,2812346,chunk_4
binary+shuffle,28,0.6,1.0,1.0,4.450895309448242,7.728807426568402,6.069146633148193,12.954004287719727,0.0016709195915609598,0.022988509386777878,0.0,2812346,chunk_4
binary+shuffle,28,0.6,1.0,1.5,5.104884147644043,9.045823140696653,6.703515529632568,16.304096221923828,0.0016709195915609598,0.022988509386777878,0.0,2812346,chunk_4
binary+shuffle,28,0.8,0.6,0.1,8.223670959472656,10.35882308111843,3.3677823543548584,3.5543270111083984,0.0022278930991888046,0.02298850379884243,0.0,2812346,chunk_4
binary+shuffle,28,0.8,0.6,0.5,5.178129196166992,9.460659403423051,4.4928765296936035,7.164469242095947,0.0022278930991888046,0.02298850379884243,0.0,2812346,chunk_4
binary+shuffle,28,0.8,0.6,1.0,3.724752426147461,8.246882586429365,5.682936191558838,11.705883979797363,0.0022278930991888046,0.02298850379884243,0.0,2812346,chunk_4
binary+shuffle,28,0.8,0.6,1.5,2.994852066040039,5.430316891400707,6.278141021728516,14.632757186889648,0.0022278930991888046,0.02298850379884243,0.0,2812346,chunk_4
binary+shuffle,28,0.8,0.8,0.1,9.958288192749023,12.602953800121213,3.9362599849700928,4.231379508972168,0.0022278930991888046,0.02298850379884243,0.0,2812346,chunk_4
binary+shuffle,28,0.8,0.8,0.5,6.904468059539795,11.693051452449264,5.704776763916016,9.674426078796387,0.0022278930991888046,0.02298850379884243,0.0,2812346,chunk_4
binary+shuffle,28,0.8,0.8,1.0,5.421500205993652,9.77935896000308,7.297618389129639,16.02193832397461,0.0022278930991888046,0.02298850379884243,0.0,2812346,chunk_4
binary+shuffle,28,0.8,0.8,1.5,4.657840728759766,8.822500670365457,8.019574165344238,19.906591415405273,0.0022278930991888046,0.02298850379884243,0.0,2812346,chunk_4
binary+shuffle,28,0.8,1.0,0.1,12.873997688293457,16.48764462723716,5.087949275970459,5.62742280960083,0.0022278930991888046,0.02298850379884243,0.0,2812346,chunk_4
binary+shuffle,28,0.8,1.0,0.5,8.754251480102539,13.049612882176291,8.166114807128906,14.807554244995117,0.0022278930991888046,0.02298850379884243,0.0,2812346,chunk_4
binary+shuffle,28,0.8,1.0,1.0,7.139900207519531,12.20694363255038,10.346085548400879,23.82461166381836,0.0022278930991888046,0.02298850379884243,0.0,2812346,chunk_4
binary+shuffle,28,0.8,1.0,1.5,5.721148490905762,10.984924650405308,11.116561889648438,28.770187377929688,0.0022278930991888046,0.02298850379884243,0.0,2812346,chunk_4
binary+shuffle,28,0.95,0.6,0.1,9.482538223266602,11.801793332552318,4.740805149078369,5.064138412475586,0.0026456229388713837,0.02298850193619728,0.0,2812346,chunk_4
binary+shuffle,28,0.95,0.6,0.5,7.170526027679443,12.718250042765249,6.225663185119629,10.435452461242676,0.0026456229388713837,0.02298850193619728,0.0,2812346,chunk_4
binary+shuffle,28,0.95,0.6,1.0,4.2536702156066895,7.482656057947679,7.672368049621582,16.63576889038086,0.0026456229388713837,0.02298850193619728,0.0,2812346,chunk_4
binary+shuffle,28,0.95,0.6,1.5,3.598111152648926,6.474707929430906,8.36253547668457,20.338153839111328,0.0026456229388713837,0.02298850193619728,0.0,2812346,chunk_4
binary+shuffle,28,0.95,0.8,0.1,12.149148941040039,15.009825409275997,5.654989242553711,6.224502086639404,0.0026456229388713837,0.02298850193619728,0.0,2812346,chunk_4
binary+shuffle,28,0.95,0.8,0.5,8.60505199432373,13.282690898656256,8.314600944519043,14.860977172851562,0.0026456229388713837,0.02298850193619728,0.0,2812346,chunk_4
binary+shuffle,28,0.95,0.8,1.0,6.30159330368042,10.65257462021708,10.276641845703125,23.512916564941406,0.0026456229388713837,0.02298850193619728,0.0,2812346,chunk_4
binary+shuffle,28,0.95,0.8,1.5,5.274351119995117,8.814815708012514,11.05565357208252,28.299907684326172,0.0026456229388713837,0.02298850193619728,0.0,2812346,chunk_4
binary+shuffle,28,0.95,1.0,0.1,15.973645210266113,19.850846133636622,7.775960922241211,8.963790893554688,0.0026456229388713837,0.02298850193619728,0.0,2812346,chunk_4
binary+shuffle,28,0.95,1.0,0.5,9.158831596374512,14.515506655425497,12.87852668762207,24.355562210083008,0.0026456229388713837,0.02298850193619728,0.0,2812346,chunk_4
binary+shuffle,28,0.95,1.0,1.0,7.775393009185791,13.155683817028603,15.472498893737793,36.11598205566406,0.0026456229388713837,0.02298850193619728,0.0,2812346,chunk_4
binary+shuffle,28,0.95,1.0,1.5,6.104544639587402,10.140230601899475,16.047391891479492,41.67992401123047,0.0026456229388713837,0.02298850193619728,0.0,2812346,chunk_4
binary+shuffle,28,1.05,0.6,0.1,9.720717430114746,11.555172782736364,6.172746181488037,7.088647365570068,0.002924109809100628,0.022988498210906982,0.0,2812346,chunk_4
binary+shuffle,28,1.05,0.6,0.5,8.307367324829102,14.313541344781697,8.367046356201172,14.26530647277832,0.002924109809100628,0.022988498210906982,0.0,2812346,chunk_4
binary+shuffle,28,1.05,0.6,1.0,5.30686616897583,10.349174136203299,9.472806930541992,21.00333595275879,0.002924109809100628,0.022988498210906982,0.0,2812346,chunk_4
binary+shuffle,28,1.05,0.6,1.5,4.426984786987305,8.91729373717471,10.152506828308105,25.096435546875,0.002924109809100628,0.022988498210906982,0.0,2812346,chunk_4
binary+shuffle,28,1.05,0.8,0.1,12.416200637817383,14.504012873534352,7.861751079559326,9.365626335144043,0.002924109809100628,0.022988498210906982,0.0,2812346,chunk_4
binary+shuffle,28,1.05,0.8,0.5,9.541690826416016,15.404587399511001,11.318562507629395,20.565868377685547,0.002924109809100628,0.022988498210906982,0.0,2812346,chunk_4
binary+shuffle,28,1.05,0.8,1.0,7.181369304656982,12.149838133656203,12.962456703186035,30.01183319091797,0.002924109809100628,0.022988498210906982,0.0,2812346,chunk_4
binary+shuffle,28,1.05,0.8,1.5,4.7494001388549805,8.830912863881622,13.651723861694336,35.13973617553711,0.002924109809100628,0.022988498210906982,0.0,2812346,chunk_4
binary+shuffle,28,1.05,1.0,0.1,16.190061569213867,18.57233874525309,12.109339714050293,15.005792617797852,0.002924109809100628,0.022988498210906982,0.0,2812346,chunk_4
binary+shuffle,28,1.05,1.0,0.5,11.035393714904785,17.00874269834884,17.893836975097656,33.933223724365234,0.002924109809100628,0.022988498210906982,0.0,2812346,chunk_4
binary+shuffle,28,1.05,1.0,1.0,8.275601387023926,14.12536782364708,20.11451530456543,46.421504974365234,0.002924109809100628,0.022988498210906982,0.0,2812346,chunk_4
binary+shuffle,28,1.05,1.0,1.5,6.76463508605957,11.939110790636505,20.28481674194336,51.86056137084961,0.002924109809100628,0.022988498210906982,0.0,2812346,chunk_4
binary+shuffle,29,0.6,0.6,0.1,6.545353889465332,8.036248316324873,2.7747342586517334,2.897822856903076,0.0017107975436374545,0.01494253147393465,0.0,2912346,chunk_4
binary+shuffle,29,0.6,0.6,0.5,4.9390668869018555,8.661671716649709,3.4997787475585938,5.205859184265137,0.0017107975436374545,0.01494253147393465,0.0,2912346,chunk_4
binary+shuffle,29,0.6,0.6,1.0,3.353104829788208,6.51853065551542,4.061426639556885,7.872659683227539,0.0017107975436374545,0.01494253147393465,0.0,2912346,chunk_4
binary+shuffle,29,0.6,0.6,1.5,2.4639670848846436,4.572954367689761,4.305239200592041,9.512067794799805,0.0017107975436374545,0.01494253147393465,0.0,2912346,chunk_4
binary+shuffle,29,0.6,0.8,0.1,7.922961711883545,9.89231407261832,3.121929407119751,3.287992238998413,0.0017107975436374545,0.01494253147393465,0.0,2912346,chunk_4
binary+shuffle,29,0.6,0.8,0.5,6.000077247619629,10.446778650110502,4.138431072235107,6.424917221069336,0.0017107975436374545,0.01494253147393465,0.0,2912346,chunk_4
binary+shuffle,29,0.6,0.8,1.0,4.61476469039917,8.525980381407592,4.903476238250732,10.004182815551758,0.0017107975436374545,0.01494253147393465,0.0,2912346,chunk_4
binary+shuffle,29,0.6,0.8,1.5,3.9972453117370605,7.757637881013125,5.210178375244141,12.144445419311523,0.0017107975436374545,0.01494253147393465,0.0,2912346,chunk_4
binary+shuffle,29,0.6,1.0,0.1,9.998603820800781,12.782559605357804,3.720567226409912,3.9650144577026367,0.0017107975436374545,0.01494253147393465,0.0,2912346,chunk_4
binary+shuffle,29,0.6,1.0,0.5,7.637109279632568,12.081723528725206,5.255978584289551,8.566455841064453,0.0017107975436374545,0.01494253147393465,0.0,2912346,chunk_4
binary+shuffle,29,0.6,1.0,1.0,5.472935199737549,10.262939839885803,6.322322368621826,13.556516647338867,0.0017107975436374545,0.01494253147393465,0.0,2912346,chunk_4
binary+shuffle,29,0.6,1.0,1.5,5.004552841186523,8.983889026017039,6.689478397369385,16.388097763061523,0.0017107975436374545,0.01494253147393465,0.0,2912346,chunk_4
binary+shuffle,29,0.8,0.6,0.1,8.316256523132324,9.980601268252089,4.113621234893799,4.381000518798828,0.0022810634691268206,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,0.8,0.6,0.5,7.035023212432861,11.388836090072743,5.621788501739502,8.98625659942627,0.0022810634691268206,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,0.8,0.6,1.0,3.1020171642303467,5.8906112814403855,6.383882522583008,13.356355667114258,0.0022810634691268206,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,0.8,0.6,1.5,2.793396472930908,5.768637042262299,6.538611888885498,15.66617202758789,0.0022810634691268206,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,0.8,0.8,0.1,10.404385566711426,12.559733734173932,4.7899675369262695,5.191232681274414,0.0022810634691268206,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,0.8,0.8,0.5,6.719466209411621,11.52284337869547,7.092479228973389,11.982820510864258,0.0022810634691268206,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,0.8,0.8,1.0,5.486862659454346,9.26844280662226,8.223422050476074,18.1196231842041,0.0022810634691268206,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,0.8,0.8,1.5,4.59209680557251,8.154668362649545,8.430702209472656,21.19170379638672,0.0022810634691268206,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,0.8,1.0,0.1,13.45087718963623,16.258018209174196,6.157071590423584,6.851606845855713,0.0022810634691268206,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,0.8,1.0,0.5,9.45777702331543,14.818937686152253,9.986329078674316,17.755292892456055,0.0022810634691268206,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,0.8,1.0,1.0,6.818608283996582,12.753723633815753,11.58272933959961,26.368776321411133,0.0022810634691268206,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,0.8,1.0,1.5,6.1128716468811035,11.370534737403432,11.750214576721191,30.290966033935547,0.0022810634691268206,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,0.95,0.6,0.1,9.397283554077148,10.90402740483826,5.187508583068848,6.051190376281738,0.002708762651309371,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,0.95,0.6,0.5,7.611154079437256,12.23436969573703,8.347049713134766,14.281106948852539,0.002708762651309371,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,0.95,0.6,1.0,5.0231194496154785,9.342503914355234,9.300329208374023,20.108047485351562,0.002708762651309371,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,0.95,0.6,1.5,4.161877632141113,6.844591801461775,9.144368171691895,22.587677001953125,0.002708762651309371,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,0.95,0.8,0.1,12.180405616760254,14.218795852046242,6.386612415313721,7.575939655303955,0.002708762651309371,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,0.95,0.8,0.5,8.75011157989502,13.210624021337505,11.01866340637207,19.761621475219727,0.002708762651309371,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,0.95,0.8,1.0,6.507890224456787,11.665146004316284,12.403748512268066,27.9298152923584,0.002708762651309371,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,0.95,0.8,1.5,5.578085422515869,10.013170761050198,12.21958065032959,31.211231231689453,0.002708762651309371,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,0.95,1.0,0.1,15.99014949798584,18.48268696565583,9.12024211883545,11.173868179321289,0.002708762651309371,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,0.95,1.0,0.5,10.669503211975098,15.837385475951175,16.590240478515625,30.658889770507812,0.002708762651309371,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,0.95,1.0,1.0,7.994939804077148,12.68219769107317,18.242950439453125,41.376949310302734,0.002708762651309371,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,0.95,1.0,1.5,6.595773220062256,11.6118705771662,17.750041961669922,45.221343994140625,0.002708762651309371,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,1.05,0.6,0.1,9.825736999511719,11.07883595150949,5.2916083335876465,5.515198707580566,0.0029938954394310713,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,1.05,0.6,0.5,7.665676116943359,12.069012580106318,10.586156845092773,18.887901306152344,0.0029938954394310713,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,1.05,0.6,1.0,5.0693745613098145,8.30619950848363,12.058542251586914,26.29922866821289,0.0029938954394310713,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,1.05,0.6,1.5,4.939359664916992,8.924783402763751,11.543350219726562,28.616943359375,0.0029938954394310713,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,1.05,0.8,0.1,12.659027099609375,14.316514186785582,6.800015449523926,7.830109119415283,0.0029938954394310713,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,1.05,0.8,0.5,8.954959869384766,13.436964602898911,14.453238487243652,26.84026336669922,0.0029938954394310713,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,1.05,0.8,1.0,6.600381374359131,11.431030656533949,16.297147750854492,36.58449935913086,0.0029938954394310713,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,1.05,0.8,1.5,5.494283199310303,9.953175462249192,15.64109992980957,39.609764099121094,0.0029938954394310713,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,1.05,1.0,0.1,17.059097290039062,18.926292412966674,11.070701599121094,9.193177223205566,0.0029938954394310713,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,1.05,1.0,0.5,10.761317253112793,15.196001651906272,22.658708572387695,42.38020706176758,0.0029938954394310713,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,1.05,1.0,1.0,8.064796447753906,12.963580468247049,24.26884651184082,53.76082229614258,0.0029938954394310713,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,29,1.05,1.0,1.5,6.719387531280518,11.482701274634977,22.996267318725586,57.03844451904297,0.0029938954394310713,0.014942526817321777,0.0,2912346,chunk_4
binary+shuffle,30,0.6,0.6,0.1,6.1056013107299805,7.650660138547053,2.552359104156494,2.676168918609619,0.0016319415299221873,0.02068965882062912,0.0,3012346,chunk_4
binary+shuffle,30,0.6,0.6,0.5,5.130749702453613,9.364775607988207,3.2424063682556152,4.799985408782959,0.0016319415299221873,0.02068965882062912,0.0,3012346,chunk_4
binary+shuffle,30,0.6,0.6,1.0,3.399378776550293,6.661858021226692,3.931018829345703,7.461950778961182,0.0016319415299221873,0.02068965882062912,0.0,3012346,chunk_4
binary+shuffle,30,0.6,0.6,1.5,2.8677423000335693,4.449515558621513,4.342043876647949,9.37918758392334,0.0016319415299221873,0.02068965882062912,0.0,3012346,chunk_4
binary+shuffle,30,0.6,0.8,0.1,7.639302730560303,9.758848129736919,2.900550365447998,3.0667150020599365,0.0016319415299221873,0.02068965882062912,0.0,3012346,chunk_4
binary+shuffle,30,0.6,0.8,0.5,6.6273298263549805,10.845560897541361,3.855358123779297,5.981891632080078,0.0016319415299221873,0.02068965882062912,0.0,3012346,chunk_4
binary+shuffle,30,0.6,0.8,1.0,4.456321716308594,9.561923693351957,4.758889675140381,9.595414161682129,0.0016319415299221873,0.02068965882062912,0.0,3012346,chunk_4
binary+shuffle,30,0.6,0.8,1.5,2.231208562850952,3.942806360337727,5.269207954406738,12.153555870056152,0.0016319415299221873,0.02068965882062912,0.0,3012346,chunk_4
binary+shuffle,30,0.6,1.0,0.1,10.269064903259277,13.034056284353547,3.504828691482544,3.7515857219696045,0.0016319415299221873,0.02068965882062912,0.0,3012346,chunk_4
binary+shuffle,30,0.6,1.0,0.5,8.450315475463867,12.351823350891209,4.965615272521973,8.13831615447998,0.0016319415299221873,0.02068965882062912,0.0,3012346,chunk_4
binary+shuffle,30,0.6,1.0,1.0,5.6072893142700195,8.333716325683213,6.2265400886535645,13.276812553405762,0.0016319415299221873,0.02068965882062912,0.0,3012346,chunk_4
binary+shuffle,30,0.6,1.0,1.5,4.946722030639648,6.04980007712681,6.866540908813477,16.710609436035156,0.0016319415299221873,0.02068965882062912,0.0,3012346,chunk_4
binary+shuffle,30,0.8,0.6,0.1,8.139101028442383,10.028681646083271,3.692819356918335,3.9096248149871826,0.002175921807065606,0.02068965695798397,0.0,3012346,chunk_4
binary+shuffle,30,0.8,0.6,0.5,7.166780471801758,11.909597449298985,4.9191107749938965,7.731470584869385,0.002175921807065606,0.02068965695798397,0.0,3012346,chunk_4
binary+shuffle,30,0.8,0.6,1.0,4.763124942779541,7.795172203456701,5.853127479553223,12.008927345275879,0.002175921807065606,0.02068965695798397,0.0,3012346,chunk_4
binary+shuffle,30,0.8,0.6,1.5,3.6690001487731934,6.390504313161614,6.376324653625488,14.91177749633789,0.002175921807065606,0.02068965695798397,0.0,3012346,chunk_4
binary+shuffle,30,0.8,0.8,0.1,10.461675643920898,12.8802525283171,4.3686347007751465,4.696918964385986,0.002175921807065606,0.02068965695798397,0.0,3012346,chunk_4
binary+shuffle,30,0.8,0.8,0.5,7.648575782775879,12.159416004085697,6.2629475593566895,10.461559295654297,0.002175921807065606,0.02068965695798397,0.0,3012346,chunk_4
binary+shuffle,30,0.8,0.8,1.0,5.235295295715332,9.044533181171573,7.577498435974121,16.504304885864258,0.002175921807065606,0.02068965695798397,0.0,3012346,chunk_4
binary+shuffle,30,0.8,0.8,1.5,5.078835487365723,9.28747778717343,8.232748985290527,20.393644332885742,0.002175921807065606,0.02068965695798397,0.0,3012346,chunk_4
binary+shuffle,30,0.8,1.0,0.1,14.050871849060059,17.256787003016715,5.750141620635986,6.335475921630859,0.002175921807065606,0.02068965695798397,0.0,3012346,chunk_4
binary+shuffle,30,0.8,1.0,0.5,10.589649200439453,16.491030782642937,8.98563289642334,15.880472183227539,0.002175921807065606,0.02068965695798397,0.0,3012346,chunk_4
binary+shuffle,30,0.8,1.0,1.0,7.64483118057251,12.130122018091583,10.899689674377441,24.609731674194336,0.002175921807065606,0.02068965695798397,0.0,3012346,chunk_4
binary+shuffle,30,0.8,1.0,1.5,5.273794174194336,9.169727539070323,11.655011177062988,29.621536254882812,0.002175921807065606,0.02068965695798397,0.0,3012346,chunk_4
binary+shuffle,30,0.95,0.6,0.1,9.319766998291016,11.223814249165173,5.105299472808838,5.518763065338135,0.002583907451480627,0.020689647644758224,0.0,3012346,chunk_4
binary+shuffle,30,0.95,0.6,0.5,7.937682151794434,13.5394853859475,7.258520126342773,11.831918716430664,0.002583907451480627,0.020689647644758224,0.0,3012346,chunk_4
binary+shuffle,30,0.95,0.6,1.0,4.626550674438477,8.811463124465263,8.182487487792969,17.331050872802734,0.002583907451480627,0.020689647644758224,0.0,3012346,chunk_4
binary+shuffle,30,0.95,0.6,1.5,3.5082874298095703,6.412726807723786,8.621389389038086,20.82558250427246,0.002583907451480627,0.020689647644758224,0.0,3012346,chunk_4
binary+shuffle,30,0.95,0.8,0.1,12.332853317260742,14.866202484746168,6.266728401184082,6.924408912658691,0.002583907451480627,0.020689647644758224,0.0,3012346,chunk_4
binary+shuffle,30,0.95,0.8,0.5,9.394347190856934,15.242830659845822,9.652870178222656,16.746049880981445,0.002583907451480627,0.020689647644758224,0.0,3012346,chunk_4
binary+shuffle,30,0.95,0.8,1.0,5.925503253936768,9.628750499639303,11.00888442993164,24.56359100341797,0.002583907451480627,0.020689647644758224,0.0,3012346,chunk_4
binary+shuffle,30,0.95,0.8,1.5,5.681944370269775,9.799437051722634,11.546703338623047,29.1418399810791,0.002583907451480627,0.020689647644758224,0.0,3012346,chunk_4
binary+shuffle,30,0.95,1.0,0.1,16.760414123535156,19.947055816480315,8.998382568359375,10.323046684265137,0.002583907451480627,0.020689647644758224,0.0,3012346,chunk_4
binary+shuffle,30,0.95,1.0,0.5,11.960779190063477,17.560530795630804,14.76296615600586,26.75527000427246,0.002583907451480627,0.020689647644758224,0.0,3012346,chunk_4
binary+shuffle,30,0.95,1.0,1.0,8.811711311340332,14.416305069557147,16.64780044555664,37.53624725341797,0.002583907451480627,0.020689647644758224,0.0,3012346,chunk_4
binary+shuffle,30,0.95,1.0,1.5,7.297379016876221,11.075400266872496,17.0947208404541,43.0007209777832,0.002583907451480627,0.020689647644758224,0.0,3012346,chunk_4
binary+shuffle,30,1.05,0.6,0.1,6.491426944732666,7.060945890059202,5.947649955749512,6.983516216278076,0.002855897881090641,0.020689647644758224,0.0,3012346,chunk_4
binary+shuffle,30,1.05,0.6,0.5,8.006916046142578,13.002168651557383,9.811339378356934,16.617219924926758,0.002855897881090641,0.020689647644758224,0.0,3012346,chunk_4
binary+shuffle,30,1.05,0.6,1.0,4.941687107086182,6.784377042697656,10.491002082824707,22.292299270629883,0.002855897881090641,0.020689647644758224,0.0,3012346,chunk_4
binary+shuffle,30,1.05,0.6,1.5,4.994950294494629,9.298418320194003,10.59786605834961,25.776336669921875,0.002855897881090641,0.020689647644758224,0.0,3012346,chunk_4
binary+shuffle,30,1.05,0.8,0.1,8.094547271728516,9.069713788861577,7.718131065368652,9.313738822937012,0.002855897881090641,0.020689647644758224,0.0,3012346,chunk_4
binary+shuffle,30,1.05,0.8,0.5,9.620274543762207,15.087494365317411,13.349268913269043,23.673160552978516,0.002855897881090641,0.020689647644758224,0.0,3012346,chunk_4
binary+shuffle,30,1.05,0.8,1.0,7.4328131675720215,12.789381314595175,14.261975288391113,31.748567581176758,0.002855897881090641,0.020689647644758224,0.0,3012346,chunk_4
binary+shuffle,30,1.05,0.8,1.5,6.083461761474609,9.0099835957798,14.428406715393066,36.3074836730957,0.002855897881090641,0.020689647644758224,0.0,3012346,chunk_4
binary+shuffle,30,1.05,1.0,0.1,15.353800773620605,17.333423324589177,12.14104175567627,15.163147926330566,0.002855897881090641,0.020689647644758224,0.0,3012346,chunk_4
binary+shuffle,30,1.05,1.0,0.5,11.283278465270996,16.151054649772405,20.802322387695312,37.77998352050781,0.002855897881090641,0.020689647644758224,0.0,3012346,chunk_4
binary+shuffle,30,1.05,1.0,1.0,9.166431427001953,14.029748745494565,21.860258102416992,48.34988021850586,0.002855897881090641,0.020689647644758224,0.0,3012346,chunk_4
binary+shuffle,30,1.05,1.0,1.5,7.445976734161377,11.79886952756703,21.74126625061035,53.46937561035156,0.002855897881090641,0.020689647644758224,0.0,3012346,chunk_4
binary+shuffle,31,0.6,0.6,0.1,6.694491863250732,7.914374410780283,2.3634181022644043,2.4667367935180664,0.00157909095287323,0.02701149880886078,0.0,3112346,chunk_4
