mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,wt_mean,cosine_similarity,seed,src
sign_test_cel0.0,104,0.6,0.6,0.1,3.8861148357391357,4.330691576004028,1.6116833686828613,1.665174961090088,0.0013699823757633567,1.000000238418579,10448345,chunk_8
sign_test_cel0.0,104,0.6,0.6,0.5,2.818635940551758,4.782162070274353,1.837445616722107,2.395359992980957,0.0013699823757633567,1.000000238418579,10448345,chunk_8
sign_test_cel0.0,104,0.6,0.6,1.0,2.8085410594940186,3.6550812125205994,2.058685541152954,3.2396771907806396,0.0013699823757633567,1.000000238418579,10448345,chunk_8
sign_test_cel0.0,104,0.6,0.6,1.5,0.9744009375572205,1.881406307220459,2.1893844604492188,3.804388999938965,0.0013699823757633567,1.000000238418579,10448345,chunk_8
sign_test_cel0.0,104,0.6,0.8,0.1,4.213793754577637,4.80848240852356,1.6811268329620361,1.7425025701522827,0.0013699823757633567,1.000000238418579,10448345,chunk_8
sign_test_cel0.0,104,0.6,0.8,0.5,3.3599295616149902,5.706445395946503,1.9417372941970825,2.578932762145996,0.0013699823757633567,1.000000238418579,10448345,chunk_8
sign_test_cel0.0,104,0.6,0.8,1.0,3.3764114379882812,6.283111095428467,2.1948211193084717,3.5576624870300293,0.0013699823757633567,1.000000238418579,10448345,chunk_8
sign_test_cel0.0,104,0.6,0.8,1.5,1.6533395051956177,3.3155820965766907,2.339798927307129,4.214412212371826,0.0013699823757633567,1.000000238418579,10448345,chunk_8
sign_test_cel0.0,104,0.6,1.0,0.1,4.824920177459717,5.656854689121246,1.777513027191162,1.8471359014511108,0.0013699823757633567,1.000000238418579,10448345,chunk_8
sign_test_cel0.0,104,0.6,1.0,0.5,3.670726776123047,6.348317384719849,2.0846362113952637,2.8250372409820557,0.0013699823757633567,1.000000238418579,10448345,chunk_8
sign_test_cel0.0,104,0.6,1.0,1.0,2.243760824203491,5.012615859508514,2.37949800491333,3.9846646785736084,0.0013699823757633567,1.000000238418579,10448345,chunk_8
sign_test_cel0.0,104,0.6,1.0,1.5,2.9664154052734375,5.75262051820755,2.5428295135498047,4.7620530128479,0.0013699823757633567,1.000000238418579,10448345,chunk_8
sign_test_cel0.0,104,0.8,0.6,0.1,4.533336639404297,5.13346266746521,1.9901230335235596,2.059431791305542,0.001826643361710012,1.0000003576278687,10448345,chunk_8
sign_test_cel0.0,104,0.8,0.6,0.5,4.506633758544922,6.760595619678497,2.237245559692383,2.979109525680542,0.001826643361710012,1.0000003576278687,10448345,chunk_8
sign_test_cel0.0,104,0.8,0.6,1.0,2.5903377532958984,3.843980550765991,2.4484097957611084,4.008243083953857,0.001826643361710012,1.0000003576278687,10448345,chunk_8
sign_test_cel0.0,104,0.8,0.6,1.5,2.037510395050049,2.9536790251731873,2.567682981491089,4.685431003570557,0.001826643361710012,1.0000003576278687,10448345,chunk_8
