mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,wt_mag_cv,seed,src
weight_test_cel_to_shuffled_cel0.0,130,0.6,0.6,0.1,3.347663164138794,3.516130727253689,1.7137138843536377,1.7420858144760132,0.0009280519443564117,0.5628097057342529,0.8963917938895556,1.1959291696548462,13012346,cel_to_shuffled_cel_chunk_10
weight_test_cel_to_shuffled_cel0.0,130,0.6,0.6,0.5,4.138875961303711,5.584826748217893,1.8511772155761719,2.196805953979492,0.0009280519443564117,0.5628097057342529,0.8963917938895556,1.1959291696548462,13012346,cel_to_shuffled_cel_chunk_10
weight_test_cel_to_shuffled_cel0.0,130,0.6,0.6,1.0,4.161720275878906,7.232114329495744,1.99518620967865,2.7757699489593506,0.0009280519443564117,0.5628097057342529,0.8963917938895556,1.1959291696548462,13012346,cel_to_shuffled_cel_chunk_10
weight_test_cel_to_shuffled_cel0.0,130,0.6,0.6,1.5,4.018403053283691,7.713891757259006,2.0846617221832275,3.1716861724853516,0.0009280519443564117,0.5628097057342529,0.8963917938895556,1.1959291696548462,13012346,cel_to_shuffled_cel_chunk_10
weight_test_cel_to_shuffled_cel0.0,130,0.6,0.8,0.1,3.6256110668182373,3.802758679221389,1.7986520528793335,1.832811713218689,0.0009280519443564117,0.5628097057342529,0.8963917938895556,1.1959291696548462,13012346,cel_to_shuffled_cel_chunk_10
weight_test_cel_to_shuffled_cel0.0,130,0.6,0.8,0.5,4.572817802429199,6.405094365695163,1.9524574279785156,2.321794033050537,0.0009280519443564117,0.5628097057342529,0.8963917938895556,1.1959291696548462,13012346,cel_to_shuffled_cel_chunk_10
weight_test_cel_to_shuffled_cel0.0,130,0.6,0.8,1.0,4.629058837890625,8.1644969701786,2.1138174533843994,2.9417381286621094,0.0009280519443564117,0.5628097057342529,0.8963917938895556,1.1959291696548462,13012346,cel_to_shuffled_cel_chunk_10
weight_test_cel_to_shuffled_cel0.0,130,0.6,0.8,1.5,4.422706127166748,8.60692117185448,2.2154994010925293,3.3697218894958496,0.0009280519443564117,0.5628097057342529,0.8963917938895556,1.1959291696548462,13012346,cel_to_shuffled_cel_chunk_10
weight_test_cel_to_shuffled_cel0.0,130,0.6,1.0,0.1,4.288858413696289,4.479889900451738,1.9092068672180176,1.9489731788635254,0.0009280519443564117,0.5628097057342529,0.8963917938895556,1.1959291696548462,13012346,cel_to_shuffled_cel_chunk_10
weight_test_cel_to_shuffled_cel0.0,130,0.6,1.0,0.5,5.227729320526123,7.8645431493450815,2.0863852500915527,2.4937167167663574,0.0009280519443564117,0.5628097057342529,0.8963917938895556,1.1959291696548462,13012346,cel_to_shuffled_cel_chunk_10
weight_test_cel_to_shuffled_cel0.0,130,0.6,1.0,1.0,5.130893230438232,9.287078397799007,2.280418872833252,3.18361496925354,0.0009280519443564117,0.5628097057342529,0.8963917938895556,1.1959291696548462,13012346,cel_to_shuffled_cel_chunk_10
weight_test_cel_to_shuffled_cel0.0,130,0.6,1.0,1.5,4.895832538604736,9.67345796451923,2.4075570106506348,3.6591873168945312,0.0009280519443564117,0.5628097057342529,0.8963917938895556,1.1959291696548462,13012346,cel_to_shuffled_cel_chunk_10
weight_test_cel_to_shuffled_cel0.0,130,0.8,0.6,0.1,4.0856499671936035,4.218947564202153,2.202239990234375,2.2364585399627686,0.0012374025536701083,0.5628095865249634,0.8963917027065043,1.1959292888641357,13012346,cel_to_shuffled_cel_chunk_10
weight_test_cel_to_shuffled_cel0.0,130,0.8,0.6,0.5,5.134247779846191,6.901579416845948,2.3418407440185547,2.7436299324035645,0.0012374025536701083,0.5628095865249634,0.8963917027065043,1.1959292888641357,13012346,cel_to_shuffled_cel_chunk_10
weight_test_cel_to_shuffled_cel0.0,130,0.8,0.6,1.0,5.135409355163574,8.618953462524857,2.4486305713653564,3.383960485458374,0.0012374025536701083,0.5628095865249634,0.8963917027065043,1.1959292888641357,13012346,cel_to_shuffled_cel_chunk_10
weight_test_cel_to_shuffled_cel0.0,130,0.8,0.6,1.5,4.766989707946777,8.993389830273372,2.493894100189209,3.8399710655212402,0.0012374025536701083,0.5628095865249634,0.8963917027065043,1.1959292888641357,13012346,cel_to_shuffled_cel_chunk_10
weight_test_cel_to_shuffled_cel0.0,130,0.8,0.8,0.1,4.66490364074707,4.833750992347223,2.309469699859619,2.3555221557617188,0.0012374025536701083,0.5628095865249634,0.8963917027065043,1.1959292888641357,13012346,cel_to_shuffled_cel_chunk_10
weight_test_cel_to_shuffled_cel0.0,130,0.8,0.8,0.5,5.548567771911621,7.898919991863977,2.474882125854492,2.913463592529297,0.0012374025536701083,0.5628095865249634,0.8963917027065043,1.1959292888641357,13012346,cel_to_shuffled_cel_chunk_10
