mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,mean,src
weight_test10.0,21,0.8,0.6,1.5,2.670902729034424,4.134551465511322,2.6887149810791016,4.912474155426025,0.001832728274166584,chunk_7
weight_test10.0,21,0.8,0.8,0.1,5.802283763885498,6.299356520175934,2.131769895553589,2.1875176429748535,0.0018805137369781733,chunk_7
weight_test10.0,21,0.8,0.8,0.5,4.740172386169434,7.637698590755463,2.4420790672302246,3.4281980991363525,0.001828198553994298,chunk_7
weight_test10.0,21,0.8,0.8,1.0,3.8404407501220703,5.334334969520569,2.678051710128784,4.355371952056885,0.001833955873735249,chunk_7
weight_test10.0,21,0.8,0.8,1.5,2.5851330757141113,3.6308593153953552,3.22025203704834,6.454116344451904,0.0017432969762012362,chunk_7
weight_test10.0,21,0.8,1.0,0.1,6.863720893859863,7.412253379821777,2.5204946994781494,2.6094248294830322,0.0018143224297091365,chunk_7
weight_test10.0,21,0.8,1.0,0.5,4.2814860343933105,7.000859260559082,2.5695557594299316,3.5205976963043213,0.0018020656425505877,chunk_7
weight_test10.0,21,0.8,1.0,1.0,2.1434149742126465,3.5831052660942078,3.3486509323120117,6.201218128204346,0.001849201857112348,chunk_7
weight_test10.0,21,0.8,1.0,1.5,2.9476754665374756,4.87218701839447,3.4910006523132324,6.910946369171143,0.001739382278174162,chunk_7
weight_test10.0,21,0.95,0.6,0.1,5.407100200653076,6.626247882843018,2.236849784851074,2.2855796813964844,0.002214795211330056,chunk_7
weight_test10.0,21,0.95,0.6,0.5,4.54541015625,6.645824670791626,3.246209144592285,4.477850914001465,0.0021090758964419365,chunk_7
weight_test10.0,21,0.95,0.6,1.0,2.8216681480407715,4.622822105884552,2.8201794624328613,5.032138347625732,0.0021632083225995302,chunk_7
weight_test10.0,21,0.95,0.6,1.5,1.778876543045044,2.7417237758636475,3.577223300933838,7.02120304107666,0.002076301258057356,chunk_7
weight_test10.0,21,0.95,0.8,0.1,7.277525424957275,8.203898668289185,2.472764015197754,2.5882465839385986,0.002175753703340888,chunk_7
weight_test10.0,21,0.95,0.8,0.5,4.085933208465576,5.951632738113403,2.849250555038452,3.8274431228637695,0.002176275011152029,chunk_7
weight_test10.0,21,0.95,0.8,1.0,3.244347095489502,5.512119352817535,4.343179225921631,7.9391703605651855,0.0022309592459350824,chunk_7
weight_test10.0,21,0.95,0.8,1.5,2.919525146484375,3.8176478147506714,3.6899595260620117,7.900737285614014,0.0022330028004944324,chunk_7
weight_test10.0,21,0.95,1.0,0.1,6.979922294616699,7.653177618980408,3.089534044265747,3.1877529621124268,0.0021491413936018944,chunk_7
weight_test10.0,21,0.95,1.0,0.5,5.847225189208984,8.338898301124573,2.9366142749786377,4.208608627319336,0.0021020604763180017,chunk_7
weight_test10.0,21,0.95,1.0,1.0,4.809255123138428,7.684932589530945,3.9328536987304688,7.084909915924072,0.0022615648340433836,chunk_7
weight_test10.0,21,0.95,1.0,1.5,3.9330782890319824,6.333942711353302,4.435196876525879,9.119558334350586,0.0021601018961519003,chunk_7
weight_test10.0,21,1.05,0.6,0.1,4.775781154632568,6.136174976825714,3.136610507965088,3.413217544555664,0.002298475708812475,chunk_7
weight_test10.0,21,1.05,0.6,0.5,4.434951305389404,6.411755621433258,4.487424850463867,6.55712890625,0.002433636225759983,chunk_7
weight_test10.0,21,1.05,0.6,1.0,3.1744611263275146,4.225168406963348,3.2347779273986816,5.57584285736084,0.0024038515985012054,chunk_7
weight_test10.0,21,1.05,0.6,1.5,2.010038375854492,2.7214134335517883,3.6094980239868164,6.891603946685791,0.002461743541061878,chunk_7
weight_test10.0,21,1.05,0.8,0.1,5.8745317459106445,7.239910185337067,3.1980621814727783,3.5278306007385254,0.002443533856421709,chunk_7
weight_test10.0,21,1.05,0.8,0.5,4.177796363830566,6.563874781131744,4.435990810394287,6.612688064575195,0.0023466842249035835,chunk_7
weight_test10.0,21,1.05,0.8,1.0,2.0636491775512695,3.1225606203079224,4.208868026733398,7.5247483253479,0.0024300229270011187,chunk_7
weight_test10.0,21,1.05,0.8,1.5,1.919851541519165,3.255302906036377,4.310309410095215,8.891852378845215,0.0023885213304311037,chunk_7
weight_test10.0,21,1.05,1.0,0.1,6.074759006500244,9.16771537065506,2.733640670776367,3.142573118209839,0.002429638523608446,chunk_7
weight_test10.0,21,1.05,1.0,0.5,5.172451496124268,6.9415589570999146,4.792952060699463,7.590664386749268,0.0024234685115516186,chunk_7
weight_test10.0,21,1.05,1.0,1.0,4.384609699249268,7.050153195858002,5.229220390319824,9.887593269348145,0.0024022182915359735,chunk_7
weight_test10.0,21,1.05,1.0,1.5,4.237523078918457,5.797581434249878,4.622141361236572,10.23570442199707,0.002408128697425127,chunk_7
weight_test100.0,21,0.6,0.6,0.1,4.177783966064453,4.438651382923126,1.538854956626892,1.5868911743164062,0.0014075039653107524,chunk_7
weight_test100.0,21,0.6,0.6,0.5,4.190190315246582,6.370335936546326,1.922518253326416,2.5800375938415527,0.0014164347667247057,chunk_7
weight_test100.0,21,0.6,0.6,1.0,2.5363616943359375,3.6850698590278625,2.1930689811706543,3.4122424125671387,0.0013634964125230908,chunk_7
