mode,normalization,shuffle_id,rho_target,leak,input_scale,neuron_bias,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src,raw_rho,ref_rho,post_rho,raw_fro,ref_fro,post_fro,scale_factor
sign_test_og_cel0.2425287356321839__norm_spectral_radius,spectral_radius,40,1.0,0.6,0.1,0.1,7.412377834320068,11.840894762040762,6.483394622802734,7.713134765625,0.0018324285047128797,0.3179539442062378,1.1739684350944226,4012346,new_cel_removed_chunk_15,33.470123291015625,67.6279525756836,0.9999986886978149,407.9043884277344,407.9043884277344,12.187119483947754,0.029877392183626336
sign_test_og_cel0.2425287356321839__norm_spectral_radius,spectral_radius,40,1.0,0.6,0.5,0.1,5.1599836349487305,11.405052880446753,9.276491165161133,15.347978591918945,0.0018324285047128797,0.3179539442062378,1.1739684350944226,4012346,new_cel_removed_chunk_15,33.470123291015625,67.6279525756836,0.9999986886978149,407.9043884277344,407.9043884277344,12.187119483947754,0.029877392183626336
sign_test_og_cel0.2425287356321839__norm_spectral_radius,spectral_radius,40,1.0,0.6,1.0,0.1,2.7728464603424072,7.670950898335576,10.308256149291992,20.2836856842041,0.0018324285047128797,0.3179539442062378,1.1739684350944226,4012346,new_cel_removed_chunk_15,33.470123291015625,67.6279525756836,0.9999986886978149,407.9043884277344,407.9043884277344,12.187119483947754,0.029877392183626336
sign_test_og_cel0.2425287356321839__norm_spectral_radius,spectral_radius,40,1.0,0.6,1.5,0.1,3.0376203060150146,6.872951984340346,10.303126335144043,22.530723571777344,0.0018324285047128797,0.3179539442062378,1.1739684350944226,4012346,new_cel_removed_chunk_15,33.470123291015625,67.6279525756836,0.9999986886978149,407.9043884277344,407.9043884277344,12.187119483947754,0.029877392183626336
sign_test_og_cel0.2425287356321839__norm_spectral_radius,spectral_radius,40,1.0,0.8,0.1,0.1,9.026141166687012,14.585711913355038,7.992786407470703,9.780564308166504,0.0018324285047128797,0.3179539442062378,1.1739684350944226,4012346,new_cel_removed_chunk_15,33.470123291015625,67.6279525756836,0.9999986886978149,407.9043884277344,407.9043884277344,12.187119483947754,0.029877392183626336
sign_test_og_cel0.2425287356321839__norm_spectral_radius,spectral_radius,40,1.0,0.8,0.5,0.1,4.840304851531982,12.193704903184084,11.551957130432129,19.67666244506836,0.0018324285047128797,0.3179539442062378,1.1739684350944226,4012346,new_cel_removed_chunk_15,33.470123291015625,67.6279525756836,0.9999986886978149,407.9043884277344,407.9043884277344,12.187119483947754,0.029877392183626336
sign_test_og_cel0.2425287356321839__norm_spectral_radius,spectral_radius,40,1.0,0.8,1.0,0.1,4.376814842224121,10.286973872078875,12.591154098510742,25.480783462524414,0.0018324285047128797,0.3179539442062378,1.1739684350944226,4012346,new_cel_removed_chunk_15,33.470123291015625,67.6279525756836,0.9999986886978149,407.9043884277344,407.9043884277344,12.187119483947754,0.029877392183626336
sign_test_og_cel0.2425287356321839__norm_spectral_radius,spectral_radius,40,1.0,0.8,1.5,0.1,3.456310272216797,8.421466716394782,12.557655334472656,28.198719024658203,0.0018324285047128797,0.3179539442062378,1.1739684350944226,4012346,new_cel_removed_chunk_15,33.470123291015625,67.6279525756836,0.9999986886978149,407.9043884277344,407.9043884277344,12.187119483947754,0.029877392183626336
sign_test_og_cel0.2425287356321839__norm_spectral_radius,spectral_radius,40,1.0,1.0,0.1,0.1,11.855450630187988,18.931088714055505,11.223601341247559,14.061234474182129,0.0018324285047128797,0.3179539442062378,1.1739684350944226,4012346,new_cel_removed_chunk_15,33.470123291015625,67.6279525756836,0.9999986886978149,407.9043884277344,407.9043884277344,12.187119483947754,0.029877392183626336
sign_test_og_cel0.2425287356321839__norm_spectral_radius,spectral_radius,40,1.0,1.0,0.5,0.1,6.937926292419434,13.255429759827571,14.80235481262207,25.689762115478516,0.0018324285047128797,0.3179539442062378,1.1739684350944226,4012346,new_cel_removed_chunk_15,33.470123291015625,67.6279525756836,0.9999986886978149,407.9043884277344,407.9043884277344,12.187119483947754,0.029877392183626336
sign_test_og_cel0.2425287356321839__norm_spectral_radius,spectral_radius,40,1.0,1.0,1.0,0.1,4.235123157501221,9.259895244172686,15.611540794372559,32.16120910644531,0.0018324285047128797,0.3179539442062378,1.1739684350944226,4012346,new_cel_removed_chunk_15,33.470123291015625,67.6279525756836,0.9999986886978149,407.9043884277344,407.9043884277344,12.187119483947754,0.029877392183626336
