dataset,job,unknown_sign_policy,normalization,rho_target,repeat_id,seed,sign_frac,sign_frac_source,n_nodes,n_edges,negative_edges,negative_edge_fraction,raw_rho,ref_rho,post_rho,scale_factor,activation_steps,activation_washout,activation_threshold_abs_state,activation_leak,active_state_count,active_state_fraction,active_neurons_per_step_mean,active_neurons_per_step_std,neurons_active_at_least_once,activation_onset_count,activation_onset_rate,triad_scope,triad_count,triad_edge_count_mean,triad_edge_count_std,triad_avg_abs_w_mean,triad_avg_abs_w_std,triad_avg_abs_w_min,triad_avg_abs_w_max,triad_cv_abs_w_mean,triad_cv_abs_w_std,triad_cv_abs_w_min,triad_cv_abs_w_max
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,12,1212345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.60836029052734,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,76903,0.25893265993265996,76.903,59.92545912758326,191,35584,0.11981144781144781,closed,6527,3.8929063888463307,0.818883549422692,0.036298267030650894,0.02483671742012647,0.005966633092612028,0.17303235828876495,0.7041641664620958,0.29981224463388967,0.0,1.7058823515909303
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,12,1212345,0.5,requested,297,3604,1802,0.5,40.69631576538086,65.60836029052734,0.6000002026557922,0.01474334933557799,1000,100,0.5,1.0,84663,0.28506060606060607,84.663,58.3130331987699,212,39577,0.13325589225589227,closed,6527,3.8929063888463307,0.818883549422692,0.08969179671939305,0.06137069429802498,0.014743349514901638,0.427557148039341,0.704164168912907,0.29981224765488773,0.0,1.7058823605914006
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,12,1212345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.60836029052734,0.8000005483627319,0.007955510637343852,1000,100,0.5,1.0,78245,0.26345117845117844,78.245,59.47498843420862,199,36363,0.12243434343434344,closed,6527,3.8929063888463307,0.818883549422692,0.048397691703814014,0.03311562447505209,0.007955511100590229,0.23070981726050377,0.7041641668497377,0.29981224257050276,0.0,1.7058823468650686
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,12,1212345,0.5,requested,297,3604,1802,0.5,40.69631576538086,65.60836029052734,0.8000018000602722,0.01965779911410399,1000,100,0.5,1.0,90983,0.30634006734006736,90.983,56.13333824620324,233,42045,0.14156565656565656,closed,6527,3.8929063888463307,0.818883549422692,0.11958906688647486,0.08182759495225467,0.0196577999740839,0.5700762122869492,0.7041641687322157,0.29981224504513876,0.0,1.705882361137845
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,12,1212345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.60836029052734,0.9500007629394531,0.009447168881845823,1000,100,0.5,1.0,79615,0.26806397306397306,79.615,59.166489235448545,206,37150,0.12508417508417508,closed,6527,3.8929063888463307,0.818883549422692,0.05747225309692304,0.039324800277068486,0.009447168558835983,0.2739678844809532,0.7041641659387173,0.29981224363663334,0.0,1.7058823461188792
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,12,1212345,0.5,requested,297,3604,1802,0.5,40.69631576538086,65.60836029052734,0.9500008225440979,0.023343636447998483,1000,100,0.5,1.0,96827,0.32601683501683504,96.827,53.78041841046242,243,44264,0.14903703703703702,closed,6527,3.8929063888463307,0.818883549422692,0.14201200594333638,0.09717026204242589,0.023343635722994804,0.6769654601812363,0.7041641700186717,0.2998122470306235,0.0,1.7058823626046178
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,12,1212345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.60836029052734,1.0500026941299438,0.010441607711513807,1000,100,0.5,1.0,80787,0.27201010101010104,80.787,58.9536526787286,210,37808,0.1272996632996633,closed,6527,3.8929063888463307,0.818883549422692,0.06352196748156647,0.0434642563843863,0.010441607795655727,0.30280663818120956,0.7041641702932413,0.29981224729918465,0.0,1.7058823637431455
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,12,1212345,0.5,requested,297,3604,1802,0.5,40.69631576538086,65.60836029052734,1.0500004291534424,0.025800861337261484,1000,100,0.5,1.0,101273,0.340986531986532,101.273,52.120927294725504,247,45830,0.1543097643097643,closed,6527,3.8929063888463307,0.818883549422692,0.15696064245544983,0.10739871295227872,0.025800861418247223,0.7482249885797501,0.7041641675438841,0.2998122462431063,0.0,1.705882357937241
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,13,1312345,0.0,requested,297,3604,0,0.0,100.5592269897461,67.19477844238281,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,82169,0.27666329966329967,82.169,61.98246740220387,191,37421,0.125996632996633,closed,6527,3.8929063888463307,0.818883549422692,0.036298267030650894,0.02483671742012647,0.005966633092612028,0.17303235828876495,0.7041641664620958,0.29981224463388967,0.0,1.7058823515909303
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,13,1312345,0.5,requested,297,3604,1802,0.5,47.8889045715332,67.19477844238281,0.6000002026557922,0.012528998217191637,1000,100,0.5,1.0,86051,0.28973400673400673,86.051,59.45444668172625,207,39514,0.13304377104377105,closed,6527,3.8929063888463307,0.818883549422692,0.07622069367594032,0.05215322874121489,0.012528997845947742,0.36334093660116196,0.7041641672088044,0.29981224369230547,0.0,1.7058823490830433
