config,model_a,model_b,tost_bound,tost_pval,tost_significant,n_model_a,n_model_b
baseline,real,shuffle_weights,0.2028876543045044,0.532853167723879,0.0,48,48
baseline,real,cel_randN,0.2028876543045044,0.9999993760060808,0.0,48,48
baseline,real,er_randN,0.2028876543045044,0.9999999993244886,0.0,48,48
baseline,real,ws_p01_randN,0.2028876543045044,0.9999999999083073,0.0,48,48
baseline,real,conn_shuf,0.2028876543045044,0.4582487654796028,0.0,48,48
baseline,real,local_sign,0.2028876543045044,0.30304900065383067,0.0,48,48
baseline,real,conn_shuf_only,0.2028876543045044,0.7015750576499784,0.0,48,48
baseline,real,cel_sample,0.2028876543045044,0.648573070128573,0.0,48,48
baseline,real,local_sign+flat,0.2028876543045044,0.3740321174333767,0.0,48,48
baseline,real,local_sign+sample,0.2028876543045044,0.45349260490092524,0.0,48,48
baseline,real,local_sign+binary,0.2028876543045044,0.4282841382757802,0.0,48,48
baseline,real,global_sign_pres,0.2028876543045044,0.4545317569067394,0.0,48,48
baseline,real,binary+shuffle,0.2028876543045044,0.443590417685535,0.0,48,48
baseline,shuffle_weights,cel_randN,0.2028876543045044,0.9999967257726747,0.0,48,48
baseline,shuffle_weights,er_randN,0.2028876543045044,0.9999999968910731,0.0,48,48
baseline,shuffle_weights,ws_p01_randN,0.2028876543045044,0.9999999995597534,0.0,48,48
baseline,shuffle_weights,conn_shuf,0.2028876543045044,0.35483321344126895,0.0,48,48
baseline,shuffle_weights,local_sign,0.2028876543045044,0.48770094946089826,0.0,48,48
baseline,shuffle_weights,conn_shuf_only,0.2028876543045044,0.46162052950291405,0.0,48,48
baseline,shuffle_weights,cel_sample,0.2028876543045044,0.3983942404452043,0.0,48,48
baseline,shuffle_weights,local_sign+flat,0.2028876543045044,0.6350041753091091,0.0,48,48
baseline,shuffle_weights,local_sign+sample,0.2028876543045044,0.3577705929296791,0.0,48,48
baseline,shuffle_weights,local_sign+binary,0.2028876543045044,0.7012112725651802,0.0,48,48
baseline,shuffle_weights,global_sign_pres,0.2028876543045044,0.7204328728759546,0.0,48,48
baseline,shuffle_weights,binary+shuffle,0.2028876543045044,0.7143985220947269,0.0,48,48
baseline,cel_randN,er_randN,0.2028876543045044,0.9686611192707926,0.0,48,48
baseline,cel_randN,ws_p01_randN,0.2028876543045044,0.9866264618393962,0.0,48,48
baseline,cel_randN,conn_shuf,0.2028876543045044,0.999997616688073,0.0,48,48
baseline,cel_randN,local_sign,0.2028876543045044,0.9999992173373523,0.0,48,48
baseline,cel_randN,conn_shuf_only,0.2028876543045044,0.9999895123908258,0.0,48,48
baseline,cel_randN,cel_sample,0.2028876543045044,0.9999935091581327,0.0,48,48
baseline,cel_randN,local_sign+flat,0.2028876543045044,0.9999995531847011,0.0,48,48
baseline,cel_randN,local_sign+sample,0.2028876543045044,0.9999977473560016,0.0,48,48
baseline,cel_randN,local_sign+binary,0.2028876543045044,0.9999997798718239,0.0,48,48
baseline,cel_randN,global_sign_pres,0.2028876543045044,0.9999997981346802,0.0,48,48
baseline,cel_randN,binary+shuffle,0.2028876543045044,0.99999979938256,0.0,48,48
baseline,er_randN,ws_p01_randN,0.2028876543045044,0.5665541164366845,0.0,48,48
baseline,er_randN,conn_shuf,0.2028876543045044,0.9999999976726082,0.0,48,48
baseline,er_randN,local_sign,0.2028876543045044,0.9999999991723558,0.0,48,48
baseline,er_randN,conn_shuf_only,0.2028876543045044,0.9999999905244412,0.0,48,48
baseline,er_randN,cel_sample,0.2028876543045044,0.9999999940717166,0.0,48,48
baseline,er_randN,local_sign+flat,0.2028876543045044,0.9999999994945565,0.0,48,48
baseline,er_randN,local_sign+sample,0.2028876543045044,0.9999999977955514,0.0,48,48
baseline,er_randN,local_sign+binary,0.2028876543045044,0.9999999997335499,0.0,48,48
baseline,er_randN,global_sign_pres,0.2028876543045044,0.999999999752938,0.0,48,48
baseline,er_randN,binary+shuffle,0.2028876543045044,0.9999999997545558,0.0,48,48
baseline,ws_p01_randN,conn_shuf,0.2028876543045044,0.9999999996711044,0.0,48,48
baseline,ws_p01_randN,local_sign,0.2028876543045044,0.9999999998873649,0.0,48,48
baseline,ws_p01_randN,conn_shuf_only,0.2028876543045044,0.9999999986067561,0.0,48,48
baseline,ws_p01_randN,cel_sample,0.2028876543045044,0.9999999991453972,0.0,48,48
baseline,ws_p01_randN,local_sign+flat,0.2028876543045044,0.9999999999307893,0.0,48,48
baseline,ws_p01_randN,local_sign+sample,0.2028876543045044,0.9999999996894048,0.0,48,48
baseline,ws_p01_randN,local_sign+binary,0.2028876543045044,0.9999999999645436,0.0,48,48
baseline,ws_p01_randN,global_sign_pres,0.2028876543045044,0.9999999999670915,0.0,48,48
baseline,ws_p01_randN,binary+shuffle,0.2028876543045044,0.9999999999674011,0.0,48,48
baseline,conn_shuf,local_sign,0.2028876543045044,0.41407378801049877,0.0,48,48
baseline,conn_shuf,conn_shuf_only,0.2028876543045044,0.527750111262152,0.0,48,48
baseline,conn_shuf,cel_sample,0.2028876543045044,0.4662754321444511,0.0,48,48
baseline,conn_shuf,local_sign+flat,0.2028876543045044,0.5649021829772696,0.0,48,48
baseline,conn_shuf,local_sign+sample,0.2028876543045044,0.2962013268695582,0.0,48,48
baseline,conn_shuf,local_sign+binary,0.2028876543045044,0.629448088075619,0.0,48,48
baseline,conn_shuf,global_sign_pres,0.2028876543045044,0.6508019527745734,0.0,48,48
baseline,conn_shuf,binary+shuffle,0.2028876543045044,0.643447399105692,0.0,48,48
baseline,local_sign,conn_shuf_only,0.2028876543045044,0.6638048675709098,0.0,48,48
baseline,local_sign,cel_sample,0.2028876543045044,0.6068462601697758,0.0,48,48
baseline,local_sign,local_sign+flat,0.2028876543045044,0.41887398512962254,0.0,48,48
baseline,local_sign,local_sign+sample,0.2028876543045044,0.4090634059740125,0.0,48,48
baseline,local_sign,local_sign+binary,0.2028876543045044,0.47863453635905795,0.0,48,48
baseline,local_sign,global_sign_pres,0.2028876543045044,0.5047753873739497,0.0,48,48
baseline,local_sign,binary+shuffle,0.2028876543045044,0.4943702555814957,0.0,48,48
baseline,conn_shuf_only,cel_sample,0.2028876543045044,0.35864708588807603,0.0,48,48
