mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR
shuffle,0,0.6,0.6,0.1,4.5425896644592285,5.547662258148193,2.153552770614624,2.258415937423706
shuffle,0,0.6,0.6,0.5,1.7622549533843994,2.934490442276001,2.6969187259674072,3.678046941757202
shuffle,0,0.6,0.6,1.0,2.1160593032836914,2.9299492835998535,3.6384975910186768,6.513243675231934
shuffle,0,0.6,0.6,1.5,0.9879075884819031,1.786773920059204,3.648137092590332,7.422359943389893
shuffle,0,0.6,0.8,0.1,4.69493293762207,6.413787841796875,2.424865484237671,2.524801015853882
shuffle,0,0.6,0.8,0.5,3.1847023963928223,4.003480911254883,2.8623874187469482,3.9561753273010254
shuffle,0,0.6,0.8,1.0,2.735384702682495,2.8240370750427246,4.130687713623047,7.864868640899658
shuffle,0,0.6,0.8,1.5,2.3211147785186768,3.7482028007507324,4.838022232055664,10.35463809967041
shuffle,0,0.6,1.0,0.1,7.127503395080566,8.541269302368164,2.685417890548706,2.790576457977295
shuffle,0,0.6,1.0,0.5,5.572623252868652,9.106130599975586,3.5386736392974854,5.4013285636901855
shuffle,0,0.6,1.0,1.0,4.627172470092773,4.741479873657227,4.725016117095947,9.454474449157715
shuffle,0,0.6,1.0,1.5,3.9059808254241943,6.049177646636963,5.499891757965088,13.051230430603027
shuffle,0,0.8,0.6,0.1,4.2198991775512695,4.740149974822998,2.5782456398010254,2.6775119304656982
shuffle,0,0.8,0.6,0.5,2.8834211826324463,2.884735584259033,4.2842488288879395,6.701457500457764
shuffle,0,0.8,0.6,1.0,2.291309118270874,2.924154281616211,4.398264408111572,8.261119842529297
shuffle,0,0.8,0.6,1.5,0.8524318337440491,0.9026752710342407,4.865289211273193,10.532218933105469
shuffle,0,0.8,0.8,0.1,4.004827499389648,3.998332977294922,3.1640655994415283,3.356269359588623
shuffle,0,0.8,0.8,0.5,3.9971189498901367,5.663472652435303,4.265844821929932,6.5343451499938965
shuffle,0,0.8,0.8,1.0,2.45035719871521,3.424867868423462,6.263179302215576,12.972282409667969
shuffle,0,0.8,0.8,1.5,2.973705768585205,2.974614143371582,5.821516990661621,13.149903297424316
shuffle,0,0.8,1.0,0.1,8.379642486572266,9.08592700958252,3.9286258220672607,4.212845802307129
shuffle,0,0.8,1.0,0.5,5.882975101470947,7.29975700378418,5.895455360412598,10.074676513671875
shuffle,0,0.8,1.0,1.0,4.3990864753723145,5.755897521972656,7.076562881469727,15.42009449005127
shuffle,0,0.8,1.0,1.5,3.8185033798217773,5.080235481262207,7.732764720916748,19.188810348510742
shuffle,0,0.95,0.6,0.1,4.188903331756592,4.092625617980957,4.307096481323242,4.550585746765137
