mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,src
shuffle,0,0.6,0.6,0.1,4.537538528442383,5.100125789642334,2.231220006942749,2.3204808235168457,chunk_0
shuffle,0,0.6,0.6,0.5,2.8591370582580566,4.2781081199646,2.7604820728302,3.709454536437988,chunk_0
shuffle,0,0.6,0.6,1.0,1.493994951248169,2.5696780681610107,3.4298794269561768,6.038753986358643,chunk_0
shuffle,0,0.6,0.6,1.5,1.1686768531799316,1.996287822723389,3.6714017391204834,7.305636882781982,chunk_0
shuffle,0,0.6,0.8,0.1,4.859138488769531,5.775084495544434,2.383330583572388,2.4905874729156494,chunk_0
shuffle,0,0.6,0.8,0.5,3.9660894870758057,4.942941665649414,3.5657217502593994,5.601609230041504,chunk_0
shuffle,0,0.6,0.8,1.0,2.222090721130371,3.206085205078125,3.976445436477661,7.454359531402588,chunk_0
shuffle,0,0.6,0.8,1.5,3.509962320327759,4.794051647186279,4.276933193206787,8.763786315917969,chunk_0
shuffle,0,0.6,1.0,0.1,7.137058258056641,7.128986835479736,2.746187210083008,2.889666557312012,chunk_0
shuffle,0,0.6,1.0,0.5,4.7479095458984375,6.826651573181152,3.7752845287323,5.817591667175293,chunk_0
shuffle,0,0.6,1.0,1.0,4.168968677520752,5.7112579345703125,4.711136341094971,9.149090766906738,chunk_0
shuffle,0,0.6,1.0,1.5,4.028585433959961,5.000638484954834,5.396108150482178,12.475050926208496,chunk_0
shuffle,0,0.8,0.6,0.1,5.753339767456055,6.159407138824463,2.740829944610596,2.8711862564086914,chunk_0
shuffle,0,0.8,0.6,0.5,1.5676829814910889,1.921468734741211,3.9715845584869385,6.025523662567139,chunk_0
shuffle,0,0.8,0.6,1.0,1.999873399734497,2.7867088317871094,5.132999897003174,10.26839828491211,chunk_0
shuffle,0,0.8,0.6,1.5,0.9827564358711244,1.7126250267028809,5.399190902709961,12.03754425048828,chunk_0
shuffle,0,0.8,0.8,0.1,5.879675388336182,6.841404438018799,3.5053300857543945,3.663148880004883,chunk_0
shuffle,0,0.8,0.8,0.5,3.7036244869232178,4.696410179138184,4.77701473236084,7.522473812103271,chunk_0
