mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR
shuffle,0,0.6,0.6,0.1,4.170526504516602,4.690237045288086,2.1070451736450195,2.1875596046447754
shuffle,0,0.6,0.6,0.5,2.6323070526123047,3.934452533721924,2.6884396076202393,3.820819616317749
shuffle,0,0.6,0.6,1.0,1.866034746170044,2.02534818649292,3.12359881401062,5.459828853607178
shuffle,0,0.6,0.6,1.5,1.7335178852081299,2.9921469688415527,3.4787585735321045,6.913555145263672
shuffle,0,0.6,0.8,0.1,5.859959125518799,6.723032474517822,2.259312868118286,2.3474514484405518
shuffle,0,0.6,0.8,0.5,3.2535815238952637,5.385216236114502,2.9266347885131836,4.253373146057129
shuffle,0,0.6,0.8,1.0,1.9586405754089355,2.448831796646118,3.721515655517578,6.873185634613037
shuffle,0,0.6,0.8,1.5,1.9640069007873535,2.930168628692627,4.018719673156738,8.359539985656738
shuffle,0,0.6,1.0,0.1,7.553300380706787,9.097843170166016,2.712575674057007,2.857001543045044
shuffle,0,0.6,1.0,0.5,4.133545875549316,5.0252861976623535,3.4975814819335938,5.22309684753418
shuffle,0,0.6,1.0,1.0,4.2986321449279785,5.696535587310791,4.600840091705322,9.067727088928223
shuffle,0,0.6,1.0,1.5,1.5369528532028198,1.414886236190796,4.7428812980651855,10.106444358825684
shuffle,0,0.8,0.6,0.1,3.6390185356140137,3.7993578910827637,2.72361159324646,2.834336519241333
shuffle,0,0.8,0.6,0.5,2.067431926727295,2.4071125984191895,3.41766357421875,4.934389591217041
shuffle,0,0.8,0.6,1.0,0.7374320030212402,1.6407732963562012,4.204866409301758,7.756906032562256
shuffle,0,0.8,0.6,1.5,1.5698140859603882,2.2705297470092773,5.118918418884277,10.965907096862793
shuffle,0,0.8,0.8,0.1,5.899059772491455,6.1706624031066895,2.9285316467285156,3.064709186553955
shuffle,0,0.8,0.8,0.5,4.547146320343018,5.899636745452881,4.12746000289917,6.391642093658447
shuffle,0,0.8,0.8,1.0,3.5109198093414307,4.746205806732178,5.385121822357178,10.805987358093262
shuffle,0,0.8,0.8,1.5,2.836453437805176,3.801427125930786,5.462344169616699,12.35213851928711
shuffle,0,0.8,1.0,0.1,7.369882583618164,9.347164154052734,3.335878610610962,3.548452377319336
shuffle,0,0.8,1.0,0.5,4.8411478996276855,6.6632080078125,4.983005523681641,8.051688194274902
shuffle,0,0.8,1.0,1.0,5.084506034851074,6.67036247253418,6.800863265991211,14.538219451904297
shuffle,0,0.8,1.0,1.5,2.8452110290527344,4.143137454986572,7.832363128662109,19.290414810180664
shuffle,0,0.95,0.6,0.1,4.318397045135498,4.8952131271362305,3.719297170639038,3.8947174549102783
shuffle,0,0.95,0.6,0.5,1.809551477432251,2.0630671977996826,5.112484931945801,7.652254581451416
shuffle,0,0.95,0.6,1.0,1.1028094291687012,1.0986977815628052,5.842983245849609,11.484051704406738
shuffle,0,0.95,0.6,1.5,0.9801682829856873,1.589829683303833,6.621371746063232,15.23387336730957
shuffle,0,0.95,0.8,0.1,6.489717483520508,7.347604274749756,3.6022260189056396,3.817180633544922
shuffle,0,0.95,0.8,0.5,3.515845775604248,5.1473774909973145,6.534760475158691,10.681449890136719
shuffle,0,0.95,0.8,1.0,3.817678928375244,5.388875961303711,7.76848030090332,16.84478187561035
shuffle,0,0.95,0.8,1.5,2.0029497146606445,2.407853126525879,8.257183074951172,20.29786491394043
shuffle,0,0.95,1.0,0.1,7.697527885437012,8.667097091674805,4.24962043762207,4.591473579406738
shuffle,0,0.95,1.0,0.5,3.6779515743255615,3.6556692123413086,7.2968926429748535,12.506991386413574
shuffle,0,0.95,1.0,1.0,4.079186916351318,6.330880641937256,8.90395736694336,19.261056900024414
shuffle,0,0.95,1.0,1.5,4.576516628265381,5.893963813781738,11.144648551940918,30.24616050720215
shuffle,0,1.05,0.6,0.1,4.331606388092041,5.179218292236328,4.003232002258301,4.801654815673828
shuffle,0,1.05,0.6,0.5,2.297023296356201,2.412768602371216,6.671979904174805,10.772884368896484
shuffle,0,1.05,0.6,1.0,2.8189964294433594,3.278090000152588,6.955151557922363,14.352152824401855
shuffle,0,1.05,0.6,1.5,1.5550531148910522,2.250591278076172,7.363260746002197,17.32381248474121
shuffle,0,1.05,0.8,0.1,4.943361759185791,6.742132186889648,5.180923938751221,6.192687511444092
shuffle,0,1.05,0.8,0.5,5.702592849731445,7.175795555114746,8.48894214630127,14.706932067871094
shuffle,0,1.05,0.8,1.0,3.0259995460510254,3.901834487915039,9.487054824829102,20.548242568969727
shuffle,0,1.05,0.8,1.5,2.9716036319732666,4.684969902038574,9.661797523498535,24.43523406982422
shuffle,0,1.05,1.0,0.1,7.691307544708252,11.404940605163574,6.514525413513184,8.032872200012207
shuffle,0,1.05,1.0,0.5,4.5097880363464355,6.589062213897705,11.934029579162598,21.710830688476562
shuffle,0,1.05,1.0,1.0,6.582780361175537,9.923028945922852,14.177009582519531,32.71861267089844
shuffle,0,1.05,1.0,1.5,3.6908321380615234,4.22759485244751,11.871252059936523,31.56477928161621
shuffle,1,0.6,0.6,0.1,4.399149417877197,4.454154968261719,2.1297287940979004,2.2121737003326416
shuffle,1,0.6,0.6,0.5,3.052844524383545,4.627763748168945,2.825486183166504,3.924797296524048
shuffle,1,0.6,0.6,1.0,1.5018715858459473,2.3391594886779785,3.3514082431793213,5.870619773864746
shuffle,1,0.6,0.6,1.5,1.0943125486373901,1.1151400804519653,3.4456241130828857,6.657517910003662
shuffle,1,0.6,0.8,0.1,5.613555908203125,6.998885631561279,2.331533670425415,2.4122676849365234
shuffle,1,0.6,0.8,0.5,3.6465840339660645,4.629920482635498,3.003063917160034,4.273199081420898
shuffle,1,0.6,0.8,1.0,2.34316349029541,3.2816832065582275,3.706101894378662,6.84044075012207
shuffle,1,0.6,0.8,1.5,1.978762149810791,3.119920492172241,4.082037925720215,8.678069114685059
shuffle,1,0.6,1.0,0.1,5.974796772003174,7.337375640869141,2.721578359603882,2.8671560287475586
shuffle,1,0.6,1.0,0.5,3.6955199241638184,4.890478134155273,3.937317132949829,6.047053813934326
shuffle,1,0.6,1.0,1.0,3.7524402141571045,4.996022701263428,4.3049726486206055,8.374676704406738
shuffle,1,0.6,1.0,1.5,2.9707579612731934,3.933023691177368,4.921563148498535,10.58207893371582
shuffle,1,0.8,0.6,0.1,5.305975914001465,5.659759044647217,2.7904915809631348,2.9130659103393555
shuffle,1,0.8,0.6,0.5,2.853471279144287,3.8207507133483887,3.5529959201812744,5.261148452758789
shuffle,1,0.8,0.6,1.0,1.075156569480896,1.3456103801727295,4.088912487030029,7.684237957000732
shuffle,1,0.8,0.6,1.5,0.45730704069137573,0.7773982286453247,5.065764904022217,11.128921508789062
shuffle,1,0.8,0.8,0.1,4.294229507446289,5.027979850769043,3.0808050632476807,3.2302613258361816
shuffle,1,0.8,0.8,0.5,4.305620193481445,5.4864277839660645,4.352799892425537,6.885715007781982
shuffle,1,0.8,0.8,1.0,3.502608299255371,4.241706848144531,5.573977947235107,11.408075332641602
shuffle,1,0.8,0.8,1.5,2.81084942817688,4.502752304077148,5.630563259124756,12.718734741210938
shuffle,1,0.8,1.0,0.1,6.145143508911133,7.817601203918457,3.8557803630828857,4.142146110534668
shuffle,1,0.8,1.0,0.5,5.854798316955566,8.89833927154541,5.4438796043396,8.912548065185547
shuffle,1,0.8,1.0,1.0,3.99485445022583,4.683973789215088,7.174088478088379,15.721068382263184
shuffle,1,0.8,1.0,1.5,3.6955342292785645,4.098888397216797,8.2367582321167,20.626222610473633
shuffle,1,0.95,0.6,0.1,3.6260738372802734,4.058145523071289,4.093559741973877,4.398017883300781
shuffle,1,0.95,0.6,0.5,3.0691239833831787,3.7039880752563477,5.098657131195068,7.843840599060059
shuffle,1,0.95,0.6,1.0,1.8141167163848877,1.4100278615951538,5.520860195159912,11.083499908447266
shuffle,1,0.95,0.6,1.5,1.150620937347412,1.188401699066162,6.033337593078613,13.486273765563965
shuffle,1,0.95,0.8,0.1,5.423729419708252,6.2317728996276855,4.522597312927246,4.767240047454834
shuffle,1,0.95,0.8,0.5,3.4185709953308105,5.823183059692383,5.305940628051758,8.527130126953125
shuffle,1,0.95,0.8,1.0,3.3214635848999023,4.2517852783203125,7.04578971862793,14.705729484558105
shuffle,1,0.95,0.8,1.5,3.025463819503784,4.199463844299316,8.107608795166016,20.271371841430664
shuffle,1,0.95,1.0,0.1,8.890565872192383,8.88277816772461,6.125795364379883,6.723945617675781
shuffle,1,0.95,1.0,0.5,6.795609474182129,8.64186954498291,8.169279098510742,14.3079252243042
shuffle,1,0.95,1.0,1.0,3.9131929874420166,4.905728816986084,10.334364891052246,24.183269500732422
shuffle,1,0.95,1.0,1.5,3.0129880905151367,4.473139762878418,10.51723575592041,27.775110244750977
shuffle,1,1.05,0.6,0.1,2.892399787902832,4.02069616317749,4.29740571975708,5.18022346496582
shuffle,1,1.05,0.6,0.5,2.0089950561523438,2.179844856262207,7.627047538757324,12.310203552246094
shuffle,1,1.05,0.6,1.0,2.349585771560669,3.1114444732666016,8.48988151550293,17.536062240600586
shuffle,1,1.05,0.6,1.5,2.554980754852295,2.557870388031006,7.936990261077881,18.78153419494629
shuffle,1,1.05,0.8,0.1,6.163109302520752,8.695136070251465,5.6519293785095215,7.015953063964844
shuffle,1,1.05,0.8,0.5,3.796776294708252,5.239977836608887,8.534710884094238,14.3124361038208
shuffle,1,1.05,0.8,1.0,3.782183885574341,5.0434184074401855,9.805509567260742,22.18910789489746
shuffle,1,1.05,0.8,1.5,3.2061703205108643,3.954317092895508,8.894083023071289,22.9311466217041
shuffle,1,1.05,1.0,0.1,7.579599380493164,11.199272155761719,6.3508620262146,8.026070594787598
shuffle,1,1.05,1.0,0.5,6.252532005310059,8.944860458374023,12.262819290161133,23.713899612426758
shuffle,1,1.05,1.0,1.0,5.808105945587158,8.51142692565918,11.96973991394043,27.233747482299805
