model,seed,rho_target,leak,input_scale,d_max,ipc_kset,capture_pct_vs_ref
ws_p01_randN,9,0.95,0.8,1.0,50,13.702050566673279,100.0
ws_p01_randN,9,0.95,0.8,1.0,80,13.702050566673279,100.0
conn_shuf,9,0.95,0.8,1.0,30,5.971326649188995,100.0
conn_shuf,9,0.95,0.8,1.0,50,5.971326649188995,100.0
conn_shuf,9,0.95,0.8,1.0,80,5.971326649188995,100.0
local_sign,9,0.95,0.8,1.0,30,7.312207043170929,100.0
local_sign,9,0.95,0.8,1.0,50,7.312207043170929,100.0
local_sign,9,0.95,0.8,1.0,80,7.312207043170929,100.0
conn_shuf_only,9,0.95,0.8,1.0,30,6.3050761222839355,100.0
conn_shuf_only,9,0.95,0.8,1.0,50,6.3050761222839355,100.0
conn_shuf_only,9,0.95,0.8,1.0,80,6.3050761222839355,100.0
cel_sample,9,0.95,0.8,1.0,30,6.5551705956459045,100.0
cel_sample,9,0.95,0.8,1.0,50,6.5551705956459045,100.0
cel_sample,9,0.95,0.8,1.0,80,6.5551705956459045,100.0
local_sign+flat,9,0.95,0.8,1.0,30,5.914659678936005,100.0
local_sign+flat,9,0.95,0.8,1.0,50,5.914659678936005,100.0
local_sign+flat,9,0.95,0.8,1.0,80,5.914659678936005,100.0
local_sign+sample,9,0.95,0.8,1.0,30,5.808304071426392,100.0
local_sign+sample,9,0.95,0.8,1.0,50,5.808304071426392,100.0
local_sign+sample,9,0.95,0.8,1.0,80,5.808304071426392,100.0
local_sign+binary,9,0.95,0.8,1.0,30,5.059608101844788,100.0
local_sign+binary,9,0.95,0.8,1.0,50,5.059608101844788,100.0
local_sign+binary,9,0.95,0.8,1.0,80,5.059608101844788,100.0
global_sign_pres,9,0.95,0.8,1.0,30,6.213306188583374,100.0
global_sign_pres,9,0.95,0.8,1.0,50,6.213306188583374,100.0
global_sign_pres,9,0.95,0.8,1.0,80,6.213306188583374,100.0
binary+shuffle,9,0.95,0.8,1.0,30,5.045960485935211,100.0
binary+shuffle,9,0.95,0.8,1.0,50,5.045960485935211,100.0
binary+shuffle,9,0.95,0.8,1.0,80,5.045960485935211,100.0
real,10,0.95,0.8,1.0,30,4.66518098115921,100.0
real,10,0.95,0.8,1.0,50,4.66518098115921,100.0
real,10,0.95,0.8,1.0,80,4.66518098115921,100.0
shuffle_weights,10,0.95,0.8,1.0,30,6.90057772397995,100.0
shuffle_weights,10,0.95,0.8,1.0,50,6.90057772397995,100.0
shuffle_weights,10,0.95,0.8,1.0,80,6.90057772397995,100.0
cel_randN,10,0.95,0.8,1.0,30,12.431567072868347,100.0
cel_randN,10,0.95,0.8,1.0,50,12.431567072868347,100.0
cel_randN,10,0.95,0.8,1.0,80,12.431567072868347,100.0
er_randN,10,0.95,0.8,1.0,30,13.06457906961441,100.0
er_randN,10,0.95,0.8,1.0,50,13.06457906961441,100.0
er_randN,10,0.95,0.8,1.0,80,13.06457906961441,100.0
ws_p01_randN,10,0.95,0.8,1.0,30,12.144769251346588,100.0
ws_p01_randN,10,0.95,0.8,1.0,50,12.144769251346588,100.0
ws_p01_randN,10,0.95,0.8,1.0,80,12.144769251346588,100.0
conn_shuf,10,0.95,0.8,1.0,30,3.9257121086120605,100.0
conn_shuf,10,0.95,0.8,1.0,50,3.9257121086120605,100.0
conn_shuf,10,0.95,0.8,1.0,80,3.9257121086120605,100.0
local_sign,10,0.95,0.8,1.0,30,6.553262233734131,100.0
local_sign,10,0.95,0.8,1.0,50,6.553262233734131,100.0
local_sign,10,0.95,0.8,1.0,80,6.553262233734131,100.0
conn_shuf_only,10,0.95,0.8,1.0,30,5.653079688549042,100.0
conn_shuf_only,10,0.95,0.8,1.0,50,5.653079688549042,100.0
conn_shuf_only,10,0.95,0.8,1.0,80,5.653079688549042,100.0
cel_sample,10,0.95,0.8,1.0,30,6.215286433696747,100.0
cel_sample,10,0.95,0.8,1.0,50,6.215286433696747,100.0
cel_sample,10,0.95,0.8,1.0,80,6.215286433696747,100.0
local_sign+flat,10,0.95,0.8,1.0,30,2.607966423034668,100.0
local_sign+flat,10,0.95,0.8,1.0,50,2.607966423034668,100.0
local_sign+flat,10,0.95,0.8,1.0,80,2.607966423034668,100.0
local_sign+sample,10,0.95,0.8,1.0,30,2.8155229687690735,100.0
local_sign+sample,10,0.95,0.8,1.0,50,2.8155229687690735,100.0
local_sign+sample,10,0.95,0.8,1.0,80,2.8155229687690735,100.0
local_sign+binary,10,0.95,0.8,1.0,30,3.638618528842926,100.0
local_sign+binary,10,0.95,0.8,1.0,50,3.638618528842926,100.0
local_sign+binary,10,0.95,0.8,1.0,80,3.638618528842926,100.0
global_sign_pres,10,0.95,0.8,1.0,30,3.131917417049408,100.0
global_sign_pres,10,0.95,0.8,1.0,50,3.131917417049408,100.0
global_sign_pres,10,0.95,0.8,1.0,80,3.131917417049408,100.0
binary+shuffle,10,0.95,0.8,1.0,30,4.042112410068512,100.0
binary+shuffle,10,0.95,0.8,1.0,50,4.042112410068512,100.0
binary+shuffle,10,0.95,0.8,1.0,80,4.042112410068512,100.0
real,11,0.95,0.8,1.0,30,6.1021066308021545,100.0
real,11,0.95,0.8,1.0,50,6.1021066308021545,100.0
real,11,0.95,0.8,1.0,80,6.1021066308021545,100.0
shuffle_weights,11,0.95,0.8,1.0,30,4.233052313327789,100.0
shuffle_weights,11,0.95,0.8,1.0,50,4.233052313327789,100.0
shuffle_weights,11,0.95,0.8,1.0,80,4.233052313327789,100.0
cel_randN,11,0.95,0.8,1.0,30,9.93873131275177,100.0
cel_randN,11,0.95,0.8,1.0,50,9.93873131275177,100.0
cel_randN,11,0.95,0.8,1.0,80,9.93873131275177,100.0
er_randN,11,0.95,0.8,1.0,30,12.485148549079895,100.0
er_randN,11,0.95,0.8,1.0,50,12.485148549079895,100.0
er_randN,11,0.95,0.8,1.0,80,12.485148549079895,100.0
ws_p01_randN,11,0.95,0.8,1.0,30,12.983019769191742,100.0
ws_p01_randN,11,0.95,0.8,1.0,50,12.983019769191742,100.0
ws_p01_randN,11,0.95,0.8,1.0,80,12.983019769191742,100.0
conn_shuf,11,0.95,0.8,1.0,30,5.11561793088913,100.0
conn_shuf,11,0.95,0.8,1.0,50,5.11561793088913,100.0
conn_shuf,11,0.95,0.8,1.0,80,5.11561793088913,100.0
local_sign,11,0.95,0.8,1.0,30,3.1214494705200195,100.0
local_sign,11,0.95,0.8,1.0,50,3.1214494705200195,100.0
local_sign,11,0.95,0.8,1.0,80,3.1214494705200195,100.0
conn_shuf_only,11,0.95,0.8,1.0,30,6.568892776966095,100.0
conn_shuf_only,11,0.95,0.8,1.0,50,6.568892776966095,100.0
conn_shuf_only,11,0.95,0.8,1.0,80,6.568892776966095,100.0
cel_sample,11,0.95,0.8,1.0,30,3.67335444688797,100.0
cel_sample,11,0.95,0.8,1.0,50,3.67335444688797,100.0
cel_sample,11,0.95,0.8,1.0,80,3.67335444688797,100.0
local_sign+flat,11,0.95,0.8,1.0,30,5.4213632345199585,100.0
local_sign+flat,11,0.95,0.8,1.0,50,5.4213632345199585,100.0
local_sign+flat,11,0.95,0.8,1.0,80,5.4213632345199585,100.0
local_sign+sample,11,0.95,0.8,1.0,30,6.257459044456482,100.0
local_sign+sample,11,0.95,0.8,1.0,50,6.257459044456482,100.0
local_sign+sample,11,0.95,0.8,1.0,80,6.257459044456482,100.0
local_sign+binary,11,0.95,0.8,1.0,30,4.06519740819931,100.0
local_sign+binary,11,0.95,0.8,1.0,50,4.06519740819931,100.0
local_sign+binary,11,0.95,0.8,1.0,80,4.06519740819931,100.0
global_sign_pres,11,0.95,0.8,1.0,30,5.171218812465668,100.0
global_sign_pres,11,0.95,0.8,1.0,50,5.171218812465668,100.0
global_sign_pres,11,0.95,0.8,1.0,80,5.171218812465668,100.0
binary+shuffle,11,0.95,0.8,1.0,30,5.536932587623596,100.0
binary+shuffle,11,0.95,0.8,1.0,50,5.536932587623596,100.0
binary+shuffle,11,0.95,0.8,1.0,80,5.536932587623596,100.0
real,12,0.95,0.8,1.0,30,5.7842177748680115,100.0
real,12,0.95,0.8,1.0,50,5.7842177748680115,100.0
real,12,0.95,0.8,1.0,80,5.7842177748680115,100.0
shuffle_weights,12,0.95,0.8,1.0,30,7.234593152999878,100.0
shuffle_weights,12,0.95,0.8,1.0,50,7.234593152999878,100.0
shuffle_weights,12,0.95,0.8,1.0,80,7.234593152999878,100.0
cel_randN,12,0.95,0.8,1.0,30,11.931877493858337,100.0
cel_randN,12,0.95,0.8,1.0,50,11.931877493858337,100.0
cel_randN,12,0.95,0.8,1.0,80,11.931877493858337,100.0
er_randN,12,0.95,0.8,1.0,30,13.283771574497223,100.0
er_randN,12,0.95,0.8,1.0,50,13.283771574497223,100.0
er_randN,12,0.95,0.8,1.0,80,13.283771574497223,100.0
ws_p01_randN,12,0.95,0.8,1.0,30,13.247922837734222,100.0
ws_p01_randN,12,0.95,0.8,1.0,50,13.247922837734222,100.0
ws_p01_randN,12,0.95,0.8,1.0,80,13.247922837734222,100.0
conn_shuf,12,0.95,0.8,1.0,30,4.880275189876556,100.0
conn_shuf,12,0.95,0.8,1.0,50,4.880275189876556,100.0
conn_shuf,12,0.95,0.8,1.0,80,4.880275189876556,100.0
local_sign,12,0.95,0.8,1.0,30,3.83523827791214,100.0
local_sign,12,0.95,0.8,1.0,50,3.83523827791214,100.0
local_sign,12,0.95,0.8,1.0,80,3.83523827791214,100.0
conn_shuf_only,12,0.95,0.8,1.0,30,6.319255888462067,100.0
conn_shuf_only,12,0.95,0.8,1.0,50,6.319255888462067,100.0
conn_shuf_only,12,0.95,0.8,1.0,80,6.319255888462067,100.0
cel_sample,12,0.95,0.8,1.0,30,7.378957211971283,100.0
cel_sample,12,0.95,0.8,1.0,50,7.378957211971283,100.0
cel_sample,12,0.95,0.8,1.0,80,7.378957211971283,100.0
local_sign+flat,12,0.95,0.8,1.0,30,7.04315048456192,100.0
local_sign+flat,12,0.95,0.8,1.0,50,7.04315048456192,100.0
local_sign+flat,12,0.95,0.8,1.0,80,7.04315048456192,100.0
local_sign+sample,12,0.95,0.8,1.0,30,4.8696669936180115,100.0
local_sign+sample,12,0.95,0.8,1.0,50,4.8696669936180115,100.0
local_sign+sample,12,0.95,0.8,1.0,80,4.8696669936180115,100.0
local_sign+binary,12,0.95,0.8,1.0,30,5.048379182815552,100.0
local_sign+binary,12,0.95,0.8,1.0,50,5.048379182815552,100.0
local_sign+binary,12,0.95,0.8,1.0,80,5.048379182815552,100.0
global_sign_pres,12,0.95,0.8,1.0,30,5.606833577156067,100.0
global_sign_pres,12,0.95,0.8,1.0,50,5.606833577156067,100.0
global_sign_pres,12,0.95,0.8,1.0,80,5.606833577156067,100.0
binary+shuffle,12,0.95,0.8,1.0,30,6.445706307888031,100.0
binary+shuffle,12,0.95,0.8,1.0,50,6.445706307888031,100.0
binary+shuffle,12,0.95,0.8,1.0,80,6.445706307888031,100.0
real,13,0.95,0.8,1.0,30,4.200707733631134,99.8020193359331
real,13,0.95,0.8,1.0,50,4.209040820598602,100.0
real,13,0.95,0.8,1.0,80,4.209040820598602,100.0
shuffle_weights,13,0.95,0.8,1.0,30,5.583990812301636,100.0
shuffle_weights,13,0.95,0.8,1.0,50,5.583990812301636,100.0
shuffle_weights,13,0.95,0.8,1.0,80,5.583990812301636,100.0
cel_randN,13,0.95,0.8,1.0,30,11.011262238025665,100.0
cel_randN,13,0.95,0.8,1.0,50,11.011262238025665,100.0
cel_randN,13,0.95,0.8,1.0,80,11.011262238025665,100.0
er_randN,13,0.95,0.8,1.0,30,13.300630927085876,100.0
er_randN,13,0.95,0.8,1.0,50,13.300630927085876,100.0
er_randN,13,0.95,0.8,1.0,80,13.300630927085876,100.0
ws_p01_randN,13,0.95,0.8,1.0,30,12.908331573009491,100.0
ws_p01_randN,13,0.95,0.8,1.0,50,12.908331573009491,100.0
ws_p01_randN,13,0.95,0.8,1.0,80,12.908331573009491,100.0
conn_shuf,13,0.95,0.8,1.0,30,5.226459980010986,100.0
conn_shuf,13,0.95,0.8,1.0,50,5.226459980010986,100.0
conn_shuf,13,0.95,0.8,1.0,80,5.226459980010986,100.0
local_sign,13,0.95,0.8,1.0,30,6.142500817775726,100.0
local_sign,13,0.95,0.8,1.0,50,6.142500817775726,100.0
local_sign,13,0.95,0.8,1.0,80,6.142500817775726,100.0
conn_shuf_only,13,0.95,0.8,1.0,30,5.638424396514893,100.0
conn_shuf_only,13,0.95,0.8,1.0,50,5.638424396514893,100.0
conn_shuf_only,13,0.95,0.8,1.0,80,5.638424396514893,100.0
cel_sample,13,0.95,0.8,1.0,30,6.566363334655762,100.0
cel_sample,13,0.95,0.8,1.0,50,6.566363334655762,100.0
cel_sample,13,0.95,0.8,1.0,80,6.566363334655762,100.0
local_sign+flat,13,0.95,0.8,1.0,30,5.566995024681091,100.0
local_sign+flat,13,0.95,0.8,1.0,50,5.566995024681091,100.0
local_sign+flat,13,0.95,0.8,1.0,80,5.566995024681091,100.0
local_sign+sample,13,0.95,0.8,1.0,30,4.195637464523315,100.0
local_sign+sample,13,0.95,0.8,1.0,50,4.195637464523315,100.0
local_sign+sample,13,0.95,0.8,1.0,80,4.195637464523315,100.0
local_sign+binary,13,0.95,0.8,1.0,30,5.8668036460876465,100.00075080343333
local_sign+binary,13,0.95,0.8,1.0,50,5.8667595982551575,100.0
local_sign+binary,13,0.95,0.8,1.0,80,5.8667595982551575,100.0
global_sign_pres,13,0.95,0.8,1.0,30,7.293948829174042,100.0
global_sign_pres,13,0.95,0.8,1.0,50,7.293948829174042,100.0
global_sign_pres,13,0.95,0.8,1.0,80,7.293948829174042,100.0
binary+shuffle,13,0.95,0.8,1.0,30,4.649086534976959,100.0
binary+shuffle,13,0.95,0.8,1.0,50,4.649086534976959,100.0
binary+shuffle,13,0.95,0.8,1.0,80,4.649086534976959,100.0
real,14,0.95,0.8,1.0,30,6.742880880832672,99.69016297176712
real,14,0.95,0.8,1.0,50,6.759606838226318,99.9374479895362
real,14,0.95,0.8,1.0,80,6.76383775472641,100.0
shuffle_weights,14,0.95,0.8,1.0,30,6.573288083076477,100.0
shuffle_weights,14,0.95,0.8,1.0,50,6.573288083076477,100.0
shuffle_weights,14,0.95,0.8,1.0,80,6.573288083076477,100.0
cel_randN,14,0.95,0.8,1.0,30,12.938408732414246,100.0
cel_randN,14,0.95,0.8,1.0,50,12.938408732414246,100.0
cel_randN,14,0.95,0.8,1.0,80,12.938408732414246,100.0
er_randN,14,0.95,0.8,1.0,30,13.654542028903961,100.0
er_randN,14,0.95,0.8,1.0,50,13.654542028903961,100.0
er_randN,14,0.95,0.8,1.0,80,13.654542028903961,100.0
ws_p01_randN,14,0.95,0.8,1.0,30,14.011404931545258,100.0
ws_p01_randN,14,0.95,0.8,1.0,50,14.011404931545258,100.0
ws_p01_randN,14,0.95,0.8,1.0,80,14.011404931545258,100.0
conn_shuf,14,0.95,0.8,1.0,30,5.875748157501221,100.0
conn_shuf,14,0.95,0.8,1.0,50,5.875748157501221,100.0
conn_shuf,14,0.95,0.8,1.0,80,5.875748157501221,100.0
local_sign,14,0.95,0.8,1.0,30,6.310658395290375,100.0
local_sign,14,0.95,0.8,1.0,50,6.310658395290375,100.0
local_sign,14,0.95,0.8,1.0,80,6.310658395290375,100.0
conn_shuf_only,14,0.95,0.8,1.0,30,6.5654807686805725,100.0
conn_shuf_only,14,0.95,0.8,1.0,50,6.5654807686805725,100.0
conn_shuf_only,14,0.95,0.8,1.0,80,6.5654807686805725,100.0
cel_sample,14,0.95,0.8,1.0,30,7.298169314861298,100.0
cel_sample,14,0.95,0.8,1.0,50,7.298169314861298,100.0
cel_sample,14,0.95,0.8,1.0,80,7.298169314861298,100.0
local_sign+flat,14,0.95,0.8,1.0,30,5.659419655799866,100.0
local_sign+flat,14,0.95,0.8,1.0,50,5.659419655799866,100.0
local_sign+flat,14,0.95,0.8,1.0,80,5.659419655799866,100.0
local_sign+sample,14,0.95,0.8,1.0,30,6.799883306026459,100.0
local_sign+sample,14,0.95,0.8,1.0,50,6.799883306026459,100.0
local_sign+sample,14,0.95,0.8,1.0,80,6.799883306026459,100.0
local_sign+binary,14,0.95,0.8,1.0,30,6.503642022609711,100.0
local_sign+binary,14,0.95,0.8,1.0,50,6.503642022609711,100.0
local_sign+binary,14,0.95,0.8,1.0,80,6.503642022609711,100.0
global_sign_pres,14,0.95,0.8,1.0,30,6.532900333404541,99.99969253007848
global_sign_pres,14,0.95,0.8,1.0,50,6.532900333404541,99.99969253007848
global_sign_pres,14,0.95,0.8,1.0,80,6.53292042016983,100.0
binary+shuffle,14,0.95,0.8,1.0,30,4.4256603717803955,100.0
binary+shuffle,14,0.95,0.8,1.0,50,4.4256603717803955,100.0
binary+shuffle,14,0.95,0.8,1.0,80,4.4256603717803955,100.0
real,15,0.95,0.8,1.0,30,5.065641343593597,100.0
real,15,0.95,0.8,1.0,50,5.065641343593597,100.0
real,15,0.95,0.8,1.0,80,5.065641343593597,100.0
shuffle_weights,15,0.95,0.8,1.0,30,3.7781357169151306,100.0
shuffle_weights,15,0.95,0.8,1.0,50,3.7781357169151306,100.0
shuffle_weights,15,0.95,0.8,1.0,80,3.7781357169151306,100.0
cel_randN,15,0.95,0.8,1.0,30,13.222120583057404,100.0
cel_randN,15,0.95,0.8,1.0,50,13.222120583057404,100.0
cel_randN,15,0.95,0.8,1.0,80,13.222120583057404,100.0
er_randN,15,0.95,0.8,1.0,30,12.952009499073029,100.0
er_randN,15,0.95,0.8,1.0,50,12.952009499073029,100.0
er_randN,15,0.95,0.8,1.0,80,12.952009499073029,100.0
ws_p01_randN,15,0.95,0.8,1.0,30,12.751766562461853,100.0
ws_p01_randN,15,0.95,0.8,1.0,50,12.751766562461853,100.0
ws_p01_randN,15,0.95,0.8,1.0,80,12.751766562461853,100.0
conn_shuf,15,0.95,0.8,1.0,30,7.554156303405762,100.0
conn_shuf,15,0.95,0.8,1.0,50,7.554156303405762,100.0
conn_shuf,15,0.95,0.8,1.0,80,7.554156303405762,100.0
local_sign,15,0.95,0.8,1.0,30,6.725792348384857,100.0
local_sign,15,0.95,0.8,1.0,50,6.725792348384857,100.0
local_sign,15,0.95,0.8,1.0,80,6.725792348384857,100.0
conn_shuf_only,15,0.95,0.8,1.0,30,5.9008448123931885,100.0
conn_shuf_only,15,0.95,0.8,1.0,50,5.9008448123931885,100.0
conn_shuf_only,15,0.95,0.8,1.0,80,5.9008448123931885,100.0
cel_sample,15,0.95,0.8,1.0,30,6.970877230167389,100.0
cel_sample,15,0.95,0.8,1.0,50,6.970877230167389,100.0
cel_sample,15,0.95,0.8,1.0,80,6.970877230167389,100.0
local_sign+flat,15,0.95,0.8,1.0,30,3.9289702773094177,100.0
local_sign+flat,15,0.95,0.8,1.0,50,3.9289702773094177,100.0
local_sign+flat,15,0.95,0.8,1.0,80,3.9289702773094177,100.0
local_sign+sample,15,0.95,0.8,1.0,30,5.288266599178314,100.0
local_sign+sample,15,0.95,0.8,1.0,50,5.288266599178314,100.0
local_sign+sample,15,0.95,0.8,1.0,80,5.288266599178314,100.0
local_sign+binary,15,0.95,0.8,1.0,30,6.142903566360474,99.67616722440613
local_sign+binary,15,0.95,0.8,1.0,50,6.142903566360474,99.67616722440613
local_sign+binary,15,0.95,0.8,1.0,80,6.162860929965973,100.0
global_sign_pres,15,0.95,0.8,1.0,30,5.380152344703674,100.0
global_sign_pres,15,0.95,0.8,1.0,50,5.380152344703674,100.0
global_sign_pres,15,0.95,0.8,1.0,80,5.380152344703674,100.0
binary+shuffle,15,0.95,0.8,1.0,30,3.934175193309784,100.0
binary+shuffle,15,0.95,0.8,1.0,50,3.934175193309784,100.0
binary+shuffle,15,0.95,0.8,1.0,80,3.934175193309784,100.0
real,16,0.95,0.8,1.0,30,6.965617477893829,100.0
real,16,0.95,0.8,1.0,50,6.965617477893829,100.0
real,16,0.95,0.8,1.0,80,6.965617477893829,100.0
shuffle_weights,16,0.95,0.8,1.0,30,5.126359820365906,100.0
shuffle_weights,16,0.95,0.8,1.0,50,5.126359820365906,100.0
shuffle_weights,16,0.95,0.8,1.0,80,5.126359820365906,100.0
cel_randN,16,0.95,0.8,1.0,30,11.822217285633087,100.0
cel_randN,16,0.95,0.8,1.0,50,11.822217285633087,100.0
cel_randN,16,0.95,0.8,1.0,80,11.822217285633087,100.0
er_randN,16,0.95,0.8,1.0,30,12.445632696151733,100.0
er_randN,16,0.95,0.8,1.0,50,12.445632696151733,100.0
er_randN,16,0.95,0.8,1.0,80,12.445632696151733,100.0
ws_p01_randN,16,0.95,0.8,1.0,30,11.645446002483368,100.0
ws_p01_randN,16,0.95,0.8,1.0,50,11.645446002483368,100.0
ws_p01_randN,16,0.95,0.8,1.0,80,11.645446002483368,100.0
conn_shuf,16,0.95,0.8,1.0,30,6.796562910079956,100.0
conn_shuf,16,0.95,0.8,1.0,50,6.796562910079956,100.0
conn_shuf,16,0.95,0.8,1.0,80,6.796562910079956,100.0
local_sign,16,0.95,0.8,1.0,30,5.66050910949707,100.0
local_sign,16,0.95,0.8,1.0,50,5.66050910949707,100.0
local_sign,16,0.95,0.8,1.0,80,5.66050910949707,100.0
conn_shuf_only,16,0.95,0.8,1.0,30,4.726209223270416,100.0
conn_shuf_only,16,0.95,0.8,1.0,50,4.726209223270416,100.0
conn_shuf_only,16,0.95,0.8,1.0,80,4.726209223270416,100.0
cel_sample,16,0.95,0.8,1.0,30,5.175319612026215,100.0
cel_sample,16,0.95,0.8,1.0,50,5.175319612026215,100.0
cel_sample,16,0.95,0.8,1.0,80,5.175319612026215,100.0
local_sign+flat,16,0.95,0.8,1.0,30,5.008965492248535,100.0
local_sign+flat,16,0.95,0.8,1.0,50,5.008965492248535,100.0
local_sign+flat,16,0.95,0.8,1.0,80,5.008965492248535,100.0
local_sign+sample,16,0.95,0.8,1.0,30,6.122929155826569,100.0
local_sign+sample,16,0.95,0.8,1.0,50,6.122929155826569,100.0
local_sign+sample,16,0.95,0.8,1.0,80,6.122929155826569,100.0
local_sign+binary,16,0.95,0.8,1.0,30,3.976300597190857,100.0
local_sign+binary,16,0.95,0.8,1.0,50,3.976300597190857,100.0
local_sign+binary,16,0.95,0.8,1.0,80,3.976300597190857,100.0
global_sign_pres,16,0.95,0.8,1.0,30,4.114292621612549,100.0
global_sign_pres,16,0.95,0.8,1.0,50,4.114292621612549,100.0
global_sign_pres,16,0.95,0.8,1.0,80,4.114292621612549,100.0
binary+shuffle,16,0.95,0.8,1.0,30,5.275443255901337,100.0
binary+shuffle,16,0.95,0.8,1.0,50,5.275443255901337,100.0
binary+shuffle,16,0.95,0.8,1.0,80,5.275443255901337,100.0
real,17,0.95,0.8,1.0,30,6.9306259751319885,100.0
real,17,0.95,0.8,1.0,50,6.9306259751319885,100.0
real,17,0.95,0.8,1.0,80,6.9306259751319885,100.0
shuffle_weights,17,0.95,0.8,1.0,30,5.349329173564911,100.0
shuffle_weights,17,0.95,0.8,1.0,50,5.349329173564911,100.0
shuffle_weights,17,0.95,0.8,1.0,80,5.349329173564911,100.0
cel_randN,17,0.95,0.8,1.0,30,13.55836409330368,100.0
cel_randN,17,0.95,0.8,1.0,50,13.55836409330368,100.0
cel_randN,17,0.95,0.8,1.0,80,13.55836409330368,100.0
er_randN,17,0.95,0.8,1.0,30,13.35020112991333,100.0
er_randN,17,0.95,0.8,1.0,50,13.35020112991333,100.0
er_randN,17,0.95,0.8,1.0,80,13.35020112991333,100.0
ws_p01_randN,17,0.95,0.8,1.0,30,13.40597814321518,100.0
ws_p01_randN,17,0.95,0.8,1.0,50,13.40597814321518,100.0
ws_p01_randN,17,0.95,0.8,1.0,80,13.40597814321518,100.0
conn_shuf,17,0.95,0.8,1.0,30,6.140444219112396,100.0
conn_shuf,17,0.95,0.8,1.0,50,6.140444219112396,100.0
conn_shuf,17,0.95,0.8,1.0,80,6.140444219112396,100.0
local_sign,17,0.95,0.8,1.0,30,3.9764851927757263,100.0
local_sign,17,0.95,0.8,1.0,50,3.9764851927757263,100.0
local_sign,17,0.95,0.8,1.0,80,3.9764851927757263,100.0
conn_shuf_only,17,0.95,0.8,1.0,30,7.09712827205658,100.0
conn_shuf_only,17,0.95,0.8,1.0,50,7.09712827205658,100.0
conn_shuf_only,17,0.95,0.8,1.0,80,7.09712827205658,100.0
cel_sample,17,0.95,0.8,1.0,30,5.301439881324768,100.0
cel_sample,17,0.95,0.8,1.0,50,5.301439881324768,100.0
cel_sample,17,0.95,0.8,1.0,80,5.301439881324768,100.0
local_sign+flat,17,0.95,0.8,1.0,30,6.661276280879974,100.0
local_sign+flat,17,0.95,0.8,1.0,50,6.661276280879974,100.0
local_sign+flat,17,0.95,0.8,1.0,80,6.661276280879974,100.0
local_sign+sample,17,0.95,0.8,1.0,30,5.686495363712311,100.0
local_sign+sample,17,0.95,0.8,1.0,50,5.686495363712311,100.0
local_sign+sample,17,0.95,0.8,1.0,80,5.686495363712311,100.0
local_sign+binary,17,0.95,0.8,1.0,30,6.632255852222443,100.0
local_sign+binary,17,0.95,0.8,1.0,50,6.632255852222443,100.0
local_sign+binary,17,0.95,0.8,1.0,80,6.632255852222443,100.0
global_sign_pres,17,0.95,0.8,1.0,30,5.784297347068787,100.0002483405365
global_sign_pres,17,0.95,0.8,1.0,50,5.784297347068787,100.0002483405365
global_sign_pres,17,0.95,0.8,1.0,80,5.784282982349396,100.0
binary+shuffle,17,0.95,0.8,1.0,30,3.1390416622161865,100.0
binary+shuffle,17,0.95,0.8,1.0,50,3.1390416622161865,100.0
binary+shuffle,17,0.95,0.8,1.0,80,3.1390416622161865,100.0
real,18,0.95,0.8,1.0,30,2.916192650794983,100.0
real,18,0.95,0.8,1.0,50,2.916192650794983,100.0
real,18,0.95,0.8,1.0,80,2.916192650794983,100.0
shuffle_weights,18,0.95,0.8,1.0,30,4.078977644443512,100.0
shuffle_weights,18,0.95,0.8,1.0,50,4.078977644443512,100.0
shuffle_weights,18,0.95,0.8,1.0,80,4.078977644443512,100.0
cel_randN,18,0.95,0.8,1.0,30,12.382555961608887,100.0
cel_randN,18,0.95,0.8,1.0,50,12.382555961608887,100.0
cel_randN,18,0.95,0.8,1.0,80,12.382555961608887,100.0
er_randN,18,0.95,0.8,1.0,30,13.16293752193451,100.0
er_randN,18,0.95,0.8,1.0,50,13.16293752193451,100.0
er_randN,18,0.95,0.8,1.0,80,13.16293752193451,100.0
ws_p01_randN,18,0.95,0.8,1.0,30,12.934446454048157,100.0
ws_p01_randN,18,0.95,0.8,1.0,50,12.934446454048157,100.0
ws_p01_randN,18,0.95,0.8,1.0,80,12.934446454048157,100.0
conn_shuf,18,0.95,0.8,1.0,30,5.315074563026428,100.0
conn_shuf,18,0.95,0.8,1.0,50,5.315074563026428,100.0
conn_shuf,18,0.95,0.8,1.0,80,5.315074563026428,100.0
local_sign,18,0.95,0.8,1.0,30,4.155623018741608,100.0
local_sign,18,0.95,0.8,1.0,50,4.155623018741608,100.0
local_sign,18,0.95,0.8,1.0,80,4.155623018741608,100.0
conn_shuf_only,18,0.95,0.8,1.0,30,4.0341551303863525,100.0
conn_shuf_only,18,0.95,0.8,1.0,50,4.0341551303863525,100.0
conn_shuf_only,18,0.95,0.8,1.0,80,4.0341551303863525,100.0
cel_sample,18,0.95,0.8,1.0,30,5.458085000514984,100.0
cel_sample,18,0.95,0.8,1.0,50,5.458085000514984,100.0
cel_sample,18,0.95,0.8,1.0,80,5.458085000514984,100.0
local_sign+flat,18,0.95,0.8,1.0,30,5.388631045818329,100.0
local_sign+flat,18,0.95,0.8,1.0,50,5.388631045818329,100.0
local_sign+flat,18,0.95,0.8,1.0,80,5.388631045818329,100.0
local_sign+sample,18,0.95,0.8,1.0,30,3.2318906784057617,100.0
