model,seed,rho_target,leak,input_scale,neuron_bias,capacity_threshold,order,parity,ipc_contrib
real,0,0.95,0.8,1.0,0.1,0.001,8,even,0.25644867320079356
real,0,0.95,0.8,1.0,0.1,0.001,9,odd,0.2631694892188534
real,0,0.95,0.8,1.0,0.1,0.001,10,even,0.19227191258687526
real,0,0.95,0.8,1.0,0.1,0.005,1,odd,5.045171946287155
real,0,0.95,0.8,1.0,0.1,0.005,2,even,2.0293180658482015
real,0,0.95,0.8,1.0,0.1,0.005,3,odd,2.7016761414706707
real,0,0.95,0.8,1.0,0.1,0.005,4,even,0.909727823920548
real,0,0.95,0.8,1.0,0.1,0.005,5,odd,1.0954436394385993
real,0,0.95,0.8,1.0,0.1,0.005,6,even,0.21830115234479308
real,0,0.95,0.8,1.0,0.1,0.005,7,odd,0.6169755826704204
real,0,0.95,0.8,1.0,0.1,0.005,8,even,0.1861816169694066
real,0,0.95,0.8,1.0,0.1,0.005,9,odd,0.17572874994948506
real,0,0.95,0.8,1.0,0.1,0.005,10,even,0.1045196009799838
real,0,0.95,0.8,1.0,0.1,0.01,1,odd,5.002930256538093
real,0,0.95,0.8,1.0,0.1,0.01,2,even,1.9694112576544285
real,0,0.95,0.8,1.0,0.1,0.01,3,odd,2.633082558400929
real,0,0.95,0.8,1.0,0.1,0.01,4,even,0.840201934799552
real,0,0.95,0.8,1.0,0.1,0.01,5,odd,1.0165915098041296
real,0,0.95,0.8,1.0,0.1,0.01,6,even,0.18820017389953136
real,0,0.95,0.8,1.0,0.1,0.01,7,odd,0.5547058647498488
real,0,0.95,0.8,1.0,0.1,0.01,8,even,0.15252209827303886
real,0,0.95,0.8,1.0,0.1,0.01,9,odd,0.11694240756332874
real,0,0.95,0.8,1.0,0.1,0.01,10,even,0.031014702282845974
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,1,odd,4.866093679133613
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,2,even,0.17990815791063142
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,3,odd,2.0280607097048122
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,4,even,0.176347502090767
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,5,odd,0.878470226621077
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,6,even,0.23969507113640987
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,7,odd,0.33816547074219905
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,8,even,0.21042414333453507
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,9,odd,0.1815898513905232
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,10,even,0.14715016880882104
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.001,1,odd,4.855249188141897
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.001,2,even,0.1667640731902793
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.001,3,odd,2.0149052562192082
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.001,4,even,0.16568356833886355
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.001,5,odd,0.8652588642435148
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.001,6,even,0.22933653555810452
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.001,7,odd,0.32505291630513966
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.001,8,even,0.20266323699615896
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.001,9,odd,0.16716558090411127
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.001,10,even,0.1344352881424129
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.005,1,odd,4.800451774615794
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.005,2,even,0.11496075661852956
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.005,3,odd,1.9387240181677043
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.005,4,even,0.09440035559237003
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.005,5,odd,0.7890657423995435
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.005,6,even,0.15450134966522455
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.005,7,odd,0.2650433210656047
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.005,8,even,0.09699679957702756
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.005,9,odd,0.0847481177188456
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.005,10,even,0.05469653382897377
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.01,1,odd,4.718716656789184
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.01,2,even,0.022916301153600216
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.01,3,odd,1.8646461395546794
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.01,4,even,0.01395423337817192
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.01,5,odd,0.7489875964820385
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.01,6,even,0.07449606154114008
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.01,7,odd,0.21673762425780296
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.01,8,even,0.047077933326363564
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.01,9,odd,0.03453495632857084
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.01,10,even,0.024476854130625725
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.0,1,odd,2.9753712439678566
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.0,2,even,1.3294257390120947
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.0,3,odd,1.2998308367297682
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.0,4,even,0.7773165117073972
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.0,5,odd,0.6080404027967113
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.0,6,even,0.21647916965184777
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.0,7,odd,0.30236842920282925
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.0,8,even,0.2036201656082426
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.0,9,odd,0.17951730323421344
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.0,10,even,0.1580397067938995
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.001,1,odd,2.9652629093034193
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.001,2,even,1.3190176353091374
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.001,3,odd,1.2874983587535098
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.001,4,even,0.7640168537618592
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.001,5,odd,0.5974828890757635
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.001,6,even,0.20286925346590579
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.001,7,odd,0.2905328149208799
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.001,8,even,0.19116919650696218
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.001,9,odd,0.1642270873999223
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.001,10,even,0.1445783346425742
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.005,1,odd,2.9005226846784353
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.005,2,even,1.2258893293328583
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.005,3,odd,1.2355616465210915
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.005,4,even,0.7043965957127512
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.005,5,odd,0.507301006000489
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.005,6,even,0.1338588111102581
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.005,7,odd,0.2288640975020826
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.005,8,even,0.11885820981115103
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.005,9,odd,0.09758139122277498
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.005,10,even,0.0698479050770402
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.01,1,odd,2.8505880422890186
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.01,2,even,1.1879943832755089
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.01,3,odd,1.2011383706703782
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.01,4,even,0.6054528718814254
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.01,5,odd,0.46484334394335747
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.01,6,even,0.0730229178443551
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.01,7,odd,0.19876283686608076
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.01,8,even,0.05585815850645304
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.01,9,odd,0.021894640289247036
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.01,10,even,0.0
binary_base,0,0.95,0.8,1.0,0.0,0.0,1,odd,2.4468467505273566
binary_base,0,0.95,0.8,1.0,0.0,0.0,2,even,0.10284170059128428
binary_base,0,0.95,0.8,1.0,0.0,0.0,3,odd,1.4008971080911579
binary_base,0,0.95,0.8,1.0,0.0,0.0,4,even,0.1900447090208629
binary_base,0,0.95,0.8,1.0,0.0,0.0,5,odd,0.6951128146826487
binary_base,0,0.95,0.8,1.0,0.0,0.0,6,even,0.18798400043613128
binary_base,0,0.95,0.8,1.0,0.0,0.0,7,odd,0.20745726183452007
binary_base,0,0.95,0.8,1.0,0.0,0.0,8,even,0.20231997766235355
binary_base,0,0.95,0.8,1.0,0.0,0.0,9,odd,0.25161917761704444
binary_base,0,0.95,0.8,1.0,0.0,0.0,10,even,0.23153833410228408
binary_base,0,0.95,0.8,1.0,0.0,0.001,1,odd,2.440247653052211
binary_base,0,0.95,0.8,1.0,0.0,0.001,2,even,0.08921878039836884
binary_base,0,0.95,0.8,1.0,0.0,0.001,3,odd,1.3891714694909751
binary_base,0,0.95,0.8,1.0,0.0,0.001,4,even,0.1785134697565809
binary_base,0,0.95,0.8,1.0,0.0,0.001,5,odd,0.6847026424948126
binary_base,0,0.95,0.8,1.0,0.0,0.001,6,even,0.17530105274636298
binary_base,0,0.95,0.8,1.0,0.0,0.001,7,odd,0.19521380274090916
binary_base,0,0.95,0.8,1.0,0.0,0.001,8,even,0.1889698120066896
binary_base,0,0.95,0.8,1.0,0.0,0.001,9,odd,0.23327825695741922
binary_base,0,0.95,0.8,1.0,0.0,0.001,10,even,0.21654347016010433
binary_base,0,0.95,0.8,1.0,0.0,0.005,1,odd,2.373370591085404
binary_base,0,0.95,0.8,1.0,0.0,0.005,2,even,0.019885773304849863
binary_base,0,0.95,0.8,1.0,0.0,0.005,3,odd,1.322842022869736
binary_base,0,0.95,0.8,1.0,0.0,0.005,4,even,0.09765687072649598
binary_base,0,0.95,0.8,1.0,0.0,0.005,5,odd,0.622995660174638
binary_base,0,0.95,0.8,1.0,0.0,0.005,6,even,0.08663402311503887
binary_base,0,0.95,0.8,1.0,0.0,0.005,7,odd,0.11406343430280685
binary_base,0,0.95,0.8,1.0,0.0,0.005,8,even,0.12183080287650228
binary_base,0,0.95,0.8,1.0,0.0,0.005,9,odd,0.16118349181488156
binary_base,0,0.95,0.8,1.0,0.0,0.005,10,even,0.16933872504159808
binary_base,0,0.95,0.8,1.0,0.0,0.01,1,odd,2.283167683519423
binary_base,0,0.95,0.8,1.0,0.0,0.01,2,even,0.0
binary_base,0,0.95,0.8,1.0,0.0,0.01,3,odd,1.2390212453901768
binary_base,0,0.95,0.8,1.0,0.0,0.01,4,even,0.04946008883416653
binary_base,0,0.95,0.8,1.0,0.0,0.01,5,odd,0.5513255288824439
binary_base,0,0.95,0.8,1.0,0.0,0.01,6,even,0.012755266390740871
binary_base,0,0.95,0.8,1.0,0.0,0.01,7,odd,0.05557130463421345
binary_base,0,0.95,0.8,1.0,0.0,0.01,8,even,0.04675721284002066
binary_base,0,0.95,0.8,1.0,0.0,0.01,9,odd,0.11150532308965921
binary_base,0,0.95,0.8,1.0,0.0,0.01,10,even,0.0923438360914588
binary_base,0,0.95,0.8,1.0,0.1,0.0,1,odd,5.004428392832551
binary_base,0,0.95,0.8,1.0,0.1,0.0,2,even,1.413356964551781
binary_base,0,0.95,0.8,1.0,0.1,0.0,3,odd,2.23787792084795
binary_base,0,0.95,0.8,1.0,0.1,0.0,4,even,0.45197736911983455
binary_base,0,0.95,0.8,1.0,0.1,0.0,5,odd,1.0794655426346296
binary_base,0,0.95,0.8,1.0,0.1,0.0,6,even,0.23804771518271295
binary_base,0,0.95,0.8,1.0,0.1,0.0,7,odd,0.2258562374736357
binary_base,0,0.95,0.8,1.0,0.1,0.0,8,even,0.22881841907749845
binary_base,0,0.95,0.8,1.0,0.1,0.0,9,odd,0.22764840585250568
binary_base,0,0.95,0.8,1.0,0.1,0.0,10,even,0.1876694003524335
binary_base,0,0.95,0.8,1.0,0.1,0.001,1,odd,4.995284073171206
binary_base,0,0.95,0.8,1.0,0.1,0.001,2,even,1.399825725122355
binary_base,0,0.95,0.8,1.0,0.1,0.001,3,odd,2.228668016148731
binary_base,0,0.95,0.8,1.0,0.1,0.001,4,even,0.43869474017992616
binary_base,0,0.95,0.8,1.0,0.1,0.001,5,odd,1.0674912668764591
binary_base,0,0.95,0.8,1.0,0.1,0.001,6,even,0.226752090617083
binary_base,0,0.95,0.8,1.0,0.1,0.001,7,odd,0.21403897216077894
binary_base,0,0.95,0.8,1.0,0.1,0.001,8,even,0.21846820949576795
binary_base,0,0.95,0.8,1.0,0.1,0.001,9,odd,0.21277212107088417
binary_base,0,0.95,0.8,1.0,0.1,0.001,10,even,0.1784938129130751
binary_base,0,0.95,0.8,1.0,0.1,0.005,1,odd,4.921777913346887
binary_base,0,0.95,0.8,1.0,0.1,0.005,2,even,1.317667709197849
binary_base,0,0.95,0.8,1.0,0.1,0.005,3,odd,2.156070477794856
binary_base,0,0.95,0.8,1.0,0.1,0.005,4,even,0.37886004662141204
binary_base,0,0.95,0.8,1.0,0.1,0.005,5,odd,0.9810987752862275
binary_base,0,0.95,0.8,1.0,0.1,0.005,6,even,0.14815546525642276
binary_base,0,0.95,0.8,1.0,0.1,0.005,7,odd,0.12505769543349743
binary_base,0,0.95,0.8,1.0,0.1,0.005,8,even,0.14615452475845814
binary_base,0,0.95,0.8,1.0,0.1,0.005,9,odd,0.13086132798343897
binary_base,0,0.95,0.8,1.0,0.1,0.005,10,even,0.10663623176515102
binary_base,0,0.95,0.8,1.0,0.1,0.01,1,odd,4.858139974065125
binary_base,0,0.95,0.8,1.0,0.1,0.01,2,even,1.285748390480876
binary_base,0,0.95,0.8,1.0,0.1,0.01,3,odd,2.115833804011345
binary_base,0,0.95,0.8,1.0,0.1,0.01,4,even,0.35988814011216164
binary_base,0,0.95,0.8,1.0,0.1,0.01,5,odd,0.9343439042568207
binary_base,0,0.95,0.8,1.0,0.1,0.01,6,even,0.0910909241065383
binary_base,0,0.95,0.8,1.0,0.1,0.01,7,odd,0.08576681930571795
binary_base,0,0.95,0.8,1.0,0.1,0.01,8,even,0.07246768847107887
binary_base,0,0.95,0.8,1.0,0.1,0.01,9,odd,0.05252206977456808
binary_base,0,0.95,0.8,1.0,0.1,0.01,10,even,0.022614872083067894
er_randN,0,0.95,0.8,1.0,0.0,0.0,1,odd,8.786588649956684
er_randN,0,0.95,0.8,1.0,0.0,0.0,2,even,0.19727810296160442
er_randN,0,0.95,0.8,1.0,0.0,0.0,3,odd,4.370986025788653
er_randN,0,0.95,0.8,1.0,0.0,0.0,4,even,0.19893048522379786
er_randN,0,0.95,0.8,1.0,0.0,0.0,5,odd,1.7531887249235893
er_randN,0,0.95,0.8,1.0,0.0,0.0,6,even,0.15493509661952487
er_randN,0,0.95,0.8,1.0,0.0,0.0,7,odd,0.5643995668093567
er_randN,0,0.95,0.8,1.0,0.0,0.0,8,even,0.18573536467688
er_randN,0,0.95,0.8,1.0,0.0,0.0,9,odd,0.28024931689467003
er_randN,0,0.95,0.8,1.0,0.0,0.0,10,even,0.14865853460765432
er_randN,0,0.95,0.8,1.0,0.0,0.001,1,odd,8.77821199374739
er_randN,0,0.95,0.8,1.0,0.0,0.001,2,even,0.18403763137757778
er_randN,0,0.95,0.8,1.0,0.0,0.001,3,odd,4.358944123261608
er_randN,0,0.95,0.8,1.0,0.0,0.001,4,even,0.18955712381284684
er_randN,0,0.95,0.8,1.0,0.0,0.001,5,odd,1.7463122048648074
er_randN,0,0.95,0.8,1.0,0.0,0.001,6,even,0.14460319199133664
er_randN,0,0.95,0.8,1.0,0.0,0.001,7,odd,0.550505684223026
er_randN,0,0.95,0.8,1.0,0.0,0.001,8,even,0.17507626314181834
er_randN,0,0.95,0.8,1.0,0.0,0.001,9,odd,0.26919583964627236
er_randN,0,0.95,0.8,1.0,0.0,0.001,10,even,0.1355219891993329
er_randN,0,0.95,0.8,1.0,0.0,0.005,1,odd,8.71534441318363
er_randN,0,0.95,0.8,1.0,0.0,0.005,2,even,0.10543598514050245
er_randN,0,0.95,0.8,1.0,0.0,0.005,3,odd,4.307577940169722
er_randN,0,0.95,0.8,1.0,0.0,0.005,4,even,0.11081465892493725
er_randN,0,0.95,0.8,1.0,0.0,0.005,5,odd,1.6716544292867184
er_randN,0,0.95,0.8,1.0,0.0,0.005,6,even,0.06455883523449302
er_randN,0,0.95,0.8,1.0,0.0,0.005,7,odd,0.493196380790323
er_randN,0,0.95,0.8,1.0,0.0,0.005,8,even,0.09077483555302024
er_randN,0,0.95,0.8,1.0,0.0,0.005,9,odd,0.19477184070274234
er_randN,0,0.95,0.8,1.0,0.0,0.005,10,even,0.06176211079582572
er_randN,0,0.95,0.8,1.0,0.0,0.01,1,odd,8.651262113824487
er_randN,0,0.95,0.8,1.0,0.0,0.01,2,even,0.030602362006902695
er_randN,0,0.95,0.8,1.0,0.0,0.01,3,odd,4.288874049670994
er_randN,0,0.95,0.8,1.0,0.0,0.01,4,even,0.062280300073325634
er_randN,0,0.95,0.8,1.0,0.0,0.01,5,odd,1.6168025387451053
er_randN,0,0.95,0.8,1.0,0.0,0.01,6,even,0.011056847870349884
er_randN,0,0.95,0.8,1.0,0.0,0.01,7,odd,0.45354239363223314
er_randN,0,0.95,0.8,1.0,0.0,0.01,8,even,0.048828004859387875
er_randN,0,0.95,0.8,1.0,0.0,0.01,9,odd,0.1453637946397066
er_randN,0,0.95,0.8,1.0,0.0,0.01,10,even,0.013846928253769875
er_randN,0,0.95,0.8,1.0,0.1,0.0,1,odd,8.924904987051377
er_randN,0,0.95,0.8,1.0,0.1,0.0,2,even,3.7432669187094945
er_randN,0,0.95,0.8,1.0,0.1,0.0,3,odd,4.244937076270496
er_randN,0,0.95,0.8,1.0,0.1,0.0,4,even,0.9846721363643383
er_randN,0,0.95,0.8,1.0,0.1,0.0,5,odd,1.4256712380796586
er_randN,0,0.95,0.8,1.0,0.1,0.0,6,even,0.3022509330276417
er_randN,0,0.95,0.8,1.0,0.1,0.0,7,odd,0.4233359219079489
er_randN,0,0.95,0.8,1.0,0.1,0.0,8,even,0.23909007844009267
er_randN,0,0.95,0.8,1.0,0.1,0.0,9,odd,0.24273888580950143
er_randN,0,0.95,0.8,1.0,0.1,0.0,10,even,0.1409411467402606
er_randN,0,0.95,0.8,1.0,0.1,0.001,1,odd,8.912762520136312
er_randN,0,0.95,0.8,1.0,0.1,0.001,2,even,3.732372101629153
er_randN,0,0.95,0.8,1.0,0.1,0.001,3,odd,4.235586478956975
er_randN,0,0.95,0.8,1.0,0.1,0.001,4,even,0.9720172802917659
er_randN,0,0.95,0.8,1.0,0.1,0.001,5,odd,1.415569135453552
er_randN,0,0.95,0.8,1.0,0.1,0.001,6,even,0.28518910333514214
er_randN,0,0.95,0.8,1.0,0.1,0.001,7,odd,0.4134773632977158
er_randN,0,0.95,0.8,1.0,0.1,0.001,8,even,0.2300639000022784
er_randN,0,0.95,0.8,1.0,0.1,0.001,9,odd,0.2330987707246095
er_randN,0,0.95,0.8,1.0,0.1,0.001,10,even,0.12208593462128192
er_randN,0,0.95,0.8,1.0,0.1,0.005,1,odd,8.860393153503537
er_randN,0,0.95,0.8,1.0,0.1,0.005,2,even,3.6667581112124026
er_randN,0,0.95,0.8,1.0,0.1,0.005,3,odd,4.170535304117948
er_randN,0,0.95,0.8,1.0,0.1,0.005,4,even,0.8849649294279516
er_randN,0,0.95,0.8,1.0,0.1,0.005,5,odd,1.35062594152987
er_randN,0,0.95,0.8,1.0,0.1,0.005,6,even,0.23240960063412786
er_randN,0,0.95,0.8,1.0,0.1,0.005,7,odd,0.3184246886521578
er_randN,0,0.95,0.8,1.0,0.1,0.005,8,even,0.1526109534315765
er_randN,0,0.95,0.8,1.0,0.1,0.005,9,odd,0.13406203407794237
er_randN,0,0.95,0.8,1.0,0.1,0.005,10,even,0.06105421856045723
er_randN,0,0.95,0.8,1.0,0.1,0.01,1,odd,8.807893329299986
er_randN,0,0.95,0.8,1.0,0.1,0.01,2,even,3.606621351093054
er_randN,0,0.95,0.8,1.0,0.1,0.01,3,odd,4.118154815398157
er_randN,0,0.95,0.8,1.0,0.1,0.01,4,even,0.8419208079576492
er_randN,0,0.95,0.8,1.0,0.1,0.01,5,odd,1.3200466940179467
er_randN,0,0.95,0.8,1.0,0.1,0.01,6,even,0.1670548440888524
er_randN,0,0.95,0.8,1.0,0.1,0.01,7,odd,0.2763598244637251
er_randN,0,0.95,0.8,1.0,0.1,0.01,8,even,0.0674954280257225
er_randN,0,0.95,0.8,1.0,0.1,0.01,9,odd,0.042918864637613297
er_randN,0,0.95,0.8,1.0,0.1,0.01,10,even,0.027461488731205463
real,0,1.05,0.8,1.0,0.0,0.0,1,odd,4.965309330986315
real,0,1.05,0.8,1.0,0.0,0.0,2,even,0.1397683784574042
real,0,1.05,0.8,1.0,0.0,0.0,3,odd,1.7973597444220104
real,0,1.05,0.8,1.0,0.0,0.0,4,even,0.17706588848970384
real,0,1.05,0.8,1.0,0.0,0.0,5,odd,0.831547432542024
real,0,1.05,0.8,1.0,0.0,0.0,6,even,0.23614124746791276
real,0,1.05,0.8,1.0,0.0,0.0,7,odd,0.22867373151489012
real,0,1.05,0.8,1.0,0.0,0.0,8,even,0.11599731861967655
real,0,1.05,0.8,1.0,0.0,0.0,9,odd,0.2810796245587849
real,0,1.05,0.8,1.0,0.0,0.0,10,even,0.20460854005676765
real,0,1.05,0.8,1.0,0.0,0.001,1,odd,4.9538126167608425
real,0,1.05,0.8,1.0,0.0,0.001,2,even,0.1261934166541323
real,0,1.05,0.8,1.0,0.0,0.001,3,odd,1.7874720307299867
real,0,1.05,0.8,1.0,0.0,0.001,4,even,0.16658123338129371
real,0,1.05,0.8,1.0,0.0,0.001,5,odd,0.8203039560467005
real,0,1.05,0.8,1.0,0.0,0.001,6,even,0.2196091323858127
