config,model,seed,rho_target,leak,input_scale,washout,t_train,t_test,score,capture_pct_vs_baseline
baseline,er_randN,5,0.6,0.6,1.5,500,1500,500,0.9935066103935242,100.0
baseline,ws_p01_randN,5,0.6,0.6,1.5,500,1500,500,0.9932069778442383,100.0
baseline,conn_shuf,5,0.6,0.6,1.5,500,1500,500,1.6246237754821777,100.0
baseline,local_sign,5,0.6,0.6,1.5,500,1500,500,2.284151792526245,100.0
baseline,conn_shuf_only,5,0.6,0.6,1.5,500,1500,500,1.5909080505371094,100.0
baseline,cel_sample,5,0.6,0.6,1.5,500,1500,500,2.552973508834839,100.0
baseline,local_sign+flat,5,0.6,0.6,1.5,500,1500,500,1.4118750095367432,100.0
baseline,local_sign+sample,5,0.6,0.6,1.5,500,1500,500,1.7709218263626099,100.0
baseline,local_sign+binary,5,0.6,0.6,1.5,500,1500,500,3.024803638458252,100.0
baseline,global_sign_pres,5,0.6,0.6,1.5,500,1500,500,1.9759652614593506,100.0
baseline,binary+shuffle,5,0.6,0.6,1.5,500,1500,500,2.1546597480773926,100.0
baseline,real,5,0.6,0.8,0.1,500,1500,500,4.957472324371338,100.0
baseline,shuffle_weights,5,0.6,0.8,0.1,500,1500,500,4.788215160369873,100.0
baseline,cel_randN,5,0.6,0.8,0.1,500,1500,500,9.5792818069458,100.0
baseline,er_randN,5,0.6,0.8,0.1,500,1500,500,11.05888843536377,100.0
baseline,ws_p01_randN,5,0.6,0.8,0.1,500,1500,500,11.553790092468262,100.0
baseline,conn_shuf,5,0.6,0.8,0.1,500,1500,500,5.617674827575684,100.0
baseline,local_sign,5,0.6,0.8,0.1,500,1500,500,4.748030662536621,100.0
baseline,conn_shuf_only,5,0.6,0.8,0.1,500,1500,500,5.532504081726074,100.0
baseline,cel_sample,5,0.6,0.8,0.1,500,1500,500,5.09321928024292,100.0
baseline,local_sign+flat,5,0.6,0.8,0.1,500,1500,500,5.070703983306885,100.0
baseline,local_sign+sample,5,0.6,0.8,0.1,500,1500,500,5.04025936126709,100.0
baseline,local_sign+binary,5,0.6,0.8,0.1,500,1500,500,4.510879993438721,100.0
baseline,global_sign_pres,5,0.6,0.8,0.1,500,1500,500,4.270153045654297,100.0
baseline,binary+shuffle,5,0.6,0.8,0.1,500,1500,500,4.767568588256836,100.0
baseline,real,5,0.6,0.8,0.5,500,1500,500,4.385859966278076,100.0
baseline,shuffle_weights,5,0.6,0.8,0.5,500,1500,500,4.0124101638793945,100.0
baseline,cel_randN,5,0.6,0.8,0.5,500,1500,500,6.257697105407715,100.0
baseline,er_randN,5,0.6,0.8,0.5,500,1500,500,6.446008682250977,100.0
baseline,ws_p01_randN,5,0.6,0.8,0.5,500,1500,500,5.637480735778809,100.0
baseline,conn_shuf,5,0.6,0.8,0.5,500,1500,500,3.770171880722046,100.0
baseline,local_sign,5,0.6,0.8,0.5,500,1500,500,3.949629068374634,100.0
baseline,conn_shuf_only,5,0.6,0.8,0.5,500,1500,500,4.328304290771484,100.0
baseline,cel_sample,5,0.6,0.8,0.5,500,1500,500,3.3836140632629395,100.0
baseline,local_sign+flat,5,0.6,0.8,0.5,500,1500,500,4.098682880401611,100.0
baseline,local_sign+sample,5,0.6,0.8,0.5,500,1500,500,4.026551723480225,100.0
baseline,local_sign+binary,5,0.6,0.8,0.5,500,1500,500,4.211239337921143,100.0
baseline,global_sign_pres,5,0.6,0.8,0.5,500,1500,500,3.557068347930908,100.0
baseline,binary+shuffle,5,0.6,0.8,0.5,500,1500,500,3.0620970726013184,100.0
baseline,real,5,0.6,0.8,1.0,500,1500,500,2.4811882972717285,100.0
baseline,shuffle_weights,5,0.6,0.8,1.0,500,1500,500,3.1286871433258057,100.0
baseline,cel_randN,5,0.6,0.8,1.0,500,1500,500,2.8979036808013916,100.0
baseline,er_randN,5,0.6,0.8,1.0,500,1500,500,2.2465569972991943,100.0
baseline,ws_p01_randN,5,0.6,0.8,1.0,500,1500,500,2.666888952255249,100.0
baseline,conn_shuf,5,0.6,0.8,1.0,500,1500,500,2.0292370319366455,100.0
baseline,local_sign,5,0.6,0.8,1.0,500,1500,500,2.860353708267212,100.0
baseline,conn_shuf_only,5,0.6,0.8,1.0,500,1500,500,3.9950549602508545,100.0
baseline,cel_sample,5,0.6,0.8,1.0,500,1500,500,2.424484968185425,100.0
baseline,local_sign+flat,5,0.6,0.8,1.0,500,1500,500,1.3702936172485352,100.0
baseline,local_sign+sample,5,0.6,0.8,1.0,500,1500,500,2.7547459602355957,100.0
baseline,local_sign+binary,5,0.6,0.8,1.0,500,1500,500,2.9946045875549316,100.0
baseline,global_sign_pres,5,0.6,0.8,1.0,500,1500,500,1.4085224866867065,100.0
baseline,binary+shuffle,5,0.6,0.8,1.0,500,1500,500,2.8820114135742188,100.0
baseline,real,5,0.6,0.8,1.5,500,1500,500,1.1524701118469238,100.0
baseline,shuffle_weights,5,0.6,0.8,1.5,500,1500,500,2.3175463676452637,100.0
baseline,cel_randN,5,0.6,0.8,1.5,500,1500,500,3.0164883136749268,100.0
baseline,er_randN,5,0.6,0.8,1.5,500,1500,500,4.1663126945495605,100.0
baseline,ws_p01_randN,5,0.6,0.8,1.5,500,1500,500,4.008785247802734,100.0
baseline,conn_shuf,5,0.6,0.8,1.5,500,1500,500,2.926332712173462,100.0
baseline,local_sign,5,0.6,0.8,1.5,500,1500,500,2.705979585647583,100.0
baseline,conn_shuf_only,5,0.6,0.8,1.5,500,1500,500,2.0020837783813477,100.0
baseline,cel_sample,5,0.6,0.8,1.5,500,1500,500,3.1362390518188477,100.0
baseline,local_sign+flat,5,0.6,0.8,1.5,500,1500,500,2.967625141143799,100.0
baseline,local_sign+sample,5,0.6,0.8,1.5,500,1500,500,2.281012773513794,100.0
baseline,local_sign+binary,5,0.6,0.8,1.5,500,1500,500,1.1363511085510254,100.0
baseline,global_sign_pres,5,0.6,0.8,1.5,500,1500,500,0.5794843435287476,100.0
baseline,binary+shuffle,5,0.6,0.8,1.5,500,1500,500,2.189842700958252,100.0
baseline,real,5,0.6,1.0,0.1,500,1500,500,5.217596054077148,100.0
baseline,shuffle_weights,5,0.6,1.0,0.1,500,1500,500,5.547783374786377,100.0
baseline,cel_randN,5,0.6,1.0,0.1,500,1500,500,12.077903747558594,100.0
baseline,er_randN,5,0.6,1.0,0.1,500,1500,500,14.317802429199219,100.0
baseline,ws_p01_randN,5,0.6,1.0,0.1,500,1500,500,15.174093246459961,100.0
baseline,conn_shuf,5,0.6,1.0,0.1,500,1500,500,6.435716152191162,100.0
baseline,local_sign,5,0.6,1.0,0.1,500,1500,500,5.587267875671387,100.0
baseline,conn_shuf_only,5,0.6,1.0,0.1,500,1500,500,6.522380352020264,100.0
baseline,cel_sample,5,0.6,1.0,0.1,500,1500,500,5.742101669311523,100.0
baseline,local_sign+flat,5,0.6,1.0,0.1,500,1500,500,5.676970958709717,100.0
baseline,local_sign+sample,5,0.6,1.0,0.1,500,1500,500,5.939755916595459,100.0
baseline,local_sign+binary,5,0.6,1.0,0.1,500,1500,500,5.15937614440918,100.0
baseline,global_sign_pres,5,0.6,1.0,0.1,500,1500,500,5.113558769226074,100.0
baseline,binary+shuffle,5,0.6,1.0,0.1,500,1500,500,5.085024833679199,100.0
baseline,real,5,0.6,1.0,0.5,500,1500,500,4.14869499206543,100.0
baseline,shuffle_weights,5,0.6,1.0,0.5,500,1500,500,4.49301815032959,100.0
baseline,cel_randN,5,0.6,1.0,0.5,500,1500,500,5.734458923339844,100.0
baseline,er_randN,5,0.6,1.0,0.5,500,1500,500,8.494596481323242,100.0
baseline,ws_p01_randN,5,0.6,1.0,0.5,500,1500,500,11.553449630737305,100.0
baseline,conn_shuf,5,0.6,1.0,0.5,500,1500,500,5.000145435333252,100.0
baseline,local_sign,5,0.6,1.0,0.5,500,1500,500,3.809723138809204,100.0
baseline,conn_shuf_only,5,0.6,1.0,0.5,500,1500,500,4.618307113647461,100.0
baseline,cel_sample,5,0.6,1.0,0.5,500,1500,500,5.710794448852539,100.0
baseline,local_sign+flat,5,0.6,1.0,0.5,500,1500,500,3.643826484680176,100.0
baseline,local_sign+sample,5,0.6,1.0,0.5,500,1500,500,4.991221904754639,100.0
baseline,local_sign+binary,5,0.6,1.0,0.5,500,1500,500,2.6618447303771973,100.0
baseline,global_sign_pres,5,0.6,1.0,0.5,500,1500,500,4.100881099700928,100.0
baseline,binary+shuffle,5,0.6,1.0,0.5,500,1500,500,4.653176307678223,100.0
baseline,real,5,0.6,1.0,1.0,500,1500,500,3.609682083129883,100.0
baseline,shuffle_weights,5,0.6,1.0,1.0,500,1500,500,4.619715213775635,100.0
baseline,cel_randN,5,0.6,1.0,1.0,500,1500,500,5.593656063079834,100.0
baseline,er_randN,5,0.6,1.0,1.0,500,1500,500,8.7205228805542,100.0
baseline,ws_p01_randN,5,0.6,1.0,1.0,500,1500,500,8.629931449890137,100.0
baseline,conn_shuf,5,0.6,1.0,1.0,500,1500,500,4.151207447052002,100.0
baseline,local_sign,5,0.6,1.0,1.0,500,1500,500,3.714581251144409,100.0
baseline,conn_shuf_only,5,0.6,1.0,1.0,500,1500,500,2.597313404083252,100.0
baseline,cel_sample,5,0.6,1.0,1.0,500,1500,500,3.7629995346069336,100.0
baseline,local_sign+flat,5,0.6,1.0,1.0,500,1500,500,3.8827438354492188,100.0
baseline,local_sign+sample,5,0.6,1.0,1.0,500,1500,500,3.796018600463867,100.0
baseline,local_sign+binary,5,0.6,1.0,1.0,500,1500,500,3.494148015975952,100.0
baseline,global_sign_pres,5,0.6,1.0,1.0,500,1500,500,3.4567086696624756,100.0
baseline,binary+shuffle,5,0.6,1.0,1.0,500,1500,500,2.7415714263916016,100.0
baseline,real,5,0.6,1.0,1.5,500,1500,500,3.592022180557251,100.0
baseline,shuffle_weights,5,0.6,1.0,1.5,500,1500,500,3.4742069244384766,100.0
baseline,cel_randN,5,0.6,1.0,1.5,500,1500,500,4.325507164001465,100.0
baseline,er_randN,5,0.6,1.0,1.5,500,1500,500,7.328365325927734,100.0
baseline,ws_p01_randN,5,0.6,1.0,1.5,500,1500,500,7.001705169677734,100.0
baseline,conn_shuf,5,0.6,1.0,1.5,500,1500,500,2.9392149448394775,100.0
baseline,local_sign,5,0.6,1.0,1.5,500,1500,500,2.5422163009643555,100.0
baseline,conn_shuf_only,5,0.6,1.0,1.5,500,1500,500,3.801759719848633,100.0
baseline,cel_sample,5,0.6,1.0,1.5,500,1500,500,1.9989666938781738,100.0
baseline,local_sign+flat,5,0.6,1.0,1.5,500,1500,500,2.842782735824585,100.0
baseline,local_sign+sample,5,0.6,1.0,1.5,500,1500,500,3.580242395401001,100.0
baseline,local_sign+binary,5,0.6,1.0,1.5,500,1500,500,2.827369451522827,100.0
baseline,global_sign_pres,5,0.6,1.0,1.5,500,1500,500,2.977283000946045,100.0
baseline,binary+shuffle,5,0.6,1.0,1.5,500,1500,500,1.998274326324463,100.0
baseline,real,5,0.8,0.6,0.1,500,1500,500,5.161297798156738,100.0
baseline,shuffle_weights,5,0.8,0.6,0.1,500,1500,500,5.276605129241943,100.0
baseline,cel_randN,5,0.8,0.6,0.1,500,1500,500,9.98208236694336,100.0
baseline,er_randN,5,0.8,0.6,0.1,500,1500,500,12.85578441619873,100.0
baseline,ws_p01_randN,5,0.8,0.6,0.1,500,1500,500,12.280767440795898,100.0
baseline,conn_shuf,5,0.8,0.6,0.1,500,1500,500,5.993947505950928,100.0
baseline,local_sign,5,0.8,0.6,0.1,500,1500,500,5.609281063079834,100.0
baseline,conn_shuf_only,5,0.8,0.6,0.1,500,1500,500,6.4295806884765625,100.0
baseline,cel_sample,5,0.8,0.6,0.1,500,1500,500,4.620918273925781,100.0
baseline,local_sign+flat,5,0.8,0.6,0.1,500,1500,500,5.7204976081848145,100.0
baseline,local_sign+sample,5,0.8,0.6,0.1,500,1500,500,5.832762718200684,100.0
baseline,local_sign+binary,5,0.8,0.6,0.1,500,1500,500,5.094447135925293,100.0
baseline,global_sign_pres,5,0.8,0.6,0.1,500,1500,500,4.535938739776611,100.0
baseline,binary+shuffle,5,0.8,0.6,0.1,500,1500,500,4.423220157623291,100.0
baseline,real,5,0.8,0.6,0.5,500,1500,500,3.982072114944458,100.0
baseline,shuffle_weights,5,0.8,0.6,0.5,500,1500,500,3.3841614723205566,100.0
baseline,cel_randN,5,0.8,0.6,0.5,500,1500,500,6.4551801681518555,100.0
baseline,er_randN,5,0.8,0.6,0.5,500,1500,500,9.401522636413574,100.0
baseline,ws_p01_randN,5,0.8,0.6,0.5,500,1500,500,9.533636093139648,100.0
baseline,conn_shuf,5,0.8,0.6,0.5,500,1500,500,3.648867607116699,100.0
baseline,local_sign,5,0.8,0.6,0.5,500,1500,500,4.042455673217773,100.0
baseline,conn_shuf_only,5,0.8,0.6,0.5,500,1500,500,4.6643266677856445,100.0
baseline,cel_sample,5,0.8,0.6,0.5,500,1500,500,3.6297290325164795,100.0
baseline,local_sign+flat,5,0.8,0.6,0.5,500,1500,500,4.961027145385742,100.0
baseline,local_sign+sample,5,0.8,0.6,0.5,500,1500,500,3.6931467056274414,100.0
baseline,local_sign+binary,5,0.8,0.6,0.5,500,1500,500,3.5487842559814453,100.0
baseline,global_sign_pres,5,0.8,0.6,0.5,500,1500,500,4.646175861358643,100.0
baseline,binary+shuffle,5,0.8,0.6,0.5,500,1500,500,3.427135705947876,100.0
baseline,real,5,0.8,0.6,1.0,500,1500,500,3.178964853286743,100.0
baseline,shuffle_weights,5,0.8,0.6,1.0,500,1500,500,3.039294481277466,100.0
baseline,cel_randN,5,0.8,0.6,1.0,500,1500,500,3.6941845417022705,100.0
baseline,er_randN,5,0.8,0.6,1.0,500,1500,500,5.393471717834473,100.0
baseline,ws_p01_randN,5,0.8,0.6,1.0,500,1500,500,6.106790065765381,100.0
baseline,conn_shuf,5,0.8,0.6,1.0,500,1500,500,2.7752230167388916,100.0
baseline,local_sign,5,0.8,0.6,1.0,500,1500,500,1.9449183940887451,100.0
baseline,conn_shuf_only,5,0.8,0.6,1.0,500,1500,500,3.3367364406585693,100.0
baseline,cel_sample,5,0.8,0.6,1.0,500,1500,500,2.666707754135132,100.0
baseline,local_sign+flat,5,0.8,0.6,1.0,500,1500,500,1.6900238990783691,100.0
baseline,local_sign+sample,5,0.8,0.6,1.0,500,1500,500,2.0672712326049805,100.0
baseline,local_sign+binary,5,0.8,0.6,1.0,500,1500,500,2.4311294555664062,100.0
baseline,global_sign_pres,5,0.8,0.6,1.0,500,1500,500,3.2310004234313965,100.0
baseline,binary+shuffle,5,0.8,0.6,1.0,500,1500,500,2.4990251064300537,100.0
baseline,real,5,0.8,0.6,1.5,500,1500,500,1.8187859058380127,100.0
baseline,shuffle_weights,5,0.8,0.6,1.5,500,1500,500,1.647670865058899,100.0
baseline,cel_randN,5,0.8,0.6,1.5,500,1500,500,1.2972896099090576,100.0
baseline,er_randN,5,0.8,0.6,1.5,500,1500,500,5.382552146911621,100.0
baseline,ws_p01_randN,5,0.8,0.6,1.5,500,1500,500,5.172456741333008,100.0
baseline,conn_shuf,5,0.8,0.6,1.5,500,1500,500,0.33626264333724976,100.0
baseline,local_sign,5,0.8,0.6,1.5,500,1500,500,1.6568981409072876,100.0
baseline,conn_shuf_only,5,0.8,0.6,1.5,500,1500,500,1.2274730205535889,100.0
baseline,cel_sample,5,0.8,0.6,1.5,500,1500,500,0.9764648079872131,100.0
baseline,local_sign+flat,5,0.8,0.6,1.5,500,1500,500,1.0415599346160889,100.0
baseline,local_sign+sample,5,0.8,0.6,1.5,500,1500,500,1.6215810775756836,100.0
baseline,local_sign+binary,5,0.8,0.6,1.5,500,1500,500,2.0779831409454346,100.0
baseline,global_sign_pres,5,0.8,0.6,1.5,500,1500,500,0.5395135879516602,100.0
baseline,binary+shuffle,5,0.8,0.6,1.5,500,1500,500,1.2161937952041626,100.0
baseline,real,5,0.8,0.8,0.1,500,1500,500,5.527650833129883,100.0
baseline,shuffle_weights,5,0.8,0.8,0.1,500,1500,500,6.180153846740723,100.0
baseline,cel_randN,5,0.8,0.8,0.1,500,1500,500,14.179963111877441,100.0
baseline,er_randN,5,0.8,0.8,0.1,500,1500,500,16.44999885559082,100.0
baseline,ws_p01_randN,5,0.8,0.8,0.1,500,1500,500,17.54421043395996,100.0
baseline,conn_shuf,5,0.8,0.8,0.1,500,1500,500,6.942323207855225,100.0
baseline,local_sign,5,0.8,0.8,0.1,500,1500,500,6.285301208496094,100.0
baseline,conn_shuf_only,5,0.8,0.8,0.1,500,1500,500,6.955255508422852,100.0
baseline,cel_sample,5,0.8,0.8,0.1,500,1500,500,5.721181392669678,100.0
baseline,local_sign+flat,5,0.8,0.8,0.1,500,1500,500,6.375679969787598,100.0
baseline,local_sign+sample,5,0.8,0.8,0.1,500,1500,500,6.32635498046875,100.0
baseline,local_sign+binary,5,0.8,0.8,0.1,500,1500,500,5.212981700897217,100.0
baseline,global_sign_pres,5,0.8,0.8,0.1,500,1500,500,5.30263614654541,100.0
baseline,binary+shuffle,5,0.8,0.8,0.1,500,1500,500,5.570353984832764,100.0
baseline,real,5,0.8,0.8,0.5,500,1500,500,4.0120086669921875,100.0
baseline,shuffle_weights,5,0.8,0.8,0.5,500,1500,500,4.896858215332031,100.0
baseline,cel_randN,5,0.8,0.8,0.5,500,1500,500,7.852102279663086,100.0
baseline,er_randN,5,0.8,0.8,0.5,500,1500,500,11.692388534545898,100.0
baseline,ws_p01_randN,5,0.8,0.8,0.5,500,1500,500,10.967721939086914,100.0
baseline,conn_shuf,5,0.8,0.8,0.5,500,1500,500,3.9620680809020996,100.0
baseline,local_sign,5,0.8,0.8,0.5,500,1500,500,4.305906295776367,100.0
baseline,conn_shuf_only,5,0.8,0.8,0.5,500,1500,500,6.122773170471191,100.0
baseline,cel_sample,5,0.8,0.8,0.5,500,1500,500,4.891550540924072,100.0
baseline,local_sign+flat,5,0.8,0.8,0.5,500,1500,500,3.3746604919433594,100.0
baseline,local_sign+sample,5,0.8,0.8,0.5,500,1500,500,3.702634572982788,100.0
baseline,local_sign+binary,5,0.8,0.8,0.5,500,1500,500,3.4390196800231934,100.0
baseline,global_sign_pres,5,0.8,0.8,0.5,500,1500,500,4.995043754577637,100.0
baseline,binary+shuffle,5,0.8,0.8,0.5,500,1500,500,5.857133865356445,100.0
baseline,real,5,0.8,0.8,1.0,500,1500,500,0.016969144344329834,100.0
baseline,shuffle_weights,5,0.8,0.8,1.0,500,1500,500,2.8699190616607666,100.0
baseline,cel_randN,5,0.8,0.8,1.0,500,1500,500,6.714526176452637,100.0
baseline,er_randN,5,0.8,0.8,1.0,500,1500,500,8.605768203735352,100.0
baseline,ws_p01_randN,5,0.8,0.8,1.0,500,1500,500,8.138219833374023,100.0
baseline,conn_shuf,5,0.8,0.8,1.0,500,1500,500,3.556755542755127,100.0
baseline,local_sign,5,0.8,0.8,1.0,500,1500,500,3.6837234497070312,100.0
baseline,conn_shuf_only,5,0.8,0.8,1.0,500,1500,500,3.430448055267334,100.0
baseline,cel_sample,5,0.8,0.8,1.0,500,1500,500,3.306915521621704,100.0
baseline,local_sign+flat,5,0.8,0.8,1.0,500,1500,500,3.6271474361419678,100.0
baseline,local_sign+sample,5,0.8,0.8,1.0,500,1500,500,2.6175289154052734,100.0
baseline,local_sign+binary,5,0.8,0.8,1.0,500,1500,500,2.6771867275238037,100.0
baseline,global_sign_pres,5,0.8,0.8,1.0,500,1500,500,2.332655668258667,100.0
baseline,binary+shuffle,5,0.8,0.8,1.0,500,1500,500,3.158527374267578,100.0
baseline,real,5,0.8,0.8,1.5,500,1500,500,3.3977255821228027,100.0
baseline,shuffle_weights,5,0.8,0.8,1.5,500,1500,500,2.5250701904296875,100.0
baseline,cel_randN,5,0.8,0.8,1.5,500,1500,500,4.937284469604492,100.0
baseline,er_randN,5,0.8,0.8,1.5,500,1500,500,6.826513290405273,100.0
baseline,ws_p01_randN,5,0.8,0.8,1.5,500,1500,500,6.57696533203125,100.0
baseline,conn_shuf,5,0.8,0.8,1.5,500,1500,500,2.1868743896484375,100.0
baseline,local_sign,5,0.8,0.8,1.5,500,1500,500,1.6258718967437744,100.0
baseline,conn_shuf_only,5,0.8,0.8,1.5,500,1500,500,2.5951104164123535,100.0
baseline,cel_sample,5,0.8,0.8,1.5,500,1500,500,1.9758816957473755,100.0
baseline,local_sign+flat,5,0.8,0.8,1.5,500,1500,500,2.1967315673828125,100.0
baseline,local_sign+sample,5,0.8,0.8,1.5,500,1500,500,2.364590644836426,100.0
baseline,local_sign+binary,5,0.8,0.8,1.5,500,1500,500,2.2671961784362793,100.0
baseline,global_sign_pres,5,0.8,0.8,1.5,500,1500,500,2.6243205070495605,100.0
baseline,binary+shuffle,5,0.8,0.8,1.5,500,1500,500,2.4203028678894043,100.0
baseline,real,5,0.8,1.0,0.1,500,1500,500,6.7709760665893555,100.0
baseline,shuffle_weights,5,0.8,1.0,0.1,500,1500,500,7.457458972930908,100.0
baseline,cel_randN,5,0.8,1.0,0.1,500,1500,500,18.30919647216797,100.0
baseline,er_randN,5,0.8,1.0,0.1,500,1500,500,24.160709381103516,100.0
baseline,ws_p01_randN,5,0.8,1.0,0.1,500,1500,500,25.349674224853516,100.0
baseline,conn_shuf,5,0.8,1.0,0.1,500,1500,500,8.338003158569336,100.0
baseline,local_sign,5,0.8,1.0,0.1,500,1500,500,7.1382246017456055,100.0
baseline,conn_shuf_only,5,0.8,1.0,0.1,500,1500,500,8.178422927856445,100.0
baseline,cel_sample,5,0.8,1.0,0.1,500,1500,500,7.216670036315918,100.0
baseline,local_sign+flat,5,0.8,1.0,0.1,500,1500,500,7.076869487762451,100.0
baseline,local_sign+sample,5,0.8,1.0,0.1,500,1500,500,7.629924774169922,100.0
baseline,local_sign+binary,5,0.8,1.0,0.1,500,1500,500,6.102937698364258,100.0
baseline,global_sign_pres,5,0.8,1.0,0.1,500,1500,500,6.142285346984863,100.0
baseline,binary+shuffle,5,0.8,1.0,0.1,500,1500,500,6.277334213256836,100.0
baseline,real,5,0.8,1.0,0.5,500,1500,500,3.6045422554016113,100.0
baseline,shuffle_weights,5,0.8,1.0,0.5,500,1500,500,5.095257759094238,100.0
baseline,cel_randN,5,0.8,1.0,0.5,500,1500,500,11.420705795288086,100.0
baseline,er_randN,5,0.8,1.0,0.5,500,1500,500,14.087409973144531,100.0
baseline,ws_p01_randN,5,0.8,1.0,0.5,500,1500,500,13.61076831817627,100.0
baseline,conn_shuf,5,0.8,1.0,0.5,500,1500,500,6.375983238220215,100.0
baseline,local_sign,5,0.8,1.0,0.5,500,1500,500,4.341763019561768,100.0
baseline,conn_shuf_only,5,0.8,1.0,0.5,500,1500,500,6.403426170349121,100.0
baseline,cel_sample,5,0.8,1.0,0.5,500,1500,500,4.975278377532959,100.0
baseline,local_sign+flat,5,0.8,1.0,0.5,500,1500,500,5.468071937561035,100.0
baseline,local_sign+sample,5,0.8,1.0,0.5,500,1500,500,4.872387409210205,100.0
baseline,local_sign+binary,5,0.8,1.0,0.5,500,1500,500,3.959848403930664,100.0
baseline,global_sign_pres,5,0.8,1.0,0.5,500,1500,500,4.900990962982178,100.0
baseline,binary+shuffle,5,0.8,1.0,0.5,500,1500,500,4.380014896392822,100.0
baseline,real,5,0.8,1.0,1.0,500,1500,500,4.204082012176514,100.0
baseline,shuffle_weights,5,0.8,1.0,1.0,500,1500,500,4.069659233093262,100.0
baseline,cel_randN,5,0.8,1.0,1.0,500,1500,500,8.246368408203125,100.0
baseline,er_randN,5,0.8,1.0,1.0,500,1500,500,10.05520248413086,100.0
baseline,ws_p01_randN,5,0.8,1.0,1.0,500,1500,500,9.370280265808105,100.0
baseline,conn_shuf,5,0.8,1.0,1.0,500,1500,500,3.9220337867736816,100.0
