mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,mean,src
ws_p0.1+randN,175,1.05,0.6,0.1,13.679232597351074,18.78715020418167,7.5449419021606445,8.554730415344238,8.922595588956028e-05,chunk_7
ws_p0.1+randN,175,1.05,0.6,0.5,8.956170082092285,12.81346744298935,13.015281677246094,23.86140251159668,7.134789484553039e-05,chunk_7
ws_p0.1+randN,175,1.05,0.6,1.0,7.204869270324707,11.036280989646912,12.480751991271973,28.722021102905273,-0.0001758708676788956,chunk_7
ws_p0.1+randN,175,1.05,0.6,1.5,6.217538356781006,8.715082824230194,24.885774612426758,59.81144332885742,-0.0002337498008273542,chunk_7
ws_p0.1+randN,175,1.05,0.8,0.1,17.50997543334961,24.917019188404083,8.960119247436523,10.764412879943848,-0.0002743573859333992,chunk_7
ws_p0.1+randN,175,1.05,0.8,0.5,11.678927421569824,16.626602470874786,20.570117950439453,39.43122100830078,-0.0002063687570625916,chunk_7
ws_p0.1+randN,175,1.05,0.8,1.0,9.67552375793457,13.887408971786499,27.328601837158203,62.650840759277344,-4.474906745599583e-05,chunk_7
ws_p0.1+randN,175,1.05,0.8,1.5,6.812955856323242,10.664999604225159,24.704172134399414,63.399986267089844,0.00010269569611409679,chunk_7
ws_p0.1+randN,175,1.05,1.0,0.1,26.67351531982422,28.3421728014946,19.78555679321289,28.784008026123047,-5.331938882591203e-05,chunk_7
ws_p0.1+randN,175,1.05,1.0,0.5,15.327139854431152,19.884285271167755,35.53879165649414,66.6573257446289,0.0001444504305254668,chunk_7
ws_p0.1+randN,175,1.05,1.0,1.0,10.091153144836426,14.514027893543243,30.80023765563965,69.78046417236328,-1.2558533853734843e-05,chunk_7
ws_p0.1+randN,175,1.05,1.0,1.5,7.901810646057129,11.436413645744324,33.420440673828125,81.84956359863281,-5.27746306033805e-05,chunk_7
ws_p0.1+randN,176,0.6,0.6,0.1,8.692957878112793,9.73411875963211,2.956879138946533,3.1432530879974365,-2.5809849830693565e-05,chunk_7
ws_p0.1+randN,176,0.6,0.6,0.5,5.511204719543457,8.517035186290741,3.811257839202881,5.726693630218506,4.497581176110543e-05,chunk_7
ws_p0.1+randN,176,0.6,0.6,1.0,3.2076802253723145,4.844259262084961,4.6883225440979,8.837099075317383,3.36133198288735e-05,chunk_7
ws_p0.1+randN,176,0.6,0.6,1.5,0.9925482273101807,1.0044658780097961,4.850814342498779,10.982438087463379,9.243749809684232e-05,chunk_7
ws_p0.1+randN,176,0.6,0.8,0.1,8.829367637634277,10.328741192817688,3.172417163848877,3.3949477672576904,8.51482545840554e-05,chunk_7
ws_p0.1+randN,176,0.6,0.8,0.5,5.700845718383789,8.682462275028229,4.416919708251953,6.801442623138428,2.4800722258078167e-06,chunk_7
ws_p0.1+randN,176,0.6,0.8,1.0,4.350358963012695,6.798547387123108,6.010767936706543,12.547978401184082,1.3240361113275867e-05,chunk_7
ws_p0.1+randN,176,0.6,0.8,1.5,3.2158093452453613,5.532554984092712,7.312537670135498,18.23355484008789,-7.034039299469441e-05,chunk_7
ws_p0.1+randN,176,0.6,1.0,0.1,10.388925552368164,12.940323531627655,3.7063324451446533,4.017330169677734,-5.0762249884428456e-05,chunk_7
ws_p0.1+randN,176,0.6,1.0,0.5,7.909482002258301,11.939214527606964,6.908574104309082,12.553101539611816,-0.0001702821464277804,chunk_7
ws_p0.1+randN,176,0.6,1.0,1.0,6.706358432769775,9.876177966594696,8.976612091064453,20.606708526611328,-0.00018680139328353107,chunk_7
ws_p0.1+randN,176,0.6,1.0,1.5,4.454870223999023,6.000726163387299,9.007805824279785,22.475536346435547,-3.0335013434523717e-05,chunk_7
ws_p0.1+randN,176,0.8,0.6,0.1,9.065788269042969,10.821290671825409,3.3161847591400146,3.5192511081695557,4.155946589889936e-05,chunk_7
ws_p0.1+randN,176,0.8,0.6,0.5,5.667586803436279,8.450757622718811,5.208261489868164,8.581368446350098,-0.0002064656000584364,chunk_7
ws_p0.1+randN,176,0.8,0.6,1.0,1.2085330486297607,2.095877945423126,6.163496971130371,12.526944160461426,2.03757117560599e-05,chunk_7
ws_p0.1+randN,176,0.8,0.6,1.5,2.3016719818115234,3.4050381183624268,9.503937721252441,23.80587387084961,0.0002832417085301131,chunk_7
ws_p0.1+randN,176,0.8,0.8,0.1,11.973095893859863,14.348792672157288,4.730637550354004,5.18076753616333,0.0001204002765007317,chunk_7
ws_p0.1+randN,176,0.8,0.8,0.5,9.427785873413086,13.88299173116684,6.397643089294434,10.578116416931152,0.00013966737606097013,chunk_7
ws_p0.1+randN,176,0.8,0.8,1.0,7.8128662109375,12.442444324493408,13.63211441040039,32.274417877197266,3.440115324337967e-05,chunk_7
ws_p0.1+randN,176,0.8,0.8,1.5,6.126211166381836,9.85779994726181,11.233495712280273,29.350994110107422,-9.027904889080673e-05,chunk_7
ws_p0.1+randN,176,0.8,1.0,0.1,19.90802001953125,23.96489953994751,8.361566543579102,9.776305198669434,0.0001881327189039439,chunk_7
ws_p0.1+randN,176,0.8,1.0,0.5,12.535518646240234,18.053163647651672,14.657662391662598,28.587106704711914,0.00017506667063571513,chunk_7
ws_p0.1+randN,176,0.8,1.0,1.0,9.572879791259766,14.548709988594055,18.006284713745117,43.141395568847656,7.438888860633597e-05,chunk_7
ws_p0.1+randN,176,0.8,1.0,1.5,7.265889644622803,11.179253280162811,19.87515640258789,52.95655822753906,7.170696335379034e-05,chunk_7
ws_p0.1+randN,176,0.95,0.6,0.1,15.171595573425293,17.211280465126038,6.6065993309021,7.1900634765625,-0.00019614722987171263,chunk_7
ws_p0.1+randN,176,0.95,0.6,0.5,8.978992462158203,14.12067574262619,10.774053573608398,20.709749221801758,-0.0003187129332218319,chunk_7
ws_p0.1+randN,176,0.95,0.6,1.0,6.577025413513184,10.611545205116272,11.424266815185547,25.4107723236084,-6.915687845321372e-05,chunk_7
ws_p0.1+randN,176,0.95,0.6,1.5,6.1952643394470215,9.035379648208618,13.787545204162598,33.965972900390625,0.000103355101600755,chunk_7
ws_p0.1+randN,176,0.95,0.8,0.1,16.961517333984375,20.674227237701416,7.962335109710693,9.312745094299316,8.928363968152553e-05,chunk_7
ws_p0.1+randN,176,0.95,0.8,0.5,11.763057708740234,18.02872598171234,12.029461860656738,22.48031234741211,6.030784788890742e-05,chunk_7
ws_p0.1+randN,176,0.95,0.8,1.0,8.251079559326172,12.826362609863281,11.106369972229004,25.80649757385254,-0.00011950294720008969,chunk_7
ws_p0.1+randN,176,0.95,0.8,1.5,6.331019401550293,10.415269315242767,15.85375690460205,42.25023651123047,6.86373605276458e-05,chunk_7
ws_p0.1+randN,176,0.95,1.0,0.1,22.777257919311523,26.752074241638184,10.412269592285156,12.24255084991455,0.00042932768701575696,chunk_7
ws_p0.1+randN,176,0.95,1.0,0.5,14.21552848815918,18.98454838991165,28.10952377319336,54.698577880859375,-0.00013510347343981266,chunk_7
ws_p0.1+randN,176,0.95,1.0,1.0,10.528177261352539,15.118599116802216,30.9785213470459,69.69796752929688,2.0159750420134515e-05,chunk_7
ws_p0.1+randN,176,0.95,1.0,1.5,7.782855033874512,11.591085433959961,31.82508087158203,79.23509979248047,-0.0001097097629099153,chunk_7
ws_p0.1+randN,176,1.05,0.6,0.1,12.339634895324707,16.852923214435577,7.461727142333984,8.577162742614746,-0.00011109682236565277,chunk_7
ws_p0.1+randN,176,1.05,0.6,0.5,10.26598834991455,14.808574855327606,10.603598594665527,19.457263946533203,0.00024170975666493177,chunk_7
ws_p0.1+randN,176,1.05,0.6,1.0,7.15692663192749,10.874083995819092,16.865798950195312,39.465126037597656,0.00018264928075950593,chunk_7
ws_p0.1+randN,176,1.05,0.6,1.5,5.656924724578857,8.650688171386719,13.284212112426758,32.99882507324219,-0.0003717142390087247,chunk_7
ws_p0.1+randN,176,1.05,0.8,0.1,18.694995880126953,21.570404410362244,10.746338844299316,12.621634483337402,8.960612467490137e-05,chunk_7
ws_p0.1+randN,176,1.05,0.8,0.5,11.864910125732422,16.734543800354004,18.637855529785156,35.78520965576172,0.00014157105761114508,chunk_7
ws_p0.1+randN,176,1.05,0.8,1.0,7.541930198669434,11.147230982780457,13.950654983520508,33.07361602783203,-0.00018910948710981756,chunk_7
ws_p0.1+randN,176,1.05,0.8,1.5,7.051849365234375,10.304941594600677,23.189617156982422,60.303436279296875,-0.00012109402450732887,chunk_7
ws_p0.1+randN,176,1.05,1.0,0.1,26.571727752685547,29.720820367336273,16.44475555419922,20.463130950927734,-0.0001709431380731985,chunk_7
ws_p0.1+randN,176,1.05,1.0,0.5,14.148221969604492,18.4553724527359,40.66804504394531,77.79712677001953,-2.596228659967892e-05,chunk_7
ws_p0.1+randN,176,1.05,1.0,1.0,10.260744094848633,14.172657370567322,46.726043701171875,100.93234252929688,0.0001835115544963628,chunk_7
ws_p0.1+randN,176,1.05,1.0,1.5,7.3488264083862305,11.04706346988678,27.785900115966797,71.35369873046875,-5.535673335543834e-05,chunk_7
ws_p0.1+randN,177,0.6,0.6,0.1,6.8899664878845215,7.618102312088013,2.6517300605773926,2.771188259124756,1.4318040484795347e-05,chunk_7
ws_p0.1+randN,177,0.6,0.6,0.5,5.699398994445801,8.011150121688843,3.709235906600952,5.647232532501221,-0.00012003240408375859,chunk_7
ws_p0.1+randN,177,0.6,0.6,1.0,2.2918472290039062,2.4192366003990173,4.31993293762207,8.427410125732422,-0.00011239595914958045,chunk_7
ws_p0.1+randN,177,0.6,0.6,1.5,2.9035961627960205,4.384520173072815,4.6522417068481445,10.230849266052246,-1.4427773749048356e-05,chunk_7
ws_p0.1+randN,177,0.6,0.8,0.1,8.847434043884277,9.808714389801025,3.0088062286376953,3.1714136600494385,-1.0236389243800659e-05,chunk_7
ws_p0.1+randN,177,0.6,0.8,0.5,5.78564977645874,9.202153861522675,4.3655686378479,6.666784286499023,0.00014630354417022318,chunk_7
ws_p0.1+randN,177,0.6,0.8,1.0,3.695047616958618,5.28846138715744,6.2160844802856445,12.590800285339355,0.00011028978042304516,chunk_7
ws_p0.1+randN,177,0.6,0.8,1.5,2.1065785884857178,3.0998131036758423,5.541750431060791,13.183504104614258,-6.513766857096925e-05,chunk_7
ws_p0.1+randN,177,0.6,1.0,0.1,12.178339958190918,16.009903609752655,4.636150360107422,5.112410068511963,1.9480115952319466e-05,chunk_7
ws_p0.1+randN,177,0.6,1.0,0.5,5.954007148742676,8.56216025352478,3.9748973846435547,6.077157497406006,-5.846656563335273e-07,chunk_7
ws_p0.1+randN,177,0.6,1.0,1.0,5.9255218505859375,8.158604681491852,8.928413391113281,20.529037475585938,0.0002070724149234593,chunk_7
ws_p0.1+randN,177,0.6,1.0,1.5,4.59475564956665,6.21226954460144,8.201022148132324,20.6231689453125,-5.974581654299982e-05,chunk_7
ws_p0.1+randN,177,0.8,0.6,0.1,10.548157691955566,12.473564147949219,3.9798648357391357,4.234178066253662,-6.614113226532936e-05,chunk_7
ws_p0.1+randN,177,0.8,0.6,0.5,7.6992506980896,12.127188861370087,5.627806663513184,9.450142860412598,-2.267701711389236e-05,chunk_7
ws_p0.1+randN,177,0.8,0.6,1.0,4.7997565269470215,6.083373844623566,7.8863043785095215,17.757732391357422,-2.277549538121093e-05,chunk_7
ws_p0.1+randN,177,0.8,0.6,1.5,2.741513252258301,4.266566693782806,8.32090950012207,21.114957809448242,-1.624499782337807e-05,chunk_7
ws_p0.1+randN,177,0.8,0.8,0.1,15.563162803649902,19.088160574436188,5.672191143035889,6.268787860870361,-0.0001231724745593965,chunk_7
ws_p0.1+randN,177,0.8,0.8,0.5,10.632375717163086,16.19017118215561,8.829258918762207,16.021862030029297,-3.79608100047335e-05,chunk_7
ws_p0.1+randN,177,0.8,0.8,1.0,4.928130626678467,6.8488489985466,8.0913667678833,18.54749298095703,-6.0401416703825817e-05,chunk_7
ws_p0.1+randN,177,0.8,0.8,1.5,6.914644241333008,10.487614333629608,13.959768295288086,38.05292892456055,5.529744885279797e-05,chunk_7
ws_p0.1+randN,177,0.8,1.0,0.1,15.297701835632324,17.888732373714447,5.633303642272949,6.1996073722839355,0.00010728775669122115,chunk_7
ws_p0.1+randN,177,0.8,1.0,0.5,11.898404121398926,17.30641484260559,16.027084350585938,31.754547119140625,2.6077459551743232e-05,chunk_7
ws_p0.1+randN,177,0.8,1.0,1.0,9.506627082824707,14.341610074043274,18.743993759155273,44.37997055053711,-0.00022505881497636437,chunk_7
ws_p0.1+randN,177,0.8,1.0,1.5,7.225109100341797,11.17544573545456,18.11886215209961,47.988765716552734,5.829278961755335e-05,chunk_7
ws_p0.1+randN,177,0.95,0.6,0.1,10.67560863494873,13.094150245189667,4.7859649658203125,5.1896185874938965,3.141128763672896e-05,chunk_7
ws_p0.1+randN,177,0.95,0.6,0.5,10.509132385253906,15.618921339511871,8.918176651000977,16.297128677368164,2.5057673269657244e-07,chunk_7
ws_p0.1+randN,177,0.95,0.6,1.0,2.7933828830718994,3.5782922506332397,7.5256218910217285,15.840567588806152,0.0004019632178824395,chunk_7
ws_p0.1+randN,177,0.95,0.6,1.5,5.33181619644165,8.509261131286621,12.771235466003418,32.02333068847656,-0.00015070420340634882,chunk_7
ws_p0.1+randN,177,0.95,0.8,0.1,19.65444564819336,23.19075697660446,9.277217864990234,10.665204048156738,0.00012410763883963227,chunk_7
ws_p0.1+randN,177,0.95,0.8,0.5,11.417193412780762,16.684971868991852,15.31361198425293,28.411151885986328,-1.8760632883640938e-05,chunk_7
ws_p0.1+randN,177,0.95,0.8,1.0,8.14642333984375,12.315885841846466,20.22130584716797,48.76033020019531,0.00017616916738916188,chunk_7
ws_p0.1+randN,177,0.95,0.8,1.5,7.114931106567383,11.18698900938034,14.947782516479492,38.7852783203125,7.477925828425214e-05,chunk_7
ws_p0.1+randN,177,0.95,1.0,0.1,25.546567916870117,28.751095056533813,13.964211463928223,16.562877655029297,0.00011922429985133931,chunk_7
ws_p0.1+randN,177,0.95,1.0,0.5,13.37240982055664,18.94705182313919,19.886981964111328,40.066490173339844,-6.933357508387417e-05,chunk_7
ws_p0.1+randN,177,0.95,1.0,1.0,10.549905776977539,14.95301467180252,30.125755310058594,68.110595703125,-0.00017318724712822586,chunk_7
ws_p0.1+randN,177,0.95,1.0,1.5,7.862343788146973,11.34965068101883,38.814048767089844,94.4721908569336,0.0003193600568920374,chunk_7
ws_p0.1+randN,177,1.05,0.6,0.1,18.145416259765625,19.59772890806198,9.119745254516602,10.439558029174805,-0.00021567441581282765,chunk_7
ws_p0.1+randN,177,1.05,0.6,0.5,9.643692016601562,14.827645599842072,12.302847862243652,22.342737197875977,-0.000162763157277368,chunk_7
ws_p0.1+randN,177,1.05,0.6,1.0,6.6050310134887695,9.853423118591309,22.165172576904297,50.17054748535156,3.1691979529568925e-05,chunk_7
ws_p0.1+randN,177,1.05,0.6,1.5,5.1694159507751465,8.52892392873764,15.590517044067383,40.15690231323242,0.00011665393685689196,chunk_7
ws_p0.1+randN,177,1.05,0.8,0.1,22.515901565551758,25.595461010932922,9.629660606384277,10.827205657958984,0.00017747250967659056,chunk_7
ws_p0.1+randN,177,1.05,0.8,0.5,12.43147087097168,17.48679882287979,20.427400588989258,39.068119049072266,0.00035428351839073,chunk_7
ws_p0.1+randN,177,1.05,0.8,1.0,8.77640438079834,13.31697016954422,16.658447265625,37.862571716308594,-1.8760889361146837e-05,chunk_7
ws_p0.1+randN,177,1.05,0.8,1.5,6.874514579772949,10.168955326080322,28.242420196533203,70.42400360107422,0.00020226203196216375,chunk_7
ws_p0.1+randN,177,1.05,1.0,0.1,24.91632843017578,27.259957313537598,23.26827621459961,30.471954345703125,7.009969704085961e-05,chunk_7
ws_p0.1+randN,177,1.05,1.0,0.5,13.88400650024414,19.330094695091248,24.29987335205078,47.88069534301758,-0.0001736342383082956,chunk_7
ws_p0.1+randN,177,1.05,1.0,1.0,9.930883407592773,13.882660448551178,40.77762222290039,88.62187957763672,-0.00020886474521830678,chunk_7
ws_p0.1+randN,177,1.05,1.0,1.5,7.97450065612793,11.36070168018341,46.84598159790039,110.32122802734375,2.7069085263065062e-05,chunk_7
ws_p0.1+randN,178,0.6,0.6,0.1,7.023637771606445,8.217784404754639,2.763150215148926,2.9039881229400635,0.00019641265680547804,chunk_7
ws_p0.1+randN,178,0.6,0.6,0.5,5.810127258300781,8.809661567211151,3.552938938140869,5.190789222717285,-3.73393195332028e-05,chunk_7
ws_p0.1+randN,178,0.6,0.6,1.0,2.2729203701019287,3.8682741522789,5.768186092376709,12.670644760131836,-0.00018211250426247716,chunk_7
ws_p0.1+randN,178,0.6,0.6,1.5,0.9650914669036865,1.117731511592865,5.439553260803223,12.661871910095215,0.00010213041969109327,chunk_7
ws_p0.1+randN,178,0.6,0.8,0.1,8.542927742004395,9.975971519947052,3.123471975326538,3.3033745288848877,-0.00011903276026714593,chunk_7
ws_p0.1+randN,178,0.6,0.8,0.5,4.955358028411865,7.254070341587067,4.668713092803955,7.597846984863281,6.794150522182463e-06,chunk_7
ws_p0.1+randN,178,0.6,0.8,1.0,3.565624475479126,6.1075069308280945,6.428750991821289,13.692117691040039,-8.381602674489841e-05,chunk_7
ws_p0.1+randN,178,0.6,0.8,1.5,3.2359509468078613,4.776951372623444,7.222419261932373,18.354948043823242,-0.00010820456373039633,chunk_7
ws_p0.1+randN,178,0.6,1.0,0.1,12.142130851745605,15.06716138124466,4.303259372711182,4.718812465667725,3.094814019277692e-05,chunk_7
ws_p0.1+randN,178,0.6,1.0,0.5,7.8904314041137695,12.17607456445694,7.090871810913086,12.784043312072754,9.122711344389245e-05,chunk_7
ws_p0.1+randN,178,0.6,1.0,1.0,4.675457000732422,7.74677586555481,8.179019927978516,18.212158203125,-0.00016461110499221832,chunk_7
ws_p0.1+randN,178,0.6,1.0,1.5,3.950308322906494,5.7039748430252075,8.33974552154541,20.47394561767578,4.464977246243507e-05,chunk_7
ws_p0.1+randN,178,0.8,0.6,0.1,9.70611572265625,10.851487278938293,3.1719746589660645,3.3182859420776367,-8.377926860703155e-05,chunk_7
ws_p0.1+randN,178,0.8,0.6,0.5,7.511598110198975,11.724855899810791,6.232637405395508,10.557941436767578,6.094467607908882e-05,chunk_7
ws_p0.1+randN,178,0.8,0.6,1.0,2.332630157470703,3.3331229090690613,6.710406303405762,14.346783638000488,-6.530567770823836e-05,chunk_7
ws_p0.1+randN,178,0.8,0.6,1.5,1.3025591373443604,2.222560226917267,6.940727233886719,16.478181838989258,-7.368499063886702e-05,chunk_7
ws_p0.1+randN,178,0.8,0.8,0.1,11.566095352172852,13.539133131504059,3.9621946811676025,4.280261039733887,-0.00018099480075761676,chunk_7
ws_p0.1+randN,178,0.8,0.8,0.5,7.5767340660095215,11.373324811458588,7.61077356338501,13.242959976196289,-1.3599317753687501e-05,chunk_7
ws_p0.1+randN,178,0.8,0.8,1.0,6.675713062286377,10.100236475467682,9.299142837524414,20.971651077270508,6.389044574461877e-05,chunk_7
ws_p0.1+randN,178,0.8,0.8,1.5,6.977394104003906,11.105330646038055,12.864014625549316,33.76857376098633,5.3109142754692584e-05,chunk_7
ws_p0.1+randN,178,0.8,1.0,0.1,17.162872314453125,20.38559466600418,6.635718822479248,7.321897029876709,-5.111386599310208e-06,chunk_7
ws_p0.1+randN,178,0.8,1.0,0.5,13.48369026184082,19.5689235329628,14.365958213806152,27.46259117126465,0.0001130494856624864,chunk_7
ws_p0.1+randN,178,0.8,1.0,1.0,8.72553539276123,13.51535016298294,15.403634071350098,36.968421936035156,-3.709426164277829e-05,chunk_7
ws_p0.1+randN,178,0.8,1.0,1.5,7.648646831512451,11.961042940616608,19.011005401611328,51.54983139038086,0.00017320085316896439,chunk_7
ws_p0.1+randN,178,0.95,0.6,0.1,13.728998184204102,15.50965303182602,5.775423526763916,6.380600452423096,0.00024448600015603006,chunk_7
ws_p0.1+randN,178,0.95,0.6,0.5,8.24890422821045,14.140562236309052,7.056071758270264,12.322554588317871,-0.0001389841054333374,chunk_7
ws_p0.1+randN,178,0.95,0.6,1.0,6.036571502685547,10.084402680397034,11.67155647277832,26.18080711364746,0.00015164984506554902,chunk_7
ws_p0.1+randN,178,0.95,0.6,1.5,5.123972415924072,8.355071187019348,11.555248260498047,29.692956924438477,0.00019858685845974833,chunk_7
ws_p0.1+randN,178,0.95,0.8,0.1,12.790055274963379,15.127885520458221,4.480846405029297,4.851391792297363,-2.3502994736190885e-05,chunk_7
ws_p0.1+randN,178,0.95,0.8,0.5,11.048713684082031,16.44630378484726,11.580242156982422,22.2327880859375,-7.349674433498876e-06,chunk_7
ws_p0.1+randN,178,0.95,0.8,1.0,7.929619789123535,12.212811589241028,16.614717483520508,39.85178756713867,-5.3519150242209435e-05,chunk_7
ws_p0.1+randN,178,0.95,0.8,1.5,6.624500274658203,10.359433710575104,15.0072660446167,40.14380645751953,6.054405093891546e-05,chunk_7
ws_p0.1+randN,178,0.95,1.0,0.1,24.52011489868164,29.107892632484436,12.84398078918457,15.553471565246582,-0.00012998491001781076,chunk_7
ws_p0.1+randN,178,0.95,1.0,0.5,13.355406761169434,18.33241355419159,26.78863525390625,52.421993255615234,-0.0002762663643807173,chunk_7
ws_p0.1+randN,178,0.95,1.0,1.0,9.578182220458984,13.74588829278946,31.33660888671875,71.96406555175781,-3.2861385989235714e-05,chunk_7
ws_p0.1+randN,178,0.95,1.0,1.5,7.99458122253418,11.6643345952034,39.41897964477539,95.33731079101562,-2.7702835723175667e-05,chunk_7
ws_p0.1+randN,178,1.05,0.6,0.1,16.816425323486328,19.872005462646484,6.975466251373291,7.994741439819336,0.00037521374179050326,chunk_7
ws_p0.1+randN,178,1.05,0.6,0.5,8.873924255371094,13.056959509849548,14.825221061706543,27.24069595336914,2.3034202968119644e-05,chunk_7
ws_p0.1+randN,178,1.05,0.6,1.0,6.222541809082031,9.744923710823059,14.876422882080078,34.231468200683594,0.0002587690541986376,chunk_7
ws_p0.1+randN,178,1.05,0.6,1.5,5.064592361450195,8.133205711841583,19.123332977294922,50.69828796386719,-8.078094106167555e-05,chunk_7
ws_p0.1+randN,178,1.05,0.8,0.1,17.87552833557129,20.95506626367569,9.116690635681152,11.286493301391602,7.40149844205007e-05,chunk_7
ws_p0.1+randN,178,1.05,0.8,0.5,11.480810165405273,16.07944428920746,19.301769256591797,37.37021255493164,-7.626494334544986e-05,chunk_7
