mode,shuffle_id,rho_target,leak,input_scale,neuron_bias,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src
real,150,0.6,0.6,0.1,0.0,3.968317985534668,4.753235235956367,1.6344376802444458,1.686588168144226,0.0009280519443564117,0.5628097057342529,0.8963917938895556,15012346,chunk_15
real,150,0.6,0.6,0.1,0.1,3.9064314365386963,4.5313679524351755,1.6881979703903198,1.7930432558059692,0.0009280519443564117,0.5628097057342529,0.8963917938895556,15012346,chunk_15
real,150,0.6,0.6,0.5,0.0,3.36041259765625,5.556266379112742,1.9210593700408936,2.4711356163024902,0.0009280519443564117,0.5628097057342529,0.8963917938895556,15012346,chunk_15
real,150,0.6,0.6,0.5,0.1,3.073228120803833,5.372398833005155,2.1136691570281982,2.8924052715301514,0.0009280519443564117,0.5628097057342529,0.8963917938895556,15012346,chunk_15
real,150,0.6,0.6,1.0,0.0,3.2569167613983154,5.891041862868036,2.193089485168457,3.345125198364258,0.0009280519443564117,0.5628097057342529,0.8963917938895556,15012346,chunk_15
real,150,0.6,0.6,1.0,0.1,2.2655181884765625,4.30058147102735,2.4753684997558594,4.0482940673828125,0.0009280519443564117,0.5628097057342529,0.8963917938895556,15012346,chunk_15
real,150,0.6,0.6,1.5,0.0,2.5354762077331543,4.543954306580758,2.3286449909210205,3.953465461730957,0.0009280519443564117,0.5628097057342529,0.8963917938895556,15012346,chunk_15
real,150,0.6,0.6,1.5,0.1,2.315129280090332,4.208512944179972,2.652859926223755,4.838047504425049,0.0009280519443564117,0.5628097057342529,0.8963917938895556,15012346,chunk_15
real,150,0.6,0.8,0.1,0.0,4.767189979553223,5.816986583266953,1.721233606338501,1.7780406475067139,0.0009280519443564117,0.5628097057342529,0.8963917938895556,15012346,chunk_15
real,150,0.6,0.8,0.1,0.1,4.734639644622803,5.652632404056064,1.7795535326004028,1.8924176692962646,0.0009280519443564117,0.5628097057342529,0.8963917938895556,15012346,chunk_15
real,150,0.6,0.8,0.5,0.0,4.678383827209473,7.679387399717882,2.040858268737793,2.6651737689971924,0.0009280519443564117,0.5628097057342529,0.8963917938895556,15012346,chunk_15
real,150,0.6,0.8,0.5,0.1,4.2127838134765625,6.286759471430315,2.2509589195251465,3.12520170211792,0.0009280519443564117,0.5628097057342529,0.8963917938895556,15012346,chunk_15
real,150,0.6,0.8,1.0,0.0,2.7057557106018066,5.040279345231625,2.347756862640381,3.6802337169647217,0.0009280519443564117,0.5628097057342529,0.8963917938895556,15012346,chunk_15
real,150,0.6,0.8,1.0,0.1,3.363124132156372,6.345188459784822,2.6557369232177734,4.4548773765563965,0.0009280519443564117,0.5628097057342529,0.8963917938895556,15012346,chunk_15
real,150,0.6,0.8,1.5,0.0,3.236781597137451,5.650291868138083,2.4992897510528564,4.392314910888672,0.0009280519443564117,0.5628097057342529,0.8963917938895556,15012346,chunk_15
real,150,0.6,0.8,1.5,0.1,2.7750160694122314,5.029559575439876,2.8523612022399902,5.3693013191223145,0.0009280519443564117,0.5628097057342529,0.8963917938895556,15012346,chunk_15
real,150,0.6,1.0,0.1,0.0,5.40006160736084,6.601492298237645,1.8544670343399048,1.9180166721343994,0.0009280519443564117,0.5628097057342529,0.8963917938895556,15012346,chunk_15
real,150,0.6,1.0,0.1,0.1,5.337597370147705,6.521725343782521,1.9192721843719482,2.043306350708008,0.0009280519443564117,0.5628097057342529,0.8963917938895556,15012346,chunk_15
real,150,0.6,1.0,0.5,0.0,4.98793363571167,7.83738036205574,2.2208051681518555,2.9474148750305176,0.0009280519443564117,0.5628097057342529,0.8963917938895556,15012346,chunk_15
real,150,0.6,1.0,0.5,0.1,4.7206549644470215,7.138469978221653,2.455052614212036,3.459207534790039,0.0009280519443564117,0.5628097057342529,0.8963917938895556,15012346,chunk_15
real,150,0.6,1.0,1.0,0.0,4.64675235748291,8.446718363139258,2.5731303691864014,4.148440361022949,0.0009280519443564117,0.5628097057342529,0.8963917938895556,15012346,chunk_15
real,150,0.6,1.0,1.0,0.1,3.899472951889038,5.987512912836792,2.914867877960205,5.013301372528076,0.0009280519443564117,0.5628097057342529,0.8963917938895556,15012346,chunk_15
real,150,0.6,1.0,1.5,0.0,3.9986629486083984,6.241645648988197,2.7425498962402344,4.990834712982178,0.0009280519443564117,0.5628097057342529,0.8963917938895556,15012346,chunk_15
real,150,0.6,1.0,1.5,0.1,3.606426954269409,5.91772816639434,3.13203763961792,6.081582069396973,0.0009280519443564117,0.5628097057342529,0.8963917938895556,15012346,chunk_15
real,150,0.8,0.6,0.1,0.0,4.632696151733398,5.575713600839208,2.053725242614746,2.127523183822632,0.0012374025536701083,0.5628095865249634,0.8963917027065043,15012346,chunk_15
real,150,0.8,0.6,0.1,0.1,4.539291858673096,5.30569491177107,2.1216769218444824,2.2600784301757812,0.0012374025536701083,0.5628095865249634,0.8963917027065043,15012346,chunk_15
real,150,0.8,0.6,0.5,0.0,4.730072975158691,7.786295988242955,2.413127899169922,3.169093608856201,0.0012374025536701083,0.5628095865249634,0.8963917027065043,15012346,chunk_15
real,150,0.8,0.6,0.5,0.1,4.301006317138672,7.306392385829895,2.6599652767181396,3.7001640796661377,0.0012374025536701083,0.5628095865249634,0.8963917027065043,15012346,chunk_15
real,150,0.8,0.6,1.0,0.0,3.0223381519317627,5.7613033787656605,2.714313507080078,4.290335178375244,0.0012374025536701083,0.5628095865249634,0.8963917027065043,15012346,chunk_15
real,150,0.8,0.6,1.0,0.1,2.9732792377471924,5.770147682852212,3.0669214725494385,5.163229465484619,0.0012374025536701083,0.5628095865249634,0.8963917027065043,15012346,chunk_15
real,150,0.8,0.6,1.5,0.0,2.405181884765625,4.004162444205463,2.83138108253479,5.020552635192871,0.0012374025536701083,0.5628095865249634,0.8963917027065043,15012346,chunk_15
real,150,0.8,0.6,1.5,0.1,2.6559507846832275,4.988857858737788,3.2272627353668213,6.100540637969971,0.0012374025536701083,0.5628095865249634,0.8963917027065043,15012346,chunk_15
real,150,0.8,0.8,0.1,0.0,5.400937557220459,6.531028117915715,2.176504135131836,2.259882926940918,0.0012374025536701083,0.5628095865249634,0.8963917027065043,15012346,chunk_15
