mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,src
local_sign+sample,375,0.6,0.6,0.1,5.312201023101807,5.568144738674164,1.8921396732330322,1.9591619968414307,chunk_15
local_sign+sample,375,0.6,0.6,0.5,3.1074161529541016,4.661247432231903,2.427250862121582,3.314063787460327,chunk_15
local_sign+sample,375,0.6,0.6,1.0,2.6830246448516846,4.7244648933410645,2.600114583969116,4.3106160163879395,chunk_15
local_sign+sample,375,0.6,0.6,1.5,1.8756860494613647,3.105495810508728,2.590193748474121,4.763605117797852,chunk_15
local_sign+sample,375,0.6,0.8,0.1,5.99293327331543,6.327794671058655,2.2608258724212646,2.3614866733551025,chunk_15
local_sign+sample,375,0.6,0.8,0.5,5.887264251708984,8.291824877262115,2.756117820739746,3.8631560802459717,chunk_15
local_sign+sample,375,0.6,0.8,1.0,3.0324573516845703,4.268468797206879,2.5829288959503174,4.148021697998047,chunk_15
local_sign+sample,375,0.6,0.8,1.5,2.082333564758301,3.0286644101142883,3.4624757766723633,6.774284362792969,chunk_15
local_sign+sample,375,0.6,1.0,0.1,6.487631797790527,7.497638046741486,2.0589988231658936,2.1485753059387207,chunk_15
local_sign+sample,375,0.6,1.0,0.5,4.310690879821777,6.027666747570038,2.6736953258514404,3.602302074432373,chunk_15
local_sign+sample,375,0.6,1.0,1.0,3.7285828590393066,6.079892635345459,3.238316059112549,5.559410572052002,chunk_15
local_sign+sample,375,0.6,1.0,1.5,3.685189962387085,5.538477659225464,3.426931619644165,6.83642578125,chunk_15
local_sign+sample,375,0.8,0.6,0.1,6.549258708953857,7.16662859916687,2.452000856399536,2.529435157775879,chunk_15
local_sign+sample,375,0.8,0.6,0.5,4.626556873321533,6.102945387363434,2.948486328125,4.223705768585205,chunk_15
local_sign+sample,375,0.8,0.6,1.0,1.761714220046997,3.294581949710846,4.329762935638428,7.789239406585693,chunk_15
local_sign+sample,375,0.8,0.6,1.5,2.0025148391723633,2.370589017868042,3.3089675903320312,6.533900737762451,chunk_15
local_sign+sample,375,0.8,0.8,0.1,6.422719955444336,7.372194409370422,2.796344757080078,2.927105188369751,chunk_15
local_sign+sample,375,0.8,0.8,0.5,2.865062713623047,3.9426995515823364,3.486013889312744,4.886257171630859,chunk_15
local_sign+sample,375,0.8,0.8,1.0,2.934976577758789,4.252157270908356,3.93983793258667,7.257974624633789,chunk_15
local_sign+sample,375,0.8,0.8,1.5,2.0537242889404297,3.010068416595459,3.800060272216797,7.726172924041748,chunk_15
local_sign+sample,375,0.8,1.0,0.1,7.8440842628479,8.825660228729248,2.7144908905029297,2.850980520248413,chunk_15
