dataset,job,unknown_sign_policy,normalization,rho_target,repeat_id,seed,sign_frac,sign_frac_source,n_nodes,n_edges,negative_edges,negative_edge_fraction,raw_rho,ref_rho,post_rho,scale_factor,activation_steps,activation_washout,activation_threshold_abs_state,activation_leak,active_state_count,active_state_fraction,active_neurons_per_step_mean,active_neurons_per_step_std,neurons_active_at_least_once,activation_onset_count,activation_onset_rate,triad_scope,triad_count,triad_edge_count_mean,triad_edge_count_std,triad_avg_abs_w_mean,triad_avg_abs_w_std,triad_avg_abs_w_min,triad_avg_abs_w_max,triad_cv_abs_w_mean,triad_cv_abs_w_std,triad_cv_abs_w_min,triad_cv_abs_w_max
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,18,1812345,0.0,requested,297,3604,0,0.0,106.5088882446289,72.05611419677734,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,92828,0.3125521885521885,92.828,64.53365795465966,198,38601,0.12996969696969696,closed,6527,3.8929063888463307,0.818883549422692,0.03667719408504558,0.02911175922533852,0.005633332766592503,0.2722777525583903,0.7175819986832869,0.31270514310059905,0.0,1.7674418613592404
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,18,1812345,0.5,requested,297,3604,1802,0.5,59.27482604980469,72.05611419677734,0.5999999046325684,0.0101223409663971,1000,100,0.5,1.0,95192,0.3205117845117845,95.192,64.2673122467668,216,40140,0.13515151515151516,closed,6527,3.8929063888463307,0.818883549422692,0.06590398303600983,0.052309914341570424,0.010122341103851795,0.4892464776833852,0.7175819981735198,0.3127051436234773,0.0,1.767441862953127
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,18,1812345,0.0,requested,297,3604,0,0.0,106.5088882446289,72.05611419677734,0.7999996542930603,0.007511110229247398,1000,100,0.5,1.0,94794,0.31917171717171716,94.794,62.9640694208851,207,39214,0.13203367003367003,closed,6527,3.8929063888463307,0.818883549422692,0.048902923108724586,0.03881567710664619,0.007511110045015812,0.36303699016571045,0.717581997325698,0.3127051428218198,0.0,1.7674418557709644
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,18,1812345,0.5,requested,297,3604,1802,0.5,59.27482604980469,72.05611419677734,0.7999996542930603,0.0134964546218628,1000,100,0.5,1.0,98311,0.33101346801346804,98.311,62.289792882119116,220,41727,0.1404949494949495,closed,6527,3.8929063888463307,0.818883549422692,0.08787197750127386,0.06974655258701001,0.013496454805135727,0.6523286600907644,0.7175819993733052,0.3127051437545959,0.0,1.7674418709147612
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,18,1812345,0.0,requested,297,3604,0,0.0,106.5088882446289,72.05611419677734,0.9500000476837158,0.008919443397231283,1000,100,0.5,1.0,96375,0.3244949494949495,96.375,61.52103064978847,212,39615,0.13338383838383838,closed,6527,3.8929063888463307,0.818883549422692,0.05807221956990268,0.04609361545604587,0.008919443003833294,0.43110641837120056,0.7175819976717622,0.31270514557947854,0.0,1.7674418621592463
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,18,1812345,0.5,requested,297,3604,1802,0.5,59.27482604980469,72.05611419677734,0.9500003457069397,0.016027039863462076,1000,100,0.5,1.0,101225,0.3408249158249158,101.225,60.114108835456264,229,43118,0.14517845117845118,closed,6527,3.8929063888463307,0.818883549422692,0.10434797709900691,0.08282403435920271,0.016027040779590607,0.7746402819951376,0.7175819975678248,0.31270514438360025,0.0,1.7674418629793165
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,1.05,18,1812345,0.0,requested,297,3604,0,0.0,106.5088882446289,72.05611419677734,1.0499987602233887,0.009858332175887208,1000,100,0.5,1.0,97518,0.3283434343434343,97.518,60.52590404992776,214,39970,0.13457912457912458,closed,6527,3.8929063888463307,0.818883549422692,0.06418509076268439,0.05094557949617685,0.009858332574367523,0.47648607691129047,0.7175819991091736,0.3127051450570485,0.0,1.7674418563776917
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,1.05,18,1812345,0.5,requested,297,3604,1802,0.5,59.27482604980469,72.05611419677734,1.049999475479126,0.017714096691194926,1000,100,0.5,1.0,103601,0.3488249158249158,103.601,58.77591689975927,235,44093,0.14846127946127946,closed,6527,3.8929063888463307,0.818883549422692,0.1153319649448648,0.09154234618856105,0.01771409623324871,0.8561813334623972,0.7175819984300671,0.31270514523198395,0.0,1.767441868995439
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,19,1912345,0.0,requested,297,3604,0,0.0,106.5088882446289,72.77106475830078,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,74739,0.2516464646464647,74.739,59.29445768123452,183,34439,0.11595622895622895,closed,6527,3.8929063888463307,0.818883549422692,0.03667719408504558,0.02911175922533852,0.005633332766592503,0.2722777525583903,0.7175819986832869,0.31270514310059905,0.0,1.7674418613592404
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,19,1912345,0.5,requested,297,3604,1802,0.5,43.581729888916016,72.77106475830078,0.6000012755393982,0.013767236902466229,1000,100,0.5,1.0,85294,0.2871851851851852,85.294,56.21540479028623,216,39432,0.13276767676767676,closed,6527,3.8929063888463307,0.818883549422692,0.08963497032561077,0.0711458913877278,0.013767236843705177,0.6654164294401804,0.7175819977861259,0.3127051429355778,0.0,1.767441852416168
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,19,1912345,0.0,requested,297,3604,0,0.0,106.5088882446289,72.77106475830078,0.7999996542930603,0.007511110229247398,1000,100,0.5,1.0,75745,0.25503367003367006,75.745,59.07832278613894,192,35139,0.11831313131313131,closed,6527,3.8929063888463307,0.818883549422692,0.048902923108724586,0.03881567710664619,0.007511110045015812,0.36303699016571045,0.717581997325698,0.3127051428218198,0.0,1.7674418557709644
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,19,1912345,0.5,requested,297,3604,1802,0.5,43.581729888916016,72.77106475830078,0.7999996542930603,0.018356315869954974,1000,100,0.5,1.0,91587,0.30837373737373736,91.587,53.8638630878509,225,41625,0.14015151515151514,closed,6527,3.8929063888463307,0.818883549422692,0.1195132930022374,0.09486118835263087,0.018356315791606903,0.8872219522794088,0.7175819976757767,0.3127051442988682,0.0,1.767441858269949
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,19,1912345,0.0,requested,297,3604,0,0.0,106.5088882446289,72.77106475830078,0.9500000476837158,0.008919443397231283,1000,100,0.5,1.0,77200,0.25993265993265996,77.2,58.64081125585444,196,35920,0.12094276094276095,closed,6527,3.8929063888463307,0.818883549422692,0.05807221956990268,0.04609361545604587,0.008919443003833294,0.43110641837120056,0.7175819976717622,0.31270514557947854,0.0,1.7674418621592463
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,19,1912345,0.5,requested,297,3604,1802,0.5,43.581729888916016,72.77106475830078,0.9500021934509277,0.021798125095571528,1000,100,0.5,1.0,96228,0.324,96.228,52.215136085587645,231,43023,0.14485858585858585,closed,6527,3.8929063888463307,0.818883549422692,0.14192203232649145,0.11264765855804643,0.02179812453687191,1.0535760323206584,0.7175819984820739,0.31270514513386716,0.0,1.767441861851538
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,1.05,19,1912345,0.0,requested,297,3604,0,0.0,106.5088882446289,72.77106475830078,1.0499987602233887,0.009858332175887208,1000,100,0.5,1.0,78502,0.26431649831649834,78.502,58.05816692547869,199,36508,0.12292255892255892,closed,6527,3.8929063888463307,0.818883549422692,0.06418509076268439,0.05094557949617685,0.009858332574367523,0.47648607691129047,0.7175819991091736,0.3127051450570485,0.0,1.7674418563776917
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,1.05,19,1912345,0.5,requested,297,3604,1802,0.5,43.581729888916016,72.77106475830078,1.0499993562698364,0.0240926645793159,1000,100,0.5,1.0,99521,0.3350875420875421,99.521,50.873723027656375,235,44083,0.14842760942760944,closed,6527,3.8929063888463307,0.818883549422692,0.15686120081532745,0.12450531269845119,0.024092664942145348,1.1644788185755413,0.7175819999159189,0.31270514574319697,0.0,1.7674418617194976
