dataset,job,normalization,rho_target,sign_frac,triad_scope,n_edges_mean,n_edges_std,n_edges_min,n_edges_max,n_edges_count,negative_edge_fraction_mean,negative_edge_fraction_std,negative_edge_fraction_min,negative_edge_fraction_max,negative_edge_fraction_count,raw_rho_mean,raw_rho_std,raw_rho_min,raw_rho_max,raw_rho_count,ref_rho_mean,ref_rho_std,ref_rho_min,ref_rho_max,ref_rho_count,post_rho_mean,post_rho_std,post_rho_min,post_rho_max,post_rho_count,scale_factor_mean,scale_factor_std,scale_factor_min,scale_factor_max,scale_factor_count,triad_count_mean,triad_count_std,triad_count_min,triad_count_max,triad_count_count,triad_edge_count_mean_mean,triad_edge_count_mean_std,triad_edge_count_mean_min,triad_edge_count_mean_max,triad_edge_count_mean_count,triad_avg_abs_w_mean_mean,triad_avg_abs_w_mean_std,triad_avg_abs_w_mean_min,triad_avg_abs_w_mean_max,triad_avg_abs_w_mean_count,triad_avg_abs_w_std_mean,triad_avg_abs_w_std_std,triad_avg_abs_w_std_min,triad_avg_abs_w_std_max,triad_avg_abs_w_std_count,triad_avg_abs_w_min_mean,triad_avg_abs_w_min_std,triad_avg_abs_w_min_min,triad_avg_abs_w_min_max,triad_avg_abs_w_min_count,triad_avg_abs_w_max_mean,triad_avg_abs_w_max_std,triad_avg_abs_w_max_min,triad_avg_abs_w_max_max,triad_avg_abs_w_max_count,triad_cv_abs_w_mean_mean,triad_cv_abs_w_mean_std,triad_cv_abs_w_mean_min,triad_cv_abs_w_mean_max,triad_cv_abs_w_mean_count,triad_cv_abs_w_std_mean,triad_cv_abs_w_std_std,triad_cv_abs_w_std_min,triad_cv_abs_w_std_max,triad_cv_abs_w_std_count
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.0,any_edge,3604.0,0.0,3604,3604,2,0.0,0.0,0.0,0.0,2,100.5592269897461,0.0,100.5592269897461,100.5592269897461,2,70.35018157958984,2.84544231325222,68.33815002441406,72.36221313476562,2,0.6000003218650818,0.0,0.6000003218650818,0.6000003218650818,2,0.0059666329780078,0.0,0.0059666329780078,0.0059666329780078,2,793451.0,0.0,793451,793451,2,1.3399441175321476,0.0,1.3399441175321476,1.3399441175321476,2,0.0317511573001546,0.0,0.0317511573001546,0.0317511573001546,2,0.0360651701217551,0.0,0.0360651701217551,0.0360651701217551,2,0.005966633092612,0.0,0.005966633092612,0.005966633092612,2,0.1789989918470382,0.0,0.1789989918470382,0.1789989918470382,2,0.1359943833418681,0.0,0.1359943833418681,0.1359943833418681,2,0.263442983680144,0.0,0.263442983680144,0.263442983680144,2
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.0,closed,3604.0,0.0,3604,3604,2,0.0,0.0,0.0,0.0,2,100.5592269897461,0.0,100.5592269897461,100.5592269897461,2,70.35018157958984,2.84544231325222,68.33815002441406,72.36221313476562,2,0.6000003218650818,0.0,0.6000003218650818,0.6000003218650818,2,0.0059666329780078,0.0,0.0059666329780078,0.0059666329780078,2,6527.0,0.0,6527,6527,2,3.8929063888463302,0.0,3.8929063888463302,3.8929063888463302,2,0.0362982670306508,0.0,0.0362982670306508,0.0362982670306508,2,0.0248367174201264,0.0,0.0248367174201264,0.0248367174201264,2,0.005966633092612,0.0,0.005966633092612,0.005966633092612,2,0.1730323582887649,0.0,0.1730323582887649,0.1730323582887649,2,0.7041641664620958,0.0,0.7041641664620958,0.7041641664620958,2,0.2998122446338896,0.0,0.2998122446338896,0.2998122446338896,2
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.0,weak_connected,3604.0,0.0,3604,3604,2,0.0,0.0,0.0,0.0,2,100.5592269897461,0.0,100.5592269897461,100.5592269897461,2,70.35018157958984,2.84544231325222,68.33815002441406,72.36221313476562,2,0.6000003218650818,0.0,0.6000003218650818,0.6000003218650818,2,0.0059666329780078,0.0,0.0059666329780078,0.0059666329780078,2,64962.0,0.0,64962,64962,2,2.549321141590468,0.0,2.549321141590468,2.549321141590468,2,0.0330589330585193,0.0,0.0330589330585193,0.0330589330585193,2,0.0271365383449208,0.0,0.0271365383449208,0.0271365383449208,2,0.005966633092612,0.0,0.005966633092612,0.005966633092612,2,0.1789989918470382,0.0,0.1789989918470382,0.1789989918470382,2,0.5259102664016643,0.0,0.5259102664016643,0.5259102664016643,2,0.3109101758629826,0.0,0.3109101758629826,0.3109101758629826,2
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2,any_edge,3604.0,0.0,3604,3604,2,0.1997780244173141,0.0,0.1997780244173141,0.1997780244173141,2,61.40654373168945,4.276989357131299,58.38225555419922,64.43083190917969,2,70.35018157958984,2.84544231325222,68.33815002441406,72.36221313476562,2,0.5999996364116669,1.2644054553268208e-07,0.5999995470046997,0.599999725818634,2,0.009794703543310149,0.0006822048639316987,0.0093123118578656,0.0102770952287547,2,793451.0,0.0,793451,793451,2,1.3399441175321476,0.0,1.3399441175321476,1.3399441175321476,2,0.0521220550352415,0.003630320430217274,0.0495550308411548,0.0546890792293282,2,0.05920385101140005,0.004123570694169184,0.0562880462108509,0.0621196558119492,2,0.00979470368474715,0.0006822046950655488,0.009312312118709,0.0102770952507853,2,0.2938411086797714,0.02046615138867774,0.2793693542480469,0.3083128631114959,2,0.1359943834580288,1.2501138959738563e-10,0.1359943833696324,0.1359943835464252,2,0.2634429840164476,2.386122696343763e-10,0.2634429838477233,0.263442984185172,2
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2,closed,3604.0,0.0,3604,3604,2,0.1997780244173141,0.0,0.1997780244173141,0.1997780244173141,2,61.40654373168945,4.276989357131299,58.38225555419922,64.43083190917969,2,70.35018157958984,2.84544231325222,68.33815002441406,72.36221313476562,2,0.5999996364116669,1.2644054553268208e-07,0.5999995470046997,0.599999725818634,2,0.009794703543310149,0.0006822048639316987,0.0093123118578656,0.0102770952287547,2,6527.0,0.0,6527,6527,2,3.8929063888463302,0.0,3.8929063888463302,3.8929063888463302,2,0.0595864980631767,0.004150221771661219,0.056651848105007,0.0625211480213464,2,0.040771451029022854,0.00283974720118446,0.0387634465262098,0.0427794555318359,2,0.00979470368474715,0.0006822046950655488,0.009312312118709,0.0102770952507853,2,0.28404640406370163,0.019783941425256153,0.2700570449233055,0.2980357632040977,2,0.7041641676222327,1.5781322741277113e-09,0.7041641665063246,0.7041641687381407,2,0.2998122453737443,1.479524795763363e-09,0.2998122443275623,0.2998122464199263,2
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2,weak_connected,3604.0,0.0,3604,3604,2,0.1997780244173141,0.0,0.1997780244173141,0.1997780244173141,2,61.40654373168945,4.276989357131299,58.38225555419922,64.43083190917969,2,70.35018157958984,2.84544231325222,68.33815002441406,72.36221313476562,2,0.5999996364116669,1.2644054553268208e-07,0.5999995470046997,0.599999725818634,2,0.009794703543310149,0.0006822048639316987,0.0093123118578656,0.0102770952287547,2,64962.0,0.0,64962,64962,2,2.549321141590468,0.0,2.549321141590468,2.549321141590468,2,0.05426887316377295,0.0037798471354422362,0.0515961176224532,0.0569416287050927,2,0.044546790355288496,0.0031027009098325985,0.0423528495019522,0.0467407312086248,2,0.00979470368474715,0.0006822046950655488,0.009312312118709,0.0102770952507853,2,0.2938411086797714,0.02046615138867774,0.2793693542480469,0.3083128631114959,2,0.5259102669844637,5.657574997458007e-10,0.5259102665844129,0.5259102673845147,2,0.3109101763518378,5.389435981194903e-10,0.3109101759707471,0.3109101767329285,2
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2205882352941176,any_edge,3604.0,0.0,3604,3604,2,0.2205882352941176,0.0,0.2205882352941176,0.2205882352941176,2,60.75911331176758,8.77508445329863,54.55419158935547,66.96403503417969,2,70.35018157958984,2.84544231325222,68.33815002441406,72.36221313476562,2,0.6000006794929504,3.371747880871523e-07,0.6000004410743713,0.6000009179115295,2,0.0099791359267289,0.0014412284142242473,0.0089600335417922,0.0109982383116656,2,793451.0,0.0,793451,793451,2,1.3399441175321476,0.0,1.3399441175321476,1.3399441175321476,2,0.0531035021377324,0.007669427208733115,0.0476803981506206,0.0585266061248442,2,0.060318646771157655,0.008711468720821031,0.0541587081645706,0.0664785853777447,2,0.0099791358225047,0.0014412279484426866,0.0089600337669253,0.0109982378780841,2,0.2993740737438202,0.043236850307082776,0.2688010036945343,0.3299471437931061,2,0.13599438356666343,2.7496886939299865e-10,0.1359943833722311,0.1359943837610958,2,0.26344298417462725,4.5057657678916995e-10,0.2634429838560215,0.263442984493233,2
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2205882352941176,closed,3604.0,0.0,3604,3604,2,0.2205882352941176,0.0,0.2205882352941176,0.2205882352941176,2,60.75911331176758,8.77508445329863,54.55419158935547,66.96403503417969,2,70.35018157958984,2.84544231325222,68.33815002441406,72.36221313476562,2,0.6000006794929504,3.371747880871523e-07,0.6000004410743713,0.6000009179115295,2,0.0099791359267289,0.0014412284142242473,0.0089600335417922,0.0109982383116656,2,6527.0,0.0,6527,6527,2,3.8929063888463302,0.0,3.8929063888463302,3.8929063888463302,2,0.06070849903327255,0.00876777240193309,0.0545087477119654,0.0669082503545797,2,0.04153916867872885,0.005999258905571014,0.0372970520245058,0.0457812853329519,2,0.0099791358225047,0.0014412279484426866,0.0089600337669253,0.0109982378780841,2,0.28939493745565414,0.0417956177488285,0.2598409727215767,0.3189489021897316,2,0.7041641678382087,1.8317257968443322e-09,0.7041641665429829,0.7041641691334344,2,0.29981224507021004,9.072481739983274e-10,0.2998122444286887,0.2998122457117314,2
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2205882352941176,weak_connected,3604.0,0.0,3604,3604,2,0.2205882352941176,0.0,0.2205882352941176,0.2205882352941176,2,60.75911331176758,8.77508445329863,54.55419158935547,66.96403503417969,2,70.35018157958984,2.84544231325222,68.33815002441406,72.36221313476562,2,0.6000006794929504,3.371747880871523e-07,0.6000004410743713,0.6000009179115295,2,0.0099791359267289,0.0014412284142242473,0.0089600335417922,0.0109982383116656,2,64962.0,0.0,64962,64962,2,2.549321141590468,0.0,2.549321141590468,2.549321141590468,2,0.055290744391799346,0.007985317789678375,0.0496442720327882,0.0609372167508105,2,0.04538559681982495,0.006554775852909227,0.040750670365075,0.0500205232745749,2,0.0099791358225047,0.0014412279484426866,0.0089600337669253,0.0109982378780841,2,0.2993740737438202,0.043236850307082776,0.2688010036945343,0.3299471437931061,2,0.525910267390512,1.1291807037809667e-09,0.5259102665920606,0.5259102681889634,2,0.3109101762631245,3.404659926616768e-10,0.3109101760223787,0.3109101765038703,2
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.4,any_edge,3604.0,0.0,3604,3604,2,0.3998335183129856,0.0,0.3998335183129856,0.3998335183129856,2,37.77525520324708,2.341317451892443,36.11969375610352,39.43081665039063,2,70.35018157958984,2.84544231325222,68.33815002441406,72.36221313476562,2,0.5999990105628967,8.429369702178807e-08,0.599998950958252,0.5999990701675415,2,0.015913980667711998,0.0009863515273668367,0.0152165248140772,0.0166114365213468,2,793451.0,0.0,793451,793451,2,1.3399441175321476,0.0,1.3399441175321476,1.3399441175321476,2,0.08468549941682996,0.005248823507916119,0.0809740207211311,0.0883969781125288,2,0.09619167258225,0.00596197793207319,0.0919759175571965,0.1004074276073035,2,0.01591398054733865,0.000986351500443819,0.0152165247127413,0.016611436381936,2,0.4774194061756134,0.029590543696225505,0.4564957320690155,0.4983430802822113,2,0.13599438362733957,1.631676489583062e-10,0.1359943835119626,0.1359943837427165,2,0.2634429842726929,1.402188341244591e-10,0.2634429841735432,0.2634429843718426,2
