dataset,job,normalization,rho_target,sign_frac,triad_scope,n_edges_mean,n_edges_std,n_edges_min,n_edges_max,n_edges_count,negative_edge_fraction_mean,negative_edge_fraction_std,negative_edge_fraction_min,negative_edge_fraction_max,negative_edge_fraction_count,raw_rho_mean,raw_rho_std,raw_rho_min,raw_rho_max,raw_rho_count,ref_rho_mean,ref_rho_std,ref_rho_min,ref_rho_max,ref_rho_count,post_rho_mean,post_rho_std,post_rho_min,post_rho_max,post_rho_count,scale_factor_mean,scale_factor_std,scale_factor_min,scale_factor_max,scale_factor_count,active_state_count_mean,active_state_count_std,active_state_count_min,active_state_count_max,active_state_count_count,active_state_fraction_mean,active_state_fraction_std,active_state_fraction_min,active_state_fraction_max,active_state_fraction_count,active_neurons_per_step_mean_mean,active_neurons_per_step_mean_std,active_neurons_per_step_mean_min,active_neurons_per_step_mean_max,active_neurons_per_step_mean_count,neurons_active_at_least_once_mean,neurons_active_at_least_once_std,neurons_active_at_least_once_min,neurons_active_at_least_once_max,neurons_active_at_least_once_count,activation_onset_count_mean,activation_onset_count_std,activation_onset_count_min,activation_onset_count_max,activation_onset_count_count,activation_onset_rate_mean,activation_onset_rate_std,activation_onset_rate_min,activation_onset_rate_max,activation_onset_rate_count,triad_count_mean,triad_count_std,triad_count_min,triad_count_max,triad_count_count,triad_edge_count_mean_mean,triad_edge_count_mean_std,triad_edge_count_mean_min,triad_edge_count_mean_max,triad_edge_count_mean_count,triad_avg_abs_w_mean_mean,triad_avg_abs_w_mean_std,triad_avg_abs_w_mean_min,triad_avg_abs_w_mean_max,triad_avg_abs_w_mean_count,triad_avg_abs_w_std_mean,triad_avg_abs_w_std_std,triad_avg_abs_w_std_min,triad_avg_abs_w_std_max,triad_avg_abs_w_std_count,triad_avg_abs_w_min_mean,triad_avg_abs_w_min_std,triad_avg_abs_w_min_min,triad_avg_abs_w_min_max,triad_avg_abs_w_min_count,triad_avg_abs_w_max_mean,triad_avg_abs_w_max_std,triad_avg_abs_w_max_min,triad_avg_abs_w_max_max,triad_avg_abs_w_max_count,triad_cv_abs_w_mean_mean,triad_cv_abs_w_mean_std,triad_cv_abs_w_mean_min,triad_cv_abs_w_mean_max,triad_cv_abs_w_mean_count,triad_cv_abs_w_std_mean,triad_cv_abs_w_std_std,triad_cv_abs_w_std_min,triad_cv_abs_w_std_max,triad_cv_abs_w_std_count
new_cel_sign_matched,sign_test_og_cel,spectral_radius,0.6,0.2,closed,3604.0,,3604,3604,1,0.1997780244173141,,0.1997780244173141,0.1997780244173141,1,54.844120025634766,,54.844120025634766,54.844120025634766,1,69.72005462646484,,69.72005462646484,69.72005462646484,1,0.600000262260437,,0.600000262260437,0.600000262260437,1,0.0109400971283622,,0.0109400971283622,0.0109400971283622,1,83248.0,,83248,83248,1,0.2802962962962963,,0.2802962962962963,0.2802962962962963,1,83.248,,83.248,83.248,1,201.0,,201,201,1,37459.0,,37459,37459,1,0.1261245791245791,,0.1261245791245791,0.1261245791245791,1,6527.0,,6527,6527,1,3.8929063888463302,,3.8929063888463302,3.8929063888463302,1,0.0712281850083812,,0.0712281850083812,0.0712281850083812,1,0.0565358889669713,,0.0565358889669713,0.0565358889669713,1,0.010940097272396,,0.010940097272396,0.010940097272396,1,0.5287713706493378,,0.5287713706493378,0.5287713706493378,1,0.7175819991146152,,0.7175819991146152,0.7175819991146152,1,0.3127051450863473,,0.3127051450863473,0.3127051450863473,1
new_cel_sign_matched,sign_test_og_cel,spectral_radius,0.6,0.4,closed,3604.0,,3604,3604,1,0.3998335183129856,,0.3998335183129856,0.3998335183129856,1,51.28505706787109,,51.28505706787109,51.28505706787109,1,69.72005462646484,,69.72005462646484,69.72005462646484,1,0.600000262260437,,0.600000262260437,0.600000262260437,1,0.0116993142701577,,0.0116993142701577,0.0116993142701577,1,84627.0,,84627,84627,1,0.2849393939393939,,0.2849393939393939,0.2849393939393939,1,84.627,,84.627,84.627,1,206.0,,206,206,1,38275.0,,38275,38275,1,0.1288720538720538,,0.1288720538720538,0.1288720538720538,1,6527.0,,6527,6527,1,3.8929063888463302,,3.8929063888463302,3.8929063888463302,1,0.0761712529775192,,0.0761712529775192,0.0761712529775192,1,0.060459346343433,,0.060459346343433,0.060459346343433,1,0.0116993142291903,,0.0116993142291903,0.0116993142291903,1,0.5654668609301249,,0.5654668609301249,0.5654668609301249,1,0.7175819995314406,,0.7175819995314406,0.7175819995314406,1,0.3127051454611855,,0.3127051454611855,0.3127051454611855,1
new_cel_sign_matched,sign_test_og_cel,spectral_radius,0.6,0.6,closed,3604.0,,3604,3604,1,0.5998890122086571,,0.5998890122086571,0.5998890122086571,1,45.08663558959961,,45.08663558959961,45.08663558959961,1,69.72005462646484,,69.72005462646484,69.72005462646484,1,0.6000016331672668,,0.6000016331672668,0.6000016331672668,1,0.0133077128544584,,0.0133077128544584,0.0133077128544584,1,85431.0,,85431,85431,1,0.2876464646464646,,0.2876464646464646,0.2876464646464646,1,85.431,,85.431,85.431,1,214.0,,214,214,1,38502.0,,38502,38502,1,0.1296363636363636,,0.1296363636363636,0.1296363636363636,1,6527.0,,6527,6527,1,3.8929063888463302,,3.8929063888463302,3.8929063888463302,1,0.086643127103228,,0.086643127103228,0.086643127103228,1,0.0687711783183515,,0.0687711783183515,0.0687711783183515,1,0.0133077129721641,,0.0133077129721641,0.0133077129721641,1,0.6432061294714609,,0.6432061294714609,0.6432061294714609,1,0.7175819980920118,,0.7175819980920118,0.7175819980920118,1,0.3127051446278794,,0.3127051446278794,0.3127051446278794,1
new_cel_sign_matched,sign_test_og_cel,spectral_radius,0.6,0.8,closed,3604.0,,3604,3604,1,0.7999445061043285,,0.7999445061043285,0.7999445061043285,1,67.858154296875,,67.858154296875,67.858154296875,1,69.72005462646484,,69.72005462646484,69.72005462646484,1,0.6000000834465027,,0.6000000834465027,0.6000000834465027,1,0.0088419734697622,,0.0088419734697622,0.0088419734697622,1,82283.0,,82283,82283,1,0.277047138047138,,0.277047138047138,0.277047138047138,1,82.283,,82.283,82.283,1,201.0,,201,201,1,36865.0,,36865,36865,1,0.1241245791245791,,0.1241245791245791,0.1241245791245791,1,6527.0,,6527,6527,1,3.8929063888463302,,3.8929063888463302,3.8929063888463302,1,0.0575678375202122,,0.0575678375202122,0.0575678375202122,1,0.0456932723537065,,0.0456932723537065,0.0456932723537065,1,0.0088419737294316,,0.0088419737294316,0.0088419737294316,1,0.4273620545864105,,0.4273620545864105,0.4273620545864105,1,0.7175819985323129,,0.7175819985323129,0.7175819985323129,1,0.3127051431668611,,0.3127051431668611,0.3127051431668611,1
new_cel_sign_matched,sign_test_og_cel,spectral_radius,0.6,1.0,closed,3604.0,,3604,3604,1,1.0,,1.0,1.0,1,106.50869750976562,,106.50869750976562,106.50869750976562,1,69.72005462646484,,69.72005462646484,69.72005462646484,1,0.6000009775161743,,0.6000009775161743,0.6000009775161743,1,0.0056333427600594,,0.0056333427600594,0.0056333427600594,1,79629.0,,79629,79629,1,0.2681111111111111,,0.2681111111111111,0.2681111111111111,1,79.629,,79.629,79.629,1,187.0,,187,187,1,35055.0,,35055,35055,1,0.118030303030303,,0.118030303030303,0.118030303030303,1,6527.0,,6527,6527,1,3.8929063888463302,,3.8929063888463302,3.8929063888463302,1,0.0366772573751969,,0.0366772573751969,0.0366772573751969,1,0.0291118094703531,,0.0291118094703531,0.0291118094703531,1,0.0056333425454795,,0.0056333425454795,0.0056333425454795,1,0.272278219461441,,0.272278219461441,0.272278219461441,1,0.7175819989912474,,0.7175819989912474,0.7175819989912474,1,0.3127051452968112,,0.3127051452968112,0.3127051452968112,1
new_cel_sign_matched,sign_test_og_cel,spectral_radius,0.8,0.2,closed,3604.0,,3604,3604,1,0.1997780244173141,,0.1997780244173141,0.1997780244173141,1,54.844120025634766,,54.844120025634766,54.844120025634766,1,69.72005462646484,,69.72005462646484,69.72005462646484,1,0.8000005483627319,,0.8000005483627319,0.8000005483627319,1,0.0145867961711496,,0.0145867961711496,0.0145867961711496,1,87200.0,,87200,87200,1,0.2936026936026936,,0.2936026936026936,0.2936026936026936,1,87.2,,87.2,87.2,1,218.0,,218,218,1,39554.0,,39554,39554,1,0.1331784511784511,,0.1331784511784511,0.1331784511784511,1,6527.0,,6527,6527,1,3.8929063888463302,,3.8929063888463302,3.8929063888463302,1,0.0949709109647169,,0.0949709109647169,0.0949709109647169,1,0.0753811833689653,,0.0753811833689653,0.0753811833689653,1,0.0145867960527539,,0.0145867960527539,0.0145867960527539,1,0.7050284643967947,,0.7050284643967947,0.7050284643967947,1,0.7175819972158249,,0.7175819972158249,0.7175819972158249,1,0.3127051435497485,,0.3127051435497485,0.3127051435497485,1
new_cel_sign_matched,sign_test_og_cel,spectral_radius,0.8,0.4,closed,3604.0,,3604,3604,1,0.3998335183129856,,0.3998335183129856,0.3998335183129856,1,51.28505706787109,,51.28505706787109,51.28505706787109,1,69.72005462646484,,69.72005462646484,69.72005462646484,1,0.799999475479126,,0.799999475479126,0.799999475479126,1,0.0155990856935436,,0.0155990856935436,0.0155990856935436,1,88857.0,,88857,88857,1,0.2991818181818181,,0.2991818181818181,0.2991818181818181,1,88.857,,88.857,88.857,1,217.0,,217,217,1,40141.0,,40141,40141,1,0.1351548821548821,,0.1351548821548821,0.1351548821548821,1,6527.0,,6527,6527,1,3.8929063888463302,,3.8929063888463302,3.8929063888463302,1,0.1015616715697065,,0.1015616715697065,0.1015616715697065,1,0.0806124627244349,,0.0806124627244349,0.0806124627244349,1,0.0155990859493613,,0.0155990859493613,0.0155990859493613,1,0.7539558211962382,,0.7539558211962382,0.7539558211962382,1,0.7175819964119355,,0.7175819964119355,0.7175819964119355,1,0.3127051461202825,,0.3127051461202825,0.3127051461202825,1
new_cel_sign_matched,sign_test_og_cel,spectral_radius,0.8,0.6,closed,3604.0,,3604,3604,1,0.5998890122086571,,0.5998890122086571,0.5998890122086571,1,45.08663558959961,,45.08663558959961,45.08663558959961,1,69.72005462646484,,69.72005462646484,69.72005462646484,1,0.8000018000602722,,0.8000018000602722,0.8000018000602722,1,0.0177436171392779,,0.0177436171392779,0.0177436171392779,1,90899.0,,90899,90899,1,0.3060572390572391,,0.3060572390572391,0.3060572390572391,1,90.899,,90.899,90.899,1,227.0,,227,227,1,41154.0,,41154,41154,1,0.1385656565656565,,0.1385656565656565,0.1385656565656565,1,6527.0,,6527,6527,1,3.8929063888463302,,3.8929063888463302,3.8929063888463302,1,0.115524169483654,,0.115524169483654,0.115524169483654,1,0.0916949045595649,,0.0916949045595649,0.0916949045595649,1,0.0177436172962188,,0.0177436172962188,0.0177436172962188,1,0.8576081891854604,,0.8576081891854604,0.8576081891854604,1,0.7175819980326582,,0.7175819980326582,0.7175819980326582,1,0.3127051440253651,,0.3127051440253651,0.3127051440253651,1
new_cel_sign_matched,sign_test_og_cel,spectral_radius,0.8,0.8,closed,3604.0,,3604,3604,1,0.7999445061043285,,0.7999445061043285,0.7999445061043285,1,67.858154296875,,67.858154296875,67.858154296875,1,69.72005462646484,,69.72005462646484,69.72005462646484,1,0.8000001311302185,,0.8000001311302185,0.8000001311302185,1,0.0117892979596829,,0.0117892979596829,0.0117892979596829,1,85101.0,,85101,85101,1,0.2865353535353535,,0.2865353535353535,0.2865353535353535,1,85.101,,85.101,85.101,1,209.0,,209,209,1,38582.0,,38582,38582,1,0.1299057239057239,,0.1299057239057239,0.1299057239057239,1,6527.0,,6527,6527,1,3.8929063888463302,,3.8929063888463302,3.8929063888463302,1,0.0767571118423267,,0.0767571118423267,0.0767571118423267,1,0.0609243597021944,,0.0609243597021944,0.0609243597021944,1,0.0117892976850271,,0.0117892976850271,0.0117892976850271,1,0.5698160727818807,,0.5698160727818807,0.5698160727818807,1,0.717581998765821,,0.717581998765821,0.717581998765821,1,0.3127051460935811,,0.3127051460935811,0.3127051460935811,1
new_cel_sign_matched,sign_test_og_cel,spectral_radius,0.8,1.0,closed,3604.0,,3604,3604,1,1.0,,1.0,1.0,1,106.50869750976562,,106.50869750976562,106.50869750976562,1,69.72005462646484,,69.72005462646484,69.72005462646484,1,0.8000006675720215,,0.8000006675720215,0.8000006675720215,1,0.0075111236800792,,0.0075111236800792,0.0075111236800792,1,80710.0,,80710,80710,1,0.2717508417508417,,0.2717508417508417,0.2717508417508417,1,80.71,,80.71,80.71,1,194.0,,194,194,1,35803.0,,35803,35803,1,0.1205488215488215,,0.1205488215488215,0.1205488215488215,1,6527.0,,6527,6527,1,3.8929063888463302,,3.8929063888463302,3.8929063888463302,1,0.048903010162793,,0.048903010162793,0.048903010162793,1,0.0388157464852476,,0.0388157464852476,0.0388157464852476,1,0.0075111235491931,,0.0075111235491931,0.0075111235491931,1,0.3630376358826955,,0.3630376358826955,0.3630376358826955,1,0.7175819945321339,,0.7175819945321339,0.7175819945321339,1,0.3127051448164271,,0.3127051448164271,0.3127051448164271,1
