dataset,job,unknown_sign_policy,normalization,rho_target,repeat_id,seed,sign_frac,sign_frac_source,n_nodes,n_edges,negative_edges,negative_edge_fraction,raw_rho,ref_rho,post_rho,scale_factor,activation_steps,activation_washout,activation_threshold_abs_state,activation_leak,active_state_count,active_state_fraction,active_neurons_per_step_mean,active_neurons_per_step_std,neurons_active_at_least_once,activation_onset_count,activation_onset_rate,triad_scope,triad_count,triad_edge_count_mean,triad_edge_count_std,triad_avg_abs_w_mean,triad_avg_abs_w_std,triad_avg_abs_w_min,triad_avg_abs_w_max,triad_cv_abs_w_mean,triad_cv_abs_w_std,triad_cv_abs_w_min,triad_cv_abs_w_max
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,35,3512345,0.2,requested,297,3604,720,0.1997780244173141,66.75425720214844,71.05870056152344,0.5999997854232788,0.008988190793330996,1000,100,0.5,1.0,76624,0.257993265993266,76.624,54.98587154960872,185,33874,0.11405387205387206,closed,6527,3.8929063888463307,0.818883549422692,0.058519817136991364,0.04644888650448549,0.008988190442323685,0.434429203470548,0.717581999057602,0.3127051445783311,0.0,1.7674418537404268
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,35,3512345,0.4,requested,297,3604,1441,0.3998335183129856,48.64741897583008,71.05870056152344,0.5999994277954102,0.01233364508604461,1000,100,0.5,1.0,79708,0.2683771043771044,79.708,54.02986176145523,200,35747,0.12036026936026936,closed,6527,3.8929063888463307,0.818883549422692,0.08030122167296072,0.06373742285385703,0.012333645485341549,0.5961261987686157,0.7175819980252036,0.31270514517211884,0.0,1.7674418567896348
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,35,3512345,0.6,requested,297,3604,2162,0.5998890122086571,53.021751403808594,71.05870056152344,0.6000008583068848,0.011316110541699335,1000,100,0.5,1.0,78747,0.2651414141414141,78.747,54.477470442245995,199,35248,0.11868013468013468,closed,6527,3.8929063888463307,0.818883549422692,0.07367631045011888,0.05847903745378924,0.011316110379993916,0.5469453235467275,0.7175819980378364,0.3127051436355557,0.0,1.7674418662515283
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,35,3512345,0.8,requested,297,3604,2883,0.7999445061043285,60.33259582519531,71.05870056152344,0.5999994874000549,0.009944872946266234,1000,100,0.5,1.0,77393,0.2605824915824916,77.393,54.84971323573207,196,34190,0.11511784511784512,closed,6527,3.8929063888463307,0.818883549422692,0.06474853284477405,0.051392800151350386,0.009944872930645943,0.4806688626607259,0.7175819985518997,0.3127051454749055,0.0,1.7674418614780802
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,35,3512345,1.0,requested,297,3604,3604,1.0,106.50869750976562,71.05870056152344,0.6000009775161743,0.005633342760059448,1000,100,0.5,1.0,74909,0.25221885521885523,74.909,55.89790062510661,175,32705,0.11011784511784511,closed,6527,3.8929063888463307,0.818883549422692,0.03667725737519695,0.029111809470353172,0.005633342545479536,0.27227821946144104,0.7175819989912474,0.3127051452968112,0.0,1.7674418671710355
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,35,3512345,0.2,requested,297,3604,720,0.1997780244173141,66.75425720214844,71.05870056152344,0.7999995946884155,0.011984254391107996,1000,100,0.5,1.0,79247,0.2668249158249158,79.247,53.93361498940921,195,35399,0.11918855218855219,closed,6527,3.8929063888463307,0.818883549422692,0.0780264247837373,0.06193185024253369,0.011984254233539104,0.5792389611403147,0.7175819998637292,0.31270514578795267,0.0,1.7674418617259957
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,35,3512345,0.4,requested,297,3604,1441,0.3998335183129856,48.64741897583008,71.05870056152344,0.8000000715255737,0.016444860114726147,1000,100,0.5,1.0,84923,0.28593602693602693,84.923,52.030916648539716,213,38652,0.13014141414141414,closed,6527,3.8929063888463307,0.818883549422692,0.10706829180880391,0.08498322758481783,0.01644486002624035,0.7948348919550577,0.7175819993124555,0.3127051460355295,0.0,1.7674418647531782
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,35,3512345,0.6,requested,297,3604,2162,0.5998890122086571,53.021751403808594,71.05870056152344,0.7999986410140991,0.015088147388932448,1000,100,0.5,1.0,83382,0.28074747474747475,83.382,53.22859531642141,213,37774,0.12718518518518518,closed,6527,3.8929063888463307,0.818883549422692,0.09823508211635316,0.0779720515285226,0.015088147483766079,0.7292604545752207,0.7175819984554686,0.31270514619269496,0.0,1.7674418547899808
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,35,3512345,0.8,requested,297,3604,2883,0.7999445061043285,60.33259582519531,71.05870056152344,0.7999996542930603,0.013259830595021647,1000,100,0.5,1.0,81311,0.2737744107744108,81.311,53.97881057406685,208,36619,0.12329629629629629,closed,6527,3.8929063888463307,0.818883549422692,0.08633137870215914,0.06852373423902602,0.013259830884635448,0.6408918102582296,0.7175819980901839,0.3127051447080452,0.0,1.7674418646435923
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,35,3512345,1.0,requested,297,3604,3604,1.0,106.50869750976562,71.05870056152344,0.8000006675720215,0.007511123680079265,1000,100,0.5,1.0,76060,0.2560942760942761,76.06,55.60480459721349,186,33511,0.11283164983164984,closed,6527,3.8929063888463307,0.818883549422692,0.04890301016279308,0.038815746485247604,0.007511123549193144,0.3630376358826955,0.7175819945321339,0.3127051448164271,0.0,1.767441862812188
