model,seed,rho_target,leak,input_scale,neuron_bias,capacity_threshold,order,parity,ipc_contrib
local_sign+binary,0,0.95,0.8,1.0,0.0,0.0,2,even,0.07976458487905802
local_sign+binary,0,0.95,0.8,1.0,0.0,0.0,3,odd,2.540275545986333
local_sign+binary,0,0.95,0.8,1.0,0.0,0.0,4,even,0.09781017375352885
local_sign+binary,0,0.95,0.8,1.0,0.0,0.0,5,odd,1.2655209186668799
local_sign+binary,0,0.95,0.8,1.0,0.0,0.0,6,even,0.09806189563028056
local_sign+binary,0,0.95,0.8,1.0,0.0,0.0,7,odd,0.45375670778795296
local_sign+binary,0,0.95,0.8,1.0,0.0,0.0,8,even,0.11181601956013765
local_sign+binary,0,0.95,0.8,1.0,0.0,0.0,9,odd,0.28224062902603464
local_sign+binary,0,0.95,0.8,1.0,0.0,0.0,10,even,0.09807374506783617
global_sign_pres,0,0.95,0.8,1.0,0.0,0.0,1,odd,4.411964154567158
global_sign_pres,0,0.95,0.8,1.0,0.0,0.0,2,even,0.09385009543638034
global_sign_pres,0,0.95,0.8,1.0,0.0,0.0,3,odd,2.323158373799515
global_sign_pres,0,0.95,0.8,1.0,0.0,0.0,4,even,0.11673954738603243
global_sign_pres,0,0.95,0.8,1.0,0.0,0.0,5,odd,0.7982020804486609
global_sign_pres,0,0.95,0.8,1.0,0.0,0.0,6,even,0.11970058150437257
global_sign_pres,0,0.95,0.8,1.0,0.0,0.0,7,odd,0.45752614208140585
global_sign_pres,0,0.95,0.8,1.0,0.0,0.0,8,even,0.10337300270391836
global_sign_pres,0,0.95,0.8,1.0,0.0,0.0,9,odd,0.23179550419581574
global_sign_pres,0,0.95,0.8,1.0,0.0,0.0,10,even,0.10204397398439635
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,1,odd,4.681908560465217
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,2,even,0.11046972659845267
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,3,odd,2.477445299476967
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,4,even,0.10964941369928738
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,5,odd,0.9300215796965148
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,6,even,0.10624737622660518
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,7,odd,0.2699997440599873
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,8,even,0.15467479417270624
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,9,odd,0.19961147537298984
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,10,even,0.11194203492391352
binary_base,0,0.95,0.8,1.0,0.0,0.0,1,odd,3.9814629517868525
binary_base,0,0.95,0.8,1.0,0.0,0.0,2,even,0.11269362860822696
binary_base,0,0.95,0.8,1.0,0.0,0.0,3,odd,1.9512325322202742
binary_base,0,0.95,0.8,1.0,0.0,0.0,4,even,0.15427789626204458
binary_base,0,0.95,0.8,1.0,0.0,0.0,5,odd,0.9099468794678955
binary_base,0,0.95,0.8,1.0,0.0,0.0,6,even,0.09848365961352101
binary_base,0,0.95,0.8,1.0,0.0,0.0,7,odd,0.47496219457161715
binary_base,0,0.95,0.8,1.0,0.0,0.0,8,even,0.07389510141786104
binary_base,0,0.95,0.8,1.0,0.0,0.0,9,odd,0.1874904669884927
binary_base,0,0.95,0.8,1.0,0.0,0.0,10,even,0.14123929656102518
real,1,0.95,0.8,1.0,0.0,0.0,1,odd,2.76325283573442
real,1,0.95,0.8,1.0,0.0,0.0,2,even,0.0842785230665064
real,1,0.95,0.8,1.0,0.0,0.0,3,odd,1.7932414654967488
real,1,0.95,0.8,1.0,0.0,0.0,4,even,0.12443660091588526
real,1,0.95,0.8,1.0,0.0,0.0,5,odd,0.20910299715569636
real,1,0.95,0.8,1.0,0.0,0.0,6,even,0.06763183089277547
real,1,0.95,0.8,1.0,0.0,0.0,7,odd,0.15060170656295213
real,1,0.95,0.8,1.0,0.0,0.0,8,even,0.10676950875346591
real,1,0.95,0.8,1.0,0.0,0.0,9,odd,0.1125070117177529
real,1,0.95,0.8,1.0,0.0,0.0,10,even,0.09972607942256673
cel_randN,1,0.95,0.8,1.0,0.0,0.0,1,odd,8.040841739193183
cel_randN,1,0.95,0.8,1.0,0.0,0.0,2,even,0.13687191680492106
cel_randN,1,0.95,0.8,1.0,0.0,0.0,3,odd,4.2862991415323
cel_randN,1,0.95,0.8,1.0,0.0,0.0,4,even,0.11838563923195577
cel_randN,1,0.95,0.8,1.0,0.0,0.0,5,odd,1.7286036644377418
cel_randN,1,0.95,0.8,1.0,0.0,0.0,6,even,0.10271608818868572
cel_randN,1,0.95,0.8,1.0,0.0,0.0,7,odd,0.35190195755006926
cel_randN,1,0.95,0.8,1.0,0.0,0.0,8,even,0.09798278108806668
cel_randN,1,0.95,0.8,1.0,0.0,0.0,9,odd,0.146511974997793
cel_randN,1,0.95,0.8,1.0,0.0,0.0,10,even,0.07793532694358873
er_randN,1,0.95,0.8,1.0,0.0,0.0,1,odd,8.396284593951037
er_randN,1,0.95,0.8,1.0,0.0,0.0,2,even,0.08470295230014813
er_randN,1,0.95,0.8,1.0,0.0,0.0,3,odd,4.427780179603666
er_randN,1,0.95,0.8,1.0,0.0,0.0,4,even,0.12052580287263481
er_randN,1,0.95,0.8,1.0,0.0,0.0,5,odd,1.3341354054205112
er_randN,1,0.95,0.8,1.0,0.0,0.0,6,even,0.0922880778276749
er_randN,1,0.95,0.8,1.0,0.0,0.0,7,odd,0.2983726598616512
er_randN,1,0.95,0.8,1.0,0.0,0.0,8,even,0.06836928858075453
er_randN,1,0.95,0.8,1.0,0.0,0.0,9,odd,0.08725763646484452
er_randN,1,0.95,0.8,1.0,0.0,0.0,10,even,0.08944830328698572
ws_p01_randN,1,0.95,0.8,1.0,0.0,0.0,1,odd,8.99576598889098
ws_p01_randN,1,0.95,0.8,1.0,0.0,0.0,2,even,0.07693576348901843
ws_p01_randN,1,0.95,0.8,1.0,0.0,0.0,3,odd,4.642815127187442
ws_p01_randN,1,0.95,0.8,1.0,0.0,0.0,4,even,0.08826349316651516
ws_p01_randN,1,0.95,0.8,1.0,0.0,0.0,5,odd,1.151860167493851
ws_p01_randN,1,0.95,0.8,1.0,0.0,0.0,6,even,0.0838857879620889
ws_p01_randN,1,0.95,0.8,1.0,0.0,0.0,7,odd,0.23107526788407995
ws_p01_randN,1,0.95,0.8,1.0,0.0,0.0,8,even,0.09528298108899946
ws_p01_randN,1,0.95,0.8,1.0,0.0,0.0,9,odd,0.13184261094551175
ws_p01_randN,1,0.95,0.8,1.0,0.0,0.0,10,even,0.0960671047176902
local_sign,1,0.95,0.8,1.0,0.0,0.0,1,odd,4.259301196100068
local_sign,1,0.95,0.8,1.0,0.0,0.0,2,even,0.11517383637453804
local_sign,1,0.95,0.8,1.0,0.0,0.0,3,odd,2.3219707582308438
local_sign,1,0.95,0.8,1.0,0.0,0.0,4,even,0.11419414297522756
local_sign,1,0.95,0.8,1.0,0.0,0.0,5,odd,1.070127016546735
local_sign,1,0.95,0.8,1.0,0.0,0.0,6,even,0.11109918909966154
local_sign,1,0.95,0.8,1.0,0.0,0.0,7,odd,0.2912702359207202
local_sign,1,0.95,0.8,1.0,0.0,0.0,8,even,0.09526793381632936
local_sign,1,0.95,0.8,1.0,0.0,0.0,9,odd,0.11925582644187216
local_sign,1,0.95,0.8,1.0,0.0,0.0,10,even,0.09645858778358729
local_sign+flat,1,0.95,0.8,1.0,0.0,0.0,1,odd,3.923605326194661
local_sign+flat,1,0.95,0.8,1.0,0.0,0.0,2,even,0.09392507834036223
local_sign+flat,1,0.95,0.8,1.0,0.0,0.0,3,odd,1.93566322459219
local_sign+flat,1,0.95,0.8,1.0,0.0,0.0,4,even,0.12343859681391223
local_sign+flat,1,0.95,0.8,1.0,0.0,0.0,5,odd,0.6367289484732837
local_sign+flat,1,0.95,0.8,1.0,0.0,0.0,6,even,0.08896453637671087
local_sign+flat,1,0.95,0.8,1.0,0.0,0.0,7,odd,0.2572450608612371
local_sign+flat,1,0.95,0.8,1.0,0.0,0.0,8,even,0.11928825747730798
local_sign+flat,1,0.95,0.8,1.0,0.0,0.0,9,odd,0.1101461011839504
local_sign+flat,1,0.95,0.8,1.0,0.0,0.0,10,even,0.11962903221995536
local_sign+binary,1,0.95,0.8,1.0,0.0,0.0,1,odd,3.9780104647646795
local_sign+binary,1,0.95,0.8,1.0,0.0,0.0,2,even,0.11886511264674482
local_sign+binary,1,0.95,0.8,1.0,0.0,0.0,3,odd,2.0951908974721505
local_sign+binary,1,0.95,0.8,1.0,0.0,0.0,4,even,0.08050234721849847
local_sign+binary,1,0.95,0.8,1.0,0.0,0.0,5,odd,0.6743824110766354
local_sign+binary,1,0.95,0.8,1.0,0.0,0.0,6,even,0.11211460408829055
local_sign+binary,1,0.95,0.8,1.0,0.0,0.0,7,odd,0.2774465630844247
local_sign+binary,1,0.95,0.8,1.0,0.0,0.0,8,even,0.0826646596715932
local_sign+binary,1,0.95,0.8,1.0,0.0,0.0,9,odd,0.22840079205059283
local_sign+binary,1,0.95,0.8,1.0,0.0,0.0,10,even,0.09353184473879139
global_sign_pres,1,0.95,0.8,1.0,0.0,0.0,1,odd,3.683562423893818
global_sign_pres,1,0.95,0.8,1.0,0.0,0.0,2,even,0.08436408209263391
global_sign_pres,1,0.95,0.8,1.0,0.0,0.0,3,odd,1.788502892033648
global_sign_pres,1,0.95,0.8,1.0,0.0,0.0,4,even,0.10145555744622925
global_sign_pres,1,0.95,0.8,1.0,0.0,0.0,5,odd,0.7167546166556438
global_sign_pres,1,0.95,0.8,1.0,0.0,0.0,6,even,0.08474847348531966
global_sign_pres,1,0.95,0.8,1.0,0.0,0.0,7,odd,0.17493479478309837
global_sign_pres,1,0.95,0.8,1.0,0.0,0.0,8,even,0.07515374042350231
global_sign_pres,1,0.95,0.8,1.0,0.0,0.0,9,odd,0.12684954963106065
global_sign_pres,1,0.95,0.8,1.0,0.0,0.0,10,even,0.10119196322964541
global_sign_pres_real_weight,1,0.95,0.8,1.0,0.0,0.0,1,odd,4.329635008625246
global_sign_pres_real_weight,1,0.95,0.8,1.0,0.0,0.0,2,even,0.09517913104070885
global_sign_pres_real_weight,1,0.95,0.8,1.0,0.0,0.0,3,odd,1.8638177329697783
global_sign_pres_real_weight,1,0.95,0.8,1.0,0.0,0.0,4,even,0.07282740797677434
global_sign_pres_real_weight,1,0.95,0.8,1.0,0.0,0.0,5,odd,0.4830462352565519
global_sign_pres_real_weight,1,0.95,0.8,1.0,0.0,0.0,6,even,0.12099987248438993
global_sign_pres_real_weight,1,0.95,0.8,1.0,0.0,0.0,7,odd,0.1584129882624694
global_sign_pres_real_weight,1,0.95,0.8,1.0,0.0,0.0,8,even,0.13395602215041436
global_sign_pres_real_weight,1,0.95,0.8,1.0,0.0,0.0,9,odd,0.07527116686381419
global_sign_pres_real_weight,1,0.95,0.8,1.0,0.0,0.0,10,even,0.1297244709990082
binary_base,1,0.95,0.8,1.0,0.0,0.0,1,odd,4.27617834434534
binary_base,1,0.95,0.8,1.0,0.0,0.0,2,even,0.08447944778503569
binary_base,1,0.95,0.8,1.0,0.0,0.0,3,odd,1.887883038455584
binary_base,1,0.95,0.8,1.0,0.0,0.0,4,even,0.10525629662600977
binary_base,1,0.95,0.8,1.0,0.0,0.0,5,odd,0.7744276333828566
binary_base,1,0.95,0.8,1.0,0.0,0.0,6,even,0.0716216538843355
binary_base,1,0.95,0.8,1.0,0.0,0.0,7,odd,0.4288410803764009
binary_base,1,0.95,0.8,1.0,0.0,0.0,8,even,0.11831665340747577
binary_base,1,0.95,0.8,1.0,0.0,0.0,9,odd,0.17402992026609354
binary_base,1,0.95,0.8,1.0,0.0,0.0,10,even,0.14094651447351225
real,2,0.95,0.8,1.0,0.0,0.0,1,odd,3.213165570569572
real,2,0.95,0.8,1.0,0.0,0.0,2,even,0.10507634570421942
real,2,0.95,0.8,1.0,0.0,0.0,3,odd,1.7355553219313151
real,2,0.95,0.8,1.0,0.0,0.0,4,even,0.09826099503825603
real,2,0.95,0.8,1.0,0.0,0.0,5,odd,0.7829489713715247
real,2,0.95,0.8,1.0,0.0,0.0,6,even,0.15285354357910386
real,2,0.95,0.8,1.0,0.0,0.0,7,odd,0.2045084544342899
real,2,0.95,0.8,1.0,0.0,0.0,8,even,0.09936743294997541
real,2,0.95,0.8,1.0,0.0,0.0,9,odd,0.06763657560460246
real,2,0.95,0.8,1.0,0.0,0.0,10,even,0.13193626657539426
cel_randN,2,0.95,0.8,1.0,0.0,0.0,1,odd,5.80256057198676
cel_randN,2,0.95,0.8,1.0,0.0,0.0,2,even,0.1075325841339978
cel_randN,2,0.95,0.8,1.0,0.0,0.0,3,odd,3.1921682556542237
cel_randN,2,0.95,0.8,1.0,0.0,0.0,4,even,0.11024512872830043
cel_randN,2,0.95,0.8,1.0,0.0,0.0,5,odd,1.3718986559853192
cel_randN,2,0.95,0.8,1.0,0.0,0.0,6,even,0.13273355498445838
cel_randN,2,0.95,0.8,1.0,0.0,0.0,7,odd,0.33463991578676655
cel_randN,2,0.95,0.8,1.0,0.0,0.0,8,even,0.13226696462879772
cel_randN,2,0.95,0.8,1.0,0.0,0.0,9,odd,0.13481634468507764
cel_randN,2,0.95,0.8,1.0,0.0,0.0,10,even,0.17477428848634702
er_randN,2,0.95,0.8,1.0,0.0,0.0,1,odd,8.00589955062506
er_randN,2,0.95,0.8,1.0,0.0,0.0,2,even,0.15611820286505917
er_randN,2,0.95,0.8,1.0,0.0,0.0,3,odd,3.7762879122901722
er_randN,2,0.95,0.8,1.0,0.0,0.0,4,even,0.11269221344373193
er_randN,2,0.95,0.8,1.0,0.0,0.0,5,odd,1.0395840614722545
er_randN,2,0.95,0.8,1.0,0.0,0.0,6,even,0.13753638876647756
er_randN,2,0.95,0.8,1.0,0.0,0.0,7,odd,0.16279307504237295
er_randN,2,0.95,0.8,1.0,0.0,0.0,8,even,0.07322264440847448
er_randN,2,0.95,0.8,1.0,0.0,0.0,9,odd,0.07442113561046426
er_randN,2,0.95,0.8,1.0,0.0,0.0,10,even,0.1255252723896021
ws_p01_randN,2,0.95,0.8,1.0,0.0,0.0,1,odd,8.366709990404615
ws_p01_randN,2,0.95,0.8,1.0,0.0,0.0,2,even,0.19635464238945133
ws_p01_randN,2,0.95,0.8,1.0,0.0,0.0,3,odd,4.217722770904878
ws_p01_randN,2,0.95,0.8,1.0,0.0,0.0,4,even,0.10748994203891593
ws_p01_randN,2,0.95,0.8,1.0,0.0,0.0,5,odd,0.9288854110491229
ws_p01_randN,2,0.95,0.8,1.0,0.0,0.0,6,even,0.12543246028155863
ws_p01_randN,2,0.95,0.8,1.0,0.0,0.0,7,odd,0.12101906804866758
ws_p01_randN,2,0.95,0.8,1.0,0.0,0.0,8,even,0.06914339645493328
ws_p01_randN,2,0.95,0.8,1.0,0.0,0.0,9,odd,0.06739216074493015
ws_p01_randN,2,0.95,0.8,1.0,0.0,0.0,10,even,0.16802418335326896
local_sign,2,0.95,0.8,1.0,0.0,0.0,1,odd,2.9134930455725225
local_sign,2,0.95,0.8,1.0,0.0,0.0,2,even,0.100950928088821
local_sign,2,0.95,0.8,1.0,0.0,0.0,3,odd,2.2498301186567744
local_sign,2,0.95,0.8,1.0,0.0,0.0,4,even,0.1354773777736682
local_sign,2,0.95,0.8,1.0,0.0,0.0,5,odd,0.7116648622295543
local_sign,2,0.95,0.8,1.0,0.0,0.0,6,even,0.11286898206479634
local_sign,2,0.95,0.8,1.0,0.0,0.0,7,odd,0.24953021118119523
local_sign,2,0.95,0.8,1.0,0.0,0.0,8,even,0.0883440037051173
local_sign,2,0.95,0.8,1.0,0.0,0.0,9,odd,0.14425284594520704
local_sign,2,0.95,0.8,1.0,0.0,0.0,10,even,0.17811474877419187
local_sign+flat,2,0.95,0.8,1.0,0.0,0.0,1,odd,3.1559078782882466
local_sign+flat,2,0.95,0.8,1.0,0.0,0.0,2,even,0.11858701305106933
local_sign+flat,2,0.95,0.8,1.0,0.0,0.0,3,odd,1.3921033550020638
local_sign+flat,2,0.95,0.8,1.0,0.0,0.0,4,even,0.13382569111932563
local_sign+flat,2,0.95,0.8,1.0,0.0,0.0,5,odd,0.37622976594286683
local_sign+flat,2,0.95,0.8,1.0,0.0,0.0,6,even,0.11184167709144788
local_sign+flat,2,0.95,0.8,1.0,0.0,0.0,7,odd,0.13582939266444782
local_sign+flat,2,0.95,0.8,1.0,0.0,0.0,8,even,0.0888176854205085
local_sign+flat,2,0.95,0.8,1.0,0.0,0.0,9,odd,0.12253427137040873
local_sign+flat,2,0.95,0.8,1.0,0.0,0.0,10,even,0.12389556738386887
local_sign+binary,2,0.95,0.8,1.0,0.0,0.0,1,odd,2.613108846714937
local_sign+binary,2,0.95,0.8,1.0,0.0,0.0,2,even,0.111086052231542
local_sign+binary,2,0.95,0.8,1.0,0.0,0.0,3,odd,0.509480192922183
local_sign+binary,2,0.95,0.8,1.0,0.0,0.0,4,even,0.06515530143752812
local_sign+binary,2,0.95,0.8,1.0,0.0,0.0,5,odd,0.1735987110419046
local_sign+binary,2,0.95,0.8,1.0,0.0,0.0,6,even,0.14349919134180045
local_sign+binary,2,0.95,0.8,1.0,0.0,0.0,7,odd,0.12349707854173175
local_sign+binary,2,0.95,0.8,1.0,0.0,0.0,8,even,0.09768859861424062
local_sign+binary,2,0.95,0.8,1.0,0.0,0.0,9,odd,0.08375566338498075
local_sign+binary,2,0.95,0.8,1.0,0.0,0.0,10,even,0.15848101979615592
global_sign_pres,2,0.95,0.8,1.0,0.0,0.0,1,odd,3.46847001620381
global_sign_pres,2,0.95,0.8,1.0,0.0,0.0,2,even,0.1419821211843839
global_sign_pres,2,0.95,0.8,1.0,0.0,0.0,3,odd,2.1954459855443247
global_sign_pres,2,0.95,0.8,1.0,0.0,0.0,4,even,0.1132782390036482
global_sign_pres,2,0.95,0.8,1.0,0.0,0.0,5,odd,0.8640606152566761
global_sign_pres,2,0.95,0.8,1.0,0.0,0.0,6,even,0.09503226439002255
global_sign_pres,2,0.95,0.8,1.0,0.0,0.0,7,odd,0.20399029222016907
global_sign_pres,2,0.95,0.8,1.0,0.0,0.0,8,even,0.06033607588720713
global_sign_pres,2,0.95,0.8,1.0,0.0,0.0,9,odd,0.10215130632411729
global_sign_pres,2,0.95,0.8,1.0,0.0,0.0,10,even,0.10931252383909396
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.0,1,odd,3.3984379693870324
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.0,2,even,0.12977283493819414
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.0,3,odd,1.6031599884188381
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.0,4,even,0.09065686653613625
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.0,5,odd,0.7257225628741253
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.0,6,even,0.1302444205032316
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.0,7,odd,0.1627886871571036
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.0,8,even,0.07494840515437318
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.0,9,odd,0.1759184842835566
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.0,10,even,0.16383899320703676
binary_base,2,0.95,0.8,1.0,0.0,0.0,1,odd,3.8689086534142803
binary_base,2,0.95,0.8,1.0,0.0,0.0,2,even,0.09080551296210615
binary_base,2,0.95,0.8,1.0,0.0,0.0,3,odd,1.5369410575917755
binary_base,2,0.95,0.8,1.0,0.0,0.0,4,even,0.07084508102397535
binary_base,2,0.95,0.8,1.0,0.0,0.0,5,odd,0.6584657284092827
binary_base,2,0.95,0.8,1.0,0.0,0.0,6,even,0.12601881599567832
binary_base,2,0.95,0.8,1.0,0.0,0.0,7,odd,0.11760597282159324
binary_base,2,0.95,0.8,1.0,0.0,0.0,8,even,0.10010663624202465
binary_base,2,0.95,0.8,1.0,0.0,0.0,9,odd,0.14134708709161714
binary_base,2,0.95,0.8,1.0,0.0,0.0,10,even,0.11048730187968658
real,3,0.95,0.8,1.0,0.0,0.0,1,odd,3.56228007116124
real,3,0.95,0.8,1.0,0.0,0.0,2,even,0.11510654543076271
real,3,0.95,0.8,1.0,0.0,0.0,3,odd,1.036220311632924
real,3,0.95,0.8,1.0,0.0,0.0,4,even,0.13355027785215157
real,3,0.95,0.8,1.0,0.0,0.0,5,odd,0.3498487932914571
real,3,0.95,0.8,1.0,0.0,0.0,6,even,0.12537330074155761
real,3,0.95,0.8,1.0,0.0,0.0,7,odd,0.12426821769054186
real,3,0.95,0.8,1.0,0.0,0.0,8,even,0.10068313166954113
real,3,0.95,0.8,1.0,0.0,0.0,9,odd,0.11925452368120659
real,3,0.95,0.8,1.0,0.0,0.0,10,even,0.0804728066232201
cel_randN,3,0.95,0.8,1.0,0.0,0.0,1,odd,8.43556448305867
cel_randN,3,0.95,0.8,1.0,0.0,0.0,2,even,0.14911938357272447
cel_randN,3,0.95,0.8,1.0,0.0,0.0,3,odd,4.615591527442215
cel_randN,3,0.95,0.8,1.0,0.0,0.0,4,even,0.08838135721123042
cel_randN,3,0.95,0.8,1.0,0.0,0.0,5,odd,1.8633514238081261
cel_randN,3,0.95,0.8,1.0,0.0,0.0,6,even,0.13242490106339666
cel_randN,3,0.95,0.8,1.0,0.0,0.0,7,odd,0.4394524794369197
cel_randN,3,0.95,0.8,1.0,0.0,0.0,8,even,0.08721470629518535
cel_randN,3,0.95,0.8,1.0,0.0,0.0,9,odd,0.18192463141596704
cel_randN,3,0.95,0.8,1.0,0.0,0.0,10,even,0.07901229197204884
er_randN,3,0.95,0.8,1.0,0.0,0.0,1,odd,9.040527977155989
er_randN,3,0.95,0.8,1.0,0.0,0.0,2,even,0.12655661868939205
er_randN,3,0.95,0.8,1.0,0.0,0.0,3,odd,4.223584446799578
er_randN,3,0.95,0.8,1.0,0.0,0.0,4,even,0.10374351944255977
er_randN,3,0.95,0.8,1.0,0.0,0.0,5,odd,1.3099707580493174
er_randN,3,0.95,0.8,1.0,0.0,0.0,6,even,0.07835575113142568
er_randN,3,0.95,0.8,1.0,0.0,0.0,7,odd,0.30952467961807173
er_randN,3,0.95,0.8,1.0,0.0,0.0,8,even,0.1347361653679513
er_randN,3,0.95,0.8,1.0,0.0,0.0,9,odd,0.16592856839724845
er_randN,3,0.95,0.8,1.0,0.0,0.0,10,even,0.07078502822443511
