mode,shuffle_id,rho_target,leak,input_scale,neuron_bias,MC,IPC,KR,GR,src,normalization,wt_mean,cosine_similarity,kl_to_gaussian,seed,raw_rho,ref_rho,post_rho,scale_factor
real,0,0.95,0.8,1.5,0.0,2.706902980804444,4.254412911990101,5.168365478515625,11.495489120483398,chunk_0,spectral_radius,0.00174141372554,0.3826736807823181,1.1599980686293363,12346,73.237548828125,73.237548828125,0.9500004053115844,0.0129714881942523
real,0,0.95,0.8,1.5,0.1,3.623950958251953,7.268169951448669,5.9258527755737305,13.681855201721191,chunk_0,spectral_radius,0.00174141372554,0.3826736807823181,1.1599980686293363,12346,73.237548828125,73.237548828125,0.9500004053115844,0.0129714881942523
real,0,0.95,1.0,0.1,0.0,10.220666885375977,12.605865897891306,4.347445964813232,4.568648338317871,chunk_0,spectral_radius,0.00174141372554,0.3826736807823181,1.1599980686293363,12346,73.237548828125,73.237548828125,0.9500004053115844,0.0129714881942523
real,0,0.95,1.0,0.1,0.1,9.877622604370115,14.637131343851497,4.535511493682861,4.915714263916016,chunk_0,spectral_radius,0.00174141372554,0.3826736807823181,1.1599980686293363,12346,73.237548828125,73.237548828125,0.9500004053115844,0.0129714881942523
real,0,0.95,1.0,0.5,0.0,7.91098690032959,11.223650982325722,5.512990474700928,8.510274887084961,chunk_0,spectral_radius,0.00174141372554,0.3826736807823181,1.1599980686293363,12346,73.237548828125,73.237548828125,0.9500004053115844,0.0129714881942523
real,0,0.95,1.0,0.5,0.1,7.587088584899902,13.865824444830896,6.199941158294678,9.932002067565918,chunk_0,spectral_radius,0.00174141372554,0.3826736807823181,1.1599980686293363,12346,73.237548828125,73.237548828125,0.9500004053115844,0.0129714881942523
real,0,0.95,1.0,1.0,0.0,5.449898719787598,8.47998800303266,6.406416416168213,12.998756408691406,chunk_0,spectral_radius,0.00174141372554,0.3826736807823181,1.1599980686293363,12346,73.237548828125,73.237548828125,0.9500004053115844,0.0129714881942523
real,0,0.95,1.0,1.0,0.1,5.9339470863342285,10.899784966887864,7.301759243011475,15.198447227478027,chunk_0,spectral_radius,0.00174141372554,0.3826736807823181,1.1599980686293363,12346,73.237548828125,73.237548828125,0.9500004053115844,0.0129714881942523
real,0,0.95,1.0,1.5,0.0,5.37029504776001,9.045534600365798,6.796868801116943,15.837546348571776,chunk_0,spectral_radius,0.00174141372554,0.3826736807823181,1.1599980686293363,12346,73.237548828125,73.237548828125,0.9500004053115844,0.0129714881942523
real,0,0.95,1.0,1.5,0.1,4.7318315505981445,8.986454117390036,7.7363786697387695,18.42332649230957,chunk_0,spectral_radius,0.00174141372554,0.3826736807823181,1.1599980686293363,12346,73.237548828125,73.237548828125,0.9500004053115844,0.0129714881942523
real,0,1.05,0.6,0.1,0.0,8.29223918914795,9.729058794956302,2.9195568561553955,3.059547185897827,chunk_0,spectral_radius,0.0019247205927968,0.3826738595962524,1.159998382544971,12346,73.237548828125,73.237548828125,1.0499999523162842,0.0143369080041735
real,0,1.05,0.6,0.1,0.1,8.110011100769043,11.46589160348708,3.050543546676636,3.310967445373535,chunk_0,spectral_radius,0.0019247205927968,0.3826738595962524,1.159998382544971,12346,73.237548828125,73.237548828125,1.0499999523162842,0.0143369080041735
real,0,1.05,0.6,0.5,0.0,6.717337131500244,10.162578623318876,3.733745813369751,5.501547813415527,chunk_0,spectral_radius,0.0019247205927968,0.3826738595962524,1.159998382544971,12346,73.237548828125,73.237548828125,1.0499999523162842,0.0143369080041735
real,0,1.05,0.6,0.5,0.1,6.808038234710693,14.17573944711711,4.221066474914551,6.577381610870361,chunk_0,spectral_radius,0.0019247205927968,0.3826738595962524,1.159998382544971,12346,73.237548828125,73.237548828125,1.0499999523162842,0.0143369080041735
real,0,1.05,0.6,1.0,0.0,4.331307411193848,7.144497706180999,4.446943283081055,8.427149772644043,chunk_0,spectral_radius,0.0019247205927968,0.3826738595962524,1.159998382544971,12346,73.237548828125,73.237548828125,1.0499999523162842,0.0143369080041735
real,0,1.05,0.6,1.0,0.1,4.574833393096924,7.145098708341806,5.108837127685547,10.146692276000977,chunk_0,spectral_radius,0.0019247205927968,0.3826738595962524,1.159998382544971,12346,73.237548828125,73.237548828125,1.0499999523162842,0.0143369080041735
real,0,1.05,0.6,1.5,0.0,3.792012453079224,6.5617261525219135,4.781947612762451,10.331842422485352,chunk_0,spectral_radius,0.0019247205927968,0.3826738595962524,1.159998382544971,12346,73.237548828125,73.237548828125,1.0499999523162842,0.0143369080041735
real,0,1.05,0.6,1.5,0.1,2.9661507606506348,5.513056798775551,5.493083477020264,12.38461971282959,chunk_0,spectral_radius,0.0019247205927968,0.3826738595962524,1.159998382544971,12346,73.237548828125,73.237548828125,1.0499999523162842,0.0143369080041735
real,0,1.05,0.8,0.1,0.0,9.491344451904297,11.32930727650525,3.622328042984009,3.822221755981445,chunk_0,spectral_radius,0.0019247205927968,0.3826738595962524,1.159998382544971,12346,73.237548828125,73.237548828125,1.0499999523162842,0.0143369080041735
real,0,1.05,0.8,0.1,0.1,9.243459701538086,13.336198163388415,3.793582439422608,4.13866662979126,chunk_0,spectral_radius,0.0019247205927968,0.3826738595962524,1.159998382544971,12346,73.237548828125,73.237548828125,1.0499999523162842,0.0143369080041735
real,0,1.05,0.8,0.5,0.0,7.298603534698486,11.691052936224304,4.749965667724609,7.233397960662842,chunk_0,spectral_radius,0.0019247205927968,0.3826738595962524,1.159998382544971,12346,73.237548828125,73.237548828125,1.0499999523162842,0.0143369080041735
real,0,1.05,0.8,0.5,0.1,7.384449481964111,13.450388416425652,5.36838960647583,8.56035327911377,chunk_0,spectral_radius,0.0019247205927968,0.3826738595962524,1.159998382544971,12346,73.237548828125,73.237548828125,1.0499999523162842,0.0143369080041735
real,0,1.05,0.8,1.0,0.0,4.092283725738525,7.720037165711247,5.636685848236084,11.183473587036133,chunk_0,spectral_radius,0.0019247205927968,0.3826738595962524,1.159998382544971,12346,73.237548828125,73.237548828125,1.0499999523162842,0.0143369080041735
real,0,1.05,0.8,1.0,0.1,5.079582691192627,10.41680946214725,6.452396869659424,13.261582374572754,chunk_0,spectral_radius,0.0019247205927968,0.3826738595962524,1.159998382544971,12346,73.237548828125,73.237548828125,1.0499999523162842,0.0143369080041735
real,0,1.05,0.8,1.5,0.0,4.324448108673096,7.924772354875859,6.021466255187988,13.716459274291992,chunk_0,spectral_radius,0.0019247205927968,0.3826738595962524,1.159998382544971,12346,73.237548828125,73.237548828125,1.0499999523162842,0.0143369080041735
real,0,1.05,0.8,1.5,0.1,3.848797559738159,7.455470873870755,6.882095336914063,16.1512393951416,chunk_0,spectral_radius,0.0019247205927968,0.3826738595962524,1.159998382544971,12346,73.237548828125,73.237548828125,1.0499999523162842,0.0143369080041735
real,0,1.05,1.0,0.1,0.0,9.159846305847168,11.412670458096272,6.10621976852417,6.91231632232666,chunk_0,spectral_radius,0.0019247205927968,0.3826738595962524,1.159998382544971,12346,73.237548828125,73.237548828125,1.0499999523162842,0.0143369080041735
real,0,1.05,1.0,0.1,0.1,8.766520500183105,13.576360644200754,6.49609899520874,7.49525785446167,chunk_0,spectral_radius,0.0019247205927968,0.3826738595962524,1.159998382544971,12346,73.237548828125,73.237548828125,1.0499999523162842,0.0143369080041735
real,0,1.05,1.0,0.5,0.0,8.051553726196289,12.324359126494414,7.136731147766113,11.247557640075684,chunk_0,spectral_radius,0.0019247205927968,0.3826738595962524,1.159998382544971,12346,73.237548828125,73.237548828125,1.0499999523162842,0.0143369080041735
real,0,1.05,1.0,0.5,0.1,8.026359558105469,15.90487498408288,7.972593307495117,12.905839920043944,chunk_0,spectral_radius,0.0019247205927968,0.3826738595962524,1.159998382544971,12346,73.237548828125,73.237548828125,1.0499999523162842,0.0143369080041735
real,0,1.05,1.0,1.0,0.0,5.40139627456665,9.463293539168973,7.8719072341918945,16.248565673828125,chunk_0,spectral_radius,0.0019247205927968,0.3826738595962524,1.159998382544971,12346,73.237548828125,73.237548828125,1.0499999523162842,0.0143369080041735
