frac_replace,seed_id,rho_target,leak,input_scale,MC,IPC,KR,GR
0.0,1,0.8,0.6,0.5,5.707200527191162,8.615090012550354,3.9182369709014893,5.500061988830566
0.0,1,0.8,0.6,1.0,2.8367578983306885,4.556212067604065,4.071815490722656,7.459228038787842
0.0,1,0.8,0.6,1.5,1.2561721801757812,2.300169348716736,5.018533706665039,10.838476181030273
0.0,1,0.8,0.8,0.1,9.46405029296875,10.526624023914337,3.4165477752685547,3.5653293132781982
0.0,1,0.8,0.8,0.5,5.660118103027344,7.824978530406952,4.469223976135254,6.85230016708374
0.0,1,0.8,0.8,1.0,3.0253098011016846,4.8062838315963745,6.326231002807617,12.944503784179688
0.0,1,0.8,0.8,1.5,2.354980230331421,3.7351213693618774,6.586470127105713,15.100114822387695
0.0,1,0.8,1.0,0.1,10.5770263671875,12.56191623210907,4.057509422302246,4.354104518890381
0.0,1,0.8,1.0,0.5,5.9175004959106445,9.377449750900269,5.887570381164551,10.02450942993164
0.0,1,0.8,1.0,1.0,5.827483177185059,8.061404466629028,7.229942321777344,15.235218048095703
0.0,1,0.8,1.0,1.5,4.160159111022949,4.526890337467194,7.450640678405762,17.158950805664062
0.0,1,0.95,0.6,0.1,8.751848220825195,9.896929621696472,4.327259540557861,4.634293556213379
0.0,1,0.95,0.6,0.5,6.0903825759887695,8.730640828609467,5.040157318115234,7.675438404083252
0.0,1,0.95,0.6,1.0,3.478334903717041,4.55004346370697,5.981099605560303,11.62120246887207
0.0,1,0.95,0.6,1.5,2.0185673236846924,3.2079437375068665,6.4359354972839355,15.043548583984375
0.0,1,0.95,0.8,0.1,9.189216613769531,10.454213678836823,4.118256092071533,4.241082668304443
0.0,1,0.95,0.8,0.5,5.7252960205078125,9.300153255462646,6.430082321166992,10.455737113952637
0.0,1,0.95,0.8,1.0,3.629850149154663,5.308929145336151,7.399572372436523,15.203536033630371
0.0,1,0.95,0.8,1.5,2.7725002765655518,2.7568308115005493,7.593385219573975,18.46413803100586
0.0,1,0.95,1.0,0.1,11.893026351928711,13.501930356025696,5.703652858734131,6.302104473114014
0.0,1,0.95,1.0,0.5,6.035368919372559,7.850266098976135,8.280710220336914,15.035613059997559
0.0,1,0.95,1.0,1.0,4.306971549987793,6.032517731189728,9.907807350158691,22.071313858032227
0.0,1,0.95,1.0,1.5,5.446778774261475,8.16582602262497,11.842937469482422,29.443565368652344
0.0,1,1.05,0.6,0.1,9.313682556152344,11.420312821865082,5.573325157165527,5.756213665008545
0.0,1,1.05,0.6,0.5,5.614455223083496,8.29001796245575,7.2100372314453125,11.311890602111816
0.0,1,1.05,0.6,1.0,3.08636212348938,4.164433479309082,8.871091842651367,17.91697120666504
0.0,1,1.05,0.6,1.5,2.4104726314544678,2.9243245124816895,7.335813522338867,16.79499053955078
0.0,1,1.05,0.8,0.1,11.135133743286133,12.06786835193634,5.567290782928467,6.24267053604126
0.0,1,1.05,0.8,0.5,6.281988143920898,9.691380262374878,10.875089645385742,18.39305305480957
0.0,1,1.05,0.8,1.0,4.1203083992004395,5.791203141212463,8.707961082458496,18.84162139892578
0.0,1,1.05,0.8,1.5,3.7465615272521973,5.651510655879974,10.273971557617188,24.923978805541992
0.0,1,1.05,1.0,0.1,12.93454360961914,14.920309960842133,8.57129955291748,10.363578796386719
0.0,1,1.05,1.0,0.5,8.839896202087402,11.242036402225494,11.437528610229492,20.373149871826172
0.0,1,1.05,1.0,1.0,5.8287248611450195,8.35688465833664,12.968401908874512,29.859638214111328
0.0,1,1.05,1.0,1.5,6.650440692901611,9.911554157733917,15.50320053100586,38.33149719238281
0.0,2,0.6,0.6,0.1,6.1004638671875,6.6813560128211975,2.0265984535217285,2.111994743347168
0.0,2,0.6,0.6,0.5,5.08561372756958,7.411887466907501,2.8281681537628174,4.086746692657471
0.0,2,0.6,0.6,1.0,2.391386032104492,3.0294881463050842,3.256052017211914,5.631672382354736
0.0,2,0.6,0.6,1.5,1.7611969709396362,2.314682364463806,3.500230073928833,7.01186990737915
0.0,2,0.6,0.8,0.1,6.916755199432373,7.468517601490021,2.509821891784668,2.6233510971069336
0.0,2,0.6,0.8,0.5,4.376702785491943,5.756995320320129,3.187140464782715,4.420861721038818
0.0,2,0.6,0.8,1.0,3.544795513153076,5.651748895645142,3.7935962677001953,7.269957065582275
