mode,normalization,shuffle_id,rho_target,leak,input_scale,neuron_bias,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src,raw_rho,ref_rho,post_rho,scale_factor
sign_test_er0.0__norm_spectral_radius,spectral_radius,80,0.6,0.6,0.1,0.0,4.708559989929199,5.376257483476593,1.6958739757537842,1.746267318725586,0.0020126875024288893,0.039123207330703735,0.0,8012346,matched_er_sign_matched_chunk_16,12.179986000061035,6.163331985473633,0.5999995470046997,0.04926114036559593
sign_test_er0.0__norm_spectral_radius,spectral_radius,80,0.6,0.6,0.1,0.1,4.682928085327148,6.376656072859305,1.7614415884017944,1.8720309734344482,0.0020126875024288893,0.039123207330703735,0.0,8012346,matched_er_sign_matched_chunk_16,12.179986000061035,6.163331985473633,0.5999995470046997,0.04926114036559593
sign_test_er0.0__norm_spectral_radius,spectral_radius,80,0.6,0.6,0.5,0.0,4.864523887634277,7.56622392261032,1.9535257816314697,2.531024217605591,0.0020126875024288893,0.039123207330703735,0.0,8012346,matched_er_sign_matched_chunk_16,12.179986000061035,6.163331985473633,0.5999995470046997,0.04926114036559593
sign_test_er0.0__norm_spectral_radius,spectral_radius,80,0.6,0.6,0.5,0.1,3.7413105964660645,8.42747297957878,2.195230484008789,3.0434353351593018,0.0020126875024288893,0.039123207330703735,0.0,8012346,matched_er_sign_matched_chunk_16,12.179986000061035,6.163331985473633,0.5999995470046997,0.04926114036559593
sign_test_er0.0__norm_spectral_radius,spectral_radius,80,0.6,0.6,1.0,0.0,3.657120943069458,6.0649522630764565,2.2304725646972656,3.478850841522217,0.0020126875024288893,0.039123207330703735,0.0,8012346,matched_er_sign_matched_chunk_16,12.179986000061035,6.163331985473633,0.5999995470046997,0.04926114036559593
sign_test_er0.0__norm_spectral_radius,spectral_radius,80,0.6,0.6,1.0,0.1,3.268454074859619,7.5893716945181495,2.5793566703796387,4.339902400970459,0.0020126875024288893,0.039123207330703735,0.0,8012346,matched_er_sign_matched_chunk_16,12.179986000061035,6.163331985473633,0.5999995470046997,0.04926114036559593
sign_test_er0.0__norm_spectral_radius,spectral_radius,80,0.6,0.6,1.5,0.0,2.401151418685913,4.8203717231388055,2.399780750274658,4.146275043487549,0.0020126875024288893,0.039123207330703735,0.0,8012346,matched_er_sign_matched_chunk_16,12.179986000061035,6.163331985473633,0.5999995470046997,0.04926114036559593
sign_test_er0.0__norm_spectral_radius,spectral_radius,80,0.6,0.6,1.5,0.1,2.6309585571289062,5.011660267774346,2.795809745788574,5.234898567199707,0.0020126875024288893,0.039123207330703735,0.0,8012346,matched_er_sign_matched_chunk_16,12.179986000061035,6.163331985473633,0.5999995470046997,0.04926114036559593
sign_test_er0.0__norm_spectral_radius,spectral_radius,80,0.6,0.8,0.1,0.0,4.931947231292725,6.022414411027569,1.788663387298584,1.8462742567062378,0.0020126875024288893,0.039123207330703735,0.0,8012346,matched_er_sign_matched_chunk_16,12.179986000061035,6.163331985473633,0.5999995470046997,0.04926114036559593
sign_test_er0.0__norm_spectral_radius,spectral_radius,80,0.6,0.8,0.1,0.1,4.90695858001709,7.097393991148493,1.8607946634292603,1.983791470527649,0.0020126875024288893,0.039123207330703735,0.0,8012346,matched_er_sign_matched_chunk_16,12.179986000061035,6.163331985473633,0.5999995470046997,0.04926114036559593
