mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,src,wt_mean,cosine_similarity,kl_to_gaussian,seed
binary+conshuffle+wshuffle,86,0.6,1.0,1.0,5.059225082397461,9.425574994719874,2.548669576644897,3.6529812812805176,chunk_3,0.0013647419400513,0.053088828921318,0.0,8612346
binary+conshuffle+wshuffle,86,0.6,1.0,1.5,4.863564968109131,9.59542936687049,2.772001981735229,4.369006633758545,chunk_3,0.0013647419400513,0.053088828921318,0.0,8612346
binary+conshuffle+wshuffle,86,0.8,0.6,0.1,3.9072015285491934,4.143319866150115,1.918156981468201,1.969968318939209,chunk_3,0.0018196561140939,0.053088828921318,0.0,8612346
binary+conshuffle+wshuffle,86,0.8,0.6,0.5,4.556138038635254,6.445667950683401,2.258024215698242,2.794785499572754,chunk_3,0.0018196561140939,0.053088828921318,0.0,8612346
binary+conshuffle+wshuffle,86,0.8,0.6,1.0,4.734294891357422,7.774179507269537,2.610138177871704,3.684340953826904,chunk_3,0.0018196561140939,0.053088828921318,0.0,8612346
binary+conshuffle+wshuffle,86,0.8,0.6,1.5,4.59469747543335,8.035220262007496,2.7814419269561768,4.369584560394287,chunk_3,0.0018196561140939,0.053088828921318,0.0,8612346
binary+conshuffle+wshuffle,86,0.8,0.8,0.1,4.315240859985352,4.752422297618836,2.0496654510498047,2.105905055999756,chunk_3,0.0018196561140939,0.053088828921318,0.0,8612346
binary+conshuffle+wshuffle,86,0.8,0.8,0.5,5.162920475006104,7.588951981906053,2.424873352050781,3.0197534561157227,chunk_3,0.0018196561140939,0.053088828921318,0.0,8612346
binary+conshuffle+wshuffle,86,0.8,0.8,1.0,5.272668361663818,9.173536849986007,2.8261396884918213,4.02720832824707,chunk_3,0.0018196561140939,0.053088828921318,0.0,8612346
binary+conshuffle+wshuffle,86,0.8,0.8,1.5,5.1572699546813965,9.513890218614632,3.030592679977417,4.788610458374023,chunk_3,0.0018196561140939,0.053088828921318,0.0,8612346
binary+conshuffle+wshuffle,86,0.8,1.0,0.1,5.0116167068481445,5.703858608541726,2.225399971008301,2.2846453189849854,chunk_3,0.0018196561140939,0.053088828921318,0.0,8612346
