mode,normalization,shuffle_id,rho_target,leak,input_scale,neuron_bias,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src,raw_rho,ref_rho,post_rho,raw_fro,ref_fro,post_fro,scale_factor
sign_test_og_cel0.06113256113256113__norm_spectral_radius,spectral_radius,27,1.0,0.6,0.1,0.0,5.015857696533203,5.910751845446612,3.172262191772461,3.4611239433288574,0.001666690455749631,0.557835042476654,0.8963917261323967,2712346,chunk_9,48.16655731201172,52.364280700683594,1.0,230.77911376953125,230.77911376953125,4.7912726402282715,0.020761292809910275
sign_test_og_cel0.06113256113256113__norm_spectral_radius,spectral_radius,27,1.0,0.6,0.5,0.0,4.398403167724609,7.502109732002529,3.844001531600952,5.558038234710693,0.001666690455749631,0.557835042476654,0.8963917261323967,2712346,chunk_9,48.16655731201172,52.364280700683594,1.0,230.77911376953125,230.77911376953125,4.7912726402282715,0.020761292809910275
sign_test_og_cel0.06113256113256113__norm_spectral_radius,spectral_radius,27,1.0,0.6,1.0,0.0,3.4049572944641113,6.11373280683847,4.053696632385254,7.247093200683594,0.001666690455749631,0.557835042476654,0.8963917261323967,2712346,chunk_9,48.16655731201172,52.364280700683594,1.0,230.77911376953125,230.77911376953125,4.7912726402282715,0.020761292809910275
sign_test_og_cel0.06113256113256113__norm_spectral_radius,spectral_radius,27,1.0,0.6,1.5,0.0,2.5429563522338867,4.654788684899984,4.0670695304870605,8.216130256652832,0.001666690455749631,0.557835042476654,0.8963917261323967,2712346,chunk_9,48.16655731201172,52.364280700683594,1.0,230.77911376953125,230.77911376953125,4.7912726402282715,0.020761292809910275
sign_test_og_cel0.06113256113256113__norm_spectral_radius,spectral_radius,27,1.0,0.8,0.1,0.0,6.092082500457764,7.1610204157955195,3.43672776222229,3.7850942611694336,0.001666690455749631,0.557835042476654,0.8963917261323967,2712346,chunk_9,48.16655731201172,52.364280700683594,1.0,230.77911376953125,230.77911376953125,4.7912726402282715,0.020761292809910275
sign_test_og_cel0.06113256113256113__norm_spectral_radius,spectral_radius,27,1.0,0.8,0.5,0.0,5.146608352661133,7.568442944483195,4.249708652496338,6.448091506958008,0.001666690455749631,0.557835042476654,0.8963917261323967,2712346,chunk_9,48.16655731201172,52.364280700683594,1.0,230.77911376953125,230.77911376953125,4.7912726402282715,0.020761292809910275
sign_test_og_cel0.06113256113256113__norm_spectral_radius,spectral_radius,27,1.0,0.8,1.0,0.0,4.189723014831543,7.011424419277432,4.600883483886719,8.697498321533203,0.001666690455749631,0.557835042476654,0.8963917261323967,2712346,chunk_9,48.16655731201172,52.364280700683594,1.0,230.77911376953125,230.77911376953125,4.7912726402282715,0.020761292809910275
sign_test_og_cel0.06113256113256113__norm_spectral_radius,spectral_radius,27,1.0,0.8,1.5,0.0,3.6134860515594482,7.073746750537794,4.6689772605896,9.991363525390625,0.001666690455749631,0.557835042476654,0.8963917261323967,2712346,chunk_9,48.16655731201172,52.364280700683594,1.0,230.77911376953125,230.77911376953125,4.7912726402282715,0.020761292809910275
sign_test_og_cel0.06113256113256113__norm_spectral_radius,spectral_radius,27,1.0,1.0,0.1,0.0,7.4270172119140625,8.85839806030988,3.8466968536376953,4.264598846435547,0.001666690455749631,0.557835042476654,0.8963917261323967,2712346,chunk_9,48.16655731201172,52.364280700683594,1.0,230.77911376953125,230.77911376953125,4.7912726402282715,0.020761292809910275
sign_test_og_cel0.06113256113256113__norm_spectral_radius,spectral_radius,27,1.0,1.0,0.5,0.0,6.259253978729248,9.093718352107999,4.915930271148682,7.829020977020264,0.001666690455749631,0.557835042476654,0.8963917261323967,2712346,chunk_9,48.16655731201172,52.364280700683594,1.0,230.77911376953125,230.77911376953125,4.7912726402282715,0.020761292809910275
