normalization,sign_frac,metric,mean,std,n_groups,sem
original_radius,0.0,GR,0.4229669002523975,0.01060445962695876,50,0.0014996970626083008
original_radius,0.0,IPC,0.26250914636018713,0.05150759598648715,50,0.007284274080932413
original_radius,0.0,KR,0.213881241527641,0.014389450804977874,50,0.0020349756483500157
original_radius,0.0,MC,0.2841710966649118,0.04447531250500536,50,0.006289759013536029
original_radius,0.1,GR,0.4693170334618044,0.007786462365843774,50,0.001101172068068396
original_radius,0.1,IPC,0.2616936322525994,0.03736981842959485,50,0.005284890404655307
original_radius,0.1,KR,0.25429304166769684,0.009163142112277653,50,0.0012958639849135107
original_radius,0.1,MC,0.33136358894050305,0.029495043553540108,50,0.0041712290616201545
original_radius,0.2,GR,0.47929810995339556,0.00569049593201418,50,0.0008047576523683379
original_radius,0.2,IPC,0.25037513184846577,0.03907874856208509,50,0.0055265696217068816
original_radius,0.2,KR,0.26559097125772807,0.005589529710927137,50,0.0007904788724480522
original_radius,0.2,MC,0.312514948678353,0.03420082106980535,50,0.004836726500121423
original_radius,0.3,GR,0.48193569672883735,0.004430183263540717,50,0.0006265225255097581
original_radius,0.3,IPC,0.25278764424160693,0.04591385773559701,50,0.006493200031055013
original_radius,0.3,KR,0.26893135013678726,0.003837396636279029,50,0.0005426898367230697
original_radius,0.3,MC,0.31443492266528544,0.03424102675288736,50,0.004842412442351328
original_radius,0.4,GR,0.48273668808672665,0.005534450115565214,50,0.0007826894413709669
original_radius,0.4,IPC,0.25410308592045194,0.04050253571850772,50,0.005727923532361432
original_radius,0.4,KR,0.2693921696076053,0.004718649290234672,50,0.0006673177822332052
original_radius,0.4,MC,0.3126295536210275,0.033324745074184245,50,0.004712830644653735
original_radius,0.5,GR,0.4832163709393163,0.0050126656970243,50,0.0007088979812374148
original_radius,0.5,IPC,0.24998457532004617,0.03828238796643048,50,0.005413947226215455
original_radius,0.5,KR,0.2698127750606045,0.004358953935242449,50,0.0006164491772979445
original_radius,0.5,MC,0.3089669727106948,0.031766185619562716,50,0.004492417052804677
original_radius,0.6,GR,0.4832682452418673,0.0055578783615901255,50,0.0007860026956980711
original_radius,0.6,IPC,0.25602951245540306,0.03749657554412857,50,0.005302816567705394
original_radius,0.6,KR,0.26956254522114015,0.005175390794944234,50,0.0007319107852791009
original_radius,0.6,MC,0.31264460188174903,0.03421686668631187,50,0.004838995692969438
original_radius,0.7,GR,0.4828502571554772,0.004668660822965151,50,0.0006602483453957251
original_radius,0.7,IPC,0.25475210408492727,0.0377226605938705,50,0.005334789822064877
original_radius,0.7,KR,0.26954027675042763,0.005130454721183317,50,0.0007255558647838522
original_radius,0.7,MC,0.31140982452053595,0.03594756582990953,50,0.00508375351309577
original_radius,0.8,GR,0.4840560788228032,0.0055863366113438565,50,0.0007900272999743839
original_radius,0.8,IPC,0.25220259745888896,0.04140150836026324,50,0.005855057462578735
original_radius,0.8,KR,0.2712373763853931,0.005639440371274952,50,0.0007975373057251399
original_radius,0.8,MC,0.3160859868610437,0.03500878037640056,50,0.004950989201044673
original_radius,0.9,GR,0.48621101561662444,0.0077701477817769425,50,0.0010988648374632172
original_radius,0.9,IPC,0.24725417314787218,0.04684989413746183,50,0.006625575568494227
original_radius,0.9,KR,0.2747954363973154,0.009012496625306099,50,0.0012745594958349633
original_radius,0.9,MC,0.3106727681602729,0.03445261888206513,50,0.004872336088228788
original_radius,1.0,GR,0.4876644454448448,0.014438406295512978,50,0.002041899000216753
original_radius,1.0,IPC,0.23233844098761292,0.037645156066703045,50,0.005323829026718324
original_radius,1.0,KR,0.2832563474525877,0.018976289228836925,50,0.002683652559093566
original_radius,1.0,MC,0.28639528687681787,0.04097300000525369,50,0.005794457229854266
spectral_radius,0.0,GR,0.4229669002523975,0.01060445962695876,50,0.0014996970626083008
spectral_radius,0.0,IPC,0.26250914636018713,0.05150759598648715,50,0.007284274080932413
spectral_radius,0.0,KR,0.213881241527641,0.014389450804977874,50,0.0020349756483500157
spectral_radius,0.0,MC,0.2841710966649118,0.04447531250500536,50,0.006289759013536029
spectral_radius,0.1,GR,0.47167239763779345,0.00949800370285173,50,0.0013432205652042792
spectral_radius,0.1,IPC,0.29679341854722063,0.048141692859522064,50,0.006808263495753609
spectral_radius,0.1,KR,0.25681761535676956,0.013237229958491041,50,0.0018720270135549472
spectral_radius,0.1,MC,0.32240242389724627,0.042934930568449624,50,0.006071916110944864
spectral_radius,0.2,GR,0.5409881362775373,0.008543591264780102,50,0.0012082462638024324
spectral_radius,0.2,IPC,0.38086547683698035,0.037752708152454996,50,0.005339039188551517
spectral_radius,0.2,KR,0.33392213441686525,0.013321218640095275,50,0.0018839048068160014
spectral_radius,0.2,MC,0.35743136260368685,0.030301517919343362,50,0.004285281760202675
spectral_radius,0.3,GR,0.5953924573070587,0.012270256210482897,50,0.001735276274665761
spectral_radius,0.3,IPC,0.22864970795029585,0.024608289151881634,50,0.0034801376265389716
spectral_radius,0.3,KR,0.46569782038999885,0.014125824835246173,50,0.0019976933061711826
spectral_radius,0.3,MC,0.3266259261707697,0.04610954714530733,50,0.006520874692777525
spectral_radius,0.4,GR,0.49769394676309875,0.018756947006016985,50,0.002652632884462264
spectral_radius,0.4,IPC,0.31948278623289966,0.026074738217144035,50,0.003687524842201315
spectral_radius,0.4,KR,0.46563905746535594,0.01384470269078844,50,0.0019579366312336296
spectral_radius,0.4,MC,0.5024121826731393,0.0210080392280973,50,0.002970985399524121
spectral_radius,0.5,GR,0.499935824503074,0.0177934390557163,50,0.002516372283385311
spectral_radius,0.5,IPC,0.3174875472162978,0.023722198637561455,50,0.0033548255042547964
spectral_radius,0.5,KR,0.4698155087747506,0.013460999494711644,50,0.0019036728048518587
spectral_radius,0.5,MC,0.4980764353975544,0.019789824816254915,50,0.0027987038652135345
spectral_radius,0.6,GR,0.5011236283270976,0.01865573580292086,50,0.0026383194588540004
spectral_radius,0.6,IPC,0.3191732578360439,0.02401499823441266,50,0.0033962336203472313
spectral_radius,0.6,KR,0.4698795364942799,0.013944944496486252,50,0.0019721129633470907
spectral_radius,0.6,MC,0.503696811108064,0.02074780703612174,50,0.0029341830099983294
spectral_radius,0.7,GR,0.6267021453042141,0.012220430677741057,50,0.0017282298802501635
spectral_radius,0.7,IPC,0.22669670169477057,0.026041436235928073,50,0.0036828152308523644
spectral_radius,0.7,KR,0.49782645362683114,0.014078378194835458,50,0.0019909833379353954
spectral_radius,0.7,MC,0.3842495034462452,0.034262903130015204,50,0.004845506229274307
spectral_radius,0.8,GR,0.5961022796736806,0.012155483668058178,50,0.001719044986057253
spectral_radius,0.8,IPC,0.3436037084774518,0.026001918067691348,50,0.0036772265179043123
spectral_radius,0.8,KR,0.3918598952751068,0.01800816143509692,50,0.00254673861349182
spectral_radius,0.8,MC,0.3748971687324534,0.03252226484964361,50,0.004599342802945577
spectral_radius,0.9,GR,0.5329628767247543,0.013913239267473036,50,0.0019676291668602273
spectral_radius,0.9,IPC,0.2654982544828999,0.030264605516233594,50,0.004280061558092913
spectral_radius,0.9,KR,0.3220885321002141,0.01858151591461926,50,0.002627823181590606
spectral_radius,0.9,MC,0.33112445370660076,0.03159444568621248,50,0.004468129358510182
spectral_radius,1.0,GR,0.48766449570692894,0.014438067356580089,50,0.0020418510670131822
spectral_radius,1.0,IPC,0.23684018692774672,0.046765876197328596,50,0.0066136936374523204
spectral_radius,1.0,KR,0.2832565309396303,0.01897597246473171,50,0.002683607761884199
spectral_radius,1.0,MC,0.2851913520586825,0.038768733549835586,50,0.005482726878220631
