model,seed,rho_target,leak,input_scale,d_max,ipc_kset,capture_pct_vs_ref
ws_p01_randN,12,0.95,0.8,1.0,30,14.485594644275864,96.14225773413985
ws_p01_randN,12,0.95,0.8,1.0,50,14.71143538822065,97.64118404986343
ws_p01_randN,12,0.95,0.8,1.0,80,15.066834278359233,100.0
local_sign,12,0.95,0.8,1.0,30,10.1394853146798,94.42820171375703
local_sign,12,0.95,0.8,1.0,50,10.328104177096703,96.18479383205087
local_sign,12,0.95,0.8,1.0,80,10.737772329304669,100.0
local_sign+flat,12,0.95,0.8,1.0,30,9.269477640601309,94.23987140647476
local_sign+flat,12,0.95,0.8,1.0,50,9.483220372268338,96.4129267098438
local_sign+flat,12,0.95,0.8,1.0,80,9.83604657164722,100.0
local_sign+binary,12,0.95,0.8,1.0,30,7.585728331631497,92.98159972963086
local_sign+binary,12,0.95,0.8,1.0,50,7.756475872979461,95.07452724434722
local_sign+binary,12,0.95,0.8,1.0,80,8.158311272003335,100.0
global_sign_pres,12,0.95,0.8,1.0,30,5.04118007962996,89.74750485669642
global_sign_pres,12,0.95,0.8,1.0,50,5.263388346180712,93.7034511165899
global_sign_pres,12,0.95,0.8,1.0,80,5.6170698981319,100.0
global_sign_pres_real_weight,12,0.95,0.8,1.0,30,5.5316566409998496,91.43400787264953
global_sign_pres_real_weight,12,0.95,0.8,1.0,50,5.765155065160777,95.29355631149164
global_sign_pres_real_weight,12,0.95,0.8,1.0,80,6.049889717953097,99.99999999999999
binary_base,12,0.95,0.8,1.0,30,6.322292175273017,91.65176406430324
binary_base,12,0.95,0.8,1.0,50,6.553011596507869,94.996412077056
binary_base,12,0.95,0.8,1.0,80,6.898167470990817,100.0
real,13,0.95,0.8,1.0,30,6.218456231022504,91.24236695901259
real,13,0.95,0.8,1.0,50,6.4619586318951505,94.81523691104076
real,13,0.95,0.8,1.0,80,6.815316654176591,100.0
cel_randN,13,0.95,0.8,1.0,30,13.572519898322,96.42138803210027
cel_randN,13,0.95,0.8,1.0,50,13.781141211618475,97.90346776024366
cel_randN,13,0.95,0.8,1.0,80,14.07625442376279,100.0
er_randN,13,0.95,0.8,1.0,30,14.109940076530028,96.02856300099937
er_randN,13,0.95,0.8,1.0,50,14.254895986382087,97.01509502353782
er_randN,13,0.95,0.8,1.0,80,14.693482476024542,100.0
ws_p01_randN,13,0.95,0.8,1.0,30,14.749740224628699,96.6987852299478
ws_p01_randN,13,0.95,0.8,1.0,50,14.92832742850705,97.86959674321189
ws_p01_randN,13,0.95,0.8,1.0,80,15.253283885163714,100.0
local_sign,13,0.95,0.8,1.0,30,13.494260977240174,96.01813361074386
local_sign,13,0.95,0.8,1.0,50,13.732755711227696,97.71513793518194
local_sign,13,0.95,0.8,1.0,80,14.053867191322126,100.0
local_sign+flat,13,0.95,0.8,1.0,30,7.968861130337558,93.77139392797599
local_sign+flat,13,0.95,0.8,1.0,50,8.212491604228575,96.63824889839587
local_sign+flat,13,0.95,0.8,1.0,80,8.498179238391494,100.0
local_sign+binary,13,0.95,0.8,1.0,30,7.297456306183733,92.55478117791237
local_sign+binary,13,0.95,0.8,1.0,50,7.5057466426323085,95.19656013520954
local_sign+binary,13,0.95,0.8,1.0,80,7.884472539734366,100.0
global_sign_pres,13,0.95,0.8,1.0,30,6.71649262551525,91.83805082312237
global_sign_pres,13,0.95,0.8,1.0,50,6.952369085353548,95.0633107190857
global_sign_pres,13,0.95,0.8,1.0,80,7.31340938240407,100.0
global_sign_pres_real_weight,13,0.95,0.8,1.0,30,8.537349507582178,93.89846846358157
global_sign_pres_real_weight,13,0.95,0.8,1.0,50,8.797386268737203,96.7584958754852
global_sign_pres_real_weight,13,0.95,0.8,1.0,80,9.092107301934728,100.0
binary_base,13,0.95,0.8,1.0,30,6.011152876133247,91.5036629171496
binary_base,13,0.95,0.8,1.0,50,6.19996753168875,94.37785909079312
binary_base,13,0.95,0.8,1.0,80,6.5693030032862625,100.0
real,14,0.95,0.8,1.0,30,7.5004179215169415,92.41005418833058
real,14,0.95,0.8,1.0,50,7.725760379677965,95.18642065050501
real,14,0.95,0.8,1.0,80,8.11645224904985,100.0
cel_randN,14,0.95,0.8,1.0,30,10.986681819563728,94.7864131621972
cel_randN,14,0.95,0.8,1.0,50,11.184257191858933,96.4909733903546
cel_randN,14,0.95,0.8,1.0,80,11.590988046739852,100.00000000000001
er_randN,14,0.95,0.8,1.0,30,15.761102594578347,96.06789338530447
er_randN,14,0.95,0.8,1.0,50,16.02755304648893,97.69197605674253
er_randN,14,0.95,0.8,1.0,80,16.40621235584346,100.0
ws_p01_randN,14,0.95,0.8,1.0,30,15.205247592926057,96.52179058483553
ws_p01_randN,14,0.95,0.8,1.0,50,15.407950665784355,97.80853474534717
ws_p01_randN,14,0.95,0.8,1.0,80,15.753176045321876,100.0
local_sign,14,0.95,0.8,1.0,30,12.849898095155595,95.96732471672246
local_sign,14,0.95,0.8,1.0,50,13.062991638648668,97.55877837121848
local_sign,14,0.95,0.8,1.0,80,13.389867992138036,100.0
local_sign+flat,14,0.95,0.8,1.0,30,9.928689626576947,94.05023702453448
local_sign+flat,14,0.95,0.8,1.0,50,10.161969942347518,96.26000183908278
local_sign+flat,14,0.95,0.8,1.0,80,10.55679383773046,100.00000000000001
local_sign+binary,14,0.95,0.8,1.0,30,6.85826378427797,91.60905653897838
local_sign+binary,14,0.95,0.8,1.0,50,7.091279338976765,94.72155494911507
local_sign+binary,14,0.95,0.8,1.0,80,7.486447348532483,100.0
global_sign_pres,14,0.95,0.8,1.0,30,8.212498012275091,92.72517134390667
global_sign_pres,14,0.95,0.8,1.0,50,8.452231573919768,95.43194041065856
global_sign_pres,14,0.95,0.8,1.0,80,8.856816216403537,100.0
global_sign_pres_real_weight,14,0.95,0.8,1.0,30,9.003710980602047,93.76755740637701
global_sign_pres_real_weight,14,0.95,0.8,1.0,50,9.223267478843546,96.0540897703275
global_sign_pres_real_weight,14,0.95,0.8,1.0,80,9.602160096355156,100.0
binary_base,14,0.95,0.8,1.0,30,7.270654424274976,92.52853839771079
binary_base,14,0.95,0.8,1.0,50,7.4888068357314275,95.3048117016114
binary_base,14,0.95,0.8,1.0,80,7.857742649109927,100.0
real,15,0.95,0.8,1.0,30,5.33357527150531,90.22389661690396
real,15,0.95,0.8,1.0,50,5.529866268233405,93.54439697437361
real,15,0.95,0.8,1.0,80,5.911488498609176,100.00000000000001
cel_randN,15,0.95,0.8,1.0,30,13.711049289621087,95.66537311747196
cel_randN,15,0.95,0.8,1.0,50,13.974610134013801,97.50430214364584
cel_randN,15,0.95,0.8,1.0,80,14.332301064445389,100.0
er_randN,15,0.95,0.8,1.0,30,14.454211307572109,95.7756232703868
er_randN,15,0.95,0.8,1.0,50,14.650559939531831,97.07665673420358
er_randN,15,0.95,0.8,1.0,80,15.091743404024662,100.0
ws_p01_randN,15,0.95,0.8,1.0,30,14.668163283782079,96.27851779999763
ws_p01_randN,15,0.95,0.8,1.0,50,14.845994092374795,97.4457591470729
ws_p01_randN,15,0.95,0.8,1.0,80,15.235136164281954,99.99999999999999
local_sign,15,0.95,0.8,1.0,30,8.949985766264547,94.52640691020284
local_sign,15,0.95,0.8,1.0,50,9.162008023582807,96.76570680326293
local_sign,15,0.95,0.8,1.0,80,9.468238621157743,100.0
local_sign+flat,15,0.95,0.8,1.0,30,10.305650571221804,94.95059094896227
local_sign+flat,15,0.95,0.8,1.0,50,10.522106671042373,96.94489829039912
local_sign+flat,15,0.95,0.8,1.0,80,10.853698189999982,100.0
local_sign+binary,15,0.95,0.8,1.0,30,7.292881484039526,93.10491327095654
local_sign+binary,15,0.95,0.8,1.0,50,7.501835243374927,95.77253123281966
local_sign+binary,15,0.95,0.8,1.0,80,7.832971674454577,100.0
global_sign_pres,15,0.95,0.8,1.0,30,7.47273202680617,92.94844662074173
global_sign_pres,15,0.95,0.8,1.0,50,7.713147279638747,95.93881536600927
global_sign_pres,15,0.95,0.8,1.0,80,8.039652407852728,100.0
global_sign_pres_real_weight,15,0.95,0.8,1.0,30,8.14907059944494,92.69363775405796
global_sign_pres_real_weight,15,0.95,0.8,1.0,50,8.3837665777632,95.36324574567959
global_sign_pres_real_weight,15,0.95,0.8,1.0,80,8.791402297821879,100.0
binary_base,15,0.95,0.8,1.0,30,7.184782301539324,92.92673749431704
binary_base,15,0.95,0.8,1.0,50,7.3949393657585825,95.64487278633489
binary_base,15,0.95,0.8,1.0,80,7.7316631308386485,100.0
real,16,0.95,0.8,1.0,30,5.607143852074294,90.59846466214016
real,16,0.95,0.8,1.0,50,5.86914620930793,94.83181624530808
real,16,0.95,0.8,1.0,80,6.189005379930508,100.00000000000001
cel_randN,16,0.95,0.8,1.0,30,13.985912507050287,95.98003738002774
cel_randN,16,0.95,0.8,1.0,50,14.225313535343801,97.62295625520628
cel_randN,16,0.95,0.8,1.0,80,14.571688956187657,100.0
er_randN,16,0.95,0.8,1.0,30,13.68277243292141,96.38093689399894
er_randN,16,0.95,0.8,1.0,50,13.893338214632806,97.8641543792457
er_randN,16,0.95,0.8,1.0,80,14.196554706632401,100.0
ws_p01_randN,16,0.95,0.8,1.0,30,13.837815899332668,96.19256793618246
ws_p01_randN,16,0.95,0.8,1.0,50,14.004907894052835,97.35409575029993
ws_p01_randN,16,0.95,0.8,1.0,80,14.385535386177821,100.0
local_sign,16,0.95,0.8,1.0,30,12.739564231636848,96.08468366744034
local_sign,16,0.95,0.8,1.0,50,12.948773915065082,97.6625905633801
local_sign,16,0.95,0.8,1.0,80,13.258683637581491,100.0
local_sign+flat,16,0.95,0.8,1.0,30,7.431679242955624,92.41891328277453
local_sign+flat,16,0.95,0.8,1.0,50,7.649143412451906,95.1232552714089
local_sign+flat,16,0.95,0.8,1.0,80,8.041296936934202,100.0
local_sign+binary,16,0.95,0.8,1.0,30,6.751778127759039,92.64300233082524
local_sign+binary,16,0.95,0.8,1.0,50,6.963051645889706,95.54194430762824
local_sign+binary,16,0.95,0.8,1.0,80,7.287952633107304,100.0
global_sign_pres,16,0.95,0.8,1.0,30,6.268915663137134,91.7347926443223
global_sign_pres,16,0.95,0.8,1.0,50,6.4786273436768305,94.8035621992431
global_sign_pres,16,0.95,0.8,1.0,80,6.833738304116757,100.0
global_sign_pres_real_weight,16,0.95,0.8,1.0,30,7.6425058333283005,93.02743611076255
global_sign_pres_real_weight,16,0.95,0.8,1.0,50,7.860744027942076,95.68391294560189
global_sign_pres_real_weight,16,0.95,0.8,1.0,80,8.2153245890049,100.0
binary_base,16,0.95,0.8,1.0,30,6.9286449471956075,93.09717964219331
binary_base,16,0.95,0.8,1.0,50,7.143978648833979,95.99052465513988
binary_base,16,0.95,0.8,1.0,80,7.442378999906268,100.00000000000001
real,17,0.95,0.8,1.0,30,8.148155572305114,93.77332269205073
real,17,0.95,0.8,1.0,50,8.371435521517043,96.3429475037419
real,17,0.95,0.8,1.0,80,8.689204283678265,100.0
cel_randN,17,0.95,0.8,1.0,30,11.19927422464724,95.61836193341469
cel_randN,17,0.95,0.8,1.0,50,11.397686629702264,97.31238859782813
cel_randN,17,0.95,0.8,1.0,80,11.712472372666273,100.0
er_randN,17,0.95,0.8,1.0,30,14.78666061992135,96.73712721729078
er_randN,17,0.95,0.8,1.0,50,15.031390204752434,98.33819439467253
er_randN,17,0.95,0.8,1.0,80,15.28540390361973,100.0
ws_p01_randN,17,0.95,0.8,1.0,30,15.47586577032962,97.01996167816411
ws_p01_randN,17,0.95,0.8,1.0,50,15.663741742416107,98.19777750330684
ws_p01_randN,17,0.95,0.8,1.0,80,15.951218185043572,100.0
local_sign,17,0.95,0.8,1.0,30,8.533624400552808,94.01733006507978
local_sign,17,0.95,0.8,1.0,50,8.754910456783334,96.45530052298713
local_sign,17,0.95,0.8,1.0,80,9.076650437366967,100.0
local_sign+flat,17,0.95,0.8,1.0,30,9.082265209268115,94.68281969465036
local_sign+flat,17,0.95,0.8,1.0,50,9.326468768828395,97.22864731208689
local_sign+flat,17,0.95,0.8,1.0,80,9.592305381861445,100.0
local_sign+binary,17,0.95,0.8,1.0,30,9.441151669141037,94.51732449356255
local_sign+binary,17,0.95,0.8,1.0,50,9.67083852097227,96.81676713226052
local_sign+binary,17,0.95,0.8,1.0,80,9.988805459452104,100.0
global_sign_pres,17,0.95,0.8,1.0,30,7.573321735393469,93.41678164154987
global_sign_pres,17,0.95,0.8,1.0,50,7.81555851034212,96.40476771972958
global_sign_pres,17,0.95,0.8,1.0,80,8.107024886013638,100.0
global_sign_pres_real_weight,17,0.95,0.8,1.0,30,8.460404225182415,92.677662771511
global_sign_pres_real_weight,17,0.95,0.8,1.0,50,8.690252293530044,95.19548357534445
global_sign_pres_real_weight,17,0.95,0.8,1.0,80,9.128849360434167,100.0
binary_base,17,0.95,0.8,1.0,30,5.977636538863754,91.00061813537964
binary_base,17,0.95,0.8,1.0,50,6.246140333838985,95.08818872545866
binary_base,17,0.95,0.8,1.0,80,6.568786741614167,100.0
real,18,0.95,0.8,1.0,30,8.135505434171819,92.87411556338058
real,18,0.95,0.8,1.0,50,8.381096872466742,95.67776283596108
real,18,0.95,0.8,1.0,80,8.759712418063202,100.0
cel_randN,18,0.95,0.8,1.0,30,14.422066853037002,96.02412919111437
cel_randN,18,0.95,0.8,1.0,50,14.664343666019157,97.63724194581712
cel_randN,18,0.95,0.8,1.0,80,15.019211290459225,100.0
er_randN,18,0.95,0.8,1.0,30,15.572916621448584,96.860262629267
er_randN,18,0.95,0.8,1.0,50,15.811616455848881,98.3449253428483
er_randN,18,0.95,0.8,1.0,80,16.0777146362425,100.0
ws_p01_randN,18,0.95,0.8,1.0,30,15.009323777984477,95.36694759175313
ws_p01_randN,18,0.95,0.8,1.0,50,15.326847076002693,97.38444206180247
ws_p01_randN,18,0.95,0.8,1.0,80,15.738496572456526,100.0
local_sign,18,0.95,0.8,1.0,30,12.357955205101122,95.21973535217037
local_sign,18,0.95,0.8,1.0,50,12.656548845575614,97.52044019791104
local_sign,18,0.95,0.8,1.0,80,12.978354917071762,100.0
local_sign+flat,18,0.95,0.8,1.0,30,10.344001271712727,94.78961546229472
local_sign+flat,18,0.95,0.8,1.0,50,10.599408753334053,97.13010018702929
local_sign+flat,18,0.95,0.8,1.0,80,10.912589128317912,100.0
local_sign+binary,18,0.95,0.8,1.0,30,9.13867631125225,94.1361392153292
local_sign+binary,18,0.95,0.8,1.0,50,9.352034095222221,96.33390586888069
local_sign+binary,18,0.95,0.8,1.0,80,9.70793617353292,100.0
global_sign_pres,18,0.95,0.8,1.0,30,7.353401136864713,92.68838433326923
global_sign_pres,18,0.95,0.8,1.0,50,7.600019157681922,95.79696299932606
global_sign_pres,18,0.95,0.8,1.0,80,7.933465654579665,100.0
global_sign_pres_real_weight,18,0.95,0.8,1.0,30,8.743116454164578,93.59420193236727
global_sign_pres_real_weight,18,0.95,0.8,1.0,50,9.012139073603741,96.47406262050553
global_sign_pres_real_weight,18,0.95,0.8,1.0,80,9.341515044364073,100.0
binary_base,18,0.95,0.8,1.0,30,5.722739152648474,89.93784405627979
binary_base,18,0.95,0.8,1.0,50,5.930835503408135,93.20825996098542
binary_base,18,0.95,0.8,1.0,80,6.36299347921593,100.0
real,19,0.95,0.8,1.0,30,7.7132884319649975,92.44856945753536
real,19,0.95,0.8,1.0,50,7.950689198640248,95.29396561519698
real,19,0.95,0.8,1.0,80,8.343329136648201,100.0
cel_randN,19,0.95,0.8,1.0,30,11.447283517970533,95.37881413553673
cel_randN,19,0.95,0.8,1.0,50,11.645172875170623,97.0276290871502
cel_randN,19,0.95,0.8,1.0,80,12.001914284343616,100.0
er_randN,19,0.95,0.8,1.0,30,15.47615384412196,96.54879520407
er_randN,19,0.95,0.8,1.0,50,15.676317772937704,97.79752834313824
er_randN,19,0.95,0.8,1.0,80,16.029359881095196,100.0
ws_p01_randN,19,0.95,0.8,1.0,30,14.644670987412225,96.68706810458589
ws_p01_randN,19,0.95,0.8,1.0,50,14.835826035996218,97.94911224452338
ws_p01_randN,19,0.95,0.8,1.0,80,15.146462990863638,100.0
local_sign,19,0.95,0.8,1.0,30,13.29960826158053,96.02785608905076
local_sign,19,0.95,0.8,1.0,50,13.491839426166322,97.41583280577859
local_sign,19,0.95,0.8,1.0,80,13.849739860116458,100.0
local_sign+flat,19,0.95,0.8,1.0,30,6.7350077899137375,91.68658476290965
local_sign+flat,19,0.95,0.8,1.0,50,6.943222952995001,94.52110816574269
local_sign+flat,19,0.95,0.8,1.0,80,7.345685093767695,100.0
local_sign+binary,19,0.95,0.8,1.0,30,8.089851949446626,93.69136190417004
local_sign+binary,19,0.95,0.8,1.0,50,8.251028043067805,95.55799776007038
local_sign+binary,19,0.95,0.8,1.0,80,8.634576107156107,100.0
global_sign_pres,19,0.95,0.8,1.0,30,7.365788866329012,92.69880716707668
global_sign_pres,19,0.95,0.8,1.0,50,7.582172800698821,95.42200938889071
global_sign_pres,19,0.95,0.8,1.0,80,7.945937052947407,100.0
global_sign_pres_real_weight,19,0.95,0.8,1.0,30,7.157017845881182,92.71918859760795
global_sign_pres_real_weight,19,0.95,0.8,1.0,50,7.395031760507445,95.80265960666625
global_sign_pres_real_weight,19,0.95,0.8,1.0,80,7.7190255373587515,100.0
binary_base,19,0.95,0.8,1.0,30,5.744035025800065,91.12532754900475
binary_base,19,0.95,0.8,1.0,50,5.974777098247308,94.78589835622444
binary_base,19,0.95,0.8,1.0,80,6.30344513462635,99.99999999999999
