dataset,job,unknown_sign_policy,normalization,rho_target,repeat_id,seed,sign_frac,sign_frac_source,n_nodes,n_edges,negative_edges,negative_edge_fraction,raw_rho,ref_rho,post_rho,scale_factor,activation_steps,activation_washout,activation_threshold_abs_state,activation_leak,active_state_count,active_state_fraction,active_neurons_per_step_mean,active_neurons_per_step_std,neurons_active_at_least_once,activation_onset_count,activation_onset_rate,triad_scope,triad_count,triad_edge_count_mean,triad_edge_count_std,triad_avg_abs_w_mean,triad_avg_abs_w_std,triad_avg_abs_w_min,triad_avg_abs_w_max,triad_cv_abs_w_mean,triad_cv_abs_w_std,triad_cv_abs_w_min,triad_cv_abs_w_max
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,21,2112345,0.0,requested,297,3604,0,0.0,106.5088882446289,75.29588317871094,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,79782,0.2686262626262626,79.782,63.10244364835957,187,35926,0.12096296296296297,closed,6527,3.8929063888463307,0.818883549422692,0.03667719408504558,0.02911175922533852,0.005633332766592503,0.2722777525583903,0.7175819986832869,0.31270514310059905,0.0,1.7674418613592404
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,21,2112345,0.5,requested,297,3604,1802,0.5,39.939903259277344,75.29588317871094,0.6000004410743713,0.01502257018763886,1000,100,0.5,1.0,86978,0.29285521885521887,86.978,57.59910739910101,211,39013,0.13135690235690237,closed,6527,3.8929063888463307,0.818883549422692,0.09780812669215518,0.07763316412243883,0.01502257026731968,0.7260908981164297,0.7175819990834182,0.31270514331100613,0.0,1.7674418530887637
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,21,2112345,0.0,requested,297,3604,0,0.0,106.5088882446289,75.29588317871094,0.7999996542930603,0.007511110229247398,1000,100,0.5,1.0,81202,0.27340740740740743,81.202,62.24309921107238,194,36750,0.12373737373737374,closed,6527,3.8929063888463307,0.818883549422692,0.048902923108724586,0.03881567710664619,0.007511110045015812,0.36303699016571045,0.717581997325698,0.3127051428218198,0.0,1.7674418557709644
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,21,2112345,0.5,requested,297,3604,1802,0.5,39.939903259277344,75.29588317871094,0.7999997138977051,0.020030093583518482,1000,100,0.5,1.0,92664,0.312,92.664,54.25149148482767,225,40920,0.13777777777777778,closed,6527,3.8929063888463307,0.818883549422692,0.1304108383071986,0.10351088784699063,0.02003009431064129,0.9681212107340494,0.7175819989836288,0.31270514530499466,0.0,1.7674418680091126
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,21,2112345,0.0,requested,297,3604,0,0.0,106.5088882446289,75.29588317871094,0.9500000476837158,0.008919443397231283,1000,100,0.5,1.0,82430,0.27754208754208753,82.43,61.57677158473639,201,37329,0.12568686868686868,closed,6527,3.8929063888463307,0.818883549422692,0.05807221956990268,0.04609361545604587,0.008919443003833294,0.43110641837120056,0.7175819976717622,0.31270514557947854,0.0,1.7674418621592463
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,21,2112345,0.5,requested,297,3604,1802,0.5,39.939903259277344,75.29588317871094,0.9500001668930054,0.023785736130428194,1000,100,0.5,1.0,97250,0.3274410774410774,97.25,51.59346262255893,237,42364,0.14263973063973065,closed,6527,3.8929063888463307,0.818883549422692,0.15486286607815938,0.12291917564548492,0.02378573641180992,1.1496439178784688,0.7175819987493404,0.31270514588218856,0.0,1.767441859618071
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,1.05,21,2112345,0.0,requested,297,3604,0,0.0,106.5088882446289,75.29588317871094,1.0499987602233887,0.009858332175887208,1000,100,0.5,1.0,83370,0.2807070707070707,83.37,61.07516086982723,204,37727,0.12702693602693602,closed,6527,3.8929063888463307,0.818883549422692,0.06418509076268439,0.05094557949617685,0.009858332574367523,0.47648607691129047,0.7175819991091736,0.3127051450570485,0.0,1.7674418563776917
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,1.05,21,2112345,0.5,requested,297,3604,1802,0.5,39.939903259277344,75.29588317871094,1.049999713897705,0.026289497828368008,1000,100,0.5,1.0,100662,0.3389292929292929,100.662,49.96715393608558,249,43471,0.14636700336700337,closed,6527,3.8929063888463307,0.818883549422692,0.17116422303703763,0.13585803896332962,0.026289498433470726,1.2706591089566548,0.7175819983821404,0.3127051451079081,0.0,1.767441870811168
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,22,2212345,0.0,requested,297,3604,0,0.0,106.5088882446289,71.20417785644531,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,77813,0.261996632996633,77.813,62.389939377559394,201,36538,0.12302356902356902,closed,6527,3.8929063888463307,0.818883549422692,0.03667719408504558,0.02911175922533852,0.005633332766592503,0.2722777525583903,0.7175819986832869,0.31270514310059905,0.0,1.7674418613592404
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,22,2212345,0.5,requested,297,3604,1802,0.5,40.65644454956055,71.20417785644531,0.599998950958252,0.014757807935433088,1000,100,0.5,1.0,86572,0.29148821548821546,86.572,58.9466498074617,229,40971,0.13794949494949496,closed,6527,3.8929063888463307,0.818883549422692,0.09608432866325113,0.07626493533703928,0.014757808297872543,0.7132940789063772,0.717581999543802,0.31270514413349443,0.0,1.7674418700216277
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,22,2212345,0.0,requested,297,3604,0,0.0,106.5088882446289,71.20417785644531,0.7999996542930603,0.007511110229247398,1000,100,0.5,1.0,79280,0.2669360269360269,79.28,62.02934176048654,208,37471,0.12616498316498317,closed,6527,3.8929063888463307,0.818883549422692,0.048902923108724586,0.03881567710664619,0.007511110045015812,0.36303699016571045,0.717581997325698,0.3127051428218198,0.0,1.7674418557709644
