mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src
binary+shuffle,450,0.6,0.6,0.1,2.9038851261138916,3.0510479942945494,1.7411943674087524,1.811126470565796,0.0014090135227888823,0.046010300517082214,0.0,45012346,chunk_18
binary+shuffle,450,0.6,0.6,0.5,3.585820198059082,5.963640207522985,2.0727336406707764,2.658642530441284,0.0014090135227888823,0.046010300517082214,0.0,45012346,chunk_18
binary+shuffle,450,0.6,0.6,1.0,3.694822311401367,6.718993537192645,2.351473569869995,3.3442327976226807,0.0014090135227888823,0.046010300517082214,0.0,45012346,chunk_18
binary+shuffle,450,0.6,0.6,1.5,3.7306501865386963,7.121016000820804,2.498981475830078,3.7845513820648193,0.0014090135227888823,0.046010300517082214,0.0,45012346,chunk_18
binary+shuffle,450,0.6,0.8,0.1,3.4318654537200928,3.8418371504868674,1.8516420125961304,1.9200385808944702,0.0014090135227888823,0.046010300517082214,0.0,45012346,chunk_18
binary+shuffle,450,0.6,0.8,0.5,4.1289801597595215,6.986877547925587,2.205993413925171,2.8154873847961426,0.0014090135227888823,0.046010300517082214,0.0,45012346,chunk_18
binary+shuffle,450,0.6,0.8,1.0,4.330695629119873,7.924601826266908,2.5110480785369873,3.560556173324585,0.0014090135227888823,0.046010300517082214,0.0,45012346,chunk_18
binary+shuffle,450,0.6,0.8,1.5,4.402928829193115,8.485145567807194,2.6763851642608643,4.046608924865723,0.0014090135227888823,0.046010300517082214,0.0,45012346,chunk_18
binary+shuffle,450,0.6,1.0,0.1,4.0870747566223145,4.8712137134748685,1.9878480434417725,2.0583343505859375,0.0014090135227888823,0.046010300517082214,0.0,45012346,chunk_18
binary+shuffle,450,0.6,1.0,0.5,4.890686511993408,8.434970619991498,2.369260787963867,3.020548105239868,0.0014090135227888823,0.046010300517082214,0.0,45012346,chunk_18
binary+shuffle,450,0.6,1.0,1.0,4.967197418212891,9.502805047967252,2.7053816318511963,3.8429388999938965,0.0014090135227888823,0.046010300517082214,0.0,45012346,chunk_18
binary+shuffle,450,0.6,1.0,1.5,4.976367950439453,9.608800155768392,2.891995906829834,4.383614540100098,0.0014090135227888823,0.046010300517082214,0.0,45012346,chunk_18
binary+shuffle,450,0.8,0.6,0.1,3.4608094692230225,3.6944660079516325,2.198996067047119,2.2662224769592285,0.0018786846194416285,0.04601031541824341,0.0,45012346,chunk_18
binary+shuffle,450,0.8,0.6,0.5,4.147423267364502,6.917009567188984,2.5751516819000244,3.2237753868103027,0.0018786846194416285,0.04601031541824341,0.0,45012346,chunk_18
binary+shuffle,450,0.8,0.6,1.0,4.335182189941406,7.883179096410629,2.8846585750579834,4.004218578338623,0.0018786846194416285,0.04601031541824341,0.0,45012346,chunk_18
binary+shuffle,450,0.8,0.6,1.5,4.371186256408691,8.436763399241705,3.0466935634613037,4.519454002380371,0.0018786846194416285,0.04601031541824341,0.0,45012346,chunk_18
binary+shuffle,450,0.8,0.8,0.1,4.036739349365234,4.663029158203116,2.3388848304748535,2.404219627380371,0.0018786846194416285,0.04601031541824341,0.0,45012346,chunk_18
binary+shuffle,450,0.8,0.8,0.5,4.726852893829346,7.893736527546935,2.7518625259399414,3.442304849624634,0.0018786846194416285,0.04601031541824341,0.0,45012346,chunk_18
binary+shuffle,450,0.8,0.8,1.0,4.833802700042725,9.164207901884765,3.105395793914795,4.31945276260376,0.0018786846194416285,0.04601031541824341,0.0,45012346,chunk_18
