normalization,sign_frac,metric,mean,std,n_groups,sem
original_radius,0.0,GR,8.296629397471746,0.8532604574313672,100,0.08532604574313672
original_radius,0.0,IPC,8.620712200833456,0.5377132538373331,100,0.05377132538373332
original_radius,0.0,KR,4.734595348040263,0.4803793201742964,100,0.04803793201742964
original_radius,0.0,MC,4.398075308303039,0.29711490240233374,100,0.029711490240233375
original_radius,0.1,GR,7.664419475992521,0.7275859067604455,100,0.07275859067604455
original_radius,0.1,IPC,9.146429277641646,0.5595424576293213,100,0.055954245762932134
original_radius,0.1,KR,4.426939844091733,0.3985113987751106,100,0.03985113987751106
original_radius,0.1,MC,4.677309278547764,0.2845968722539699,100,0.02845968722539699
original_radius,0.2,GR,7.319414770007134,0.5974539133508574,100,0.05974539133508574
original_radius,0.2,IPC,9.395630772429534,0.504286540028824,100,0.0504286540028824
original_radius,0.2,KR,4.220741547147433,0.3197193092127715,100,0.03197193092127715
original_radius,0.2,MC,4.764041814804077,0.28339577514877334,100,0.028339577514877333
original_radius,0.2425287356321839,GR,7.256697142322858,0.6078401697015422,100,0.06078401697015422
original_radius,0.2425287356321839,IPC,9.419682047574078,0.5367877302009174,100,0.05367877302009174
original_radius,0.2425287356321839,KR,4.182650606234868,0.31729706516337863,100,0.031729706516337865
original_radius,0.2425287356321839,MC,4.794415310919285,0.3101110681390523,100,0.03101110681390523
original_radius,0.3,GR,7.177500918308893,0.591513981970714,100,0.0591513981970714
original_radius,0.3,IPC,9.480146961311975,0.5240966962069171,100,0.05240966962069171
original_radius,0.3,KR,4.137362412810326,0.3058495172027029,100,0.030584951720270294
original_radius,0.3,MC,4.801469829430182,0.2970525099606292,100,0.029705250996062922
original_radius,0.4,GR,7.139318160216013,0.5928961973301926,100,0.05928961973301926
original_radius,0.4,IPC,9.445206777021633,0.5020397455660851,100,0.05020397455660851
original_radius,0.4,KR,4.111219497323036,0.30529718880242096,100,0.030529718880242095
original_radius,0.4,MC,4.820738239785035,0.31693844872154575,100,0.031693844872154577
original_radius,0.5,GR,7.1781270033121105,0.5778718745414542,100,0.05778718745414542
original_radius,0.5,IPC,9.44935084784534,0.5863331099307406,100,0.05863331099307406
original_radius,0.5,KR,4.133363336523374,0.2973906025808887,100,0.029739060258088867
original_radius,0.5,MC,4.798016012509664,0.3399829146842046,100,0.03399829146842046
original_radius,0.6,GR,7.163762396772703,0.5346664155549571,100,0.05346664155549571
original_radius,0.6,IPC,9.470358555378613,0.5710663930785814,100,0.05710663930785814
original_radius,0.6,KR,4.126370033224424,0.28207278894433707,100,0.028207278894433706
original_radius,0.6,MC,4.810900785923004,0.32592276954452265,100,0.032592276954452264
original_radius,0.7,GR,7.235003920594851,0.5403247361467828,100,0.05403247361467828
original_radius,0.7,IPC,9.523335728769267,0.5083701145284116,100,0.05083701145284116
original_radius,0.7,KR,4.171890990336736,0.2924871691402098,100,0.029248716914020978
original_radius,0.7,MC,4.864132963716984,0.30267810801407247,100,0.030267810801407245
original_radius,0.8,GR,7.316740030845007,0.5831167750934569,100,0.0583116775093457
original_radius,0.8,IPC,9.487334502475074,0.5244956972004075,100,0.052449569720040744
original_radius,0.8,KR,4.224954666694005,0.31653533549641216,100,0.03165353354964122
original_radius,0.8,MC,4.8740194922685625,0.2936064139539843,100,0.02936064139539843
original_radius,0.9,GR,7.613534507950147,0.689828369273422,100,0.0689828369273422
original_radius,0.9,IPC,9.354427855611807,0.5929067461850506,100,0.059290674618505054
original_radius,0.9,KR,4.410322200854619,0.3735270710660792,100,0.037352707106607916
original_radius,0.9,MC,4.815452393094699,0.2893551741756724,100,0.028935517417567242
original_radius,1.0,GR,8.056769505143166,0.7948184040794878,100,0.07948184040794878
original_radius,1.0,IPC,9.098435610811526,0.5398713842522359,100,0.05398713842522359
original_radius,1.0,KR,4.658371928731601,0.42757086765792346,100,0.042757086765792346
original_radius,1.0,MC,4.722229647636413,0.2823831756985716,100,0.028238317569857157
spectral_radius,0.0,GR,7.469636509418487,0.7730177119039312,100,0.07730177119039312
spectral_radius,0.0,IPC,8.664036116714675,0.5710444002926545,100,0.057104440029265444
spectral_radius,0.0,KR,4.365211843450864,0.4449231182011279,100,0.04449231182011279
spectral_radius,0.0,MC,4.475012146631877,0.33799925967414224,100,0.03379992596741423
spectral_radius,0.1,GR,10.233908135096232,2.979732392588958,100,0.2979732392588958
spectral_radius,0.1,IPC,9.618470991596839,0.8907292932018148,100,0.08907292932018149
spectral_radius,0.1,KR,5.739875456889471,1.521278400471806,100,0.1521278400471806
spectral_radius,0.1,MC,4.932450785338879,0.48617821936683253,100,0.04861782193668325
spectral_radius,0.2,GR,13.52113625228405,4.066692699081269,100,0.4066692699081269
spectral_radius,0.2,IPC,10.675869664243397,1.155175846431161,100,0.1155175846431161
spectral_radius,0.2,KR,7.405997746388117,2.106116747949898,100,0.21061167479498982
spectral_radius,0.2,MC,5.5174427089095115,0.6849159625966561,100,0.06849159625966561
spectral_radius,0.2425287356321839,GR,14.718024757504462,3.9402525432420394,100,0.39402525432420393
spectral_radius,0.2425287356321839,IPC,10.961041622173127,1.1279722416668032,100,0.11279722416668032
spectral_radius,0.2425287356321839,KR,8.019145363370576,2.0377768174298163,100,0.20377768174298164
spectral_radius,0.2425287356321839,MC,5.69772777001063,0.6931539580962955,100,0.06931539580962956
spectral_radius,0.3,GR,15.775462200641632,4.154098934650942,100,0.41540989346509416
spectral_radius,0.3,IPC,11.39368257139311,1.0374269488155068,100,0.10374269488155068
spectral_radius,0.3,KR,8.57087619582812,2.1634852462873084,100,0.21634852462873083
spectral_radius,0.3,MC,5.956363195677599,0.6429028760101546,100,0.06429028760101546
spectral_radius,0.4,GR,16.157533764044445,4.070590076644601,100,0.4070590076644601
spectral_radius,0.4,IPC,11.521925886200473,1.0303260824284541,100,0.10303260824284541
spectral_radius,0.4,KR,8.775642283161481,2.1281656247784557,100,0.21281656247784558
spectral_radius,0.4,MC,6.048817839622497,0.6247506559765139,100,0.06247506559765139
spectral_radius,0.5,GR,15.69215265750885,3.5101362723497758,100,0.3510136272349776
spectral_radius,0.5,IPC,11.46707036260579,0.9408451094193291,100,0.0940845109419329
spectral_radius,0.5,KR,8.517116686503092,1.792813145557703,100,0.1792813145557703
spectral_radius,0.5,MC,6.032523330946764,0.5419728280492836,100,0.05419728280492836
spectral_radius,0.6,GR,16.25569028198719,4.03188219023018,100,0.40318821902301794
spectral_radius,0.6,IPC,11.58840522396168,0.9397430897609699,100,0.09397430897609699
spectral_radius,0.6,KR,8.799458639025689,2.0357363189322655,100,0.20357363189322655
spectral_radius,0.6,MC,6.089251269102096,0.544532927511877,100,0.054453292751187696
spectral_radius,0.7,GR,15.293179206649462,4.286695331834962,100,0.4286695331834962
spectral_radius,0.7,IPC,11.243248010618087,1.0424967241756369,100,0.1042496724175637
spectral_radius,0.7,KR,8.33495183289051,2.2216230450455594,100,0.22216230450455593
spectral_radius,0.7,MC,5.906063753465811,0.5792192933204197,100,0.05792192933204197
spectral_radius,0.8,GR,12.453985063036281,3.6504948147675638,100,0.36504948147675637
spectral_radius,0.8,IPC,10.669816237772391,0.9976175648971487,100,0.09976175648971487
spectral_radius,0.8,KR,6.881488200624784,1.8726123685935239,100,0.1872612368593524
spectral_radius,0.8,MC,5.555068747699261,0.5621843478376197,100,0.05621843478376197
spectral_radius,0.9,GR,9.329372419118881,2.561280931901266,100,0.2561280931901266
spectral_radius,0.9,IPC,9.734121797724862,0.8239825490216285,100,0.08239825490216285
spectral_radius,0.9,KR,5.295827606916427,1.2870666906888242,100,0.12870666906888242
spectral_radius,0.9,MC,5.033555456002553,0.4150604877628782,100,0.041506048776287816
spectral_radius,1.0,GR,7.186467034618059,0.7137915867423953,100,0.07137915867423952
spectral_radius,1.0,IPC,9.017385097923501,0.5094038095625512,100,0.05094038095625512
spectral_radius,1.0,KR,4.233759345610936,0.3905976760968555,100,0.03905976760968555
spectral_radius,1.0,MC,4.727024429440498,0.28998081139571186,100,0.028998081139571186
