mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,wt_mean,cosine_similarity,seed,src
sign_test_cel0.0,202,0.6,0.6,0.1,3.7549192905426025,4.049876511096954,1.5063797235488892,1.5503383874893188,0.0013699823757633567,1.000000238418579,20248345,chunk_16
sign_test_cel0.0,202,0.6,0.6,0.5,2.7122511863708496,4.200375437736511,1.7465475797653198,2.2284066677093506,0.0013699823757633567,1.000000238418579,20248345,chunk_16
sign_test_cel0.0,202,0.6,0.6,1.0,2.232851982116699,4.129650771617889,1.9925060272216797,3.0196197032928467,0.0013699823757633567,1.000000238418579,20248345,chunk_16
sign_test_cel0.0,202,0.6,0.6,1.5,1.4447866678237915,2.877733290195465,2.1350560188293457,3.573232889175415,0.0013699823757633567,1.000000238418579,20248345,chunk_16
sign_test_cel0.0,202,0.6,0.8,0.1,4.23521089553833,4.576046824455261,1.5701959133148193,1.6184109449386597,0.0013699823757633567,1.000000238418579,20248345,chunk_16
sign_test_cel0.0,202,0.6,0.8,0.5,3.017637014389038,3.7688589692115784,1.837462067604065,2.375459909439087,0.0013699823757633567,1.000000238418579,20248345,chunk_16
sign_test_cel0.0,202,0.6,0.8,1.0,2.559746742248535,4.054763674736023,2.113477945327759,3.2759127616882324,0.0013699823757633567,1.000000238418579,20248345,chunk_16
sign_test_cel0.0,202,0.6,0.8,1.5,1.7466237545013428,2.69670033454895,2.2737531661987305,3.912691831588745,0.0013699823757633567,1.000000238418579,20248345,chunk_16
sign_test_cel0.0,202,0.6,1.0,0.1,4.884402275085449,5.415321409702301,1.6608656644821167,1.7132813930511475,0.0013699823757633567,1.000000238418579,20248345,chunk_16
sign_test_cel0.0,202,0.6,1.0,0.5,3.9759883880615234,6.276924550533295,1.9657173156738281,2.5727877616882324,0.0013699823757633567,1.000000238418579,20248345,chunk_16
sign_test_cel0.0,202,0.6,1.0,1.0,3.3536007404327393,4.370563328266144,2.282557487487793,3.613476276397705,0.0013699823757633567,1.000000238418579,20248345,chunk_16
sign_test_cel0.0,202,0.6,1.0,1.5,3.50628662109375,5.577924609184265,2.4655346870422363,4.356161594390869,0.0013699823757633567,1.000000238418579,20248345,chunk_16
sign_test_cel0.0,202,0.8,0.6,0.1,4.501989364624023,4.895271897315979,1.821176290512085,1.88379967212677,0.001826643361710012,1.0000003576278687,20248345,chunk_16
