mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,src
real,12,0.6,0.6,0.1,5.452192306518555,6.014336824417114,2.084620952606201,2.1741132736206055,chunk_4
real,12,0.6,0.6,0.5,4.7019734382629395,7.709926664829254,2.8127923011779785,3.8513712882995605,chunk_4
real,12,0.6,0.6,1.0,2.54955792427063,4.255518913269043,3.161773681640625,5.548502445220947,chunk_4
real,12,0.6,0.6,1.5,2.1164188385009766,3.6714893579483032,3.6083431243896484,7.210819721221924,chunk_4
real,12,0.6,0.8,0.1,6.833831310272217,7.414043426513672,2.3861312866210938,2.479186773300171,chunk_4
real,12,0.6,0.8,0.5,5.49315071105957,8.17687326669693,2.9491302967071533,4.2141289710998535,chunk_4
real,12,0.6,0.8,1.0,3.307213068008423,4.272907137870789,4.245859622955322,7.849365234375,chunk_4
real,12,0.6,0.8,1.5,1.9990681409835815,3.01360285282135,3.6908717155456543,7.385709285736084,chunk_4
real,12,0.6,1.0,0.1,7.996328830718994,9.468765914440155,2.8100645542144775,2.9820659160614014,chunk_4
real,12,0.6,1.0,0.5,5.639738082885742,8.376564621925354,3.9288387298583984,6.045665740966797,chunk_4
real,12,0.6,1.0,1.0,4.606767654418945,7.167849481105804,4.2799391746521,8.394328117370605,chunk_4
real,12,0.6,1.0,1.5,3.0201869010925293,5.173272728919983,5.113447189331055,11.580144882202148,chunk_4
real,12,0.8,0.6,0.1,6.724612236022949,7.760836362838745,3.172750949859619,3.35029673576355,chunk_4
real,12,0.8,0.6,0.5,6.078600883483887,8.415902316570282,3.947002410888672,5.914426803588867,chunk_4
real,12,0.8,0.6,1.0,1.7563763856887817,2.3531189560890198,4.5481276512146,8.734206199645996,chunk_4
real,12,0.8,0.6,1.5,2.0526692867279053,2.0700546503067017,4.89439058303833,10.38240909576416,chunk_4
real,12,0.8,0.8,0.1,8.610547065734863,10.024607300758362,3.234881639480591,3.4457080364227295,chunk_4
real,12,0.8,0.8,0.5,5.588520050048828,8.613635301589966,4.795541286468506,7.240314483642578,chunk_4
real,12,0.8,0.8,1.0,2.3502113819122314,4.243349969387054,4.965086936950684,9.919559478759766,chunk_4
real,12,0.8,0.8,1.5,2.5435690879821777,3.5330777168273926,5.75856876373291,12.557987213134766,chunk_4
real,12,0.8,1.0,0.1,10.79932689666748,12.821723282337189,3.877988576889038,4.152225971221924,chunk_4
real,12,0.8,1.0,0.5,5.707015514373779,8.399592578411102,5.526576519012451,8.77315616607666,chunk_4
real,12,0.8,1.0,1.0,5.0597734451293945,7.879378795623779,7.583222389221191,17.15032196044922,chunk_4
real,12,0.8,1.0,1.5,3.94490909576416,5.311024069786072,7.836658954620361,18.34903335571289,chunk_4
real,12,0.95,0.6,0.1,8.43649959564209,9.20219761133194,4.56621789932251,4.892723083496094,chunk_4
real,12,0.95,0.6,0.5,5.9611711502075195,7.496777892112732,5.655472755432129,8.782448768615723,chunk_4
real,12,0.95,0.6,1.0,3.2516634464263916,4.835331976413727,5.928072452545166,11.863991737365723,chunk_4
real,12,0.95,0.6,1.5,0.9734507203102112,1.189839482307434,6.6347808837890625,14.505594253540039,chunk_4
real,12,0.95,0.8,0.1,10.662364959716797,12.118942260742188,4.747486114501953,5.19693660736084,chunk_4
real,12,0.95,0.8,0.5,6.2301554679870605,8.478674829006195,5.914669513702393,9.128833770751953,chunk_4
real,12,0.95,0.8,1.0,3.8943681716918945,6.099410951137543,7.117946624755859,14.663275718688965,chunk_4
real,12,0.95,0.8,1.5,2.923783302307129,4.533144414424896,7.521535873413086,18.51118278503418,chunk_4
real,12,0.95,1.0,0.1,12.259910583496094,14.4982191324234,6.0360107421875,6.780764579772949,chunk_4
real,12,0.95,1.0,0.5,7.1011643409729,10.886614918708801,8.899456024169922,16.086008071899414,chunk_4
real,12,0.95,1.0,1.0,5.58351993560791,8.056074023246765,11.962406158447266,26.868928909301758,chunk_4
real,12,0.95,1.0,1.5,3.6691033840179443,5.576940536499023,11.538994789123535,29.519399642944336,chunk_4
real,12,1.05,0.6,0.1,9.860777854919434,10.940464913845062,4.913900852203369,2.029707670211792,chunk_4
real,12,1.05,0.6,0.5,7.215635776519775,10.456429362297058,6.9059600830078125,10.593594551086426,chunk_4
real,12,1.05,0.6,1.0,2.1763577461242676,3.2644880414009094,7.64201545715332,15.36520767211914,chunk_4
real,12,1.05,0.6,1.5,2.1947059631347656,3.7076910734176636,7.986764907836914,18.594345092773438,chunk_4
real,12,1.05,0.8,0.1,11.024269104003906,14.215277135372162,5.881319522857666,6.65497350692749,chunk_4
real,12,1.05,0.8,0.5,8.076552391052246,10.302153706550598,8.675325393676758,14.985477447509766,chunk_4
real,12,1.05,0.8,1.0,5.067928314208984,7.090533435344696,9.991148948669434,21.369110107421875,chunk_4
