mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,mean,src
weight_test0.0,38,0.6,0.6,0.1,3.9987330436706543,4.188776075839996,1.4421464204788208,1.4826215505599976,0.0013699823757633567,chunk_14
weight_test0.0,38,0.6,0.6,0.5,3.7874257564544678,5.397966921329498,1.7534252405166626,2.192174196243286,0.0013699823757633567,chunk_14
weight_test0.0,38,0.6,0.6,1.0,2.850818157196045,4.535647392272949,2.344735860824585,3.691599130630493,0.0013699823757633567,chunk_14
weight_test0.0,38,0.6,0.6,1.5,1.0892002582550049,1.5463408827781677,2.3016340732574463,3.9460713863372803,0.0013699823757633567,chunk_14
weight_test0.0,38,0.6,0.8,0.1,4.4566850662231445,4.703519761562347,1.5776973962783813,1.6265959739685059,0.0013699823757633567,chunk_14
weight_test0.0,38,0.6,0.8,0.5,2.856990337371826,4.470113396644592,1.7548037767410278,2.236276388168335,0.0013699823757633567,chunk_14
weight_test0.0,38,0.6,0.8,1.0,3.6156423091888428,4.61937803030014,2.1858115196228027,3.3421943187713623,0.0013699823757633567,chunk_14
weight_test0.0,38,0.6,0.8,1.5,3.467754364013672,5.3033464550971985,2.3924012184143066,4.22035551071167,0.0013699823757633567,chunk_14
weight_test0.0,38,0.6,1.0,0.1,5.30813455581665,5.5820759534835815,1.8818762302398682,1.9343119859695435,0.0013699823757633567,chunk_14
weight_test0.0,38,0.6,1.0,0.5,4.644789695739746,6.79714560508728,1.7947444915771484,2.3648431301116943,0.0013699823757633567,chunk_14
weight_test0.0,38,0.6,1.0,1.0,4.252208232879639,5.404638111591339,2.220262050628662,3.614328145980835,0.0013699823757633567,chunk_14
weight_test0.0,38,0.6,1.0,1.5,3.014155626296997,4.853964567184448,2.383535861968994,4.137778282165527,0.0013699823757633567,chunk_14
weight_test0.0,38,0.8,0.6,0.1,5.264087200164795,5.560156404972076,1.9402954578399658,1.984692096710205,0.001826643361710012,chunk_14
weight_test0.0,38,0.8,0.6,0.5,3.8522539138793945,5.645075559616089,1.9230529069900513,2.523833990097046,0.001826643361710012,chunk_14
weight_test0.0,38,0.8,0.6,1.0,3.044343948364258,3.862829625606537,2.3473610877990723,3.731152296066284,0.001826643361710012,chunk_14
weight_test0.0,38,0.8,0.6,1.5,1.6652202606201172,1.9039443731307983,2.4864912033081055,4.305727005004883,0.001826643361710012,chunk_14
weight_test0.0,38,0.8,0.8,0.1,5.721473693847656,6.156822085380554,1.807182788848877,1.8662060499191284,0.001826643361710012,chunk_14
weight_test0.0,38,0.8,0.8,0.5,3.672382354736328,5.512561082839966,2.334550142288208,3.0322747230529785,0.001826643361710012,chunk_14
weight_test0.0,38,0.8,0.8,1.0,4.08098840713501,6.010425448417664,2.4701733589172363,4.046559810638428,0.001826643361710012,chunk_14
weight_test0.0,38,0.8,0.8,1.5,2.4176528453826904,4.060985565185547,2.7758820056915283,5.242578506469727,0.001826643361710012,chunk_14
weight_test0.0,38,0.8,1.0,0.1,6.175007343292236,7.295246005058289,2.0354766845703125,2.098407030105591,0.001826643361710012,chunk_14
weight_test0.0,38,0.8,1.0,0.5,5.540159702301025,7.175675988197327,2.8353097438812256,3.9180634021759033,0.001826643361710012,chunk_14
weight_test0.0,38,0.8,1.0,1.0,4.406724452972412,6.876822352409363,2.5746986865997314,4.234700679779053,0.001826643361710012,chunk_14
weight_test0.0,38,0.8,1.0,1.5,2.6752636432647705,3.4118223190307617,3.0536210536956787,5.929638862609863,0.001826643361710012,chunk_14
weight_test0.0,38,0.95,0.6,0.1,5.391632556915283,5.672935664653778,2.5080020427703857,2.5142946243286133,0.002169138751924038,chunk_14
weight_test0.0,38,0.95,0.6,0.5,3.979327917098999,5.741808533668518,2.4942195415496826,3.4865293502807617,0.002169138751924038,chunk_14
weight_test0.0,38,0.95,0.6,1.0,3.1589889526367188,3.711699366569519,2.597123146057129,4.211020469665527,0.002169138751924038,chunk_14
weight_test0.0,38,0.95,0.6,1.5,1.8413474559783936,3.1517580151557922,2.76233172416687,5.125888347625732,0.002169138751924038,chunk_14
weight_test0.0,38,0.95,0.8,0.1,6.511499404907227,7.098021626472473,3.011924982070923,3.1480088233947754,0.002169138751924038,chunk_14
weight_test0.0,38,0.95,0.8,0.5,3.1792149543762207,4.609346985816956,3.3136379718780518,4.680394649505615,0.002169138751924038,chunk_14
weight_test0.0,38,0.95,0.8,1.0,3.3837974071502686,5.57673454284668,2.5558724403381348,4.483175754547119,0.002169138751924038,chunk_14
weight_test0.0,38,0.95,0.8,1.5,2.1106066703796387,3.3374857306480408,3.038048505783081,5.708339691162109,0.002169138751924038,chunk_14
weight_test0.0,38,0.95,1.0,0.1,6.654858112335205,7.350322127342224,2.671893835067749,2.771545171737671,0.002169138751924038,chunk_14
