mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src
real,101,0.6,0.6,0.1,4.4650349617004395,5.07904972224133,1.7480429410934448,1.8060964345932007,0.0006156653980724514,0.3294062614440918,0.657565065114348,10112346,chunk_13
real,101,0.6,0.6,0.5,4.043840408325195,6.389085803373064,2.064014196395874,2.7417051792144775,0.0006156653980724514,0.3294062614440918,0.657565065114348,10112346,chunk_13
real,101,0.6,0.6,1.0,2.2208707332611084,3.7880193882176627,2.3921797275543213,3.808049201965332,0.0006156653980724514,0.3294062614440918,0.657565065114348,10112346,chunk_13
real,101,0.6,0.6,1.5,3.2580103874206543,5.194229709081753,2.5837347507476807,4.522719383239746,0.0006156653980724514,0.3294062614440918,0.657565065114348,10112346,chunk_13
real,101,0.6,0.8,0.1,4.956023216247559,5.918420982066945,1.8950238227844238,1.96340012550354,0.0006156653980724514,0.3294062614440918,0.657565065114348,10112346,chunk_13
real,101,0.6,0.8,0.5,3.870694637298584,6.631877584674139,2.2695133686065674,3.0828440189361572,0.0006156653980724514,0.3294062614440918,0.657565065114348,10112346,chunk_13
real,101,0.6,0.8,1.0,3.0320634841918945,3.711041602539865,2.64804744720459,4.354028224945068,0.0006156653980724514,0.3294062614440918,0.657565065114348,10112346,chunk_13
real,101,0.6,0.8,1.5,2.7196385860443115,4.931149502312699,2.856916666030884,5.198706150054932,0.0006156653980724514,0.3294062614440918,0.657565065114348,10112346,chunk_13
real,101,0.6,1.0,0.1,6.262945175170898,7.544224478451156,2.128499746322632,2.2133090496063232,0.0006156653980724514,0.3294062614440918,0.657565065114348,10112346,chunk_13
real,101,0.6,1.0,0.5,4.6978864669799805,6.960767335751825,2.5967202186584473,3.633884906768799,0.0006156653980724514,0.3294062614440918,0.657565065114348,10112346,chunk_13
real,101,0.6,1.0,1.0,4.048300743103027,6.611061232083557,3.044934034347534,5.2035369873046875,0.0006156653980724514,0.3294062614440918,0.657565065114348,10112346,chunk_13
real,101,0.6,1.0,1.5,3.8524997234344482,6.695894886460451,3.2703537940979004,6.216760635375977,0.0006156653980724514,0.3294062614440918,0.657565065114348,10112346,chunk_13
real,101,0.8,0.6,0.1,5.425387382507324,6.233659280200783,2.0466954708099365,2.122884511947632,0.0008208871586248279,0.3294062614440918,0.6575650763509905,10112346,chunk_13
real,101,0.8,0.6,0.5,4.63568639755249,7.005993781803454,2.4607250690460205,3.379427671432495,0.0008208871586248279,0.3294062614440918,0.6575650763509905,10112346,chunk_13
real,101,0.8,0.6,1.0,3.2132668495178223,5.161708160199225,2.866581678390503,4.785391807556152,0.0008208871586248279,0.3294062614440918,0.6575650763509905,10112346,chunk_13
real,101,0.8,0.6,1.5,2.24434494972229,3.364804113321952,3.0906033515930176,5.706084728240967,0.0008208871586248279,0.3294062614440918,0.6575650763509905,10112346,chunk_13
real,101,0.8,0.8,0.1,6.427268981933594,7.529063300109556,2.2797985076904297,2.3748109340667725,0.0008208871586248279,0.3294062614440918,0.6575650763509905,10112346,chunk_13
real,101,0.8,0.8,0.5,4.803378582000732,7.418185889728388,2.807495355606079,3.981008768081665,0.0008208871586248279,0.3294062614440918,0.6575650763509905,10112346,chunk_13
real,101,0.8,0.8,1.0,4.065627574920654,6.2146089084345135,3.297039270401001,5.734960556030273,0.0008208871586248279,0.3294062614440918,0.6575650763509905,10112346,chunk_13
real,101,0.8,0.8,1.5,3.166677713394165,5.762219678497894,3.540118932723999,6.855775833129883,0.0008208871586248279,0.3294062614440918,0.6575650763509905,10112346,chunk_13
real,101,0.8,1.0,0.1,7.702037811279297,8.92323453084964,2.680204153060913,2.8097352981567383,0.0008208871586248279,0.3294062614440918,0.6575650763509905,10112346,chunk_13
real,101,0.8,1.0,0.5,5.322929382324219,7.687766901180521,3.4135286808013916,5.044699668884277,0.0008208871586248279,0.3294062614440918,0.6575650763509905,10112346,chunk_13
real,101,0.8,1.0,1.0,4.057285308837891,6.765001509401575,4.021568775177002,7.304158687591553,0.0008208871586248279,0.3294062614440918,0.6575650763509905,10112346,chunk_13
real,101,0.8,1.0,1.5,3.4747226238250732,3.856886657262976,4.268994331359863,8.666845321655273,0.0008208871586248279,0.3294062614440918,0.6575650763509905,10112346,chunk_13
real,101,0.95,0.6,0.1,6.243592262268066,7.119447692859239,2.311365842819214,2.405111074447632,0.0009748035809025168,0.32940611243247986,0.6575650906683985,10112346,chunk_13
real,101,0.95,0.6,0.5,4.742390155792236,7.267452048636869,2.8252205848693848,3.980109214782715,0.0009748035809025168,0.32940611243247986,0.6575650906683985,10112346,chunk_13
real,101,0.95,0.6,1.0,4.347328186035156,5.670673953886052,3.2965126037597656,5.691770553588867,0.0009748035809025168,0.32940611243247986,0.6575650906683985,10112346,chunk_13
real,101,0.95,0.6,1.5,3.082580804824829,5.196201024920811,3.5390777587890625,6.7765793800354,0.0009748035809025168,0.32940611243247986,0.6575650906683985,10112346,chunk_13
real,101,0.95,0.8,0.1,7.546154499053955,8.674471860607866,2.6345643997192383,2.756547451019287,0.0009748035809025168,0.32940611243247986,0.6575650906683985,10112346,chunk_13
real,101,0.95,0.8,0.5,4.228421211242676,6.123616063545114,3.332198143005371,4.882010459899902,0.0009748035809025168,0.32940611243247986,0.6575650906683985,10112346,chunk_13
real,101,0.95,0.8,1.0,4.039766311645508,6.917020599945488,3.91742205619812,7.075531005859375,0.0009748035809025168,0.32940611243247986,0.6575650906683985,10112346,chunk_13
real,101,0.95,0.8,1.5,3.607259750366211,5.804419500955408,4.170740604400635,8.407726287841797,0.0009748035809025168,0.32940611243247986,0.6575650906683985,10112346,chunk_13
real,101,0.95,1.0,0.1,8.542366981506348,9.945219509932762,3.281168222427368,3.466771125793457,0.0009748035809025168,0.32940611243247986,0.6575650906683985,10112346,chunk_13
real,101,0.95,1.0,0.5,5.110661029815674,7.945410997303497,4.346715450286865,6.66499137878418,0.0009748035809025168,0.32940611243247986,0.6575650906683985,10112346,chunk_13
real,101,0.95,1.0,1.0,4.6248931884765625,6.854568318127939,5.0353546142578125,9.464388847351074,0.0009748035809025168,0.32940611243247986,0.6575650906683985,10112346,chunk_13
