model,seed,rho_target,leak,input_scale,neuron_bias,capacity_threshold,order,parity,ipc_contrib
er_randN,3,0.95,0.8,1.0,0.0,0.0,9,odd,0.13057742288707885
er_randN,3,0.95,0.8,1.0,0.0,0.0,10,even,0.07976011116670634
ws_p01_randN,3,0.95,0.8,1.0,0.0,0.0,1,odd,8.838697018550828
ws_p01_randN,3,0.95,0.8,1.0,0.0,0.0,2,even,0.09444066701752263
ws_p01_randN,3,0.95,0.8,1.0,0.0,0.0,3,odd,4.373270944088745
ws_p01_randN,3,0.95,0.8,1.0,0.0,0.0,4,even,0.0665599750243473
ws_p01_randN,3,0.95,0.8,1.0,0.0,0.0,5,odd,1.3301135125457222
ws_p01_randN,3,0.95,0.8,1.0,0.0,0.0,6,even,0.094446659009634
ws_p01_randN,3,0.95,0.8,1.0,0.0,0.0,7,odd,0.24605577386768118
ws_p01_randN,3,0.95,0.8,1.0,0.0,0.0,8,even,0.10140405718448164
ws_p01_randN,3,0.95,0.8,1.0,0.0,0.0,9,odd,0.12686724312334263
ws_p01_randN,3,0.95,0.8,1.0,0.0,0.0,10,even,0.06707913129801568
local_sign,3,0.95,0.8,1.0,0.0,0.0,1,odd,7.360811860791728
local_sign,3,0.95,0.8,1.0,0.0,0.0,2,even,0.10990851818064584
local_sign,3,0.95,0.8,1.0,0.0,0.0,3,odd,4.022818516159532
local_sign,3,0.95,0.8,1.0,0.0,0.0,4,even,0.07011761610858969
local_sign,3,0.95,0.8,1.0,0.0,0.0,5,odd,1.5719741330070747
local_sign,3,0.95,0.8,1.0,0.0,0.0,6,even,0.07098421360890939
local_sign,3,0.95,0.8,1.0,0.0,0.0,7,odd,0.377478822849298
local_sign,3,0.95,0.8,1.0,0.0,0.0,8,even,0.1072150772815803
local_sign,3,0.95,0.8,1.0,0.0,0.0,9,odd,0.22679908017335038
local_sign,3,0.95,0.8,1.0,0.0,0.0,10,even,0.1335638270205557
local_sign+flat,3,0.95,0.8,1.0,0.0,0.0,1,odd,7.022765178364352
local_sign+flat,3,0.95,0.8,1.0,0.0,0.0,2,even,0.09856480841587612
local_sign+flat,3,0.95,0.8,1.0,0.0,0.0,3,odd,3.8056421580853765
local_sign+flat,3,0.95,0.8,1.0,0.0,0.0,4,even,0.14290434882087766
local_sign+flat,3,0.95,0.8,1.0,0.0,0.0,5,odd,1.531049812956553
local_sign+flat,3,0.95,0.8,1.0,0.0,0.0,6,even,0.06792757247788472
local_sign+flat,3,0.95,0.8,1.0,0.0,0.0,7,odd,0.42821424767043936
local_sign+flat,3,0.95,0.8,1.0,0.0,0.0,8,even,0.1162033386844854
local_sign+flat,3,0.95,0.8,1.0,0.0,0.0,9,odd,0.19838061761078052
local_sign+flat,3,0.95,0.8,1.0,0.0,0.0,10,even,0.06944723918559248
local_sign+binary,3,0.95,0.8,1.0,0.0,0.0,1,odd,4.907863423974732
local_sign+binary,3,0.95,0.8,1.0,0.0,0.0,2,even,0.11962114888873998
local_sign+binary,3,0.95,0.8,1.0,0.0,0.0,3,odd,3.0751828071511227
local_sign+binary,3,0.95,0.8,1.0,0.0,0.0,4,even,0.09135891698679188
local_sign+binary,3,0.95,0.8,1.0,0.0,0.0,5,odd,0.9959150336781022
local_sign+binary,3,0.95,0.8,1.0,0.0,0.0,6,even,0.09119475260445142
local_sign+binary,3,0.95,0.8,1.0,0.0,0.0,7,odd,0.46553704617855374
local_sign+binary,3,0.95,0.8,1.0,0.0,0.0,8,even,0.08102632827600886
local_sign+binary,3,0.95,0.8,1.0,0.0,0.0,9,odd,0.14610286228707992
local_sign+binary,3,0.95,0.8,1.0,0.0,0.0,10,even,0.10373202718983521
global_sign_pres,3,0.95,0.8,1.0,0.0,0.0,1,odd,4.785468252014734
global_sign_pres,3,0.95,0.8,1.0,0.0,0.0,2,even,0.154230945790232
global_sign_pres,3,0.95,0.8,1.0,0.0,0.0,3,odd,2.2783892374310835
global_sign_pres,3,0.95,0.8,1.0,0.0,0.0,4,even,0.09724165645411631
global_sign_pres,3,0.95,0.8,1.0,0.0,0.0,5,odd,0.904080827336827
global_sign_pres,3,0.95,0.8,1.0,0.0,0.0,6,even,0.1227750702545336
global_sign_pres,3,0.95,0.8,1.0,0.0,0.0,7,odd,0.23122762293928645
global_sign_pres,3,0.95,0.8,1.0,0.0,0.0,8,even,0.17473437510807344
global_sign_pres,3,0.95,0.8,1.0,0.0,0.0,9,odd,0.16047796561542782
global_sign_pres,3,0.95,0.8,1.0,0.0,0.0,10,even,0.0779670041395093
global_sign_pres_real_weight,3,0.95,0.8,1.0,0.0,0.0,1,odd,5.748514860045134
global_sign_pres_real_weight,3,0.95,0.8,1.0,0.0,0.0,2,even,0.11731845297263277
global_sign_pres_real_weight,3,0.95,0.8,1.0,0.0,0.0,3,odd,2.573126693435171
global_sign_pres_real_weight,3,0.95,0.8,1.0,0.0,0.0,4,even,0.12447963329964296
global_sign_pres_real_weight,3,0.95,0.8,1.0,0.0,0.0,5,odd,0.7976896784166456
global_sign_pres_real_weight,3,0.95,0.8,1.0,0.0,0.0,6,even,0.10604953007714357
global_sign_pres_real_weight,3,0.95,0.8,1.0,0.0,0.0,7,odd,0.39666895770045585
global_sign_pres_real_weight,3,0.95,0.8,1.0,0.0,0.0,8,even,0.10909771495153109
global_sign_pres_real_weight,3,0.95,0.8,1.0,0.0,0.0,9,odd,0.14085593295338283
global_sign_pres_real_weight,3,0.95,0.8,1.0,0.0,0.0,10,even,0.12791370968343596
binary_base,3,0.95,0.8,1.0,0.0,0.0,1,odd,3.190749241521189
binary_base,3,0.95,0.8,1.0,0.0,0.0,2,even,0.12730351487743974
binary_base,3,0.95,0.8,1.0,0.0,0.0,3,odd,1.3797430338051981
binary_base,3,0.95,0.8,1.0,0.0,0.0,4,even,0.14618384766799863
binary_base,3,0.95,0.8,1.0,0.0,0.0,5,odd,0.961290111011877
binary_base,3,0.95,0.8,1.0,0.0,0.0,6,even,0.08468468341118296
binary_base,3,0.95,0.8,1.0,0.0,0.0,7,odd,0.2318715032779437
binary_base,3,0.95,0.8,1.0,0.0,0.0,8,even,0.11378654209037364
binary_base,3,0.95,0.8,1.0,0.0,0.0,9,odd,0.12288666432914397
binary_base,3,0.95,0.8,1.0,0.0,0.0,10,even,0.10609768815061216
real,4,0.95,0.8,1.0,0.0,0.0,1,odd,4.9593694613760135
real,4,0.95,0.8,1.0,0.0,0.0,2,even,0.09788460092931928
real,4,0.95,0.8,1.0,0.0,0.0,3,odd,2.039547001072833
real,4,0.95,0.8,1.0,0.0,0.0,4,even,0.12661033701333224
real,4,0.95,0.8,1.0,0.0,0.0,5,odd,1.0820009026879234
real,4,0.95,0.8,1.0,0.0,0.0,6,even,0.1000332254056957
real,4,0.95,0.8,1.0,0.0,0.0,7,odd,0.13427578546045638
real,4,0.95,0.8,1.0,0.0,0.0,8,even,0.1112710886293371
real,4,0.95,0.8,1.0,0.0,0.0,9,odd,0.12917538629619685
real,4,0.95,0.8,1.0,0.0,0.0,10,even,0.0800580668449129
cel_randN,4,0.95,0.8,1.0,0.0,0.0,1,odd,8.654272114637934
cel_randN,4,0.95,0.8,1.0,0.0,0.0,2,even,0.1053709946510537
cel_randN,4,0.95,0.8,1.0,0.0,0.0,3,odd,4.206641810540759
cel_randN,4,0.95,0.8,1.0,0.0,0.0,4,even,0.13345401543194413
cel_randN,4,0.95,0.8,1.0,0.0,0.0,5,odd,1.9486585992518386
cel_randN,4,0.95,0.8,1.0,0.0,0.0,6,even,0.08869339508078156
cel_randN,4,0.95,0.8,1.0,0.0,0.0,7,odd,0.5114744495845116
cel_randN,4,0.95,0.8,1.0,0.0,0.0,8,even,0.09824414323850306
cel_randN,4,0.95,0.8,1.0,0.0,0.0,9,odd,0.1723218291901638
cel_randN,4,0.95,0.8,1.0,0.0,0.0,10,even,0.07154254455797115
er_randN,4,0.95,0.8,1.0,0.0,0.0,1,odd,8.766777512930275
er_randN,4,0.95,0.8,1.0,0.0,0.0,2,even,0.1065958904654778
er_randN,4,0.95,0.8,1.0,0.0,0.0,3,odd,4.377970126343996
er_randN,4,0.95,0.8,1.0,0.0,0.0,4,even,0.12184236411394522
er_randN,4,0.95,0.8,1.0,0.0,0.0,5,odd,1.4326947461883666
er_randN,4,0.95,0.8,1.0,0.0,0.0,6,even,0.1093833237433941
er_randN,4,0.95,0.8,1.0,0.0,0.0,7,odd,0.26846321557354713
er_randN,4,0.95,0.8,1.0,0.0,0.0,8,even,0.10684538430075463
er_randN,4,0.95,0.8,1.0,0.0,0.0,9,odd,0.10046475666104016
er_randN,4,0.95,0.8,1.0,0.0,0.0,10,even,0.08524411662574494
ws_p01_randN,4,0.95,0.8,1.0,0.0,0.0,1,odd,9.256017322709795
ws_p01_randN,4,0.95,0.8,1.0,0.0,0.0,2,even,0.09855327221631693
ws_p01_randN,4,0.95,0.8,1.0,0.0,0.0,3,odd,4.288733120441414
ws_p01_randN,4,0.95,0.8,1.0,0.0,0.0,4,even,0.0831789072822744
ws_p01_randN,4,0.95,0.8,1.0,0.0,0.0,5,odd,1.2302137322117233
ws_p01_randN,4,0.95,0.8,1.0,0.0,0.0,6,even,0.11694098959446819
ws_p01_randN,4,0.95,0.8,1.0,0.0,0.0,7,odd,0.263559826123839
ws_p01_randN,4,0.95,0.8,1.0,0.0,0.0,8,even,0.10445077611441889
ws_p01_randN,4,0.95,0.8,1.0,0.0,0.0,9,odd,0.09452551091884231
ws_p01_randN,4,0.95,0.8,1.0,0.0,0.0,10,even,0.09711000082516108
local_sign,4,0.95,0.8,1.0,0.0,0.0,1,odd,4.115294195929721
local_sign,4,0.95,0.8,1.0,0.0,0.0,2,even,0.13070827116825967
local_sign,4,0.95,0.8,1.0,0.0,0.0,3,odd,2.5317277453041243
local_sign,4,0.95,0.8,1.0,0.0,0.0,4,even,0.10402600676542306
local_sign,4,0.95,0.8,1.0,0.0,0.0,5,odd,1.326780693007212
local_sign,4,0.95,0.8,1.0,0.0,0.0,6,even,0.1336363331465691
local_sign,4,0.95,0.8,1.0,0.0,0.0,7,odd,0.568982032616077
local_sign,4,0.95,0.8,1.0,0.0,0.0,8,even,0.12723310523324471
local_sign,4,0.95,0.8,1.0,0.0,0.0,9,odd,0.24554009762510098
local_sign,4,0.95,0.8,1.0,0.0,0.0,10,even,0.10270157472939445
local_sign+flat,4,0.95,0.8,1.0,0.0,0.0,1,odd,5.524887939516248
local_sign+flat,4,0.95,0.8,1.0,0.0,0.0,2,even,0.10811509521681728
local_sign+flat,4,0.95,0.8,1.0,0.0,0.0,3,odd,2.3932556874807176
local_sign+flat,4,0.95,0.8,1.0,0.0,0.0,4,even,0.08166368217490254
local_sign+flat,4,0.95,0.8,1.0,0.0,0.0,5,odd,0.714930250307134
local_sign+flat,4,0.95,0.8,1.0,0.0,0.0,6,even,0.10175345088646282
local_sign+flat,4,0.95,0.8,1.0,0.0,0.0,7,odd,0.24218618619477184
local_sign+flat,4,0.95,0.8,1.0,0.0,0.0,8,even,0.07705743526923925
local_sign+flat,4,0.95,0.8,1.0,0.0,0.0,9,odd,0.185104700002114
local_sign+flat,4,0.95,0.8,1.0,0.0,0.0,10,even,0.09430940440847735
local_sign+binary,4,0.95,0.8,1.0,0.0,0.0,1,odd,4.942712626170476
local_sign+binary,4,0.95,0.8,1.0,0.0,0.0,2,even,0.1041116807787148
local_sign+binary,4,0.95,0.8,1.0,0.0,0.0,3,odd,2.7688525174388587
local_sign+binary,4,0.95,0.8,1.0,0.0,0.0,4,even,0.07396003577059673
local_sign+binary,4,0.95,0.8,1.0,0.0,0.0,5,odd,0.6432045766357533
local_sign+binary,4,0.95,0.8,1.0,0.0,0.0,6,even,0.1411653970280895
local_sign+binary,4,0.95,0.8,1.0,0.0,0.0,7,odd,0.21224512609455815
local_sign+binary,4,0.95,0.8,1.0,0.0,0.0,8,even,0.08714439306640998
local_sign+binary,4,0.95,0.8,1.0,0.0,0.0,9,odd,0.13036385827242203
local_sign+binary,4,0.95,0.8,1.0,0.0,0.0,10,even,0.0980063893045724
global_sign_pres,4,0.95,0.8,1.0,0.0,0.0,1,odd,3.5608125743144114
global_sign_pres,4,0.95,0.8,1.0,0.0,0.0,2,even,0.10125208963300736
global_sign_pres,4,0.95,0.8,1.0,0.0,0.0,3,odd,2.07453616606432
global_sign_pres,4,0.95,0.8,1.0,0.0,0.0,4,even,0.0590409140817818
global_sign_pres,4,0.95,0.8,1.0,0.0,0.0,5,odd,1.4101058048404411
global_sign_pres,4,0.95,0.8,1.0,0.0,0.0,6,even,0.13018624118517153
global_sign_pres,4,0.95,0.8,1.0,0.0,0.0,7,odd,0.24365386606712036
global_sign_pres,4,0.95,0.8,1.0,0.0,0.0,8,even,0.11916923182866412
global_sign_pres,4,0.95,0.8,1.0,0.0,0.0,9,odd,0.10072530954000536
global_sign_pres,4,0.95,0.8,1.0,0.0,0.0,10,even,0.10601873772066028
global_sign_pres_real_weight,4,0.95,0.8,1.0,0.0,0.0,1,odd,4.3496788924803695
global_sign_pres_real_weight,4,0.95,0.8,1.0,0.0,0.0,2,even,0.13125065554936555
global_sign_pres_real_weight,4,0.95,0.8,1.0,0.0,0.0,3,odd,1.7759528911301974
global_sign_pres_real_weight,4,0.95,0.8,1.0,0.0,0.0,4,even,0.10923283933379935
global_sign_pres_real_weight,4,0.95,0.8,1.0,0.0,0.0,5,odd,0.9853578166988655
global_sign_pres_real_weight,4,0.95,0.8,1.0,0.0,0.0,6,even,0.13318063947494352
global_sign_pres_real_weight,4,0.95,0.8,1.0,0.0,0.0,7,odd,0.36842008509631796
global_sign_pres_real_weight,4,0.95,0.8,1.0,0.0,0.0,8,even,0.08318862932476456
global_sign_pres_real_weight,4,0.95,0.8,1.0,0.0,0.0,9,odd,0.11438523963363423
global_sign_pres_real_weight,4,0.95,0.8,1.0,0.0,0.0,10,even,0.09878367406247435
binary_base,4,0.95,0.8,1.0,0.0,0.0,1,odd,3.835531631114918
binary_base,4,0.95,0.8,1.0,0.0,0.0,2,even,0.1451759971514548
binary_base,4,0.95,0.8,1.0,0.0,0.0,3,odd,0.7020728998223831
binary_base,4,0.95,0.8,1.0,0.0,0.0,4,even,0.09998971051209082
binary_base,4,0.95,0.8,1.0,0.0,0.0,5,odd,0.2709251085479991
binary_base,4,0.95,0.8,1.0,0.0,0.0,6,even,0.14209500592752988
binary_base,4,0.95,0.8,1.0,0.0,0.0,7,odd,0.12764878726511597
binary_base,4,0.95,0.8,1.0,0.0,0.0,8,even,0.11479370692040902
binary_base,4,0.95,0.8,1.0,0.0,0.0,9,odd,0.10927999150874257
binary_base,4,0.95,0.8,1.0,0.0,0.0,10,even,0.107818316189082
real,5,0.95,0.8,1.0,0.0,0.0,1,odd,4.278025086620801
real,5,0.95,0.8,1.0,0.0,0.0,2,even,0.0990713280037312
real,5,0.95,0.8,1.0,0.0,0.0,3,odd,2.960344670256481
real,5,0.95,0.8,1.0,0.0,0.0,4,even,0.10023534134870715
real,5,0.95,0.8,1.0,0.0,0.0,5,odd,1.3993067343626606
real,5,0.95,0.8,1.0,0.0,0.0,6,even,0.11245907169469077
real,5,0.95,0.8,1.0,0.0,0.0,7,odd,0.5112796958996455
real,5,0.95,0.8,1.0,0.0,0.0,8,even,0.12781799221608559
real,5,0.95,0.8,1.0,0.0,0.0,9,odd,0.22395876583323115
real,5,0.95,0.8,1.0,0.0,0.0,10,even,0.10753992983472926
cel_randN,5,0.95,0.8,1.0,0.0,0.0,1,odd,8.140348801008258
cel_randN,5,0.95,0.8,1.0,0.0,0.0,2,even,0.10558300136847265
cel_randN,5,0.95,0.8,1.0,0.0,0.0,3,odd,4.118081779801457
cel_randN,5,0.95,0.8,1.0,0.0,0.0,4,even,0.11725057262532079
cel_randN,5,0.95,0.8,1.0,0.0,0.0,5,odd,1.7570869570093208
cel_randN,5,0.95,0.8,1.0,0.0,0.0,6,even,0.11915422973544487
cel_randN,5,0.95,0.8,1.0,0.0,0.0,7,odd,0.4911802770885316
cel_randN,5,0.95,0.8,1.0,0.0,0.0,8,even,0.06896784380006693
cel_randN,5,0.95,0.8,1.0,0.0,0.0,9,odd,0.14991575642864063
cel_randN,5,0.95,0.8,1.0,0.0,0.0,10,even,0.09302020052805915
er_randN,5,0.95,0.8,1.0,0.0,0.0,1,odd,8.438449900626892
er_randN,5,0.95,0.8,1.0,0.0,0.0,2,even,0.1266859972874954
er_randN,5,0.95,0.8,1.0,0.0,0.0,3,odd,3.949099122306052
er_randN,5,0.95,0.8,1.0,0.0,0.0,4,even,0.12305648354413279
er_randN,5,0.95,0.8,1.0,0.0,0.0,5,odd,1.3002348135809143
er_randN,5,0.95,0.8,1.0,0.0,0.0,6,even,0.1505162191762679
er_randN,5,0.95,0.8,1.0,0.0,0.0,7,odd,0.31676627467004437
er_randN,5,0.95,0.8,1.0,0.0,0.0,8,even,0.08967807305717201
er_randN,5,0.95,0.8,1.0,0.0,0.0,9,odd,0.09573965409526863
er_randN,5,0.95,0.8,1.0,0.0,0.0,10,even,0.09717555081124374
ws_p01_randN,5,0.95,0.8,1.0,0.0,0.0,1,odd,8.913208785696497
ws_p01_randN,5,0.95,0.8,1.0,0.0,0.0,2,even,0.07407799965358208
ws_p01_randN,5,0.95,0.8,1.0,0.0,0.0,3,odd,4.167992509498305
ws_p01_randN,5,0.95,0.8,1.0,0.0,0.0,4,even,0.12186488807737905
ws_p01_randN,5,0.95,0.8,1.0,0.0,0.0,5,odd,1.3636417853134617
ws_p01_randN,5,0.95,0.8,1.0,0.0,0.0,6,even,0.1296632637792463
ws_p01_randN,5,0.95,0.8,1.0,0.0,0.0,7,odd,0.3040761951084505
ws_p01_randN,5,0.95,0.8,1.0,0.0,0.0,8,even,0.07434959294275245
ws_p01_randN,5,0.95,0.8,1.0,0.0,0.0,9,odd,0.14298079419864962
ws_p01_randN,5,0.95,0.8,1.0,0.0,0.0,10,even,0.081344860866011
local_sign,5,0.95,0.8,1.0,0.0,0.0,1,odd,6.852154549485306
local_sign,5,0.95,0.8,1.0,0.0,0.0,2,even,0.15594194534155292
local_sign,5,0.95,0.8,1.0,0.0,0.0,3,odd,3.7605736977878337
local_sign,5,0.95,0.8,1.0,0.0,0.0,4,even,0.15356562742755386
local_sign,5,0.95,0.8,1.0,0.0,0.0,5,odd,1.4534837145428696
local_sign,5,0.95,0.8,1.0,0.0,0.0,6,even,0.14061384829346935
local_sign,5,0.95,0.8,1.0,0.0,0.0,7,odd,0.3921138930071777
local_sign,5,0.95,0.8,1.0,0.0,0.0,8,even,0.1052164039492709
local_sign,5,0.95,0.8,1.0,0.0,0.0,9,odd,0.17329773264191317
local_sign,5,0.95,0.8,1.0,0.0,0.0,10,even,0.09263855528388376
local_sign+flat,5,0.95,0.8,1.0,0.0,0.0,1,odd,4.983130571181903
local_sign+flat,5,0.95,0.8,1.0,0.0,0.0,2,even,0.11763498030239816
local_sign+flat,5,0.95,0.8,1.0,0.0,0.0,3,odd,2.411151189949763
local_sign+flat,5,0.95,0.8,1.0,0.0,0.0,4,even,0.11101251566310566
local_sign+flat,5,0.95,0.8,1.0,0.0,0.0,5,odd,1.231771939898863
local_sign+flat,5,0.95,0.8,1.0,0.0,0.0,6,even,0.10322852562103435
local_sign+flat,5,0.95,0.8,1.0,0.0,0.0,7,odd,0.3500831425721316
local_sign+flat,5,0.95,0.8,1.0,0.0,0.0,8,even,0.1530900235493391
local_sign+flat,5,0.95,0.8,1.0,0.0,0.0,9,odd,0.2444307991821688
local_sign+flat,5,0.95,0.8,1.0,0.0,0.0,10,even,0.13062966176960944
local_sign+binary,5,0.95,0.8,1.0,0.0,0.0,1,odd,3.9511779805786773
local_sign+binary,5,0.95,0.8,1.0,0.0,0.0,2,even,0.11661146498431663
local_sign+binary,5,0.95,0.8,1.0,0.0,0.0,3,odd,2.203066011087685
local_sign+binary,5,0.95,0.8,1.0,0.0,0.0,4,even,0.09945398683112039
local_sign+binary,5,0.95,0.8,1.0,0.0,0.0,5,odd,1.2485555168556175
local_sign+binary,5,0.95,0.8,1.0,0.0,0.0,6,even,0.11770026994850014
local_sign+binary,5,0.95,0.8,1.0,0.0,0.0,7,odd,0.2987164911035234
local_sign+binary,5,0.95,0.8,1.0,0.0,0.0,8,even,0.11583446992199242
local_sign+binary,5,0.95,0.8,1.0,0.0,0.0,9,odd,0.19736566288520407
local_sign+binary,5,0.95,0.8,1.0,0.0,0.0,10,even,0.09348316609900831
global_sign_pres,5,0.95,0.8,1.0,0.0,0.0,1,odd,4.592300929724729
global_sign_pres,5,0.95,0.8,1.0,0.0,0.0,2,even,0.11153660840864177
global_sign_pres,5,0.95,0.8,1.0,0.0,0.0,3,odd,2.3729941072970178
global_sign_pres,5,0.95,0.8,1.0,0.0,0.0,4,even,0.09015084464104461
global_sign_pres,5,0.95,0.8,1.0,0.0,0.0,5,odd,0.8613225903583226
global_sign_pres,5,0.95,0.8,1.0,0.0,0.0,6,even,0.11292567039220103
global_sign_pres,5,0.95,0.8,1.0,0.0,0.0,7,odd,0.1422122435460551
global_sign_pres,5,0.95,0.8,1.0,0.0,0.0,8,even,0.09946605596474001
global_sign_pres,5,0.95,0.8,1.0,0.0,0.0,9,odd,0.10941848752739247
global_sign_pres,5,0.95,0.8,1.0,0.0,0.0,10,even,0.10215658778247416
global_sign_pres_real_weight,5,0.95,0.8,1.0,0.0,0.0,1,odd,5.759144083882802
global_sign_pres_real_weight,5,0.95,0.8,1.0,0.0,0.0,2,even,0.10477900065335177
global_sign_pres_real_weight,5,0.95,0.8,1.0,0.0,0.0,3,odd,2.6326941838415223
global_sign_pres_real_weight,5,0.95,0.8,1.0,0.0,0.0,4,even,0.11489957633592951
global_sign_pres_real_weight,5,0.95,0.8,1.0,0.0,0.0,5,odd,1.1416081022930484
global_sign_pres_real_weight,5,0.95,0.8,1.0,0.0,0.0,6,even,0.10625488100617986
global_sign_pres_real_weight,5,0.95,0.8,1.0,0.0,0.0,7,odd,0.3309960405804304
global_sign_pres_real_weight,5,0.95,0.8,1.0,0.0,0.0,8,even,0.0965896005209288
global_sign_pres_real_weight,5,0.95,0.8,1.0,0.0,0.0,9,odd,0.23959916547642024
global_sign_pres_real_weight,5,0.95,0.8,1.0,0.0,0.0,10,even,0.07606094519155704
binary_base,5,0.95,0.8,1.0,0.0,0.0,1,odd,4.167823249565231
binary_base,5,0.95,0.8,1.0,0.0,0.0,2,even,0.11198197580618263
binary_base,5,0.95,0.8,1.0,0.0,0.0,3,odd,1.3869546465392233
binary_base,5,0.95,0.8,1.0,0.0,0.0,4,even,0.10317465572802575
binary_base,5,0.95,0.8,1.0,0.0,0.0,5,odd,0.9804639061356801
binary_base,5,0.95,0.8,1.0,0.0,0.0,6,even,0.11986759369229867
binary_base,5,0.95,0.8,1.0,0.0,0.0,7,odd,0.3765633414382137
binary_base,5,0.95,0.8,1.0,0.0,0.0,8,even,0.0969495496045738
binary_base,5,0.95,0.8,1.0,0.0,0.0,9,odd,0.17537014336767243
binary_base,5,0.95,0.8,1.0,0.0,0.0,10,even,0.07712404394260375
real,6,0.95,0.8,1.0,0.0,0.0,1,odd,4.505488741946081
real,6,0.95,0.8,1.0,0.0,0.0,2,even,0.12505031038972447
real,6,0.95,0.8,1.0,0.0,0.0,3,odd,2.8723084543737514
real,6,0.95,0.8,1.0,0.0,0.0,4,even,0.11730938891015086
real,6,0.95,0.8,1.0,0.0,0.0,5,odd,1.386216900945826
real,6,0.95,0.8,1.0,0.0,0.0,6,even,0.14852233430792694
real,6,0.95,0.8,1.0,0.0,0.0,7,odd,0.288757111684558
real,6,0.95,0.8,1.0,0.0,0.0,8,even,0.1275087609336083
real,6,0.95,0.8,1.0,0.0,0.0,9,odd,0.11597858431787245
real,6,0.95,0.8,1.0,0.0,0.0,10,even,0.09786307273495787
cel_randN,6,0.95,0.8,1.0,0.0,0.0,1,odd,8.489462343071864
cel_randN,6,0.95,0.8,1.0,0.0,0.0,2,even,0.08583834529235901
cel_randN,6,0.95,0.8,1.0,0.0,0.0,3,odd,4.221484944961057
cel_randN,6,0.95,0.8,1.0,0.0,0.0,4,even,0.06066621577758724
cel_randN,6,0.95,0.8,1.0,0.0,0.0,5,odd,1.4321694603095239
cel_randN,6,0.95,0.8,1.0,0.0,0.0,6,even,0.10748918303602295
cel_randN,6,0.95,0.8,1.0,0.0,0.0,7,odd,0.20922774408427358
cel_randN,6,0.95,0.8,1.0,0.0,0.0,8,even,0.09036562397022863
cel_randN,6,0.95,0.8,1.0,0.0,0.0,9,odd,0.19196787468899856
cel_randN,6,0.95,0.8,1.0,0.0,0.0,10,even,0.09641392217372413
er_randN,6,0.95,0.8,1.0,0.0,0.0,1,odd,9.109450941627875
er_randN,6,0.95,0.8,1.0,0.0,0.0,2,even,0.15508596211248005
er_randN,6,0.95,0.8,1.0,0.0,0.0,3,odd,3.9368020125854173
er_randN,6,0.95,0.8,1.0,0.0,0.0,4,even,0.07876278146131455
er_randN,6,0.95,0.8,1.0,0.0,0.0,5,odd,0.8697687370147236
er_randN,6,0.95,0.8,1.0,0.0,0.0,6,even,0.09049411859403733
er_randN,6,0.95,0.8,1.0,0.0,0.0,7,odd,0.21698248980555945
er_randN,6,0.95,0.8,1.0,0.0,0.0,8,even,0.0869902320316811
er_randN,6,0.95,0.8,1.0,0.0,0.0,9,odd,0.08973112825225371
er_randN,6,0.95,0.8,1.0,0.0,0.0,10,even,0.10748139669522061
ws_p01_randN,6,0.95,0.8,1.0,0.0,0.0,1,odd,8.894153957722779
ws_p01_randN,6,0.95,0.8,1.0,0.0,0.0,2,even,0.1318730621784197
ws_p01_randN,6,0.95,0.8,1.0,0.0,0.0,3,odd,4.388505853236438
ws_p01_randN,6,0.95,0.8,1.0,0.0,0.0,4,even,0.06538275106183278
ws_p01_randN,6,0.95,0.8,1.0,0.0,0.0,5,odd,1.230539346395517
ws_p01_randN,6,0.95,0.8,1.0,0.0,0.0,6,even,0.09998513295033717
ws_p01_randN,6,0.95,0.8,1.0,0.0,0.0,7,odd,0.1619395065762319
ws_p01_randN,6,0.95,0.8,1.0,0.0,0.0,8,even,0.10266605598371825
ws_p01_randN,6,0.95,0.8,1.0,0.0,0.0,9,odd,0.11132705008367338
ws_p01_randN,6,0.95,0.8,1.0,0.0,0.0,10,even,0.10351303312654636
local_sign,6,0.95,0.8,1.0,0.0,0.0,1,odd,6.725636167523589
local_sign,6,0.95,0.8,1.0,0.0,0.0,2,even,0.13457188037832424
local_sign,6,0.95,0.8,1.0,0.0,0.0,3,odd,2.8603100172214195
local_sign,6,0.95,0.8,1.0,0.0,0.0,4,even,0.10653778729260921
local_sign,6,0.95,0.8,1.0,0.0,0.0,5,odd,0.5037054532862157
local_sign,6,0.95,0.8,1.0,0.0,0.0,6,even,0.07081874285609047
local_sign,6,0.95,0.8,1.0,0.0,0.0,7,odd,0.1530390222494632
local_sign,6,0.95,0.8,1.0,0.0,0.0,8,even,0.15796456513089652
local_sign,6,0.95,0.8,1.0,0.0,0.0,9,odd,0.11976963840788812
local_sign,6,0.95,0.8,1.0,0.0,0.0,10,even,0.08809462856845585
local_sign+flat,6,0.95,0.8,1.0,0.0,0.0,1,odd,7.08426842078029
local_sign+flat,6,0.95,0.8,1.0,0.0,0.0,2,even,0.08111768263296426
local_sign+flat,6,0.95,0.8,1.0,0.0,0.0,3,odd,3.6821913559720088
local_sign+flat,6,0.95,0.8,1.0,0.0,0.0,4,even,0.08822215278823364
local_sign+flat,6,0.95,0.8,1.0,0.0,0.0,5,odd,1.419477993224973
local_sign+flat,6,0.95,0.8,1.0,0.0,0.0,6,even,0.1285810092778673
local_sign+flat,6,0.95,0.8,1.0,0.0,0.0,7,odd,0.2538695447574355
local_sign+flat,6,0.95,0.8,1.0,0.0,0.0,8,even,0.08621739212117063
