model,neuron_bias,capacity_threshold,order,parity,mean_ipc_contrib,std_ipc_contrib,median_ipc_contrib,ratio_to_order3
binary_base,0.0,0.0,1,odd,3.607430892050618,0.5007701256082303,3.762561424851163,2.111327254591265
binary_base,0.0,0.0,2,even,0.11097863536890343,0.020838577206468343,0.11114974359185226,0.06495265593252124
binary_base,0.0,0.0,3,odd,1.7086081204161718,0.5065619852655084,1.6871322667738062,1.0
binary_base,0.0,0.0,4,even,0.10058815343333541,0.01648786474155575,0.09745366891124974,0.058871400780206286
binary_base,0.0,0.0,5,odd,0.8462738013178119,0.27784921671437385,0.867829197423017,0.4953001166304196
binary_base,0.0,0.0,6,even,0.10507730712909849,0.019892531461600655,0.10727453664796816,0.061498775449752886
binary_base,0.0,0.0,7,odd,0.26659681671692614,0.14785421608227364,0.22174536924501353,0.15603157536907306
binary_base,0.0,0.0,8,even,0.11740409086700385,0.02899993605241657,0.1132544603664094,0.06871329327312767
binary_base,0.0,0.0,9,odd,0.15867415129183113,0.07205897982687028,0.14313154481154555,0.09286749219779097
binary_base,0.0,0.0,10,even,0.10811772139786475,0.027927708225392985,0.1032182241958921,0.06327824391442675
cel_randN,0.0,0.0,1,odd,8.380449579950795,0.26747192355698446,8.404771353724698,1.9422022013767628
cel_randN,0.0,0.0,2,even,0.11192170983425327,0.03880949936943946,0.10547699800976318,0.025938297122147267
cel_randN,0.0,0.0,3,odd,4.3149212651546645,0.25069787371342417,4.270110641144527,1.0
cel_randN,0.0,0.0,4,even,0.11581592772667851,0.03125943289708352,0.11323174669695257,0.026840797458334894
cel_randN,0.0,0.0,5,odd,1.567871040333093,0.22638203234039142,1.5841229416992064,0.3633602895595116
cel_randN,0.0,0.0,6,even,0.11446612142694094,0.03369415640678865,0.1093825877043173,0.02652797453138186
cel_randN,0.0,0.0,7,odd,0.36341627092673,0.12696430486785884,0.37216497983592944,0.08422315231137913
cel_randN,0.0,0.0,8,even,0.0985284275010943,0.02430761204148309,0.0933085047915938,0.022834351184288098
cel_randN,0.0,0.0,9,odd,0.15183603018458583,0.048447055792853355,0.1441975752441067,0.03518859808885607
cel_randN,0.0,0.0,10,even,0.11414568388571959,0.03490268511283367,0.09814645764413399,0.026453711868976163
er_randN,0.0,0.0,1,odd,8.935429806352282,0.423704872956953,8.860763964524214,2.088278323736909
er_randN,0.0,0.0,2,even,0.1268887015780336,0.04189124654498506,0.12582658008790304,0.029654860569119226
er_randN,0.0,0.0,3,odd,4.278850048284085,0.27292668626642763,4.254441971245797,1.0
er_randN,0.0,0.0,4,even,0.11265638315898654,0.030396024960700707,0.1044279433891031,0.026328658842383196
er_randN,0.0,0.0,5,odd,1.1999135220073371,0.1847869647574974,1.19570977375189,0.28042897237974707
er_randN,0.0,0.0,6,even,0.12012964645587658,0.025766416292092177,0.11335637166105172,0.028075217663692434
er_randN,0.0,0.0,7,odd,0.25552174471452,0.08649035691635562,0.23647063578802374,0.05971738710894763
