model,seed,rho_target,leak,input_scale,d_max,ipc_kset,capture_pct_vs_ref
local_sign+flat,1,0.95,0.8,1.0,30,6.376848220133375,95.34171408574588
local_sign+flat,1,0.95,0.8,1.0,50,6.495997499260135,97.12314216931857
local_sign+flat,1,0.95,0.8,1.0,80,6.688413651131064,100.0
local_sign+binary,1,0.95,0.8,1.0,30,6.609041652279188,94.5486791972322
local_sign+binary,1,0.95,0.8,1.0,50,6.747583773313465,96.53065710660982
local_sign+binary,1,0.95,0.8,1.0,80,6.990094106436402,100.0
global_sign_pres,1,0.95,0.8,1.0,30,6.086976094522649,95.51902798579437
global_sign_pres,1,0.95,0.8,1.0,50,6.18881993258311,97.1171982869118
global_sign_pres,1,0.95,0.8,1.0,80,6.372527257530203,100.0
global_sign_pres_real_weight,1,0.95,0.8,1.0,30,6.576561801625417,95.06203172089103
global_sign_pres_real_weight,1,0.95,0.8,1.0,50,6.676498976851576,96.50659062689833
global_sign_pres_real_weight,1,0.95,0.8,1.0,80,6.918179301000714,100.0
binary_base,1,0.95,0.8,1.0,30,6.81969531618131,95.23780079945897
binary_base,1,0.95,0.8,1.0,50,6.93848901618378,96.89676798384646
binary_base,1,0.95,0.8,1.0,80,7.160702220058038,100.0
real,2,0.95,0.8,1.0,30,5.568355833489477,92.83422264182046
real,2,0.95,0.8,1.0,50,5.731669863872412,95.55695292531269
real,2,0.95,0.8,1.0,80,5.998171444784646,100.0
cel_randN,2,0.95,0.8,1.0,30,10.23325664081824,97.05308234205647
cel_randN,2,0.95,0.8,1.0,50,10.366627483626303,98.31798283692429
cel_randN,2,0.95,0.8,1.0,80,10.543979020420885,99.99999999999999
er_randN,2,0.95,0.8,1.0,30,12.701782988874513,97.65683215492543
er_randN,2,0.95,0.8,1.0,50,12.821771524387486,98.57935620397974
er_randN,2,0.95,0.8,1.0,80,13.006548245107995,100.0
ws_p01_randN,2,0.95,0.8,1.0,30,13.377702537307869,97.937628546526
ws_p01_randN,2,0.95,0.8,1.0,50,13.513318172358616,98.93046522036148
ws_p01_randN,2,0.95,0.8,1.0,80,13.659410316385895,100.0
local_sign,2,0.95,0.8,1.0,30,5.728126286028015,94.02638939510005
local_sign,2,0.95,0.8,1.0,50,5.874988026458851,96.43710426126394
local_sign,2,0.95,0.8,1.0,80,6.092041099183717,100.0
local_sign+flat,2,0.95,0.8,1.0,30,4.826690015079805,93.19938700923407
local_sign+flat,2,0.95,0.8,1.0,50,4.924240999233177,95.08301572722446
local_sign+flat,2,0.95,0.8,1.0,80,5.178886009842085,99.99999999999999
local_sign+binary,2,0.95,0.8,1.0,30,3.118494537030301,88.14008328021018
local_sign+binary,2,0.95,0.8,1.0,50,3.2961877506790245,93.16234465131434
local_sign+binary,2,0.95,0.8,1.0,80,3.5381116297747894,100.0
global_sign_pres,2,0.95,0.8,1.0,30,6.385495404780727,94.87998733191327
global_sign_pres,2,0.95,0.8,1.0,50,6.527976617004811,96.99706905445832
global_sign_pres,2,0.95,0.8,1.0,80,6.730076156568941,100.0
global_sign_pres_real_weight,2,0.95,0.8,1.0,30,5.5692741972641215,94.08813017228395
global_sign_pres_real_weight,2,0.95,0.8,1.0,50,5.727320520679996,96.75818779992035
global_sign_pres_real_weight,2,0.95,0.8,1.0,80,5.919210199061531,100.0
binary_base,2,0.95,0.8,1.0,30,5.877564744303982,93.72597909394823
binary_base,2,0.95,0.8,1.0,50,6.0643154394153385,96.70397976382601
binary_base,2,0.95,0.8,1.0,80,6.2710091706937305,100.0
real,3,0.95,0.8,1.0,30,4.83506955290828,92.35769749449679
real,3,0.95,0.8,1.0,50,4.948349176085621,94.5215226587926
real,3,0.95,0.8,1.0,80,5.235156011978733,100.0
cel_randN,3,0.95,0.8,1.0,30,14.77157105402794,98.00226255990604
cel_randN,3,0.95,0.8,1.0,50,14.91450743430901,98.95057663011785
cel_randN,3,0.95,0.8,1.0,80,15.072683699520192,100.0
er_randN,3,0.95,0.8,1.0,30,14.48167352207929,98.03241040013633
er_randN,3,0.95,0.8,1.0,50,14.574083182004884,98.65796943466026
er_randN,3,0.95,0.8,1.0,80,14.772332397999623,100.0
ws_p01_randN,3,0.95,0.8,1.0,30,13.89351447076929,97.72514467098615
ws_p01_randN,3,0.95,0.8,1.0,50,14.034101177513733,98.71401298679808
ws_p01_randN,3,0.95,0.8,1.0,80,14.216929038626603,100.00000000000001
local_sign,3,0.95,0.8,1.0,30,6.932635430854134,95.09058341087402
local_sign,3,0.95,0.8,1.0,50,7.084739451220287,97.17689823011081
local_sign,3,0.95,0.8,1.0,80,7.290559361592219,100.0
local_sign+flat,3,0.95,0.8,1.0,30,6.859443659584031,95.69753417322816
local_sign+flat,3,0.95,0.8,1.0,50,6.981555964746917,97.40114850060434
local_sign+flat,3,0.95,0.8,1.0,80,7.1678374148777095,100.0
local_sign+binary,3,0.95,0.8,1.0,30,6.833598522008477,95.29754982046157
local_sign+binary,3,0.95,0.8,1.0,50,6.922832973232478,96.54196365803678
local_sign+binary,3,0.95,0.8,1.0,80,7.170801909265056,100.0
global_sign_pres,3,0.95,0.8,1.0,30,4.450240809525582,92.47310886679122
global_sign_pres,3,0.95,0.8,1.0,50,4.5946398499660575,95.473626986694
global_sign_pres,3,0.95,0.8,1.0,80,4.812470202484718,100.0
global_sign_pres_real_weight,3,0.95,0.8,1.0,30,5.829001575237678,94.92545950556064
global_sign_pres_real_weight,3,0.95,0.8,1.0,50,5.94410266255222,96.79988404669264
global_sign_pres_real_weight,3,0.95,0.8,1.0,80,6.1406092797435665,100.0
binary_base,3,0.95,0.8,1.0,30,5.227804178108178,94.33625532774367
binary_base,3,0.95,0.8,1.0,50,5.347886075528342,96.50314531622215
binary_base,3,0.95,0.8,1.0,80,5.541670230544666,99.99999999999999
real,4,0.95,0.8,1.0,30,5.073463645928371,93.47899549232879
real,4,0.95,0.8,1.0,50,5.201669693187327,95.84120272395592
real,4,0.95,0.8,1.0,80,5.427383573398279,100.0
cel_randN,4,0.95,0.8,1.0,30,13.626135654607594,97.82496557692623
cel_randN,4,0.95,0.8,1.0,50,13.774762048730224,98.89198650328495
cel_randN,4,0.95,0.8,1.0,80,13.92909833828918,100.0
er_randN,4,0.95,0.8,1.0,30,14.188867003129417,97.25446360233202
er_randN,4,0.95,0.8,1.0,50,14.36275199532248,98.44631998103388
er_randN,4,0.95,0.8,1.0,80,14.58942497605754,100.0
ws_p01_randN,4,0.95,0.8,1.0,30,14.589497341654578,97.21015743917384
ws_p01_randN,4,0.95,0.8,1.0,50,14.737500810809934,98.19630796932668
ws_p01_randN,4,0.95,0.8,1.0,80,15.008202564411533,100.0
local_sign,4,0.95,0.8,1.0,30,5.943733136688593,95.76621294430825
local_sign,4,0.95,0.8,1.0,50,6.0544802877156485,97.55058566164415
local_sign,4,0.95,0.8,1.0,80,6.206503268689453,100.0
local_sign+flat,4,0.95,0.8,1.0,30,4.885798367309462,92.32286902580546
local_sign+flat,4,0.95,0.8,1.0,50,5.053413880737253,95.49016000457927
local_sign+flat,4,0.95,0.8,1.0,80,5.292078137155613,100.0
local_sign+binary,4,0.95,0.8,1.0,30,7.150864291235678,95.0791181962116
local_sign+binary,4,0.95,0.8,1.0,50,7.304738367864388,97.12505431291923
local_sign+binary,4,0.95,0.8,1.0,80,7.520961938749451,100.0
global_sign_pres,4,0.95,0.8,1.0,30,6.317058795541357,95.57659817345126
global_sign_pres,4,0.95,0.8,1.0,50,6.420184149411568,97.1368765921522
global_sign_pres,4,0.95,0.8,1.0,80,6.609420000570887,100.0
global_sign_pres_real_weight,4,0.95,0.8,1.0,30,6.6815663375751555,96.54593099806577
global_sign_pres_real_weight,4,0.95,0.8,1.0,50,6.771879337784501,97.85091732101893
global_sign_pres_real_weight,4,0.95,0.8,1.0,80,6.920608945921311,100.0
binary_base,4,0.95,0.8,1.0,30,6.224718213448853,95.11297935264938
binary_base,4,0.95,0.8,1.0,50,6.358805151700679,97.1618123683916
binary_base,4,0.95,0.8,1.0,80,6.544551811766437,99.99999999999999
real,5,0.95,0.8,1.0,30,7.965309629261753,96.24835186973235
real,5,0.95,0.8,1.0,50,8.091068456564276,97.76795128573897
real,5,0.95,0.8,1.0,80,8.275788077953198,100.0
cel_randN,5,0.95,0.8,1.0,30,14.561361068185693,98.11960517845358
cel_randN,5,0.95,0.8,1.0,50,14.6616040903067,98.7950781446379
cel_randN,5,0.95,0.8,1.0,80,14.840419548878568,100.0
er_randN,5,0.95,0.8,1.0,30,14.53232962953949,98.16864272049925
er_randN,5,0.95,0.8,1.0,50,14.630232203059094,98.82999317195939
er_randN,5,0.95,0.8,1.0,80,14.803433384441504,100.0
ws_p01_randN,5,0.95,0.8,1.0,30,14.306585463151006,98.05374378241291
ws_p01_randN,5,0.95,0.8,1.0,50,14.418155676457669,98.81841800446948
ws_p01_randN,5,0.95,0.8,1.0,80,14.590555047952241,100.0
local_sign,5,0.95,0.8,1.0,30,6.934106967153381,95.42657254586298
local_sign,5,0.95,0.8,1.0,50,7.090172600237274,97.57433411457585
local_sign,5,0.95,0.8,1.0,80,7.266431961412822,100.0
local_sign+flat,5,0.95,0.8,1.0,30,3.973067332173308,93.69663107996651
local_sign+flat,5,0.95,0.8,1.0,50,4.089870899186529,96.45120325613837
local_sign+flat,5,0.95,0.8,1.0,80,4.240352386610834,100.0
local_sign+binary,5,0.95,0.8,1.0,30,4.874551209310766,92.68056400997081
local_sign+binary,5,0.95,0.8,1.0,50,4.980953317817551,94.70360305599065
local_sign+binary,5,0.95,0.8,1.0,80,5.259518283451911,100.0
global_sign_pres,5,0.95,0.8,1.0,30,4.732510462064226,93.40669476573802
global_sign_pres,5,0.95,0.8,1.0,50,4.866146928515027,96.04430977608014
global_sign_pres,5,0.95,0.8,1.0,80,5.066564526165132,100.0
global_sign_pres_real_weight,5,0.95,0.8,1.0,30,7.595788932645405,95.39290120590248
global_sign_pres_real_weight,5,0.95,0.8,1.0,50,7.767567855163556,97.55021362339264
global_sign_pres_real_weight,5,0.95,0.8,1.0,80,7.962635412723365,100.0
binary_base,5,0.95,0.8,1.0,30,6.0452969764292845,95.63088203677253
binary_base,5,0.95,0.8,1.0,50,6.141685447136813,97.15565650325063
binary_base,5,0.95,0.8,1.0,80,6.321490346711131,100.0
real,6,0.95,0.8,1.0,30,6.926765587328305,95.48928255488174
real,6,0.95,0.8,1.0,50,7.05193286862702,97.21478253605974
real,6,0.95,0.8,1.0,80,7.2539717568274735,100.0
cel_randN,6,0.95,0.8,1.0,30,11.030314312647349,96.91403194308424
cel_randN,6,0.95,0.8,1.0,50,11.165151583339021,98.09873286715016
cel_randN,6,0.95,0.8,1.0,80,11.381545160689674,100.00000000000001
er_randN,6,0.95,0.8,1.0,30,13.662973382823111,97.7907695498503
er_randN,6,0.95,0.8,1.0,50,13.748794870473148,98.40502452100914
er_randN,6,0.95,0.8,1.0,80,13.971639087938875,100.0
ws_p01_randN,6,0.95,0.8,1.0,30,14.656154289755108,98.19563669194001
ws_p01_randN,6,0.95,0.8,1.0,50,14.760132244995617,98.89228475628965
ws_p01_randN,6,0.95,0.8,1.0,80,14.925463883629057,100.0
local_sign,6,0.95,0.8,1.0,30,6.447747533708401,94.52522770066541
local_sign,6,0.95,0.8,1.0,50,6.594896368734488,96.68245812322952
local_sign,6,0.95,0.8,1.0,80,6.821192279088275,100.0
local_sign+flat,6,0.95,0.8,1.0,30,5.659291631394906,94.22766792937672
local_sign+flat,6,0.95,0.8,1.0,50,5.7877248056757775,96.36609077193147
local_sign+flat,6,0.95,0.8,1.0,80,6.005976541451204,100.00000000000001
local_sign+binary,6,0.95,0.8,1.0,30,6.480708059816607,94.28442848050767
local_sign+binary,6,0.95,0.8,1.0,50,6.660106078257172,96.89439632400331
local_sign+binary,6,0.95,0.8,1.0,80,6.873571982415342,100.0
global_sign_pres,6,0.95,0.8,1.0,30,6.98071211602138,95.22878892690447
global_sign_pres,6,0.95,0.8,1.0,50,7.1209155297190705,97.14140200533328
global_sign_pres,6,0.95,0.8,1.0,80,7.330464027406272,100.0
global_sign_pres_real_weight,6,0.95,0.8,1.0,30,7.430617667640945,96.35962354845677
global_sign_pres_real_weight,6,0.95,0.8,1.0,50,7.5499238852119035,97.90677652097374
global_sign_pres_real_weight,6,0.95,0.8,1.0,80,7.711339453193567,100.0
binary_base,6,0.95,0.8,1.0,30,7.418669468088865,95.43407464299217
binary_base,6,0.95,0.8,1.0,50,7.515745293957252,96.6828621313422
binary_base,6,0.95,0.8,1.0,80,7.773606540264836,100.0
real,7,0.95,0.8,1.0,30,5.405681181388175,93.78585413862291
real,7,0.95,0.8,1.0,50,5.539132472309826,96.10116702612378
real,7,0.95,0.8,1.0,80,5.76385557399536,100.0
cel_randN,7,0.95,0.8,1.0,30,14.271901809213439,97.90421375796559
cel_randN,7,0.95,0.8,1.0,50,14.38453037902719,98.67683759757054
cel_randN,7,0.95,0.8,1.0,80,14.577413230135114,100.0
er_randN,7,0.95,0.8,1.0,30,14.357797254458092,97.86932947259186
er_randN,7,0.95,0.8,1.0,50,14.480001249941338,98.70232793919881
er_randN,7,0.95,0.8,1.0,80,14.670374602371183,100.0
ws_p01_randN,7,0.95,0.8,1.0,30,14.740836491683623,97.91241606609384
ws_p01_randN,7,0.95,0.8,1.0,50,14.865762632681594,98.74220753022314
ws_p01_randN,7,0.95,0.8,1.0,80,15.055124859479633,100.0
local_sign,7,0.95,0.8,1.0,30,8.574525528202344,96.79972286204284
local_sign,7,0.95,0.8,1.0,50,8.686779231384207,98.06697984582611
local_sign,7,0.95,0.8,1.0,80,8.858006277995855,100.0
local_sign+flat,7,0.95,0.8,1.0,30,6.445039898549453,95.32433130377565
local_sign+flat,7,0.95,0.8,1.0,50,6.543169440188649,96.7757005869988
local_sign+flat,7,0.95,0.8,1.0,80,6.761169798307492,100.0
local_sign+binary,7,0.95,0.8,1.0,30,7.362234237358166,94.67584204188886
local_sign+binary,7,0.95,0.8,1.0,50,7.530507783587268,96.83978292844394
local_sign+binary,7,0.95,0.8,1.0,80,7.776254299487277,100.0
global_sign_pres,7,0.95,0.8,1.0,30,6.714640488920963,94.42569318100689
global_sign_pres,7,0.95,0.8,1.0,50,6.861606276161069,96.49242279325296
global_sign_pres,7,0.95,0.8,1.0,80,7.111031185177012,100.0
global_sign_pres_real_weight,7,0.95,0.8,1.0,30,5.025303135644663,94.24664044582813
global_sign_pres_real_weight,7,0.95,0.8,1.0,50,5.12867169123704,96.18525764549875
global_sign_pres_real_weight,7,0.95,0.8,1.0,80,5.332076678672857,100.0
binary_base,7,0.95,0.8,1.0,30,7.284902514815826,95.95914502360392
binary_base,7,0.95,0.8,1.0,50,7.401771387473001,97.49858046247863
binary_base,7,0.95,0.8,1.0,80,7.591670927272116,100.0
real,8,0.95,0.8,1.0,30,5.741094389153268,93.37375285917264
real,8,0.95,0.8,1.0,50,5.934508992049764,96.51946796260887
real,8,0.95,0.8,1.0,80,6.148509847100236,100.0
cel_randN,8,0.95,0.8,1.0,30,13.337529009220711,97.50230666102456
cel_randN,8,0.95,0.8,1.0,50,13.458261705624276,98.3849076571022
cel_randN,8,0.95,0.8,1.0,80,13.679193309333508,100.0
er_randN,8,0.95,0.8,1.0,30,14.178660432081415,97.46909055738777
er_randN,8,0.95,0.8,1.0,50,14.308174008080986,98.35941235668487
er_randN,8,0.95,0.8,1.0,80,14.546827461915544,100.0
ws_p01_randN,8,0.95,0.8,1.0,30,14.092317462237162,97.79952894484843
ws_p01_randN,8,0.95,0.8,1.0,50,14.198300349137213,98.53504149931757
ws_p01_randN,8,0.95,0.8,1.0,80,14.409391961574954,100.0
local_sign,8,0.95,0.8,1.0,30,6.337117130099369,93.85137252541641
local_sign,8,0.95,0.8,1.0,50,6.502059620412393,96.29413613319507
local_sign,8,0.95,0.8,1.0,80,6.7522903070844045,100.0
local_sign+flat,8,0.95,0.8,1.0,30,4.389710066789348,92.32450240819227
local_sign+flat,8,0.95,0.8,1.0,50,4.535999022027141,95.40125572325162
local_sign+flat,8,0.95,0.8,1.0,80,4.754653371844043,100.0
local_sign+binary,8,0.95,0.8,1.0,30,6.101105523173459,95.46707025913463
local_sign+binary,8,0.95,0.8,1.0,50,6.201165167543024,97.03275389841133
local_sign+binary,8,0.95,0.8,1.0,80,6.390795806986318,100.0
global_sign_pres,8,0.95,0.8,1.0,30,5.643084607243793,94.87491535475061
global_sign_pres,8,0.95,0.8,1.0,50,5.77260884532285,97.0525543553009
global_sign_pres,8,0.95,0.8,1.0,80,5.947920571147293,99.99999999999999
global_sign_pres_real_weight,8,0.95,0.8,1.0,30,5.370341351749978,93.5744312580722
global_sign_pres_real_weight,8,0.95,0.8,1.0,50,5.51934697746065,96.17074977245971
global_sign_pres_real_weight,8,0.95,0.8,1.0,80,5.739111934262176,100.0
binary_base,8,0.95,0.8,1.0,30,6.119934993590874,94.67466013423886
binary_base,8,0.95,0.8,1.0,50,6.242386659781516,96.56897271952143
binary_base,8,0.95,0.8,1.0,80,6.464174241463809,100.0
real,9,0.95,0.8,1.0,30,6.670940727710729,95.1041795631612
real,9,0.95,0.8,1.0,50,6.776999055617907,96.61619873304434
real,9,0.95,0.8,1.0,80,7.014350744995788,100.0
cel_randN,9,0.95,0.8,1.0,30,12.10792784683872,96.70232115241089
cel_randN,9,0.95,0.8,1.0,50,12.266617270351844,97.96972510378674
cel_randN,9,0.95,0.8,1.0,80,12.520824425460916,99.99999999999999
er_randN,9,0.95,0.8,1.0,30,14.162504778142377,98.09895473214169
er_randN,9,0.95,0.8,1.0,50,14.259282437111906,98.76930135055814
er_randN,9,0.95,0.8,1.0,80,14.436957882795966,100.0
ws_p01_randN,9,0.95,0.8,1.0,30,14.537137733212084,97.2830699991005
ws_p01_randN,9,0.95,0.8,1.0,50,14.737678239618695,98.62509457645852
ws_p01_randN,9,0.95,0.8,1.0,80,14.943132174330536,100.0
local_sign,9,0.95,0.8,1.0,30,7.6782864399991695,96.2003535477397
local_sign,9,0.95,0.8,1.0,50,7.799980300270249,97.72504170233638
local_sign,9,0.95,0.8,1.0,80,7.981557402685426,100.0
local_sign+flat,9,0.95,0.8,1.0,30,7.555747291369904,94.75986178701616
local_sign+flat,9,0.95,0.8,1.0,50,7.695258717975881,96.50953432013434
local_sign+flat,9,0.95,0.8,1.0,80,7.973573566783293,100.0
local_sign+binary,9,0.95,0.8,1.0,30,5.647278605399222,94.60521148371325
local_sign+binary,9,0.95,0.8,1.0,50,5.750058029191294,96.32700879591364
local_sign+binary,9,0.95,0.8,1.0,80,5.969310270366478,99.99999999999999
global_sign_pres,9,0.95,0.8,1.0,30,7.346778163379781,94.8179926258958
global_sign_pres,9,0.95,0.8,1.0,50,7.472051133592743,96.43477365585578
global_sign_pres,9,0.95,0.8,1.0,80,7.748295402504965,100.0
global_sign_pres_real_weight,9,0.95,0.8,1.0,30,4.976084241373272,92.64065678003718
global_sign_pres_real_weight,9,0.95,0.8,1.0,50,5.1161408312773915,95.24811554595011
global_sign_pres_real_weight,9,0.95,0.8,1.0,80,5.371382732301129,100.0
binary_base,9,0.95,0.8,1.0,30,7.9074190972371525,95.43276624265822
binary_base,9,0.95,0.8,1.0,50,8.012089214219145,96.69600506732408
binary_base,9,0.95,0.8,1.0,80,8.285853390365787,100.0
real,10,0.95,0.8,1.0,30,4.932076620867662,93.51046639664703
real,10,0.95,0.8,1.0,50,5.07932191786648,96.30218628575331
real,10,0.95,0.8,1.0,80,5.274357845620273,100.0
cel_randN,10,0.95,0.8,1.0,30,13.930959598676509,97.67788717725095
cel_randN,10,0.95,0.8,1.0,50,14.05770613131449,98.56657926105376
cel_randN,10,0.95,0.8,1.0,80,14.262142641759567,100.0
er_randN,10,0.95,0.8,1.0,30,14.48953658677118,97.69002839089607
er_randN,10,0.95,0.8,1.0,50,14.616815637330703,98.54815756488762
er_randN,10,0.95,0.8,1.0,80,14.832155159985078,100.0
ws_p01_randN,10,0.95,0.8,1.0,30,14.372426398495595,97.75003465243726
ws_p01_randN,10,0.95,0.8,1.0,50,14.482337995100938,98.49756760748525
ws_p01_randN,10,0.95,0.8,1.0,80,14.703244300217992,100.0
local_sign,10,0.95,0.8,1.0,30,5.4481810381037405,94.14206854874256
local_sign,10,0.95,0.8,1.0,50,5.581766264118897,96.45035996135599
local_sign,10,0.95,0.8,1.0,80,5.787190702404118,100.00000000000001
local_sign+flat,10,0.95,0.8,1.0,30,5.90335184917819,94.36865001237668
local_sign+flat,10,0.95,0.8,1.0,50,6.064099306842987,96.93829535290645
local_sign+flat,10,0.95,0.8,1.0,80,6.255628165078075,100.0
local_sign+binary,10,0.95,0.8,1.0,30,7.144885015007532,95.9451041358475
local_sign+binary,10,0.95,0.8,1.0,50,7.27576224704174,97.70258933402188
local_sign+binary,10,0.95,0.8,1.0,80,7.446846902048463,100.0
global_sign_pres,10,0.95,0.8,1.0,30,5.667590577590377,94.11768090237312
global_sign_pres,10,0.95,0.8,1.0,50,5.81307154169622,96.53358070487874
global_sign_pres,10,0.95,0.8,1.0,80,6.021812823319865,100.0
global_sign_pres_real_weight,10,0.95,0.8,1.0,30,6.220279523483441,95.72556687819461
global_sign_pres_real_weight,10,0.95,0.8,1.0,50,6.350537903119175,97.7301483739604
global_sign_pres_real_weight,10,0.95,0.8,1.0,80,6.498033625017229,100.0
binary_base,10,0.95,0.8,1.0,30,6.625287913285774,95.28114739103
binary_base,10,0.95,0.8,1.0,50,6.769833526120532,97.35992072458087
binary_base,10,0.95,0.8,1.0,80,6.953409037042615,100.0
real,11,0.95,0.8,1.0,30,6.048352980396885,94.41011876664231
real,11,0.95,0.8,1.0,50,6.203214493695162,96.827387386754
real,11,0.95,0.8,1.0,80,6.4064668696656,100.0
cel_randN,11,0.95,0.8,1.0,30,10.138464323757034,97.52851607058975
cel_randN,11,0.95,0.8,1.0,50,10.21865846619312,98.29995595138291
cel_randN,11,0.95,0.8,1.0,80,10.39538458312947,100.00000000000001
er_randN,11,0.95,0.8,1.0,30,14.147272067039617,97.85103470549876
er_randN,11,0.95,0.8,1.0,50,14.28766683490293,98.82208928319857
er_randN,11,0.95,0.8,1.0,80,14.45796879881599,100.0
ws_p01_randN,11,0.95,0.8,1.0,30,14.138585840392466,97.57030882581091
ws_p01_randN,11,0.95,0.8,1.0,50,14.276172488016186,98.51979357983791
ws_p01_randN,11,0.95,0.8,1.0,80,14.490664230276877,100.0
local_sign,11,0.95,0.8,1.0,30,6.341887904486612,95.14348369524359
local_sign,11,0.95,0.8,1.0,50,6.428027206193832,96.43577920265906
local_sign,11,0.95,0.8,1.0,80,6.665604052086707,100.0
local_sign+flat,11,0.95,0.8,1.0,30,6.97687753251779,95.06534863405636
local_sign+flat,11,0.95,0.8,1.0,50,7.1071122957236526,96.83989793791538
local_sign+flat,11,0.95,0.8,1.0,80,7.339033236363036,100.0
local_sign+binary,11,0.95,0.8,1.0,30,7.3809403236246,95.38099428898559
local_sign+binary,11,0.95,0.8,1.0,50,7.528267470802064,97.28484517619145
local_sign+binary,11,0.95,0.8,1.0,80,7.7383763700992745,100.0
global_sign_pres,11,0.95,0.8,1.0,30,6.467854963698869,94.47653369815593
global_sign_pres,11,0.95,0.8,1.0,50,6.621767270475971,96.72474447582493
global_sign_pres,11,0.95,0.8,1.0,80,6.845990967834496,100.0
global_sign_pres_real_weight,11,0.95,0.8,1.0,30,7.085139384515405,95.07017765085064
global_sign_pres_real_weight,11,0.95,0.8,1.0,50,7.2556919729792115,97.35869506795372
global_sign_pres_real_weight,11,0.95,0.8,1.0,80,7.452536178627843,100.0
binary_base,11,0.95,0.8,1.0,30,4.260241444726944,92.28713476028581
binary_base,11,0.95,0.8,1.0,50,4.3986187442556,95.28472178793467
binary_base,11,0.95,0.8,1.0,80,4.6162896440471854,100.0
real,12,0.95,0.8,1.0,30,7.97932666397438,95.31694840117133
real,12,0.95,0.8,1.0,50,8.116294048512689,96.95309060645594
real,12,0.95,0.8,1.0,80,8.371361859373504,100.0
cel_randN,12,0.95,0.8,1.0,30,10.405370395075863,96.58317696886118
cel_randN,12,0.95,0.8,1.0,50,10.551704895029047,97.94146123640792
cel_randN,12,0.95,0.8,1.0,80,10.773481181335129,100.0
er_randN,12,0.95,0.8,1.0,30,15.089377015165129,97.35024734193755
er_randN,12,0.95,0.8,1.0,50,15.259923058042114,98.45053792653738
er_randN,12,0.95,0.8,1.0,80,15.500091090846945,100.0
