config,model_a,model_b,tost_bound,tost_pval,tost_significant,n_model_a,n_model_b
baseline,real,shuffle_weights,0.21437000036239626,0.36890778110107414,0.0,48,48
baseline,real,cel_randN,0.21437000036239626,0.9999998333768619,0.0,48,48
baseline,real,er_randN,0.21437000036239626,0.9999999992221112,0.0,48,48
baseline,real,ws_p01_randN,0.21437000036239626,0.9999999996952941,0.0,48,48
baseline,real,conn_shuf,0.21437000036239626,0.43328274000824285,0.0,48,48
baseline,real,local_sign,0.21437000036239626,0.5182198901943595,0.0,48,48
baseline,real,conn_shuf_only,0.21437000036239626,0.47577126132491643,0.0,48,48
baseline,real,cel_sample,0.21437000036239626,0.6122278692718208,0.0,48,48
baseline,real,local_sign+flat,0.21437000036239626,0.4816189707663459,0.0,48,48
baseline,real,local_sign+sample,0.21437000036239626,0.5174806984033113,0.0,48,48
baseline,real,local_sign+binary,0.21437000036239626,0.7957349570106182,0.0,48,48
baseline,real,global_sign_pres,0.21437000036239626,0.7255008164481389,0.0,48,48
baseline,real,binary+shuffle,0.21437000036239626,0.7714818365240893,0.0,48,48
baseline,shuffle_weights,cel_randN,0.21437000036239626,0.9999998115634142,0.0,48,48
baseline,shuffle_weights,er_randN,0.21437000036239626,0.9999999990683566,0.0,48,48
baseline,shuffle_weights,ws_p01_randN,0.21437000036239626,0.9999999996228263,0.0,48,48
baseline,shuffle_weights,conn_shuf,0.21437000036239626,0.5237666988987124,0.0,48,48
baseline,shuffle_weights,local_sign,0.21437000036239626,0.42936239290454,0.0,48,48
baseline,shuffle_weights,conn_shuf_only,0.21437000036239626,0.5672654261262209,0.0,48,48
baseline,shuffle_weights,cel_sample,0.21437000036239626,0.6759929732365991,0.0,48,48
baseline,shuffle_weights,local_sign+flat,0.21437000036239626,0.39513574981540245,0.0,48,48
baseline,shuffle_weights,local_sign+sample,0.21437000036239626,0.5978645801412952,0.0,48,48
baseline,shuffle_weights,local_sign+binary,0.21437000036239626,0.6855074969191586,0.0,48,48
baseline,shuffle_weights,global_sign_pres,0.21437000036239626,0.6162045976299266,0.0,48,48
baseline,shuffle_weights,binary+shuffle,0.21437000036239626,0.664755449922047,0.0,48,48
baseline,cel_randN,er_randN,0.21437000036239626,0.8708042908455533,0.0,48,48
baseline,cel_randN,ws_p01_randN,0.21437000036239626,0.887782139351142,0.0,48,48
baseline,cel_randN,conn_shuf,0.21437000036239626,0.9999994693846579,0.0,48,48
baseline,cel_randN,local_sign,0.21437000036239626,0.9999999410219258,0.0,48,48
baseline,cel_randN,conn_shuf_only,0.21437000036239626,0.9999995174407714,0.0,48,48
baseline,cel_randN,cel_sample,0.21437000036239626,0.9999982730364938,0.0,48,48
baseline,cel_randN,local_sign+flat,0.21437000036239626,0.9999999415520274,0.0,48,48
baseline,cel_randN,local_sign+sample,0.21437000036239626,0.9999991848352131,0.0,48,48
baseline,cel_randN,local_sign+binary,0.21437000036239626,0.9999999897825718,0.0,48,48
baseline,cel_randN,global_sign_pres,0.21437000036239626,0.9999999830264977,0.0,48,48
baseline,cel_randN,binary+shuffle,0.21437000036239626,0.9999999865216052,0.0,48,48
baseline,er_randN,ws_p01_randN,0.21437000036239626,0.4587652246263062,0.0,48,48
baseline,er_randN,conn_shuf,0.21437000036239626,0.9999999974594458,0.0,48,48
baseline,er_randN,local_sign,0.21437000036239626,0.99999999971255,0.0,48,48
baseline,er_randN,conn_shuf_only,0.21437000036239626,0.9999999977694832,0.0,48,48
baseline,er_randN,cel_sample,0.21437000036239626,0.9999999913750112,0.0,48,48
baseline,er_randN,local_sign+flat,0.21437000036239626,0.9999999997195755,0.0,48,48
baseline,er_randN,local_sign+sample,0.21437000036239626,0.9999999960861521,0.0,48,48
baseline,er_randN,local_sign+binary,0.21437000036239626,0.999999999948596,0.0,48,48
baseline,er_randN,global_sign_pres,0.21437000036239626,0.9999999999155327,0.0,48,48
baseline,er_randN,binary+shuffle,0.21437000036239626,0.9999999999320645,0.0,48,48
baseline,ws_p01_randN,conn_shuf,0.21437000036239626,0.9999999989552855,0.0,48,48
baseline,ws_p01_randN,local_sign,0.21437000036239626,0.999999999889086,0.0,48,48
baseline,ws_p01_randN,conn_shuf_only,0.21437000036239626,0.9999999991001569,0.0,48,48
baseline,ws_p01_randN,cel_sample,0.21437000036239626,0.9999999962797218,0.0,48,48
baseline,ws_p01_randN,local_sign+flat,0.21437000036239626,0.999999999892794,0.0,48,48
baseline,ws_p01_randN,local_sign+sample,0.21437000036239626,0.9999999983696408,0.0,48,48
baseline,ws_p01_randN,local_sign+binary,0.21437000036239626,0.9999999999813044,0.0,48,48
baseline,ws_p01_randN,global_sign_pres,0.21437000036239626,0.9999999999687204,0.0,48,48
baseline,ws_p01_randN,binary+shuffle,0.21437000036239626,0.9999999999749125,0.0,48,48
baseline,conn_shuf,local_sign,0.21437000036239626,0.6707879629247553,0.0,48,48
baseline,conn_shuf,conn_shuf_only,0.21437000036239626,0.32113441236376394,0.0,48,48
baseline,conn_shuf,cel_sample,0.21437000036239626,0.46278199528202624,0.0,48,48
baseline,conn_shuf,local_sign+flat,0.21437000036239626,0.6450452343627513,0.0,48,48
baseline,conn_shuf,local_sign+sample,0.21437000036239626,0.36689931710183094,0.0,48,48
baseline,conn_shuf,local_sign+binary,0.21437000036239626,0.8804674821590006,0.0,48,48
baseline,conn_shuf,global_sign_pres,0.21437000036239626,0.8325805223241732,0.0,48,48
baseline,conn_shuf,binary+shuffle,0.21437000036239626,0.862786552132985,0.0,48,48
baseline,local_sign,conn_shuf_only,0.21437000036239626,0.7222494897234049,0.0,48,48
baseline,local_sign,cel_sample,0.21437000036239626,0.799352015149303,0.0,48,48
baseline,local_sign,local_sign+flat,0.21437000036239626,0.3010647948077696,0.0,48,48
baseline,local_sign,local_sign+sample,0.21437000036239626,0.7392666512594199,0.0,48,48
baseline,local_sign,local_sign+binary,0.21437000036239626,0.5401701898355041,0.0,48,48
baseline,local_sign,global_sign_pres,0.21437000036239626,0.46228056532465145,0.0,48,48
